run_date,run_id,canonical_project_id,canonical_project_name,market,submarket,residential_sector,gp_or_developer,first_seen_date,last_seen_date,observation_count,source_count,lifecycle_stage_history,latest_lifecycle_stage,highest_opportunity_score,highest_risk_score,entitlement_signal_count,timing_signal_count,financing_signal_count,distress_signal_count,relationship_edge_count,progression_status,stall_risk_label,persistent_asset_score,woomi_asset_watch_priority,recommended_asset_memory_follow_up
2026-06-30,20260630-000528-e3d0faf1,PRJ-20260630-0086,Refinancing - New York City / New York - Citigroup Refis East Village Apartment Building With $45M CMBS Loan,Unknown,Manhattan,Apartment,JLL,2026-06-30,2026-06-30,5,5,Refinancing / Recapitalization,Refinancing / Recapitalization,100,49,0,0,5,0,0,Newly Detected,Low Stall Risk,92,Priority Asset Watch,"Create or refresh a project watch file with sponsor, site, entitlement, financing, and timing notes"
2026-06-30,20260630-000528-e3d0faf1,PRJ-20260630-0048,General Project Signal - California - Newsom Signs Bill Putting $11B Housing Bond on November Ballot,California,California,Apartment,Unknown,2026-06-30,2026-06-30,17,7,Refinancing / Recapitalization; Delivery / Opening; Unknown Stage,Refinancing / Recapitalization,85,64,0,17,9,1,0,Mature / Operating,Medium Stall Risk,90,Priority Asset Watch,"Create or refresh a project watch file with sponsor, site, entitlement, financing, and timing notes"
2026-06-30,20260630-000528-e3d0faf1,PRJ-20260630-0153,Acquisition - California - MG Properties Buys Two Multifamily Apartments Communities in Gresham Oregon,California,San Diego,Apartment,Fannie Mae,2026-06-30,2026-06-30,5,5,Unknown Stage,Unknown Stage,100,32,0,0,3,0,0,Newly Detected,Low Stall Risk,90,Priority Asset Watch,"Create or refresh a project watch file with sponsor, site, entitlement, financing, and timing notes"
2026-06-30,20260630-000528-e3d0faf1,PRJ-20260630-0081,General Project Signal - Los Angeles / California - Affordable housing on the rise at 1405 S. Broadway in DTLA,California,Los Angeles,Affordable Housing,Related Companies,2026-06-30,2026-06-30,5,5,Unknown Stage,Unknown Stage,100,31,0,0,0,0,0,Unknown,Low Stall Risk,90,Priority Asset Watch,"Create or refresh a project watch file with sponsor, site, entitlement, financing, and timing notes"
2026-06-30,20260630-000528-e3d0faf1,PRJ-20260630-0078,Disposition / Exit - Los Angeles / California - Marcus & Millichap Brokers $15.9M San Fernando Valley Multifamily Sale,California,Los Angeles,Apartment,Marcus & Millichap,2026-06-30,2026-06-30,16,6,Unknown Stage; Unknown Stage; Unknown Stage,Unknown Stage,96,26,0,0,0,0,0,Newly Detected,Low Stall Risk,88,Priority Asset Watch,"Create or refresh a project watch file with sponsor, site, entitlement, financing, and timing notes"
2026-06-30,20260630-000528-e3d0faf1,PRJ-20260630-0167,Development Start - Miami / Florida - Related Urban Starts Work on $167M S. Miami Affordable Housing Venture,Unknown,South Florida,Affordable Housing,Unknown,2026-06-30,2026-06-30,12,3,Vertical Construction; Site Acquisition / Site Control; Vertical Construction; Unknown Stage,Vertical Construction,95,37,0,0,0,0,0,Persistent Same Stage,Low Stall Risk,86,Priority Asset Watch,"Create or refresh a project watch file with sponsor, site, entitlement, financing, and timing notes"
2026-06-30,20260630-000528-e3d0faf1,PRJ-20260630-0054,JV / Partnership - Dallas / Texas - JPI Acquires Multifamily Development Site for 393-Unit Dallas Apartment Community Projec,Unknown,Dallas,Affordable Housing,JPI,2026-06-30,2026-06-30,5,5,Site Acquisition / Site Control,Site Acquisition / Site Control,96,16,0,0,0,0,0,Newly Detected,No Clear Stall Risk,86,Priority Asset Watch,"Create or refresh a project watch file with sponsor, site, entitlement, financing, and timing notes"
2026-06-30,20260630-000528-e3d0faf1,PRJ-20260630-0082,Entitlement / Permitting - Los Angeles / California - City Planning Commission votes in favor of new zoning rules near three G Line stops,California,Los Angeles,Affordable Housing,Unknown,2026-06-30,2026-06-30,12,3,Entitlement Under Review; Unknown Stage; Unknown Stage; Entitlement Under Review; Unknown Stage,Entitlement Under Review,84,52,12,0,0,0,0,Unknown,Medium Stall Risk,85,Priority Asset Watch,"Create or refresh a project watch file with sponsor, site, entitlement, financing, and timing notes"
2026-06-30,20260630-000528-e3d0faf1,PRJ-20260630-0043,Disposition / Exit - San Francisco / California - San Francisco Hospitality Group Divests Boutique Hotel in Japantown,California,California,General Residential,CBRE,2026-06-30,2026-06-30,29,9,Unknown Stage; Unknown Stage; Unknown Stage,Unknown Stage,84,29,0,0,0,0,6,Unknown,Low Stall Risk,85,Priority Asset Watch,"Create or refresh a project watch file with sponsor, site, entitlement, financing, and timing notes"
2026-06-30,20260630-000528-e3d0faf1,PRJ-20260630-0144,Acquisition - Sun Belt - JPI Expands Into Durham With Planned $150M Multifamily Complex,Sun Belt,Raleigh,Multifamily,JPI,2026-06-30,2026-06-30,5,5,Early Site Signal,Early Site Signal,87,20,0,0,0,0,0,Newly Detected,No Clear Stall Risk,84,Priority Asset Watch,"Create or refresh a project watch file with sponsor, site, entitlement, financing, and timing notes"
2026-06-30,20260630-000528-e3d0faf1,PRJ-20260630-0106,General Project Signal - New York - Midwood Files New Plans for One Bromfield Site in Downtown Crossing,New York,New York,Apartment,Unknown,2026-06-30,2026-06-30,6,6,Site Acquisition / Site Control,Site Acquisition / Site Control,80,24,0,0,0,0,0,Newly Detected,No Clear Stall Risk,83,Priority Asset Watch,"Create or refresh a project watch file with sponsor, site, entitlement, financing, and timing notes"
2026-06-30,20260630-000528-e3d0faf1,PRJ-20260630-0159,"Entitlement / Permitting - San Francisco / California - Renovation Plans Filed For Storied 2100 Jackson Street, San Francisco",San Francisco / California,Unknown,Mixed-Use Residential,Unknown,2026-06-30,2026-06-30,8,4,Vertical Construction; Early Site Signal,Vertical Construction,65,36,8,0,0,0,0,Newly Detected,Low Stall Risk,80,Priority Asset Watch,"Create or refresh a project watch file with sponsor, site, entitlement, financing, and timing notes"
2026-06-30,20260630-000528-e3d0faf1,PRJ-20260630-0163,Construction Financing - Seattle - Great Expectations Receives Construction Financing for 102-Unit Affordable Housing Project...,Seattle,Seattle,Affordable Housing,CBRE,2026-06-30,2026-06-30,10,8,Unknown Stage,Unknown Stage,89,49,0,10,0,1,3,Newly Detected,Low Stall Risk,79,Priority Asset Watch,"Create or refresh a project watch file with sponsor, site, entitlement, financing, and timing notes"
2026-06-30,20260630-000528-e3d0faf1,PRJ-20260630-0142,BTR / Build-to-Rent - Phoenix / Arizona - NexMetro Opens 108-Unit Avilla Foothills BTR Project in Metro Phoenix,Unknown,Phoenix,Apartment,Unknown,2026-06-30,2026-06-30,12,3,Delivery / Opening; Unknown Stage; Unknown Stage; Unknown Stage,Delivery / Opening,72,34,0,0,0,0,0,Newly Detected,Low Stall Risk,79,Priority Asset Watch,"Create or refresh a project watch file with sponsor, site, entitlement, financing, and timing notes"
2026-06-30,20260630-000528-e3d0faf1,PRJ-20260630-0186,Office-to-Residential Conversion - Washington DC - Starwood Quietly Reveals Plans For Conversion In Downtown D.C.,Unknown,"Washington, D.C.",Apartment,Unknown,2026-06-30,2026-06-30,6,3,Early Site Signal; Unknown Stage,Early Site Signal,68,40,0,0,0,0,0,Persistent Same Stage,Low Stall Risk,78,Priority Asset Watch,"Create or refresh a project watch file with sponsor, site, entitlement, financing, and timing notes"
2026-06-30,20260630-000528-e3d0faf1,PRJ-20260630-0154,Acquisition - California - MG Properties Buys Two Multifamily Communities in Gresham,California,San Diego,Apartment,Unknown,2026-06-30,2026-06-30,4,4,Unknown Stage,Unknown Stage,78,36,0,0,0,0,0,Newly Detected,Low Stall Risk,78,Priority Asset Watch,"Create or refresh a project watch file with sponsor, site, entitlement, financing, and timing notes"
2026-06-30,20260630-000528-e3d0faf1,PRJ-20260630-0047,"Recapitalization - California - PEF Advisors, Freestone Capital Form JV to Recapitalize Affordable Properties",California,California,Affordable Housing,PEF Advisors,2026-06-30,2026-06-30,11,10,Refinancing / Recapitalization,Refinancing / Recapitalization,63,27,0,0,9,1,2,Persistent Same Stage,Low Stall Risk,78,Priority Asset Watch,"Create or refresh a project watch file with sponsor, site, entitlement, financing, and timing notes"
2026-06-30,20260630-000528-e3d0faf1,PRJ-20260630-0117,Refinancing - Other / Unknown - Dwight Capital Finances $39M HUD Refinance Loan for Oregon Multifamily Apartment Developme...,Unknown,Unknown,Apartment,Dwight Mortgage Trust,2026-06-30,2026-06-30,6,6,,Unknown Stage,84,47,0,0,6,1,1,Newly Detected,Low Stall Risk,77,Priority Asset Watch,"Create or refresh a project watch file with sponsor, site, entitlement, financing, and timing notes"
2026-06-30,20260630-000528-e3d0faf1,PRJ-20260630-0083,Entitlement / Permitting - Los Angeles / California - City Planning Commission votes in favor of new zoning rules near three G Line stops,Los Angeles / California,Los Angeles,Affordable Housing,Unknown,2026-06-30,2026-06-30,20,5,Site Acquisition / Site Control; Building Permit / Construction Permit; Site Acquisition / Site Control; Site Acquisition / Site Control; Entitlement Under Review,Site Acquisition / Site Control,51,36,20,0,0,0,0,Newly Detected,Low Stall Risk,76,Priority Asset Watch,"Create or refresh a project watch file with sponsor, site, entitlement, financing, and timing notes"
2026-06-30,20260630-000528-e3d0faf1,PRJ-20260630-0084,Entitlement / Permitting - Los Angeles / California - City Planning Commission votes in favor of new zoning rules near three G Line stops,Other / Unknown,Unknown,Mixed-Use Residential,Unknown,2026-06-30,2026-06-30,40,7,Unknown Stage,Unknown Stage,60,15,40,0,0,0,0,Newly Detected,Unknown,75,Priority Asset Watch,"Create or refresh a project watch file with sponsor, site, entitlement, financing, and timing notes"
2026-06-30,20260630-000528-e3d0faf1,PRJ-20260630-0124,Disposition / Exit - Other / Unknown - Newly Delivered Greater Hartford Apartments Trade for $27M,Unknown,Unknown,Apartment,JLL,2026-06-30,2026-06-30,6,5,,Unknown Stage,87,18,0,0,0,0,2,Newly Detected,Unknown,74,Strategic Asset Watch,Monitor for repeated project updates
2026-06-30,20260630-000528-e3d0faf1,PRJ-20260630-0164,Disposition / Exit - Miami / Florida - Waterton Buys South Florida Rental for $81M,Unknown,South Florida,Apartment,Waterton,2026-06-30,2026-06-30,8,4,Unknown Stage; Unknown Stage,Unknown Stage,81,24,0,0,0,0,0,Newly Detected,Unknown,73,Strategic Asset Watch,Monitor for repeated project updates
2026-06-30,20260630-000528-e3d0faf1,PRJ-20260630-0127,Acquisition - Other / Unknown - Marcus & Millichap Brokers $6.5M Sale of Cambridge Apartment Building,Unknown,Unknown,Apartment,Marcus & Millichap,2026-06-30,2026-06-30,7,7,Unknown Stage,Unknown Stage,79,23,0,0,0,0,1,Newly Detected,Unknown,72,Strategic Asset Watch,Monitor for repeated project updates
2026-06-30,20260630-000528-e3d0faf1,PRJ-20260630-0005,Marcus & Millichap Brokers $15.9M San Fernando Valley Multifamily Sale,Los Angeles / California,Los Angeles,Apartment,Marcus & Millichap,2026-06-30,2026-06-30,4,2,,Unknown Stage,84,26,0,0,0,0,0,Newly Detected,Low Stall Risk,71,Strategic Asset Watch,Monitor for repeated project updates
2026-06-30,20260630-000528-e3d0faf1,PRJ-20260630-0123,Disposition / Exit - Other / Unknown - Essex Realty Group Lists Chicago Uptown Multifamily Property for $9M,Unknown,Unknown,Apartment,IPA,2026-06-30,2026-06-30,6,5,,Unknown Stage,75,22,0,0,0,0,2,Newly Detected,Unknown,71,Strategic Asset Watch,Monitor for repeated project updates
