run_date,run_id,la_persistent_watch_id,canonical_project_id,canonical_project_name,la_submarket,address_or_location_clue,gp_or_developer,residential_sector,latest_lifecycle_stage,progression_status,stall_risk_label,entitlement_signal_count,timing_signal_count,financing_signal_count,opportunity_score,risk_score,woomi_site_strategy_relevance,potential_woomi_strategy_angle,recommended_local_follow_up,confidence_level
2026-06-30,20260630-000528-e3d0faf1,LAP-20260630-001,PRJ-20260630-0086,Refinancing - New York City / New York - Citigroup Refis East Village Apartment Building With $45M CMBS Loan,Los Angeles,Manhattan,JLL,Apartment,Refinancing / Recapitalization,Newly Detected,Low Stall Risk,0,0,5,100,49,High relevance to LA site strategy,Track repeat project updates,"Create or refresh a project watch file with sponsor, site, entitlement, financing, and timing notes",High
2026-06-30,20260630-000528-e3d0faf1,LAP-20260630-031,PRJ-20260630-0017,JV / Partnership - Los Angeles / California - More affordable housing underway at 21010 Vanowen St. in Canoga Park,Los Angeles,21010 Vanowen St,Unknown,Affordable Housing,Unknown Stage,Newly Detected,Low Stall Risk,0,0,0,100,34,Relevant to California site monitoring,Use as comparable development precedent,Monitor for repeated project updates,Low
2026-06-30,20260630-000528-e3d0faf1,LAP-20260630-003,PRJ-20260630-0153,Acquisition - California - MG Properties Buys Two Multifamily Apartments Communities in Gresham Oregon,California,San Diego,Fannie Mae,Apartment,Unknown Stage,Newly Detected,Low Stall Risk,0,0,3,100,32,High relevance to LA site strategy,Track repeat project updates,"Create or refresh a project watch file with sponsor, site, entitlement, financing, and timing notes",High
2026-06-30,20260630-000528-e3d0faf1,LAP-20260630-004,PRJ-20260630-0081,General Project Signal - Los Angeles / California - Affordable housing on the rise at 1405 S. Broadway in DTLA,Los Angeles,Los Angeles,Related Companies,Affordable Housing,Unknown Stage,Unknown,Low Stall Risk,0,0,0,100,31,High relevance to LA site strategy,Track repeat project updates,"Create or refresh a project watch file with sponsor, site, entitlement, financing, and timing notes",High
2026-06-30,20260630-000528-e3d0faf1,LAP-20260630-030,PRJ-20260630-0009,General Project Signal - Los Angeles / California - 100 rental townhomes deput at 1771 Blake Ave. in Frogtown,Los Angeles,1771 Blake Ave,Greystar,Apartment,Unknown Stage,Newly Detected,Low Stall Risk,0,0,0,100,26,Relevant to California site monitoring,Track repeat project updates,Monitor for repeated project updates,Medium
2026-06-30,20260630-000528-e3d0faf1,LAP-20260630-005,PRJ-20260630-0078,Disposition / Exit - Los Angeles / California - Marcus & Millichap Brokers $15.9M San Fernando Valley Multifamily Sale,Los Angeles,Los Angeles,Marcus & Millichap,Apartment,Unknown Stage,Newly Detected,Low Stall Risk,0,0,0,96,26,High relevance to LA site strategy,Track repeat project updates,"Create or refresh a project watch file with sponsor, site, entitlement, financing, and timing notes",High
2026-06-30,20260630-000528-e3d0faf1,LAP-20260630-007,PRJ-20260630-0054,JV / Partnership - Dallas / Texas - JPI Acquires Multifamily Development Site for 393-Unit Dallas Apartment Community Projec,Los Angeles,Dallas,JPI,Affordable Housing,Site Acquisition / Site Control,Newly Detected,No Clear Stall Risk,0,0,0,96,16,High relevance to LA site strategy,Track repeat project updates,"Create or refresh a project watch file with sponsor, site, entitlement, financing, and timing notes",High
2026-06-30,20260630-000528-e3d0faf1,LAP-20260630-006,PRJ-20260630-0167,Development Start - Miami / Florida - Related Urban Starts Work on $167M S. Miami Affordable Housing Venture,Los Angeles,South Florida,Unknown,Affordable Housing,Vertical Construction,Persistent Same Stage,Low Stall Risk,0,0,0,95,37,High relevance to LA site strategy,Track repeat project updates,"Create or refresh a project watch file with sponsor, site, entitlement, financing, and timing notes",High
2026-06-30,20260630-000528-e3d0faf1,LAP-20260630-033,PRJ-20260630-0023,Entitlement / Permitting - Los Angeles / California - Developer revises plan for housing complex at 3984 S. Meier Street,Los Angeles,3984 S. Meier Street,Unknown,Mixed-Use Residential,Unknown Stage,Newly Detected,Low Stall Risk,1,0,0,94,34,General LA / California monitoring,Monitor only,Monitor for repeated project updates,Low
2026-06-30,20260630-000528-e3d0faf1,LAP-20260630-034,PRJ-20260630-0026,General Project Signal - Los Angeles / California - Affordable housing fully-framed at 4129 Centinela Ave. in Del Rey,Los Angeles,4129 Centinela Ave,Unknown,Affordable Housing,Unknown Stage,Newly Detected,Low Stall Risk,0,0,0,93,34,General LA / California monitoring,Monitor only,Monitor for repeated project updates,Low
2026-06-30,20260630-000528-e3d0faf1,LAP-20260630-036,PRJ-20260630-0004,"General Project Signal - San Francisco / California - Concrete Rising For 1123 Sutter Street, San Francisco",California,1123 Sutter Street,Unknown,Mixed-Use Residential,Unknown Stage,Newly Detected,Low Stall Risk,0,0,0,91,33,General LA / California monitoring,Monitor only,Monitor for repeated project updates,Low
2026-06-30,20260630-000528-e3d0faf1,LAP-20260630-010,PRJ-20260630-0144,Acquisition - Sun Belt - JPI Expands Into Durham With Planned $150M Multifamily Complex,Los Angeles,Raleigh,JPI,Multifamily,Early Site Signal,Newly Detected,No Clear Stall Risk,0,0,0,87,20,High relevance to LA site strategy,Track repeat project updates,"Create or refresh a project watch file with sponsor, site, entitlement, financing, and timing notes",High
2026-06-30,20260630-000528-e3d0faf1,LAP-20260630-002,PRJ-20260630-0048,General Project Signal - California - Newsom Signs Bill Putting $11B Housing Bond on November Ballot,California,California,Unknown,Apartment,Refinancing / Recapitalization,Mature / Operating,Medium Stall Risk,0,17,9,85,64,High relevance to LA site strategy,Track repeat project updates,"Create or refresh a project watch file with sponsor, site, entitlement, financing, and timing notes",High
2026-06-30,20260630-000528-e3d0faf1,LAP-20260630-041,PRJ-20260630-0018,More affordable housing underway at 21010 Vanowen St. in Canoga Park,Los Angeles,21010 Vanowen St,Unknown,Affordable Housing,Unknown Stage,Newly Detected,Low Stall Risk,0,0,0,85,26,General LA / California monitoring,Monitor only,Monitor for repeated project updates,Low
2026-06-30,20260630-000528-e3d0faf1,LAP-20260630-008,PRJ-20260630-0082,Entitlement / Permitting - Los Angeles / California - City Planning Commission votes in favor of new zoning rules near three G Line stops,Los Angeles,Los Angeles,Unknown,Affordable Housing,Entitlement Under Review,Unknown,Medium Stall Risk,12,0,0,84,52,High relevance to LA site strategy,Track repeat project updates,"Create or refresh a project watch file with sponsor, site, entitlement, financing, and timing notes",High
2026-06-30,20260630-000528-e3d0faf1,LAP-20260630-009,PRJ-20260630-0043,Disposition / Exit - San Francisco / California - San Francisco Hospitality Group Divests Boutique Hotel in Japantown,California,California,CBRE,General Residential,Unknown Stage,Unknown,Low Stall Risk,0,0,0,84,29,High relevance to LA site strategy,Track repeat project updates,"Create or refresh a project watch file with sponsor, site, entitlement, financing, and timing notes",High
