run_date,run_id,card_id,card_type,card_title,card_priority,card_score,market,residential_sector,gp_or_developer,summary,why_it_matters,recommended_action,source_report,source_url_if_available
2026-06-30,20260630-000528-e3d0faf1,CARD-20260630-020,LA Asset Watch,Acquisition - California - MG Properties Buys Two Multifamily Apartments Communities in Gresham Oregon,Critical,100,Los Angeles,Apartment,Fannie Mae,Track local sponsor activity,LA / Southern California project-level watch item.,"Review parcel clue, entitlement path, sponsor, and comparable sites",la_asset_watch_report.md,https://yieldpro.com/2026/06/parkside-apartments-2/
2026-06-30,20260630-000528-e3d0faf1,CARD-20260630-035,Capital Flow,Arizona,Critical,100,Arizona,Apartment,Arizona,Fading,"Capital-flow memory can identify repeated lenders, refinancing stress, and capital concentration.",Track capital flow pattern and related relationships,capital_flow_report.md,
2026-06-30,20260630-000528-e3d0faf1,CARD-20260630-036,Capital Flow,Atlanta / Georgia,Critical,100,Atlanta / Georgia,Apartment,Atlanta / Georgia,Fading,"Capital-flow memory can identify repeated lenders, refinancing stress, and capital concentration.",Track capital flow pattern and related relationships,capital_flow_report.md,
2026-06-30,20260630-000528-e3d0faf1,CARD-20260630-037,Capital Flow,Atlanta / Georgia,Critical,100,Atlanta / Georgia,Student Housing,Atlanta / Georgia,Fading,"Capital-flow memory can identify repeated lenders, refinancing stress, and capital concentration.",Track capital flow pattern and related relationships,capital_flow_report.md,
2026-06-30,20260630-000528-e3d0faf1,CARD-20260630-018,LA Asset Watch,Entitlement / Permitting - Los Angeles / California - Developer revises plan for housing complex at 3984 S. Meier Street,Critical,100,Los Angeles,Mixed-Use Residential,Unknown,Monitor entitlement path,LA / Southern California project-level watch item.,"Track entitlement docket, density bonus use, and affordability requirement",la_asset_watch_report.md,https://la.urbanize.city/post/developer-revises-plan-housing-complex-3984-s-meier-street
2026-06-30,20260630-000528-e3d0faf1,CARD-20260630-019,LA Asset Watch,General Project Signal - Los Angeles / California - Affordable housing fully-framed at 4129 Centinela Ave. in Del Rey,Critical,100,Los Angeles,Affordable Housing,Unknown,Benchmark density bonus use,LA / Southern California project-level watch item.,"Track entitlement docket, density bonus use, and affordability requirement",la_asset_watch_report.md,https://la.urbanize.city/post/affordable-housing-fully-framed-4129-centinela-ave-del-rey
2026-06-30,20260630-000528-e3d0faf1,CARD-20260630-017,LA Asset Watch,JV / Partnership - Los Angeles / California - More affordable housing underway at 21010 Vanowen St. in Canoga Park,Critical,100,Los Angeles,Affordable Housing,Unknown,Benchmark density bonus use,LA / Southern California project-level watch item.,"Track entitlement docket, density bonus use, and affordability requirement",la_asset_watch_report.md,https://la.urbanize.city/post/more-affordable-housing-underway-21010-vanowen-st-canoga-park
2026-06-30,20260630-000528-e3d0faf1,CARD-20260630-016,LA Asset Watch,Refinancing - New York City / New York - Citigroup Refis East Village Apartment Building With $45M CMBS Loan,Critical,100,Los Angeles,Apartment,JLL,Review acquisition comparables,LA / Southern California project-level watch item.,"Track lender, maturity, owner, and recapitalization path",la_asset_watch_report.md,https://commercialobserver.com/2026/06/citigroup-east-village-manhattan-apartments/
2026-06-30,20260630-000528-e3d0faf1,CARD-20260630-006,Opportunity,Acquisition Opportunity,Critical,94,California,Apartment,Fannie Mae,"Acquisition Opportunity may create a pricing, capital, partnership, or pipeline opening in California.","Evaluate LA / California entitlement, zoning, or local GP partnership relevance",Add to executive opportunity review,opportunity_radar_report.md,https://yieldpro.com/2026/06/parkside-apartments-2/
2026-06-30,20260630-000528-e3d0faf1,CARD-20260630-001,Signal Quality,"Recapitalization - California - PEF Advisors, Freestone Capital Form JV to Recapitalize Affordable Properties",Critical,94,California,Affordable Housing,PEF Advisors,"10 source file(s), 11 observation(s), latest stage Refinancing / Recapitalization, identity confidence 100",High-confidence calibrated signal with multi-layer support.,Review immediately,high_confidence_watchlist_report.md,
