run_date,run_id,run_timestamp,gp_name,canonical_gp_name,gp_activity_score,institutional_relationship_score,capital_flow_score,regional_relevance_score,residential_sector_score,partnership_signal_score,innovation_signal_score,california_la_relevance_score,execution_signal_score,momentum_signal_score,emerging_gp_score,gp_tier,primary_market,residential_sector_focus,source_platform_types,institutional_partners,capital_sources,detected_strategies,innovation_signals,execution_signals,california_la_presence,partnership_signal,momentum_label,likely_growth_direction,potential_woomi_use_case,recommended_follow_up,confidence_level,special_labels
2026-06-30,20260630-000528-e3d0faf1,2026-06-30 00:05:28,JLL,JLL,100,97,90,55,90,100,0,90,50,82,78,Tier 2 High Potential GP,New York City / New York,Apartment,Other,jll,jll,Capital Inflow; Disposition / Exit; JV / Partnership; Refinancing; acquisition; disposition / exit; refinancing; JV / partnership; operational technology / AI adoption; operational efficiency push,None detected,delivered; occupancy,High,Strong partnership signal,Accelerating,California / LA strategic positioning,Potential GP partnership candidate,Track JV and capital partner activity,High,Institutional Capital Magnet; LA Strategic Watch; Operational Excellence Signal
2026-06-30,20260630-000528-e3d0faf1,2026-06-30 00:05:28,Freestone Capital,Freestone Capital,83,93,90,100,70,100,0,100,0,60,77,Tier 2 High Potential GP,California,Affordable Housing,Other,None detected,None detected,Capital Inflow; distressed recapitalization; recapitalization; JV / partnership; capital raise; operational technology / AI adoption,None detected,None detected,High,Strong partnership signal,Accelerating,Institutional-backed regional expansion,Potential GP partnership candidate,Track JV and capital partner activity,Medium,Institutional Capital Magnet; Affordable Housing Specialist; LA Strategic Watch; Distressed Opportunity Candidate
2026-06-30,20260630-000528-e3d0faf1,2026-06-30 00:05:28,PEF Advisors,PEF Advisors,83,93,90,100,70,100,0,100,0,60,77,Tier 2 High Potential GP,California,Affordable Housing,Other,None detected,None detected,Capital Inflow; Recapitalization; distressed recapitalization; recapitalization; JV / partnership; capital raise; operational technology / AI adoption,None detected,None detected,High,Strong partnership signal,Accelerating,Institutional-backed regional expansion,Potential GP partnership candidate,Track JV and capital partner activity,Medium,Institutional Capital Magnet; Affordable Housing Specialist; LA Strategic Watch; Distressed Opportunity Candidate
2026-06-30,20260630-000528-e3d0faf1,2026-06-30 00:05:28,Fannie Mae,Fannie Mae,83,99,90,100,90,65,0,100,0,60,75,Tier 2 High Potential GP,California,Apartment,Other,fannie mae,fannie mae,Acquisition; Capital Inflow; acquisition; disposition / exit; operational technology / AI adoption; operational efficiency push,None detected,None detected,High,Moderate partnership signal,Accelerating,Institutional-backed regional expansion,Capital market and pricing discovery reference,Review LA / California development activity,Medium,Institutional Capital Magnet; LA Strategic Watch
2026-06-30,20260630-000528-e3d0faf1,2026-06-30 00:05:28,JPI,JPI,100,100,90,55,70,100,0,100,0,67,74,Tier 2 High Potential GP,Dallas / Texas,Affordable Housing,Other,None detected,None detected,Acquisition; Capital Inflow; JV / Partnership; acquisition; JV / partnership; market expansion; operational technology / AI adoption; operational efficiency push,None detected,None detected,High,Strong partnership signal,Accelerating,California / LA strategic positioning,Potential GP partnership candidate,Track JV and capital partner activity,Medium,Institutional Capital Magnet; Affordable Housing Specialist; LA Strategic Watch
2026-06-30,20260630-000528-e3d0faf1,2026-06-30 00:05:28,CBRE,CBRE,100,100,90,100,30,75,0,100,25,74,73,Tier 2 High Potential GP,California,General Residential,Other,cbre,cbre,Capital Inflow; Construction Financing; Disposition / Exit; acquisition; disposition / exit; refinancing; capital raise; operational technology / AI adoption; operational efficiency push,None detected,occupancy,High,Strong partnership signal,Accelerating,Institutional-backed regional expansion,Potential GP partnership candidate,Track JV and capital partner activity,High,Institutional Capital Magnet; LA Strategic Watch; Operational Excellence Signal
2026-06-30,20260630-000528-e3d0faf1,2026-06-30 00:05:28,Related California,Related Companies,100,91,65,55,70,85,0,100,0,60,66,Tier 3 Monitoring GP,Los Angeles / California,Affordable Housing,Other,related,related,Operational / Platform Investment; operational efficiency push; operational technology / AI adoption,None detected,None detected,High,Strong partnership signal,Improving,California / LA strategic positioning,Potential GP partnership candidate,Track JV and capital partner activity,Medium,Institutional Capital Magnet; Affordable Housing Specialist; LA Strategic Watch; Distressed Opportunity Candidate
2026-06-30,20260630-000528-e3d0faf1,2026-06-30 00:05:28,Related Companies,Related Companies,100,91,65,55,70,85,0,100,0,60,66,Tier 3 Monitoring GP,Los Angeles / California,Affordable Housing,Other,related,related,Operational / Platform Investment; operational efficiency push; operational technology / AI adoption,None detected,None detected,High,Strong partnership signal,Improving,California / LA strategic positioning,Potential GP partnership candidate,Track JV and capital partner activity,Medium,Institutional Capital Magnet; Affordable Housing Specialist; LA Strategic Watch; Distressed Opportunity Candidate
2026-06-30,20260630-000528-e3d0faf1,2026-06-30 00:05:28,Elme Communities,Elme Communities,89,93,90,55,90,100,0,0,0,63,65,Tier 3 Monitoring GP,Riverside / California,Apartment,Other,None detected,None detected,Capital Inflow; acquisition; disposition / exit; JV / partnership; operational technology / AI adoption; operational efficiency push,None detected,None detected,Low,Strong partnership signal,Accelerating,Selective residential growth,Potential GP partnership candidate,Track JV and capital partner activity,Medium,Institutional Capital Magnet
2026-06-30,20260630-000528-e3d0faf1,2026-06-30 00:05:28,RailField Partners,RailField Partners,89,93,90,55,90,100,0,0,0,63,65,Tier 3 Monitoring GP,Riverside / California,Apartment,Other,None detected,None detected,Capital Inflow; acquisition; disposition / exit; JV / partnership; operational technology / AI adoption; operational efficiency push,None detected,None detected,Low,Strong partnership signal,Accelerating,Selective residential growth,Potential GP partnership candidate,Track JV and capital partner activity,Medium,Institutional Capital Magnet
2026-06-30,20260630-000528-e3d0faf1,2026-06-30 00:05:28,MG Properties Buys Two Multifamily Communities,MG Properties Buys Two Multifamily Communities,83,89,90,100,90,0,0,100,0,60,63,Tier 3 Monitoring GP,California,Apartment,Other,None detected,None detected,Capital Inflow; acquisition; operational technology / AI adoption; operational efficiency push,None detected,None detected,High,No clear partnership signal,Accelerating,Institutional-backed regional expansion,Capital market and pricing discovery reference,Review LA / California development activity,Medium,Institutional Capital Magnet; LA Strategic Watch
2026-06-30,20260630-000528-e3d0faf1,2026-06-30 00:05:28,Marcus & Millichap,Marcus & Millichap,100,100,90,55,90,0,0,100,0,67,61,Tier 3 Monitoring GP,Los Angeles / California,Apartment,Other,None detected,None detected,Acquisition; Capital Inflow; Disposition / Exit; acquisition; disposition / exit; operational technology / AI adoption; operational efficiency push,None detected,None detected,High,No clear partnership signal,Accelerating,California / LA strategic positioning,Capital market and pricing discovery reference,Review LA / California development activity,Medium,Institutional Capital Magnet; LA Strategic Watch
2026-06-30,20260630-000528-e3d0faf1,2026-06-30 00:05:28,Waterton,Waterton,100,97,90,55,90,0,0,90,0,67,60,Tier 3 Monitoring GP,Miami / Florida,Apartment,Other,None detected,None detected,Acquisition; Capital Inflow; Disposition / Exit; acquisition; disposition / exit; operational technology / AI adoption; operational efficiency push,None detected,None detected,High,No clear partnership signal,Accelerating,California / LA strategic positioning,Capital market and pricing discovery reference,Review LA / California development activity,Medium,Institutional Capital Magnet; LA Strategic Watch
2026-06-30,20260630-000528-e3d0faf1,2026-06-30 00:05:28,Greystar,Greystar,92,100,20,55,90,65,0,100,0,43,59,Tier 3 Monitoring GP,Los Angeles / California,Apartment,Other,None detected,None detected,BTR / Build-to-Rent; BTR expansion; operational technology / AI adoption; BTR growth strategy; Operational / Platform Investment,None detected,None detected,High,Moderate partnership signal,Improving,California / LA strategic positioning,LA / California developer strategy watch,Review LA / California development activity,Medium,Institutional Capital Magnet; LA Strategic Watch
