run_date,run_id,run_timestamp,residential_sector,article_count,high_priority_count,market_signal_count,deal_signal_count,average_relevance_score,dominant_market_focus,dominant_strategic_angle,dominant_gp_or_developer,sector_risk_or_opportunity,woomi_sector_relevance,recommended_sector_action
2026-06-30,20260630-000528-e3d0faf1,2026-06-30 00:05:28,Apartment,40,28,21,33,85.4,Other / Unknown,Developer Strategy,JLL,Core rental housing underwriting and pipeline signal,Core Strategy Sector,Keep in weekly developer strategy review
2026-06-30,20260630-000528-e3d0faf1,2026-06-30 00:05:28,Affordable Housing,12,9,6,11,88.8,Los Angeles / California,Developer Strategy,CBRE,Affordability and subsidy program monitoring signal,Strategic Expansion Sector,Add to sector watchlist
2026-06-30,20260630-000528-e3d0faf1,2026-06-30 00:05:28,BTR / Single-Family Rental,4,4,0,4,84.8,Other / Unknown,Developer Strategy,Greystar,Potential expansion or product diversification signal,Strategic Expansion Sector,"Monitor BTR / SFR operators, capital flows, and target markets"
2026-06-30,20260630-000528-e3d0faf1,2026-06-30 00:05:28,Multifamily,19,3,4,12,66.5,Other / Unknown,Developer Strategy,JLL,Core rental housing underwriting and pipeline signal,Core Strategy Sector,Keep in weekly developer strategy review
2026-06-30,20260630-000528-e3d0faf1,2026-06-30 00:05:28,Student Housing,1,1,1,1,74.0,Florida,Developer Strategy,CBRE,Campus-adjacent demand and partnership signal,Strategic Expansion Sector,Monitor university-market demand and partnership signals
2026-06-30,20260630-000528-e3d0faf1,2026-06-30 00:05:28,Mixed-Use Residential,8,7,5,6,83.6,Austin / Texas,Developer Strategy,Affinius Capital,Mixed-use development and placemaking signal,Monitoring Sector,Add to sector watchlist
2026-06-30,20260630-000528-e3d0faf1,2026-06-30 00:05:28,General Residential,4,0,1,3,55.0,Florida,Institutional Flow,CBRE,General residential market monitoring,Monitoring Sector,Add to sector watchlist
2026-06-30,20260630-000528-e3d0faf1,2026-06-30 00:05:28,Manufactured Housing,0,0,0,0,0,None detected,None detected,None detected,Lower-cost housing and alternative residential platform signal,Monitoring Sector,Add to sector watchlist
2026-06-30,20260630-000528-e3d0faf1,2026-06-30 00:05:28,Office-to-Residential Conversion,0,0,0,0,0,None detected,None detected,None detected,"Adaptive reuse, entitlement, and construction feasibility signal",Monitoring Sector,"Track conversion feasibility, policy support, and construction cost assumptions"
2026-06-30,20260630-000528-e3d0faf1,2026-06-30 00:05:28,Senior Housing,0,0,0,0,0,None detected,None detected,None detected,Demographic demand and operating capability signal,Monitoring Sector,Monitor senior housing demand and operating model signals
2026-06-30,20260630-000528-e3d0faf1,2026-06-30 00:05:28,Workforce Housing,0,0,0,0,0,None detected,None detected,None detected,Affordability and subsidy program monitoring signal,Monitoring Sector,Add to sector watchlist
