run_date,run_id,run_timestamp,duplicate_cluster_id,deal_fingerprint_id,duplicate_count,primary_reference_article,duplicate_articles,deduplicated_opportunity_score,deduplicated_distress_score,opportunities_before_deduplication,distress_before_deduplication,opportunities_removed_via_deduplication,distress_inflation_prevented,multi_source_confirmation,strongest_opportunity_type,strongest_distress_type,market,residential_sector
2026-06-30,20260630-000528-e3d0faf1,2026-06-30 00:05:28,DCL-20260630-002,DFP-CB8941BF87,2,"Great Expectations Receives Construction Financing for 102-Unit Affordable Housing Project Addison in Puyallup, Washington","Great Expectations Receives Construction Financing for 102-Unit Affordable Housing Project Addison in Puyallup, Washington",90,66,1,1,0,0,Yes,Construction Financing Gap,,Seattle,Affordable Housing
2026-06-30,20260630-000528-e3d0faf1,2026-06-30 00:05:28,DCL-20260630-004,DFP-35A5B6E5A2,2,Citigroup Refis East Village Apartment Building With $45M CMBS Loan,Citigroup Refis East Village Apartment Building With $45M CMBS Loan,89,67,1,1,0,0,Yes,Refinancing Gap,,New York City / New York,Apartment
2026-06-30,20260630-000528-e3d0faf1,2026-06-30 00:05:28,DCL-20260630-018,DFP-920342F693,2,"PEF Advisors, Freestone Capital Form JV to Recapitalize Affordable Properties","PEF Advisors, Freestone Capital Form JV to Recapitalize Affordable Properties",87,72,1,1,0,0,Yes,Recapitalization Opportunity,,California,Affordable Housing
2026-06-30,20260630-000528-e3d0faf1,2026-06-30 00:05:28,DCL-20260630-006,DFP-E9F56AC747,2,Affinius Provides $135M Construction Loan in St. Petersburg for Mixed-Use Tower,Affinius Provides $135M Construction Loan in St. Petersburg for Mixed-Use Tower,81,56,1,1,0,0,Yes,Construction Financing Gap,,Tampa / Florida,Mixed-Use Residential
2026-06-30,20260630-000528-e3d0faf1,2026-06-30 00:05:28,DCL-20260630-020,DFP-8526DFDCCB,2,Dwight Capital Finances $39M HUD Refinance Loan for Oregon Multifamily Apartment Development,Dwight Capital Finances $39M HUD Refinance Loan for Oregon Multifamily Apartment Development,80,61,1,1,0,0,Yes,Refinancing Gap,,Other / Unknown,Apartment
2026-06-30,20260630-000528-e3d0faf1,2026-06-30 00:05:28,DCL-20260630-029,DFP-5607A5A947,2,New-Construction San Diego Apartments Score $53M Bridge Loan,New-Construction San Diego Apartments Score $53M Bridge Loan,67,70,1,1,0,0,Yes,,bridge loan stress,California,Apartment
2026-06-30,20260630-000528-e3d0faf1,2026-06-30 00:05:28,DCL-20260630-001,DFP-0AFC2EEC51,1,MG Properties Buys Two Multifamily Apartments Communities in Gresham Oregon,MG Properties Buys Two Multifamily Apartments Communities in Gresham Oregon,94,0,1,0,0,0,No,Acquisition Opportunity,,California,Apartment
2026-06-30,20260630-000528-e3d0faf1,2026-06-30 00:05:28,DCL-20260630-003,DFP-BB73BB97D4,1,Yorba Linda Parking Lot Sells for Townhome Redevelopment,Yorba Linda Parking Lot Sells for Townhome Redevelopment,91,0,1,0,0,0,No,LA / California Entitlement Opportunity,,California,Apartment
2026-06-30,20260630-000528-e3d0faf1,2026-06-30 00:05:28,DCL-20260630-011,DFP-5508FCE9F0,1,Former Bank Branch Positioned as Development Opportunity in Garden Grove Sale,Former Bank Branch Positioned as Development Opportunity in Garden Grove Sale,87,0,1,0,0,0,No,LA / California Entitlement Opportunity,,California,General Residential
2026-06-30,20260630-000528-e3d0faf1,2026-06-30 00:05:28,DCL-20260630-005,DFP-C47EE3A7F7,1,Historic Queens Bowling Alley Trades for $45M to Multifamily JV,Historic Queens Bowling Alley Trades for $45M to Multifamily JV,86,0,1,0,0,0,No,JV / Partnership Gap,,New York City / New York,Multifamily
