run_date,run_id,canonical_project_id,canonical_project_name,project_identity_confidence,distress_id,deal_fingerprint_id,duplicate_cluster_id,distress_type,market,residential_sector,gp_or_developer,lender_or_debt_provider,related_project_or_deal,distress_score,distress_priority_label,evidence_signals,potential_woomi_angle,recommended_next_action,source_article_title,url,confidence_level
2026-05-24,20260524-230204-750df6c3,PRJ-20260524-0047,Acquisition - California - Hudson Valley Property Group Acquires 387-Unit Mosa Apartment Homes in Elk Grove Californi...,80,DST-20260524-003,DFP-B52F91F0C5,DCL-20260524-003,construction loan gap,California,Apartment,Unknown,JLL,Construction Financing - California - JLL Lines Up $144M Construction Loan for Santa Ana Multifamily,76,High Distress Watch,Construction Financing; construction loan,"Evaluate LA / California entitlement, zoning, or local GP partnership relevance","Track debt maturity, lender exposure, sponsor stress, and recapitalization options",JLL Lines Up $144M Construction Loan for Santa Ana Multifamily,https://www.connectcre.com/stories/jll-lines-up-144m-construction-loan-for-santa-ana-multifamily/,Medium
2026-05-24,20260524-230204-750df6c3,PRJ-20260524-0047,Acquisition - California - Hudson Valley Property Group Acquires 387-Unit Mosa Apartment Homes in Elk Grove Californi...,80,DST-20260524-034,DFP-5FF0E680D7,DCL-20260524-034,bridge loan stress,California,General Residential,Unknown,JLL,General Project Signal - California - Anaheim Industrial Outdoor Storage Site Secures Bridge Loan,67,High Distress Watch,General Project Signal; bridge loan,"Evaluate LA / California entitlement, zoning, or local GP partnership relevance","Track debt maturity, lender exposure, sponsor stress, and recapitalization options",Anaheim Industrial Outdoor Storage Site Secures Bridge Loan,https://www.connectcre.com/stories/anaheim-industrial-outdoor-storage-site-secured-bridge-loan/,Medium
2026-05-24,20260524-230204-750df6c3,PRJ-20260524-0068,Entitlement / Permitting - Los Angeles - Developer revives plan for Best Western hotel at 2645 S. Western Ave. in Jefferson Park,80,DST-20260524-025,DFP-2467FB86C8,DCL-20260524-025,stalled project,Los Angeles,General Residential,Unknown,Unknown,"Disposition / Exit - Los Angeles - L.A.'s poor ParkScore, Oceanwide sale delayed, and more",67,High Distress Watch,Disposition / Exit; delayed,"Evaluate LA / California entitlement, zoning, or local GP partnership relevance","Track debt maturity, lender exposure, sponsor stress, and recapitalization options","L.A.'s poor ParkScore, Oceanwide sale delayed, and more",https://la.urbanize.city/post/las-poor-parkscore-oceanwide-sale-delayed-and-more,Medium
2026-05-24,20260524-230204-750df6c3,PRJ-20260524-0127,Southern Land Company Begins Pre-Leasing for Bria Symphony Park and Gemma in the Two New Downtown Las Vegas Luxury Apartment Communities,80,DST-20260524-018,DFP-3213D240BF,DCL-20260524-018,construction loan gap,Sun Belt,Apartment,Unknown,Unknown,Construction Financing - Sun Belt - Alta Developers Lands $91.8M Construction Loan for Miami Apartments,60,High Distress Watch,Construction Financing; construction loan,"Track potential rescue capital, debt recapitalization, or capital partner opening","Track debt maturity, lender exposure, sponsor stress, and recapitalization options",Alta Developers Lands $91.8M Construction Loan for Miami Apartments,https://www.connectcre.com/stories/alta-developers-lands-91-8m-construction-loan-for-miami-apartments/,Medium
2026-05-24,20260524-230204-750df6c3,PRJ-20260524-0127,Southern Land Company Begins Pre-Leasing for Bria Symphony Park and Gemma in the Two New Downtown Las Vegas Luxury Apartment Communities,80,DST-20260524-019,DFP-35BD9D3978,DCL-20260524-019,construction loan gap,Sun Belt,Apartment,Unknown,Unknown,Construction Financing - Sun Belt - Madison Realty Capital Originates $91.8M Construction Loan for Multifamily Project in Sout...,60,High Distress Watch,Construction Financing; construction loan,"Track potential rescue capital, debt recapitalization, or capital partner opening","Track debt maturity, lender exposure, sponsor stress, and recapitalization options",Madison Realty Capital Originates $91.8M Construction Loan for Multifamily Project in South Miami,https://rebusinessonline.com/madison-realty-capital-originates-91-8m-construction-loan-for-multifamily-project-in-south-miami/,Medium
2026-05-24,20260524-230204-750df6c3,PRJ-20260524-0088,Refinancing - New York - Dwight Capital Provides $54M HUD-Insured Loan for Refinancing of Queens Apartment Building,80,DST-20260524-021,DFP-8A0AB7FAA7,DCL-20260524-021,refinancing stress,New York,Apartment,Unknown,Unknown,Refinancing - New York - Dwight Capital Provides $54M HUD-Insured Loan for Refinancing of Queens Apartment Building,60,High Distress Watch,Refinancing; refinancing,"Track potential rescue capital, debt recapitalization, or capital partner opening","Track debt maturity, lender exposure, sponsor stress, and recapitalization options",Dwight Capital Provides $54M HUD-Insured Loan for Refinancing of Queens Apartment Building,https://rebusinessonline.com/dwight-capital-provides-54m-hud-insured-loan-for-refinancing-of-queens-apartment-building/,Medium
2026-05-24,20260524-230204-750df6c3,PRJ-20260524-0052,General Project Signal - Florida - S. Florida Ritz-Carlton Developer Inks $401M Bridge Loan,80,DST-20260524-023,DFP-732A1631F7,DCL-20260524-023,bridge loan stress,Florida,Apartment,Unknown,Berkadia,General Project Signal - Florida - S. Florida Ritz-Carlton Developer Inks $401M Bridge Loan,59,Monitor,General Project Signal; bridge loan,"Track potential rescue capital, debt recapitalization, or capital partner opening",Monitor for repeated distress signals,S. Florida Ritz-Carlton Developer Inks $401M Bridge Loan,https://www.connectcre.com/stories/s-florida-ritz-carlton-developer-inks-401m-bridge-loan/,Medium
2026-05-24,20260524-230204-750df6c3,PRJ-20260524-0127,Southern Land Company Begins Pre-Leasing for Bria Symphony Park and Gemma in the Two New Downtown Las Vegas Luxury Apartment Communities,80,DST-20260524-024,DFP-E6D2F42FCA,DCL-20260524-024,refinancing stress,Sun Belt,Apartment,Unknown,Unknown,Refinancing - Sun Belt - Dwight Capital Closes $130M HUD Refi on N. Miami Apartments,59,Monitor,Refinancing; refinancing,"Track potential rescue capital, debt recapitalization, or capital partner opening",Monitor for repeated distress signals,Dwight Capital Closes $130M HUD Refi on N. Miami Apartments,https://www.connectcre.com/stories/dwight-capital-closes-130m-hud-refi-on-n-miami-apartments/,Medium
2026-05-24,20260524-230204-750df6c3,PRJ-20260524-0102,Construction Financing - Other / Unknown - Eastern Bank Leads Financing for Wood Partners’ First Rhode Island Project,100,DST-20260524-016,DFP-6A50E8F442,DCL-20260524-016,construction loan gap,Other / Unknown,Apartment,Wood Partners,Unknown,Construction Financing - Other / Unknown - Eastern Bank Leads Financing for Wood Partners’ First Rhode Island Project,56,Monitor,Construction Financing,"Track potential rescue capital, debt recapitalization, or capital partner opening",Monitor for repeated distress signals,Eastern Bank Leads Financing for Wood Partners’ First Rhode Island Project,https://www.connectcre.com/stories/eastern-bank-leads-financing-for-wood-partners-first-rhode-island-project/,Low
2026-05-24,20260524-230204-750df6c3,PRJ-20260524-0127,Southern Land Company Begins Pre-Leasing for Bria Symphony Park and Gemma in the Two New Downtown Las Vegas Luxury Apartment Communities,80,DST-20260524-044,DFP-8A2A84B303,DCL-20260524-044,refinancing stress,Sun Belt,Student Housing,Unknown,Unknown,Refinancing - Sun Belt - Georgia Tech Student Housing Investors Ink Refi,53,Monitor,Refinancing; refinancing,"Track potential rescue capital, debt recapitalization, or capital partner opening",Monitor for repeated distress signals,Georgia Tech Student Housing Investors Ink Refi,https://www.connectcre.com/stories/georgia-tech-student-housing-investors-ink-refi/,Medium
2026-05-24,20260524-230204-750df6c3,PRJ-20260524-0127,Southern Land Company Begins Pre-Leasing for Bria Symphony Park and Gemma in the Two New Downtown Las Vegas Luxury Apartment Communities,80,DST-20260524-041,DFP-A69B77D515,DCL-20260524-041,construction loan gap,Sun Belt,Student Housing,Unknown,Unknown,Construction Financing - Sun Belt - LV Collective and Kayne Anderson Real Estate Refinance Atlanta Student Housing Community R...,50,Monitor,Construction Financing,"Track potential rescue capital, debt recapitalization, or capital partner opening",Monitor for repeated distress signals,LV Collective and Kayne Anderson Real Estate Refinance Atlanta Student Housing Community Rambler Atlanta,https://yieldpro.com/2026/05/rambler-atlanta/,Low
