run_date,run_id,watchlist_category,item_name,market,residential_sector,gp_or_developer,score,priority_label,status_or_stage,signal_quality_label,recommended_follow_up,source_report
2026-05-24,20260524-230204-750df6c3,LA Assets,Entitlement / Permitting - California - Affordable housing unwrapped at 611 S. Hobart Blvd. in Koreatown,Los Angeles,Affordable Housing,Unknown,100,High relevance to Woomi site strategy,Unknown,,"Review parcel clue, entitlement path, sponsor, and comparable sites",la_asset_watch_report.md
2026-05-24,20260524-230204-750df6c3,LA Assets,Construction Financing - Other / Unknown - Eastern Bank Leads Financing for Wood Partners’ First Rhode Island Project,Los Angeles,Apartment,Wood Partners,100,High relevance to Woomi site strategy,Site Search / Early Signal,,Monitor asset for repeated local confirmation,la_asset_watch_report.md
2026-05-24,20260524-230204-750df6c3,Capital Flow,Berkadia,Other / Unknown,Apartment,Unknown,100,No Clear Stress,Stable,,Stable capital pattern,capital_flow_report.md
2026-05-24,20260524-230204-750df6c3,Capital Flow,Berkadia,Other / Unknown,Apartment,Unknown,100,No Clear Stress,Stable,,Stable capital pattern,capital_flow_report.md
2026-05-24,20260524-230204-750df6c3,Capital Flow,Blackstone,Other / Unknown,General Residential,Unknown,100,No Clear Stress,Stable,,Stable capital pattern,capital_flow_report.md
2026-05-24,20260524-230204-750df6c3,Capital Flow,California,Other / Unknown,General Residential,Unknown,100,No Clear Stress,Stable,,Stable capital pattern,capital_flow_report.md
2026-05-24,20260524-230204-750df6c3,Capital Flow,California,Other / Unknown,Senior Housing,Unknown,100,No Clear Stress,Stable,,Stable capital pattern,capital_flow_report.md
2026-05-24,20260524-230204-750df6c3,Capital Flow,California,Other / Unknown,Affordable Housing,Unknown,100,No Clear Stress,Increasing,,Capital concentration increasing,capital_flow_report.md
2026-05-24,20260524-230204-750df6c3,Capital Flow,California,Other / Unknown,Apartment,Unknown,100,No Clear Stress,Stable,,Stable capital pattern,capital_flow_report.md
2026-05-24,20260524-230204-750df6c3,Capital Flow,Florida,Other / Unknown,Apartment,Unknown,100,No Clear Stress,Stable,,Stable capital pattern,capital_flow_report.md
2026-05-24,20260524-230204-750df6c3,Capital Flow,JLL,Other / Unknown,Senior Housing,Unknown,100,No Clear Stress,Stable,,Stable capital pattern,capital_flow_report.md
2026-05-24,20260524-230204-750df6c3,Capital Flow,JLL,Other / Unknown,Apartment,Unknown,100,No Clear Stress,Stable,,Stable capital pattern,capital_flow_report.md
2026-05-24,20260524-230204-750df6c3,LA Assets,General Project Signal - California - Affordable housing takes shape at 101 Pacific Coast Hwy. in Long Beach,Los Angeles,Affordable Housing,Unknown,99,High relevance to Woomi site strategy,Unknown,,"Review parcel clue, entitlement path, sponsor, and comparable sites",la_asset_watch_report.md
2026-05-24,20260524-230204-750df6c3,LA Assets,Entitlement / Permitting - Los Angeles - Developer revives plan for Best Western hotel at 2645 S. Western Ave. in Jefferson Park,Los Angeles,Multifamily,Unknown,99,High relevance to Woomi site strategy,Unknown,,"Review parcel clue, entitlement path, sponsor, and comparable sites",la_asset_watch_report.md
2026-05-24,20260524-230204-750df6c3,LA Assets,"Acquisition - Sun Belt - Dominium Acquires Affordable Seniors Housing Community in Duluth, Georgia, Plans $9.9M Ren...",Los Angeles,Affordable Housing,Unknown,98,High relevance to Woomi site strategy,Unknown,,"Track entitlement docket, density bonus use, and affordability requirement",la_asset_watch_report.md
2026-05-24,20260524-230204-750df6c3,LA Assets,"Entitlement / Permitting - Other / Unknown - Plans Increase For 1223 East 33rd Avenue in Fruitvale, Oakland",Los Angeles,Affordable Housing,Unknown,98,High relevance to Woomi site strategy,Site Search / Early Signal,,"Track entitlement docket, density bonus use, and affordability requirement",la_asset_watch_report.md
2026-05-24,20260524-230204-750df6c3,LA Assets,"General Project Signal - National - AvalonBay, Equity Residential Strike Largest REIT Merger In U.S. History",Los Angeles,Apartment,AvalonBay,98,High relevance to Woomi site strategy,Unknown,,Monitor asset for repeated local confirmation,la_asset_watch_report.md
2026-05-24,20260524-230204-750df6c3,LA Assets,Entitlement / Permitting - Los Angeles - Habitat development opens for residents next to La Cienega/Jefferson Station,Los Angeles,Workforce Housing,Unknown,95,High relevance to Woomi site strategy,Unknown,,"Review parcel clue, entitlement path, sponsor, and comparable sites",la_asset_watch_report.md
2026-05-24,20260524-230204-750df6c3,LA Assets,Development Start - Sun Belt - FHLB Dallas and First National Bank Texas Celebrate Groundbreaking of Affordable Housing C...,Los Angeles,Affordable Housing,Unknown,94,High relevance to Woomi site strategy,Unknown,,"Track entitlement docket, density bonus use, and affordability requirement",la_asset_watch_report.md
2026-05-24,20260524-230204-750df6c3,High Confidence Signals,General Project Signal - Florida - S. Florida Ritz-Carlton Developer Inks $401M Bridge Loan,Florida,Apartment,Unknown,92,Priority Asset Watch,Refinancing / Recapitalization,Strong Institutional Signal,Review immediately,high_confidence_watchlist_report.md
2026-05-24,20260524-230204-750df6c3,High Confidence Signals,Refinancing - New York - Dwight Capital Provides $54M HUD-Insured Loan for Refinancing of Queens Apartment Building,New York,Apartment,Unknown,92,Priority Asset Watch,Delivery / Opening,Strong Institutional Signal,Review immediately,high_confidence_watchlist_report.md
2026-05-24,20260524-230204-750df6c3,LA Assets,Disposition / Exit - Sun Belt - Charlotte Apartment Project Fetches $107M,Los Angeles,Apartment,Wood Partners,92,High relevance to Woomi site strategy,Unknown,,Monitor asset for repeated local confirmation,la_asset_watch_report.md
