run_date,run_id,source_name,attempted_url_or_feed,status,article_count_fetched,site_parcel_candidate_count,reason_if_unavailable
2026-05-20,20260520-040606-6613d3b9,REBusiness Online,https://rebusinessonline.com/feed/atom/,no relevant articles,20,0,No saved Site / Parcel candidates detected
2026-05-20,20260520-040606-6613d3b9,Connect CRE Apartments,https://www.connectcre.com/feed?property-sector=apartments,no relevant articles,10,0,No saved Site / Parcel candidates detected
2026-05-20,20260520-040606-6613d3b9,Connect CRE Texas,https://www.connectcre.com/feed?story-market=texas,no relevant articles,10,0,No saved Site / Parcel candidates detected
2026-05-20,20260520-040606-6613d3b9,Connect CRE South Florida,https://www.connectcre.com/feed?story-market=south-florida,no relevant articles,10,0,No saved Site / Parcel candidates detected
2026-05-20,20260520-040606-6613d3b9,Connect CRE Phoenix,https://www.connectcre.com/feed?story-market=phoenix,no relevant articles,10,0,No saved Site / Parcel candidates detected
2026-05-20,20260520-040606-6613d3b9,Connect CRE Atlanta,https://www.connectcre.com/feed?story-market=atlanta,no relevant articles,10,0,No saved Site / Parcel candidates detected
2026-05-20,20260520-040606-6613d3b9,Connect CRE Charlotte,https://www.connectcre.com/feed?story-market=charlotte,no relevant articles,10,0,No saved Site / Parcel candidates detected
2026-05-20,20260520-040606-6613d3b9,Connect CRE Orange County,https://www.connectcre.com/feed?story-market=orange-county,no relevant articles,10,0,No saved Site / Parcel candidates detected
2026-05-20,20260520-040606-6613d3b9,CRE Daily,,skipped,0,0,No public feed URL configured
2026-05-20,20260520-040606-6613d3b9,Institutional Property Advisors,,skipped,0,0,No public feed URL configured
2026-05-20,20260520-040606-6613d3b9,JLL Newsroom,,skipped,0,0,No public feed URL configured
2026-05-20,20260520-040606-6613d3b9,CBRE Newsroom,,skipped,0,0,No public feed URL configured
2026-05-20,20260520-040606-6613d3b9,Cushman & Wakefield Newsroom,,skipped,0,0,No public feed URL configured
2026-05-20,20260520-040606-6613d3b9,Marcus & Millichap Newsroom,,skipped,0,0,No public feed URL configured
2026-05-20,20260520-040606-6613d3b9,Dallas Business Journal,,skipped,0,0,No public feed URL configured
2026-05-20,20260520-040606-6613d3b9,Austin Business Journal,,skipped,0,0,No public feed URL configured
2026-05-20,20260520-040606-6613d3b9,South Florida Business Journal,,skipped,0,0,No public feed URL configured
2026-05-20,20260520-040606-6613d3b9,Phoenix Business Journal,,skipped,0,0,No public feed URL configured
2026-05-20,20260520-040606-6613d3b9,Atlanta Business Chronicle,,skipped,0,0,No public feed URL configured
2026-05-20,20260520-040606-6613d3b9,Charlotte Business Journal,,skipped,0,0,No public feed URL configured
2026-05-20,20260520-040606-6613d3b9,Los Angeles Business Journal,,skipped,0,0,No public feed URL configured
2026-05-20,20260520-040606-6613d3b9,San Francisco Business Times,,skipped,0,0,No public feed URL configured
2026-05-20,20260520-040606-6613d3b9,Orange County Business Journal,,skipped,0,0,No public feed URL configured
2026-05-20,20260520-040606-6613d3b9,Denver Business Journal,,skipped,0,0,No public feed URL configured
2026-05-20,20260520-040606-6613d3b9,Nashville Business Journal,,skipped,0,0,No public feed URL configured
