run_date,run_id,run_timestamp,duplicate_cluster_id,deal_fingerprint_id,duplicate_count,primary_reference_article,duplicate_articles,deduplicated_opportunity_score,deduplicated_distress_score,opportunities_before_deduplication,distress_before_deduplication,opportunities_removed_via_deduplication,distress_inflation_prevented,multi_source_confirmation,strongest_opportunity_type,strongest_distress_type,market,residential_sector
2026-05-20,20260520-040606-6613d3b9,2026-05-20 04:06:06,DCL-20260520-001,DFP-2B77A9DD0E,2,JLL Arranges $141.8M Refinancing for Wolf Point West Luxury Apartment Tower in Chicago,JLL Arranges $141.8M Refinancing for Wolf Point West Luxury Apartment Tower in Chicago,91,70,1,1,0,0,Yes,Refinancing Gap,,New York,Apartment
2026-05-20,20260520-040606-6613d3b9,2026-05-20 04:06:06,DCL-20260520-003,DFP-D225B3459A,2,JLL Arranges $142M for Luxury River North MF Property,JLL Arranges $142M for Luxury River North MF Property,89,67,1,1,0,0,Yes,Refinancing Gap,,New York,Apartment
2026-05-20,20260520-040606-6613d3b9,2026-05-20 04:06:06,DCL-20260520-012,DFP-D5C86500E3,2,"PMG, LNDMRK Score $126M Financing for Wynwood Condos","PMG, LNDMRK Score $126M Financing for Wynwood Condos",79,60,1,1,0,0,Yes,Construction Financing Gap,,Sun Belt,Apartment
2026-05-20,20260520-040606-6613d3b9,2026-05-20 04:06:06,DCL-20260520-007,DFP-B52F91F0C5,2,JLL Lines Up $144M Construction Loan for Santa Ana Multifamily,JLL Lines Up $144M Construction Loan for Santa Ana Multifamily,71,74,1,1,0,0,Yes,,construction loan gap,California,Apartment
2026-05-20,20260520-040606-6613d3b9,2026-05-20 04:06:06,DCL-20260520-002,DFP-5B3A641092,2,Seachange Partners Receives $15.6M in Construction Financing for Two Affordable Housing Projects in Los Angeles,Seachange Partners Receives $15.6M in Construction Financing for Two Affordable Housing Projects in Los Angeles,71,74,1,1,0,0,Yes,,construction loan gap,Los Angeles,Affordable Housing
2026-05-20,20260520-040606-6613d3b9,2026-05-20 04:06:06,DCL-20260520-006,DFP-8B8989A2ED,2,Berkadia Lines Up Construction Loan for Seachange Partners,Berkadia Lines Up Construction Loan for Seachange Partners,71,74,1,1,0,0,Yes,,construction loan gap,Los Angeles,Affordable Housing
2026-05-20,20260520-040606-6613d3b9,2026-05-20 04:06:06,DCL-20260520-013,DFP-5145C106CB,2,The Dermot Company Secures $355M Refinancing Loan for Class A Multifamily Rental Tower on the Upper West Side,The Dermot Company Secures $355M Refinancing Loan for Class A Multifamily Rental Tower on the Upper West Side,65,63,1,1,0,0,Yes,Refinancing Gap,,New York,Mixed-Use Residential
2026-05-20,20260520-040606-6613d3b9,2026-05-20 04:06:06,DCL-20260520-037,DFP-5FF0E680D7,2,Anaheim Industrial Outdoor Storage Site Secures Bridge Loan,Anaheim Industrial Outdoor Storage Site Secures Bridge Loan,64,65,1,1,0,0,Yes,,bridge loan stress,California,General Residential
2026-05-20,20260520-040606-6613d3b9,2026-05-20 04:06:06,DCL-20260520-004,DFP-D916FBF421,2,Hudson Bay Capital Provides $129M to Develop Luxury Apartments in Houston,Hudson Bay Capital Provides $129M to Develop Luxury Apartments in Houston,64,62,1,1,0,0,Yes,Construction Financing Gap,,Sun Belt,Apartment
2026-05-20,20260520-040606-6613d3b9,2026-05-20 04:06:06,DCL-20260520-027,DFP-E6D2F42FCA,2,Dwight Capital Closes $130M HUD Refi on N. Miami Apartments,Dwight Capital Closes $130M HUD Refi on N. Miami Apartments,62,58,1,1,0,0,Yes,Refinancing Gap,,Sun Belt,Apartment
2026-05-20,20260520-040606-6613d3b9,2026-05-20 04:06:06,DCL-20260520-029,DFP-4385A0104E,2,KKR Provides $80M Refi on Pittsburgh Apartments,KKR Provides $80M Refi on Pittsburgh Apartments,61,57,1,1,0,0,Yes,Refinancing Gap,,Other / Unknown,Apartment
2026-05-20,20260520-040606-6613d3b9,2026-05-20 04:06:06,DCL-20260520-016,DFP-7270D62B88,2,JLL Arranges $75M Construction Financing for Vancouver Housing Development,JLL Arranges $75M Construction Financing for Vancouver Housing Development,60,52,1,1,0,0,Yes,Construction Financing Gap,,Seattle,Apartment
2026-05-20,20260520-040606-6613d3b9,2026-05-20 04:06:06,DCL-20260520-026,DFP-732A1631F7,2,S. Florida Ritz-Carlton Developer Inks $401M Bridge Loan,S. Florida Ritz-Carlton Developer Inks $401M Bridge Loan,60,52,1,1,0,0,Yes,Land / Pipeline Opportunity,,Florida,Apartment
