run_date,run_id,file_name,file_type,category,generated_status,row_count_or_section_count,last_updated,short_description,recommended_reader
2026-05-20,20260520-040606-6613d3b9,articles.csv,CSV,Raw Collection,Generated,88,2026-05-20 04:06:06,All saved articles above the relevance threshold.,Strategy Team
2026-05-20,20260520-040606-6613d3b9,high_priority_articles.csv,CSV,Strategy Briefing,Generated,56,2026-05-20 04:06:06,Must Read and Review articles.,Executive
2026-05-20,20260520-040606-6613d3b9,market_signals.csv,CSV,Strategy Briefing,Generated,43,2026-05-20 04:06:06,Articles with numeric market signals.,Strategy Team
2026-05-20,20260520-040606-6613d3b9,strategy_briefing.csv,CSV,Strategy Briefing,Generated,62,2026-05-20 04:06:06,Core briefing dataset for strategic review.,Executive
2026-05-20,20260520-040606-6613d3b9,daily_strategy_briefing.md,Markdown,Strategy Briefing,Generated,221,2026-05-20 04:06:06,Human-readable daily strategy briefing.,Executive
2026-05-20,20260520-040606-6613d3b9,weekly_strategy_memo.md,Markdown,Strategy Briefing,Generated,39,2026-05-20 04:06:11,"Weekly memo with trends, regimes, and strategic implications.",Executive
2026-05-20,20260520-040606-6613d3b9,executive_dashboard_brief.md,Markdown,Executive Dashboard,Generated,11,2026-05-20 04:06:11,Concise dashboard-ready executive brief.,Executive
2026-05-20,20260520-040606-6613d3b9,executive_dashboard_brief_ko.md,Markdown,Executive Dashboard,Generated,7,2026-05-20 04:06:11,Korean executive dashboard briefing.,Executive
2026-05-20,20260520-040606-6613d3b9,weekly_strategy_memo_ko.md,Markdown,Strategy Briefing,Generated,6,2026-05-20 04:06:11,Korean weekly strategy memo.,Executive
2026-05-20,20260520-040606-6613d3b9,executive_priority_brief_ko.md,Markdown,Executive Dashboard,Generated,4,2026-05-20 04:06:11,Korean executive priority brief.,Executive
2026-05-20,20260520-040606-6613d3b9,opportunity_radar_report_ko.md,Markdown,Opportunity / Distress,Generated,5,2026-05-20 04:06:11,Korean opportunity radar report.,Investment Team
2026-05-20,20260520-040606-6613d3b9,distress_watchlist_report_ko.md,Markdown,Opportunity / Distress,Generated,5,2026-05-20 04:06:11,Korean distress watchlist report.,Investment Team
2026-05-20,20260520-040606-6613d3b9,high_confidence_watchlist_report_ko.md,Markdown,Quality Control,Generated,4,2026-05-20 04:06:11,Korean high-confidence watchlist report.,Executive
2026-05-20,20260520-040606-6613d3b9,la_asset_watch_report_ko.md,Markdown,Deal / Asset Intelligence,Generated,5,2026-05-20 04:06:11,Korean LA asset watch report.,US Local Team
2026-05-20,20260520-040606-6613d3b9,la_entitlement_watch_report_ko.md,Markdown,Entitlement / Lifecycle Intelligence,Generated,5,2026-05-20 04:06:11,Korean LA entitlement watch report.,US Local Team
2026-05-20,20260520-040606-6613d3b9,la_development_lifecycle_watch_report_ko.md,Markdown,Entitlement / Lifecycle Intelligence,Generated,4,2026-05-20 04:06:11,Korean LA development lifecycle watch report.,US Local Team
2026-05-20,20260520-040606-6613d3b9,gp_watchlist_report_ko.md,Markdown,GP / Institutional Intelligence,Generated,5,2026-05-20 04:06:11,Korean GP watchlist report.,Strategy Team
2026-05-20,20260520-040606-6613d3b9,korean_reporting_index.md,Markdown,Strategy Briefing,Generated,4,2026-05-20 04:06:11,Index and reading order for Korean reports.,Executive
2026-05-20,20260520-040606-6613d3b9,dashboard_summary.csv,CSV,Executive Dashboard,Generated,1,2026-05-20 04:06:11,One-row run summary for future dashboard metrics.,Technical / Maintenance
2026-05-20,20260520-040606-6613d3b9,dashboard_cards.csv,CSV,Executive Dashboard,Generated,38,2026-05-20 04:06:11,Dashboard-ready card data.,Technical / Maintenance
2026-05-20,20260520-040606-6613d3b9,dashboard_watchlists.csv,CSV,Executive Dashboard,Generated,96,2026-05-20 04:06:11,Dashboard-ready watchlist data.,Technical / Maintenance
2026-05-20,20260520-040606-6613d3b9,high_confidence_watchlist.csv,CSV,Quality Control,Generated,36,2026-05-20 04:06:11,Highest-confidence strategic signals.,Executive
2026-05-20,20260520-040606-6613d3b9,signal_quality.csv,CSV,Quality Control,Generated,157,2026-05-20 04:06:11,Signal confidence and false-positive risk scoring.,Strategy Team
2026-05-20,20260520-040606-6613d3b9,source_health.csv,CSV,Source Management,Generated,152,2026-05-20 04:06:06,Feed status and source usefulness.,Technical / Maintenance
2026-05-20,20260520-040606-6613d3b9,source_coverage_report.csv,CSV,Source Management,Generated,25,2026-05-20 04:06:06,Site / Parcel feed coverage diagnostics.,Technical / Maintenance
2026-05-20,20260520-040606-6613d3b9,source_activation.csv,CSV,Source Management,Generated,152,2026-05-20 04:06:06,Validated source activation and source quality scoring.,Technical / Maintenance
2026-05-20,20260520-040606-6613d3b9,source_health_report.md,Markdown,Source Management,Generated,9,2026-05-20 04:06:06,Readable source health report.,Technical / Maintenance
2026-05-20,20260520-040606-6613d3b9,source_coverage_report.md,Markdown,Source Management,Generated,4,2026-05-20 04:06:06,Readable Site / Parcel source coverage report.,Technical / Maintenance
2026-05-20,20260520-040606-6613d3b9,source_activation_report.md,Markdown,Source Management,Generated,11,2026-05-20 04:06:06,Readable source activation report.,Technical / Maintenance
2026-05-20,20260520-040606-6613d3b9,opportunity_radar.csv,CSV,Opportunity / Distress,Generated,65,2026-05-20 04:06:11,"Acquisition, recapitalization, JV, and market-entry opportunities.",Investment Team
2026-05-20,20260520-040606-6613d3b9,distress_watchlist.csv,CSV,Opportunity / Distress,Generated,16,2026-05-20 04:06:11,"Refinancing stress, stalled project, and distress signals.",Investment Team
