run_date,run_id,watchlist_category,item_name,market,residential_sector,gp_or_developer,score,priority_label,status_or_stage,signal_quality_label,recommended_follow_up,source_report
2026-05-20,20260520-040606-6613d3b9,LA Assets,Construction Financing - Los Angeles - Seachange Partners Receives $15.6M in Construction Financing for Two Affordable Housing Pr...,Los Angeles,Affordable Housing,Unknown,100,High relevance to Woomi site strategy,Unknown,,"Review parcel clue, entitlement path, sponsor, and comparable sites",la_asset_watch_report.md
2026-05-20,20260520-040606-6613d3b9,LA Assets,Entitlement / Permitting - Los Angeles - 96 apartments + retail proposed at 8871 W. Venice Blvd.,Los Angeles,Mixed-Use Residential,Unknown,100,High relevance to Woomi site strategy,Unknown,,"Review parcel clue, entitlement path, sponsor, and comparable sites",la_asset_watch_report.md
2026-05-20,20260520-040606-6613d3b9,LA Assets,Entitlement / Permitting - Los Angeles - Tommy Beadel on why Los Angeles is the easiest place to develop real estate,Los Angeles,Affordable Housing,Unknown,100,High relevance to Woomi site strategy,Unknown,,"Review parcel clue, entitlement path, sponsor, and comparable sites",la_asset_watch_report.md
2026-05-20,20260520-040606-6613d3b9,LA Assets,General Project Signal - Los Angeles - New proposal emerges for affordable housing at 1316 Linwood Ave. in Westlake,Los Angeles,Affordable Housing,Unknown,100,High relevance to Woomi site strategy,Unknown,,"Review parcel clue, entitlement path, sponsor, and comparable sites",la_asset_watch_report.md
2026-05-20,20260520-040606-6613d3b9,Capital Flow,Los Angeles,Other / Unknown,Affordable Housing,Unknown,100,No Clear Stress,Increasing,,Capital concentration increasing,capital_flow_report.md
2026-05-20,20260520-040606-6613d3b9,Capital Flow,New York,Other / Unknown,Apartment,Unknown,100,Refinancing Stress Watch,Increasing,,Capital concentration increasing,capital_flow_report.md
2026-05-20,20260520-040606-6613d3b9,Capital Flow,Other / Unknown,Other / Unknown,Multifamily,Unknown,100,No Clear Stress,Stable,,Stable capital pattern,capital_flow_report.md
2026-05-20,20260520-040606-6613d3b9,Capital Flow,Other / Unknown,Other / Unknown,Apartment,Unknown,100,Monitor Debt Conditions,Increasing,,Capital concentration increasing,capital_flow_report.md
2026-05-20,20260520-040606-6613d3b9,Capital Flow,Sun Belt,Other / Unknown,Apartment,Unknown,100,Refinancing Stress Watch,Increasing,,Capital concentration increasing,capital_flow_report.md
2026-05-20,20260520-040606-6613d3b9,Capital Flow,Los Angeles,Other / Unknown,Mixed-Use Residential,Unknown,98,No Clear Stress,Stable,,Stable capital pattern,capital_flow_report.md
2026-05-20,20260520-040606-6613d3b9,Capital Flow,Other / Unknown,Other / Unknown,Affordable Housing,Unknown,98,No Clear Stress,Increasing,,Capital concentration increasing,capital_flow_report.md
2026-05-20,20260520-040606-6613d3b9,LA Assets,General Project Signal - Other / Unknown - The Community Builders Completes 64-Unit Affordable Housing Development in Cleveland,Los Angeles,Affordable Housing,Unknown,96,High relevance to Woomi site strategy,Delivered / Lease-Up,,"Track entitlement docket, density bonus use, and affordability requirement",la_asset_watch_report.md
2026-05-20,20260520-040606-6613d3b9,Capital Flow,California,Other / Unknown,Apartment,Unknown,96,No Clear Stress,Stable,,Stable capital pattern,capital_flow_report.md
2026-05-20,20260520-040606-6613d3b9,LA Assets,Construction Financing - California - JLL Lines Up $144M Construction Loan for Santa Ana Multifamily,Los Angeles,Apartment,Unknown,94,High relevance to Woomi site strategy,Unknown,,"Review parcel clue, entitlement path, sponsor, and comparable sites",la_asset_watch_report.md
2026-05-20,20260520-040606-6613d3b9,Capital Flow,Sun Belt,Other / Unknown,General Residential,Unknown,93,No Clear Stress,Increasing,,Capital concentration increasing,capital_flow_report.md
2026-05-20,20260520-040606-6613d3b9,High Confidence Signals,Refinancing - New York - JLL Arranges $141.8M Refinancing for Wolf Point West Luxury Apartment Tower in Chicago,New York,Apartment,Hines,92,Priority Asset Watch,Refinancing / Recapitalization,Strong Institutional Signal,Review immediately,high_confidence_watchlist_report.md
2026-05-20,20260520-040606-6613d3b9,High Confidence Signals,General Project Signal - Florida - S. Florida Ritz-Carlton Developer Inks $401M Bridge Loan,Florida,Apartment,Unknown,92,Strategic Asset Watch,Refinancing / Recapitalization,Strong Institutional Signal,Review immediately,high_confidence_watchlist_report.md
2026-05-20,20260520-040606-6613d3b9,LA Assets,Disposition / Exit - Sun Belt - Charlotte Apartment Project Fetches $107M,Los Angeles,Apartment,Wood Partners,92,High relevance to Woomi site strategy,Unknown,,Monitor asset for repeated local confirmation,la_asset_watch_report.md
2026-05-20,20260520-040606-6613d3b9,Capital Flow,New York,Other / Unknown,Affordable Housing,Unknown,92,Monitor Debt Conditions,Stable,,Stable capital pattern,capital_flow_report.md
2026-05-20,20260520-040606-6613d3b9,High Confidence Signals,Ares Acquires Stake in Rover Pipeline from Blackstone Energy Transition Partners to Serve Growing Energy Demand Centers Across North America,New York,General Residential,Blackstone,91,Priority Asset Watch,Unknown Stage,Strong Institutional Signal,Review immediately,high_confidence_watchlist_report.md
2026-05-20,20260520-040606-6613d3b9,Opportunities,Refinancing Gap,New York,Apartment,Hines,91,Immediate Opportunity Watch,Refinancing Gap,,Add to executive opportunity review,opportunity_radar_report.md
2026-05-20,20260520-040606-6613d3b9,LA Assets,Construction Financing - Los Angeles - Berkadia Lines Up Construction Loan for Seachange Partners,Los Angeles,Affordable Housing,Unknown,91,High relevance to Woomi site strategy,Delivered / Lease-Up,,"Review parcel clue, entitlement path, sponsor, and comparable sites",la_asset_watch_report.md
2026-05-20,20260520-040606-6613d3b9,High Confidence Signals,Disposition / Exit - Sun Belt - Charlotte Apartment Project Fetches $107M,Sun Belt,Apartment,Wood Partners,90,Priority Asset Watch,Unknown Stage,Strong Institutional Signal,Review immediately,high_confidence_watchlist_report.md
2026-05-20,20260520-040606-6613d3b9,High Confidence Signals,Entitlement / Permitting - Sun Belt - Cambridge Properties Bringing New Life to Aging Charlotte Center,Sun Belt,Workforce Housing,Unknown,90,Priority Asset Watch,Refinancing / Recapitalization,Strong Institutional Signal,Review immediately,high_confidence_watchlist_report.md
2026-05-20,20260520-040606-6613d3b9,LA Assets,Refinancing - New York - The Dermot Company Secures $355M Refinancing Loan for Class A Multifamily Rental Tower on...,Los Angeles,Mixed-Use Residential,Unknown,90,High relevance to Woomi site strategy,Delivered / Lease-Up,,"Track lender, maturity, owner, and recapitalization path",la_asset_watch_report.md
2026-05-20,20260520-040606-6613d3b9,LA Assets,Office-to-Residential Conversion - Los Angeles - Former IBM offices at 3424 Wilshire to become housing,Los Angeles,Office-to-Residential Conversion,Unknown,90,High relevance to Woomi site strategy,Delivered / Lease-Up,,"Review parcel clue, entitlement path, sponsor, and comparable sites",la_asset_watch_report.md
2026-05-20,20260520-040606-6613d3b9,High Confidence Signals,Acquisition - Sun Belt - Finmarc Sells Capital Marketplace Retail Center in Raleigh for $80.6M,Sun Belt,General Residential,Unknown,89,Priority Asset Watch,Site Acquisition / Site Control,Strong Institutional Signal,Review immediately,high_confidence_watchlist_report.md
2026-05-20,20260520-040606-6613d3b9,Opportunities,Refinancing Gap,New York,Apartment,Hines,89,Immediate Opportunity Watch,Refinancing Gap,,Add to executive opportunity review,opportunity_radar_report.md
2026-05-20,20260520-040606-6613d3b9,High Confidence Signals,"General Project Signal - California - JLL, HJ Sims Secure $252.1M in Financing for Planned 214-Unit Seniors Housing Project in H...",California,Apartment,Unknown,88,Priority Asset Watch,Refinancing / Recapitalization,Strong Institutional Signal,Review immediately,high_confidence_watchlist_report.md
2026-05-20,20260520-040606-6613d3b9,High Confidence Signals,Acquisition - Sun Belt - Walker & Dunlop Arranges $128.5M Acquisition Financing for Houston Luxury Residential Comm...,Sun Belt,Apartment,Unknown,88,Priority Asset Watch,Delivery / Opening,Strong Institutional Signal,Review immediately,high_confidence_watchlist_report.md
2026-05-20,20260520-040606-6613d3b9,High Confidence Signals,JV / Partnership - Sun Belt - ZOM Ordered To Pay $323M For Circumventing Partner In Arizona Multifamily JV,Sun Belt,BTR / Single-Family Rental,Unknown,88,Strategic Asset Watch,Site Acquisition / Site Control,Strong Institutional Signal,Review immediately,high_confidence_watchlist_report.md
2026-05-20,20260520-040606-6613d3b9,High Confidence Signals,Office-to-Residential Conversion - New York - Developers Secure $98M Financing for Conversion of Harlem Correctional Facility,New York,Mixed-Use Residential,Unknown,87,Priority Asset Watch,Delivery / Opening,Strong Institutional Signal,Review immediately,high_confidence_watchlist_report.md
2026-05-20,20260520-040606-6613d3b9,Source Activation,REBusiness Online,Other / Unknown,General Residential,Unknown,87,Production Source,Working,,Working,source_activation_report.md
2026-05-20,20260520-040606-6613d3b9,Source Activation,Connect CRE Orange County,Other / Unknown,General Residential,Unknown,84,Production Source,Working,,Working,source_activation_report.md
2026-05-20,20260520-040606-6613d3b9,Opportunities,GP Capability Partnership Opportunity,Sun Belt,Apartment,Wood Partners,83,Immediate Opportunity Watch,GP Capability Partnership Opportunity,,Add to executive opportunity review,opportunity_radar_report.md
2026-05-20,20260520-040606-6613d3b9,Opportunities,Acquisition Opportunity,New York,Multifamily,UDR,82,Immediate Opportunity Watch,Acquisition Opportunity,,Add to executive opportunity review,opportunity_radar_report.md
2026-05-20,20260520-040606-6613d3b9,Market Entry,Sun Belt,Sun Belt,General Residential,Unknown,82,Active Watch Window,Actively source opportunities,,Actively source opportunities,market_entry_window_report.md
2026-05-20,20260520-040606-6613d3b9,Market Entry,New York,New York,General Residential,Unknown,80,Active Watch Window,Actively source opportunities,,Actively source opportunities,market_entry_window_report.md
2026-05-20,20260520-040606-6613d3b9,Source Activation,Urbanize LA,Other / Unknown,General Residential,Unknown,80,Production Source,Working,,Working,source_activation_report.md
2026-05-20,20260520-040606-6613d3b9,Opportunities,Construction Financing Gap,Sun Belt,Apartment,PMG,79,Strategic Opportunity Watch,Construction Financing Gap,,"Track debt stack, maturity, lender, and recapitalization details",opportunity_radar_report.md
2026-05-20,20260520-040606-6613d3b9,Opportunities,JV / Partnership Gap,New York,General Residential,Blackstone,79,Strategic Opportunity Watch,JV / Partnership Gap,,"Map GP, capital partner, and relationship history",opportunity_radar_report.md
2026-05-20,20260520-040606-6613d3b9,Market Entry,Los Angeles,Los Angeles,General Residential,Unknown,78,Selective Entry Window,Track entitlement / permitting pipeline,,Track entitlement / permitting pipeline,market_entry_window_report.md
2026-05-20,20260520-040606-6613d3b9,Source Activation,Commercial Observer,Other / Unknown,General Residential,Unknown,77,High Value Source,Working,,Working,source_activation_report.md
2026-05-20,20260520-040606-6613d3b9,Source Activation,Connect CRE Apartments,Other / Unknown,General Residential,Unknown,77,High Value Source,Working,,Working,source_activation_report.md
