run_date,run_id,run_timestamp,deal_fingerprint_id,duplicate_cluster_id,fingerprint_confidence,canonical_project_name,canonical_deal_name,canonical_event_name,deal_type,market,residential_sector,canonical_gp_or_developer,canonical_lender_or_debt_provider,unit_count,dollar_amount,loan_amount,source_count,article_count,duplicate_count,sources,article_titles,markets_detected,highest_deal_signal_score
2026-05-20,20260520-040606-6613d3b9,2026-05-20 04:06:06,DFP-2B77A9DD0E,DCL-20260520-001,100,Refinancing - New York - JLL Arranges $141.8M Refinancing for Wolf Point West Luxury Apartment Tower in Chicago,Refinancing - Refinancing - New York - JLL Arranges $141.8M Refinancing for Wolf Point West Luxury Apartment Tower in Chicago,Refinancing - Hines - JLL - New York,Refinancing,New York,Apartment,Hines,JLL,509 units,$141.8M; $141.8M; $141.8 million,$141.8M,1,1,1,REBusiness Online,JLL Arranges $141.8M Refinancing for Wolf Point West Luxury Apartment Tower in Chicago,New York,95
2026-05-20,20260520-040606-6613d3b9,2026-05-20 04:06:06,DFP-93359E6D9F,DCL-20260520-008,90,Disposition / Exit - Sun Belt - Charlotte Apartment Project Fetches $107M,Disposition / Exit - Disposition / Exit - Sun Belt - Charlotte Apartment Project Fetches $107M,Disposition / Exit - Wood Partners - Sun Belt,Disposition / Exit,Sun Belt,Apartment,Wood Partners,northmarq,,$107M; $107M; $107 million,,1,1,1,Connect CRE Charlotte,Charlotte Apartment Project Fetches $107M,Sun Belt,81
2026-05-20,20260520-040606-6613d3b9,2026-05-20 04:06:06,DFP-D225B3459A,DCL-20260520-003,90,Refinancing - New York - JLL Arranges $142M for Luxury River North MF Property,Refinancing - Refinancing - New York - JLL Arranges $142M for Luxury River North MF Property,Refinancing - Hines - JLL - New York,Refinancing,New York,Apartment,Hines,JLL,,$142M; $142M; $141.817 million,$142M,1,1,1,Connect CRE Apartments,JLL Arranges $142M for Luxury River North MF Property,New York,85
2026-05-20,20260520-040606-6613d3b9,2026-05-20 04:06:06,DFP-5B3A641092,DCL-20260520-002,85,Construction Financing - Los Angeles - Seachange Partners Receives $15.6M in Construction Financing for Two Affordable Housing Pr...,Construction Financing - Construction Financing - Los Angeles - Seachange Partners Receives $15.6M in Construction Financing for Two Affordable Housing Pr...,Construction Financing - Unknown - Berkadia - Los Angeles,Construction Financing,Los Angeles,Affordable Housing,Unknown,Berkadia,79 units,$15.6M; $15.6M; $15.6 million,$15.6M,1,1,1,REBusiness Online,Seachange Partners Receives $15.6M in Construction Financing for Two Affordable Housing Projects in Los Angeles,Los Angeles,91
2026-05-20,20260520-040606-6613d3b9,2026-05-20 04:06:06,DFP-D916FBF421,DCL-20260520-004,85,Construction Financing - Sun Belt - Hudson Bay Capital Provides $129M to Develop Luxury Apartments in Houston,Construction Financing - Construction Financing - Sun Belt - Hudson Bay Capital Provides $129M to Develop Luxury Apartments in Houston,Construction Financing - Unknown - walker & dunlop - Sun Belt,Construction Financing,Sun Belt,Apartment,Unknown,walker & dunlop,128 units,$129M; $129M; $129m,$129M,1,1,1,Commercial Observer,Hudson Bay Capital Provides $129M to Develop Luxury Apartments in Houston,Sun Belt,83
2026-05-20,20260520-040606-6613d3b9,2026-05-20 04:06:06,DFP-03AC127791,DCL-20260520-011,85,"JV / Partnership - California - Harbor Associates, Farallon Capital Acquire 280,000 SF Yorba Linda Commerce Center in Cali...","JV / Partnership - JV / Partnership - California - Harbor Associates, Farallon Capital Acquire 280,000 SF Yorba Linda Commerce Center in Cali...",JV / Partnership - Unknown - California,JV / Partnership,California,General Residential,Unknown,CBRE,83 units,$81 million; $56 million,$81 million,1,1,1,REBusiness Online,"Harbor Associates, Farallon Capital Acquire 280,000 SF Yorba Linda Commerce Center in California",California,77
2026-05-20,20260520-040606-6613d3b9,2026-05-20 04:06:06,DFP-1163EC7919,DCL-20260520-032,80,"Acquisition - Sun Belt - BGO Acquires 851,500 SF Logistics Facility in Metro Charlotte","Acquisition - Acquisition - Sun Belt - BGO Acquires 851,500 SF Logistics Facility in Metro Charlotte",Acquisition - BGO - Sun Belt,Acquisition,Sun Belt,General Residential,BGO,JLL,,,,1,1,1,REBusiness Online,"BGO Acquires 851,500 SF Logistics Facility in Metro Charlotte",Sun Belt,58
2026-05-20,20260520-040606-6613d3b9,2026-05-20 04:06:06,DFP-5F1CB826F7,DCL-20260520-009,80,Acquisition - New York - Carmel Partners Seals Acquisition of UWS Multifamily Portfolio Minority Stake,Acquisition - Acquisition - New York - Carmel Partners Seals Acquisition of UWS Multifamily Portfolio Minority Stake,Acquisition - UDR - New York,Acquisition,New York,Multifamily,UDR,Unknown,,$485 million; $485 million,,1,1,1,Commercial Observer,Carmel Partners Seals Acquisition of UWS Multifamily Portfolio Minority Stake,New York,80
2026-05-20,20260520-040606-6613d3b9,2026-05-20 04:06:06,DFP-D5C86500E3,DCL-20260520-012,80,"Construction Financing - Sun Belt - PMG, LNDMRK Score $126M Financing for Wynwood Condos","Construction Financing - Construction Financing - Sun Belt - PMG, LNDMRK Score $126M Financing for Wynwood Condos",Construction Financing - PMG - Sun Belt,Construction Financing,Sun Belt,Apartment,PMG,Unknown,,$126M; $126M; $126 million,$126M,1,1,1,Connect CRE South Florida,"PMG, LNDMRK Score $126M Financing for Wynwood Condos",Sun Belt,76
2026-05-20,20260520-040606-6613d3b9,2026-05-20 04:06:06,DFP-588F766601,DCL-20260520-019,80,JV / Partnership - New York - Blackstone Announces Joint Venture with Google to Create New TPU Cloud,JV / Partnership - JV / Partnership - New York - Blackstone Announces Joint Venture with Google to Create New TPU Cloud,JV / Partnership - Blackstone - New York,JV / Partnership,New York,General Residential,Blackstone,Unknown,,$5 billion; $5 billion,,1,1,1,Blackstone Real Estate,Blackstone Announces Joint Venture with Google to Create New TPU Cloud,New York,71
2026-05-20,20260520-040606-6613d3b9,2026-05-20 04:06:06,DFP-30194271EF,DCL-20260520-014,75,Acquisition - Sun Belt - El-Ad Pays $45.5M for Coconut Grove Property,Acquisition - Acquisition - Sun Belt - El-Ad Pays $45.5M for Coconut Grove Property,Acquisition - Unknown - Sun Belt,Acquisition,Sun Belt,Apartment,Unknown,Berkadia,,$45.5M; $45.5M; $45.5 million,,1,1,1,Connect CRE South Florida,El-Ad Pays $45.5M for Coconut Grove Property,Sun Belt,73
2026-05-20,20260520-040606-6613d3b9,2026-05-20 04:06:06,DFP-28F15B982B,DCL-20260520-015,75,Acquisition - Sun Belt - Walker & Dunlop Arranges $128.5 Financing for Houston Apartment Developer,Acquisition - Acquisition - Sun Belt - Walker & Dunlop Arranges $128.5 Financing for Houston Apartment Developer,Acquisition - Unknown - Sun Belt,Acquisition,Sun Belt,Apartment,Unknown,walker & dunlop,,$128.5 ; $128.5 ; $128.5 million,$128.5 ,1,1,1,Connect CRE Apartments,Walker & Dunlop Arranges $128.5 Financing for Houston Apartment Developer,Sun Belt,73
2026-05-20,20260520-040606-6613d3b9,2026-05-20 04:06:06,DFP-6537051992,DCL-20260520-031,75,Acquisition - Sun Belt - Finmarc Sells Capital Marketplace Retail Center in Raleigh for $80.6M,Acquisition - Acquisition - Sun Belt - Finmarc Sells Capital Marketplace Retail Center in Raleigh for $80.6M,Acquisition - Unknown - Sun Belt,Acquisition,Sun Belt,General Residential,Unknown,CBRE,,$80.6M; $80.6M; $80.6m,,1,1,1,REBusiness Online,Finmarc Sells Capital Marketplace Retail Center in Raleigh for $80.6M,Sun Belt,59
2026-05-20,20260520-040606-6613d3b9,2026-05-20 04:06:06,DFP-FFD159AC6D,DCL-20260520-034,75,Acquisition - Sun Belt - COFE Acquires 400K-SF Atlanta Warehouse Project,Acquisition - Acquisition - Sun Belt - COFE Acquires 400K-SF Atlanta Warehouse Project,Acquisition - Unknown - Sun Belt,Acquisition,Sun Belt,General Residential,Unknown,JLL,,$35.7 million; $35.7 million,,1,1,1,Connect CRE Atlanta,COFE Acquires 400K-SF Atlanta Warehouse Project,Sun Belt,56
2026-05-20,20260520-040606-6613d3b9,2026-05-20 04:06:06,DFP-22B40F1528,DCL-20260520-035,75,Acquisition - Sun Belt - Walker & Dunlop Arranges $128.5M Acquisition Financing for Houston Luxury Residential Comm...,Acquisition - Acquisition - Sun Belt - Walker & Dunlop Arranges $128.5M Acquisition Financing for Houston Luxury Residential Comm...,Acquisition - Unknown - Sun Belt,Acquisition,Sun Belt,General Residential,Unknown,walker & dunlop,,$128.5M; $128.5 million; $128.5m,$128.5M,1,1,1,Yield PRO,Walker & Dunlop Arranges $128.5M Acquisition Financing for Houston Luxury Residential Community,Sun Belt,56
2026-05-20,20260520-040606-6613d3b9,2026-05-20 04:06:06,DFP-9EB95B9DFF,DCL-20260520-020,75,BTR / Build-to-Rent - Sun Belt - Keystone Snags Refi on 166-Unit Apache Junction BTR Community,BTR / Build-to-Rent - BTR / Build-to-Rent - Sun Belt - Keystone Snags Refi on 166-Unit Apache Junction BTR Community,BTR / Build-to-Rent - Unknown - Sun Belt,BTR / Build-to-Rent,Sun Belt,BTR / Single-Family Rental,Unknown,Fannie Mae,,$30 million; $30 million,$30 million,1,1,1,Connect CRE Phoenix,Keystone Snags Refi on 166-Unit Apache Junction BTR Community,Sun Belt,69
2026-05-20,20260520-040606-6613d3b9,2026-05-20 04:06:06,DFP-8B8989A2ED,DCL-20260520-006,75,Construction Financing - Los Angeles - Berkadia Lines Up Construction Loan for Seachange Partners,Construction Financing - Construction Financing - Los Angeles - Berkadia Lines Up Construction Loan for Seachange Partners,Construction Financing - Unknown - Berkadia - Los Angeles,Construction Financing,Los Angeles,Affordable Housing,Unknown,Berkadia,,$15.6 million; $15.6 million,$15.6 million,1,1,1,Connect CRE,Berkadia Lines Up Construction Loan for Seachange Partners,Los Angeles,81
2026-05-20,20260520-040606-6613d3b9,2026-05-20 04:06:06,DFP-B52F91F0C5,DCL-20260520-007,75,Construction Financing - California - JLL Lines Up $144M Construction Loan for Santa Ana Multifamily,Construction Financing - Construction Financing - California - JLL Lines Up $144M Construction Loan for Santa Ana Multifamily,Construction Financing - Unknown - JLL - California,Construction Financing,California,Apartment,Unknown,JLL,,$144M; $144M; $144,$144M,1,1,1,Connect CRE Orange County,JLL Lines Up $144M Construction Loan for Santa Ana Multifamily,California,81
2026-05-20,20260520-040606-6613d3b9,2026-05-20 04:06:06,DFP-7270D62B88,DCL-20260520-016,75,Construction Financing - Seattle - JLL Arranges $75M Construction Financing for Vancouver Housing Development,Construction Financing - Construction Financing - Seattle - JLL Arranges $75M Construction Financing for Vancouver Housing Development,Construction Financing - Unknown - JLL - Seattle,Construction Financing,Seattle,Apartment,Unknown,JLL,,$75M; $75M; $75 million,$75M,1,1,1,Connect CRE Apartments,JLL Arranges $75M Construction Financing for Vancouver Housing Development,Seattle,73
2026-05-20,20260520-040606-6613d3b9,2026-05-20 04:06:06,DFP-BB228858D1,DCL-20260520-021,75,Disposition / Exit - Sun Belt - Eaton Vance Picks Charlotte Rental Community for $65.8M,Disposition / Exit - Disposition / Exit - Sun Belt - Eaton Vance Picks Charlotte Rental Community for $65.8M,Disposition / Exit - Unknown - Sun Belt,Disposition / Exit,Sun Belt,Apartment,Unknown,JLL,,$65.8M; $65.8M; $65.8 million,$65.8m,1,1,1,Connect CRE Charlotte,Eaton Vance Picks Charlotte Rental Community for $65.8M,Sun Belt,69
