run_date,run_id,canonical_project_id,canonical_project_name,project_identity_confidence,source_entity,canonical_source_entity,source_entity_type,target_entity,canonical_target_entity,target_entity_type,relationship_type,market,deal_type,evidence_article_title,url,relationship_strength_score,entity_resolution_confidence,canonical_relationship_event_count,relationship_repeat_strength,confirmed_multi_source_relationship,woomi_strategic_relevance,recommended_follow_up
2026-05-20,20260520-040606-6613d3b9,PRJ-20260520-0091,Refinancing - New York - JLL Arranges $141.8M Refinancing for Wolf Point West Luxury Apartment Tower in Chicago,100,Hines,Hines,Developer / GP,hines,hines,Institutional Capital,Financing Relationship,New York,Refinancing,JLL Arranges $141.8M Refinancing for Wolf Point West Luxury Apartment Tower in Chicago,https://rebusinessonline.com/jll-arranges-141-8m-refinancing-for-wolf-point-west-luxury-apartment-tower-in-chicago/,100,40,1,100,No,Relevant to capital markets monitoring,Track GP relationship history
2026-05-20,20260520-040606-6613d3b9,PRJ-20260520-0091,Refinancing - New York - JLL Arranges $141.8M Refinancing for Wolf Point West Luxury Apartment Tower in Chicago,100,Hines,Hines,Developer / GP,jll,JLL,Lender / Debt Provider,Financing Relationship,New York,Refinancing,JLL Arranges $141.8M Refinancing for Wolf Point West Luxury Apartment Tower in Chicago,https://rebusinessonline.com/jll-arranges-141-8m-refinancing-for-wolf-point-west-luxury-apartment-tower-in-chicago/,100,40,1,100,No,Relevant to capital markets monitoring,Track GP relationship history
2026-05-20,20260520-040606-6613d3b9,PRJ-20260520-0091,Refinancing - New York - JLL Arranges $141.8M Refinancing for Wolf Point West Luxury Apartment Tower in Chicago,100,Hines,Hines,Developer / GP,hines,hines,Institutional Capital,Financing Relationship,New York,Refinancing,JLL Arranges $142M for Luxury River North MF Property,https://www.connectcre.com/stories/jll-arranges-142m-for-luxury-river-north-mf-property/,95,40,1,95,No,Relevant to capital markets monitoring,Track GP relationship history
2026-05-20,20260520-040606-6613d3b9,PRJ-20260520-0091,Refinancing - New York - JLL Arranges $141.8M Refinancing for Wolf Point West Luxury Apartment Tower in Chicago,100,Hines,Hines,Developer / GP,jll,JLL,Lender / Debt Provider,Financing Relationship,New York,Refinancing,JLL Arranges $142M for Luxury River North MF Property,https://www.connectcre.com/stories/jll-arranges-142m-for-luxury-river-north-mf-property/,95,40,1,95,No,Relevant to capital markets monitoring,Track GP relationship history
2026-05-20,20260520-040606-6613d3b9,PRJ-20260520-0091,Refinancing - New York - JLL Arranges $141.8M Refinancing for Wolf Point West Luxury Apartment Tower in Chicago,100,Hines,Hines,Developer / GP,New York,New York,Market / Region,Financing Relationship,New York,Refinancing,JLL Arranges $141.8M Refinancing for Wolf Point West Luxury Apartment Tower in Chicago,https://rebusinessonline.com/jll-arranges-141-8m-refinancing-for-wolf-point-west-luxury-apartment-tower-in-chicago/,92,40,1,92,No,Relevant to capital markets monitoring,Track GP relationship history
2026-05-20,20260520-040606-6613d3b9,PRJ-20260520-0091,Refinancing - New York - JLL Arranges $141.8M Refinancing for Wolf Point West Luxury Apartment Tower in Chicago,100,Hines,Hines,Developer / GP,Refinancing - New York - JLL Arranges $141.8M Refinancing for Wolf Point West Luxury Apartment Tower in Chicago,JLL,Project / Deal,Financing Relationship,New York,Refinancing,JLL Arranges $141.8M Refinancing for Wolf Point West Luxury Apartment Tower in Chicago,https://rebusinessonline.com/jll-arranges-141-8m-refinancing-for-wolf-point-west-luxury-apartment-tower-in-chicago/,92,40,1,92,No,Relevant to capital markets monitoring,Track GP relationship history
2026-05-20,20260520-040606-6613d3b9,PRJ-20260520-0149,Disposition / Exit - Sun Belt - Charlotte Apartment Project Fetches $107M,100,Wood Partners,Wood Partners,Developer / GP,northmarq,northmarq,Lender / Debt Provider,Financing Relationship,Sun Belt,Disposition / Exit,Charlotte Apartment Project Fetches $107M,https://www.connectcre.com/stories/charlotte-apartment-project-fetches-107m/,90,40,1,90,No,Relevant to capital markets monitoring,Track GP relationship history
2026-05-20,20260520-040606-6613d3b9,PRJ-20260520-0094,Acquisition - New York - Carmel Partners Seals Acquisition of UWS Multifamily Portfolio Minority Stake,100,UDR,UDR,Developer / GP,udr,udr,Institutional Capital,Acquisition / Buyer,New York,Acquisition,Carmel Partners Seals Acquisition of UWS Multifamily Portfolio Minority Stake,https://commercialobserver.com/2026/05/carmel-partners-metlife-uws-newmark/,88,40,1,88,No,General market intelligence,Track GP relationship history
2026-05-20,20260520-040606-6613d3b9,PRJ-20260520-0088,Ares Acquires Stake in Rover Pipeline from Blackstone Energy Transition Partners to Serve Growing Energy Demand Centers Across North America,100,Blackstone,Blackstone,Developer / GP,blackstone,Blackstone,Institutional Capital,JV / Partnership,New York,JV / Partnership,Blackstone Announces Joint Venture with Google to Create New TPU Cloud,https://www.blackstone.com/news/press/blackstone-announces-joint-venture-with-google-to-create-new-tpu-cloud/,87,75,1,87,No,High relevance to Woomi partnership strategy,Review potential JV relevance
2026-05-20,20260520-040606-6613d3b9,PRJ-20260520-0091,Refinancing - New York - JLL Arranges $141.8M Refinancing for Wolf Point West Luxury Apartment Tower in Chicago,100,Hines,Hines,Developer / GP,New York,New York,Market / Region,Financing Relationship,New York,Refinancing,JLL Arranges $142M for Luxury River North MF Property,https://www.connectcre.com/stories/jll-arranges-142m-for-luxury-river-north-mf-property/,87,40,1,87,No,Relevant to capital markets monitoring,Track GP relationship history
2026-05-20,20260520-040606-6613d3b9,PRJ-20260520-0091,Refinancing - New York - JLL Arranges $141.8M Refinancing for Wolf Point West Luxury Apartment Tower in Chicago,100,Hines,Hines,Developer / GP,Refinancing - New York - JLL Arranges $142M for Luxury River North MF Property,JLL,Project / Deal,Financing Relationship,New York,Refinancing,JLL Arranges $142M for Luxury River North MF Property,https://www.connectcre.com/stories/jll-arranges-142m-for-luxury-river-north-mf-property/,87,40,1,87,No,Relevant to capital markets monitoring,Track GP relationship history
