run_date,run_id,firm_name,strategic_tier,strategic_weight,residential_sector,detected_markets,detected_source_categories,detected_platform_types,detected_activity_types,article_count,highest_relevance_score,average_relevance_score,capital_flow_signal,relationship_signal,partnership_relevance_to_woomi,california_la_relevance,institutional_relationship_score,recommended_follow_up
2026-07-15,20260715-235936-5ac8e905,AvalonBay,Tier 1 / Immediate Strategic Importance,100,Mixed-Use Residential,Miami / Florida,Site / Parcel Source Expansion,Other,acquisition; operational technology / AI adoption,1,100,100.0,Capital Inflow,GP Capability Benchmark Signal,competitive pressure indicator,High,100,Review California / LA capital and developer activity
2026-07-15,20260715-235936-5ac8e905,CBRE,Tier 3 / Growth and Market Signal Watch,50,Apartment,California; Phoenix / Arizona,Site / Parcel Source Expansion,Other,acquisition; disposition / exit; refinancing; operational technology / AI adoption,3,100,100.0,Capital Inflow,GP Capability Benchmark Signal,competitive pressure indicator,High,100,Review California / LA capital and developer activity
2026-07-15,20260715-235936-5ac8e905,Greystar,Tier 1 / Immediate Strategic Importance,100,BTR / Single-Family Rental,Atlanta / Georgia; Other / Unknown,Core Multifamily News,Other,acquisition; BTR expansion; operational technology / AI adoption,2,100,87.0,Capital Inflow,GP Capability Benchmark Signal,benchmark underwriting assumptions,Low,100,Track capital deployment and pricing signals
2026-07-15,20260715-235936-5ac8e905,Multifamily Residential,Tier 3 / Growth and Market Signal Watch,50,Multifamily,Los Angeles / California; New York; New York City / New York; Other / Unknown,Core Multifamily News; Public Agency / Housing Data,Other,refinancing; JV / partnership; market expansion; operational technology / AI adoption,4,98,88.2,Refinancing / Recapitalization,Potential JV / Partnership Signal,potential JV partnership signal,High,100,Map potential GP / JV relationship and monitor partnership activity
2026-07-15,20260715-235936-5ac8e905,CIM Group,Tier 2 / Strategic Watch,75,Mixed-Use Residential,Atlanta / Georgia,Site / Parcel Source Expansion,Other,development start; operational technology / AI adoption,1,100,100.0,Development Capital Deployment,GP Capability Benchmark Signal,competitive pressure indicator,Low,98,Track capital deployment and pricing signals
2026-07-15,20260715-235936-5ac8e905,Camden Property Trust,Tier 2 / Strategic Watch,75,Apartment,Phoenix / Arizona,Site / Parcel Source Expansion,Other,acquisition; disposition / exit; operational technology / AI adoption,1,100,100.0,Capital Inflow,GP Capability Benchmark Signal,competitive pressure indicator,Low,98,Track capital deployment and pricing signals
2026-07-15,20260715-235936-5ac8e905,JLL,Tier 3 / Growth and Market Signal Watch,50,Apartment,Florida; Miami / Florida,Site / Parcel Source Expansion,Other,refinancing; operational technology / AI adoption,2,100,100.0,Refinancing / Recapitalization,GP Capability Benchmark Signal,competitive pressure indicator,High,98,Review California / LA capital and developer activity
2026-07-15,20260715-235936-5ac8e905,Slate Property Group,Tier 3 / Growth and Market Signal Watch,50,Apartment,New York; New York City / New York,Core Multifamily News; Site / Parcel Source Expansion,Other,refinancing; JV / partnership; operational technology / AI adoption,2,100,98.5,Refinancing / Recapitalization,Potential JV / Partnership Signal,potential JV partnership signal,Low,98,Map potential GP / JV relationship and monitor partnership activity
2026-07-15,20260715-235936-5ac8e905,Bascom Group,Tier 3 / Growth and Market Signal Watch,50,Apartment,California,Core Multifamily News,Other,acquisition; disposition / exit; refinancing; operational technology / AI adoption,1,96,96.0,Capital Inflow,GP Capability Benchmark Signal,competitive pressure indicator,High,97,Review California / LA capital and developer activity
2026-07-15,20260715-235936-5ac8e905,Berkadia,Tier 3 / Growth and Market Signal Watch,50,Multifamily,Miami / Florida; Other / Unknown,Core Multifamily News,Other,acquisition; disposition / exit; refinancing,2,100,96.5,Capital Inflow,Pricing Discovery Signal,pricing discovery reference,Low,97,Track capital deployment and pricing signals
