run_date,run_id,run_timestamp,gp_name,canonical_gp_name,gp_activity_score,institutional_relationship_score,capital_flow_score,regional_relevance_score,residential_sector_score,partnership_signal_score,innovation_signal_score,california_la_relevance_score,execution_signal_score,momentum_signal_score,emerging_gp_score,gp_tier,primary_market,residential_sector_focus,source_platform_types,institutional_partners,capital_sources,detected_strategies,innovation_signals,execution_signals,california_la_presence,partnership_signal,momentum_label,likely_growth_direction,potential_woomi_use_case,recommended_follow_up,confidence_level,special_labels
2026-07-15,20260715-235936-5ac8e905,2026-07-15 23:59:36,Multifamily Residential,Multifamily Residential,97,100,90,55,90,100,0,100,25,73,78,Tier 2 High Potential GP,New York,Multifamily,Other,None detected,None detected,Refinancing / Recapitalization; operational efficiency push; refinancing; JV / partnership; market expansion; operational technology / AI adoption,None detected,completed,High,Strong partnership signal,Accelerating,California / LA strategic positioning,Potential GP partnership candidate,Track JV and capital partner activity,Medium,Institutional Capital Magnet; LA Strategic Watch; Distressed Opportunity Candidate; Operational Excellence Signal
2026-07-15,20260715-235936-5ac8e905,2026-07-15 23:59:36,CBRE,CBRE,100,100,90,100,90,65,0,100,0,67,76,Tier 2 High Potential GP,California,Apartment,Other,cbre,cbre,Acquisition; Capital Inflow; Disposition / Exit; acquisition; disposition / exit; refinancing; operational technology / AI adoption; operational efficiency push,None detected,None detected,High,Moderate partnership signal,Accelerating,Institutional-backed regional expansion,Capital market and pricing discovery reference,Review LA / California development activity,Medium,Institutional Capital Magnet; LA Strategic Watch
2026-07-15,20260715-235936-5ac8e905,2026-07-15 23:59:36,JLL,JLL,100,98,90,75,90,65,0,100,0,67,73,Tier 2 High Potential GP,Florida,Apartment,Other,jll,jll,Construction Financing; Refinancing / Recapitalization; operational efficiency push; refinancing; operational technology / AI adoption,None detected,None detected,High,Moderate partnership signal,Accelerating,Institutional-backed regional expansion,Capital market and pricing discovery reference,Review LA / California development activity,Medium,Institutional Capital Magnet; LA Strategic Watch; Distressed Opportunity Candidate
2026-07-15,20260715-235936-5ac8e905,2026-07-15 23:59:36,Greenstone Partners,Greenstone Partners,73,91,90,55,90,100,0,90,0,56,73,Tier 2 High Potential GP,Los Angeles / California,Apartment,Other,None detected,None detected,Capital Inflow; acquisition; disposition / exit; JV / partnership; operational technology / AI adoption; operational efficiency push,None detected,None detected,High,Strong partnership signal,Improving,California / LA strategic positioning,Potential GP partnership candidate,Track JV and capital partner activity,Medium,Institutional Capital Magnet; LA Strategic Watch
2026-07-15,20260715-235936-5ac8e905,2026-07-15 23:59:36,Kennedy Wilson,Kennedy Wilson,85,94,90,55,90,75,0,100,0,61,71,Tier 2 High Potential GP,Riverside / California,Apartment,Other,kennedy wilson; pgim,kennedy wilson; pgim,Refinancing; Refinancing / Recapitalization; operational efficiency push; refinancing; operational technology / AI adoption,None detected,None detected,High,Strong partnership signal,Accelerating,California / LA strategic positioning,Potential GP partnership candidate,Track JV and capital partner activity,Medium,Institutional Capital Magnet; LA Strategic Watch; Distressed Opportunity Candidate
2026-07-15,20260715-235936-5ac8e905,2026-07-15 23:59:36,AvalonBay,AvalonBay,81,100,90,55,55,70,0,100,0,59,68,Tier 3 Monitoring GP,Miami / Florida,Mixed-Use Residential,Other,avalonbay; cushman,avalonbay; cushman,Acquisition; Capital Inflow; acquisition; operational technology / AI adoption; operational efficiency push,None detected,None detected,High,Moderate partnership signal,Accelerating,California / LA strategic positioning,Capital market and pricing discovery reference,Review LA / California development activity,Medium,Institutional Capital Magnet; LA Strategic Watch
2026-07-15,20260715-235936-5ac8e905,2026-07-15 23:59:36,Slate Property Group,Slate Property Group,89,98,90,55,90,100,0,0,0,63,66,Tier 3 Monitoring GP,New York,Apartment,Other,None detected,None detected,Refinancing / Recapitalization; operational efficiency push; refinancing; JV / partnership; operational technology / AI adoption,None detected,None detected,Low,Strong partnership signal,Accelerating,Distressed opportunity positioning,Potential GP partnership candidate,Track JV and capital partner activity,Medium,Institutional Capital Magnet; Distressed Opportunity Candidate
2026-07-15,20260715-235936-5ac8e905,2026-07-15 23:59:36,"Milhaus Merges with SRG Residential, Will","Milhaus Merges with SRG Residential, Will",82,80,90,100,90,0,25,100,25,67,66,Tier 3 Monitoring GP,California,Apartment,Other,None detected,None detected,Capital Inflow; acquisition; operational technology / AI adoption; operational efficiency push,vertically integrated,completed,High,No clear partnership signal,Accelerating,Institutional-backed regional expansion,Capital market and pricing discovery reference,Review LA / California development activity,Medium,Institutional Capital Magnet; LA Strategic Watch; Operational Excellence Signal
2026-07-15,20260715-235936-5ac8e905,2026-07-15 23:59:36,Bascom Group,Bascom Group,83,97,90,100,90,0,0,100,0,60,65,Tier 3 Monitoring GP,California,Apartment,Other,None detected,None detected,Acquisition; Capital Inflow; acquisition; disposition / exit; refinancing; operational technology / AI adoption; operational efficiency push,None detected,None detected,High,No clear partnership signal,Accelerating,Institutional-backed regional expansion,Capital market and pricing discovery reference,Review LA / California development activity,Medium,Institutional Capital Magnet; LA Strategic Watch
2026-07-15,20260715-235936-5ac8e905,2026-07-15 23:59:36,Edgewater Rental Community S3 Capital,Edgewater Rental Community S3 Capital,73,91,90,55,55,65,0,100,0,56,65,Tier 3 Monitoring GP,Miami / Florida,Mixed-Use Residential,Other,None detected,None detected,Refinancing / Recapitalization; operational efficiency push; refinancing; operational technology / AI adoption,None detected,None detected,High,Moderate partnership signal,Improving,California / LA strategic positioning,Capital market and pricing discovery reference,Review LA / California development activity,Medium,Institutional Capital Magnet; LA Strategic Watch; Distressed Opportunity Candidate
