run_date,run_id,raw_entity,canonical_entity,entity_type,alias_matched,confidence_score,source_file,occurrence_count,notes
2026-07-15,20260715-235936-5ac8e905,Acquisition - Other / Unknown - Lincoln Property Co. acquires The Spectrum Cos.,Acquisition - Other / Unknown - Lincoln Property Co. acquires The Spectrum Cos.,Project / Deal,,40,relationship_graph.csv,2,weak match / needs review
2026-07-15,20260715-235936-5ac8e905,Acquisition - Other / Unknown - MEAG Expands Dublin Residential With Fourth Irish Acquisition In 6 Months,Acquisition - Other / Unknown - MEAG Expands Dublin Residential With Fourth Irish Acquisition In 6 Months,Project / Deal,,40,relationship_graph.csv,2,weak match / needs review
2026-07-15,20260715-235936-5ac8e905,"Acquisition - Other / Unknown - Milhaus, SRG Residential merge, creating $2.5B multifamily development pipeline","Acquisition - Other / Unknown - Milhaus, SRG Residential merge, creating $2.5B multifamily development pipeline",Project / Deal,,40,relationship_graph.csv,1,weak match / needs review
2026-07-15,20260715-235936-5ac8e905,Arizona,Arizona,Market / Region,,40,regional_intelligence.csv,1,weak match / needs review
2026-07-15,20260715-235936-5ac8e905,Arlington Hotel-to-Multifamily Conversion NewPoint Real Estate Capital,Arlington Hotel-to-Multifamily Conversion NewPoint Real Estate Capital,Developer / GP,,40,gp_intelligence.csv,1,weak match / needs review
2026-07-15,20260715-235936-5ac8e905,Arlington Hotel-to-Multifamily Conversion NewPoint Real Estate Capital,Arlington Hotel-to-Multifamily Conversion NewPoint Real Estate Capital,Developer / GP,,40,institutional_relationships.csv,1,weak match / needs review
2026-07-15,20260715-235936-5ac8e905,AvalonBay,AvalonBay,Developer / GP,,40,deal_pipeline.csv,1,weak match / needs review
2026-07-15,20260715-235936-5ac8e905,AvalonBay,AvalonBay,Developer / GP,,40,gp_intelligence.csv,1,weak match / needs review
2026-07-15,20260715-235936-5ac8e905,AvalonBay,AvalonBay,Developer / GP,,40,institutional_relationships.csv,1,weak match / needs review
2026-07-15,20260715-235936-5ac8e905,AvalonBay,AvalonBay,Developer / GP,,40,relationship_graph.csv,5,weak match / needs review
2026-07-15,20260715-235936-5ac8e905,BTR / Build-to-Rent - Other / Unknown - The ROAD ahead for build-to-rent,BTR / Build-to-Rent - Other / Unknown - The ROAD ahead for build-to-rent,Project / Deal,,40,relationship_graph.csv,1,weak match / needs review
2026-07-15,20260715-235936-5ac8e905,Bascom Group,Bascom Group,Developer / GP,,40,deal_pipeline.csv,1,weak match / needs review
2026-07-15,20260715-235936-5ac8e905,Bascom Group,Bascom Group,Developer / GP,,40,gp_intelligence.csv,1,weak match / needs review
2026-07-15,20260715-235936-5ac8e905,Bascom Group,Bascom Group,Developer / GP,,40,institutional_relationships.csv,1,weak match / needs review
2026-07-15,20260715-235936-5ac8e905,Bascom Group,Bascom Group,Developer / GP,,40,relationship_graph.csv,2,weak match / needs review
2026-07-15,20260715-235936-5ac8e905,Berkadia,Berkadia,Developer / GP,Berkadia,100,deal_pipeline.csv,2,exact canonical match
2026-07-15,20260715-235936-5ac8e905,Berkadia,Berkadia,Developer / GP,Berkadia,100,gp_intelligence.csv,1,exact canonical match
2026-07-15,20260715-235936-5ac8e905,Berkadia,Berkadia,Developer / GP,Berkadia,100,institutional_relationships.csv,1,exact canonical match
2026-07-15,20260715-235936-5ac8e905,Berkadia,Berkadia,Developer / GP,Berkadia,100,relationship_graph.csv,6,exact canonical match
2026-07-15,20260715-235936-5ac8e905,berkadia,Berkadia,Lender / Debt Provider,Berkadia,75,deal_pipeline.csv,2,case or punctuation normalized match
2026-07-15,20260715-235936-5ac8e905,berkadia,Berkadia,Lender / Debt Provider,Berkadia,75,relationship_graph.csv,2,case or punctuation normalized match
2026-07-15,20260715-235936-5ac8e905,Acquisition - Other / Unknown - Berkadia Arranges $35.55M Sale and Financing of Legacy East Bay Multifamily Portfolio,Berkadia,Project / Deal,Berkadia,60,relationship_graph.csv,1,partial match
2026-07-15,20260715-235936-5ac8e905,Refinancing - Miami / Florida - Berkadia Arranges $12.6M Refinancing of Rich Properties Multifamily Rental Community in Fo...,Berkadia,Project / Deal,Berkadia,60,relationship_graph.csv,1,partial match
2026-07-15,20260715-235936-5ac8e905,CBRE,CBRE,Developer / GP,CBRE,100,deal_pipeline.csv,2,exact canonical match
2026-07-15,20260715-235936-5ac8e905,CBRE,CBRE,Developer / GP,CBRE,100,gp_intelligence.csv,1,exact canonical match
2026-07-15,20260715-235936-5ac8e905,CBRE,CBRE,Developer / GP,CBRE,100,institutional_relationships.csv,1,exact canonical match
2026-07-15,20260715-235936-5ac8e905,CBRE,CBRE,Developer / GP,CBRE,100,relationship_graph.csv,7,exact canonical match
2026-07-15,20260715-235936-5ac8e905,cbre,CBRE,Lender / Debt Provider,CBRE,75,deal_pipeline.csv,3,case or punctuation normalized match
2026-07-15,20260715-235936-5ac8e905,cbre,CBRE,Lender / Debt Provider,CBRE,75,relationship_graph.csv,3,case or punctuation normalized match
2026-07-15,20260715-235936-5ac8e905,"Acquisition - California - CBRE Brokers $77.5M Sale of Apartment Community in Oceanside, California",CBRE,Project / Deal,CBRE,60,relationship_graph.csv,1,partial match
2026-07-15,20260715-235936-5ac8e905,CIM Group,CIM Group,Developer / GP,,40,deal_pipeline.csv,1,weak match / needs review
2026-07-15,20260715-235936-5ac8e905,CIM Group,CIM Group,Developer / GP,,40,gp_intelligence.csv,1,weak match / needs review
2026-07-15,20260715-235936-5ac8e905,CIM Group,CIM Group,Developer / GP,,40,institutional_relationships.csv,1,weak match / needs review
2026-07-15,20260715-235936-5ac8e905,CIM Group,CIM Group,Developer / GP,,40,relationship_graph.csv,3,weak match / needs review
2026-07-15,20260715-235936-5ac8e905,California,California,Market / Region,California,100,articles.csv,5,exact canonical match
2026-07-15,20260715-235936-5ac8e905,California,California,Market / Region,California,100,deal_pipeline.csv,6,exact canonical match
2026-07-15,20260715-235936-5ac8e905,California,California,Market / Region,California,100,regional_intelligence.csv,1,exact canonical match
2026-07-15,20260715-235936-5ac8e905,California,California,Market / Region,California,100,relationship_graph.csv,4,exact canonical match
2026-07-15,20260715-235936-5ac8e905,Riverside / California,California,Market / Region,California,60,articles.csv,2,partial match
2026-07-15,20260715-235936-5ac8e905,Riverside / California,California,Market / Region,California,60,deal_pipeline.csv,2,partial match
2026-07-15,20260715-235936-5ac8e905,Riverside / California,California,Market / Region,California,60,relationship_graph.csv,2,partial match
2026-07-15,20260715-235936-5ac8e905,San Francisco / California,California,Market / Region,California,60,articles.csv,2,partial match
2026-07-15,20260715-235936-5ac8e905,San Francisco / California,California,Market / Region,California,60,deal_pipeline.csv,2,partial match
2026-07-15,20260715-235936-5ac8e905,San Francisco / California,California,Market / Region,California,60,relationship_graph.csv,2,partial match
2026-07-15,20260715-235936-5ac8e905,Southern California,California,Market / Region,Southern California,75,deal_pipeline.csv,1,case or punctuation normalized match
2026-07-15,20260715-235936-5ac8e905,Southern California,California,Market / Region,Southern California,75,relationship_graph.csv,1,case or punctuation normalized match
2026-07-15,20260715-235936-5ac8e905,Acquisition - California - Bascom Acquires Buena Park Apartments as Value-Add Deal,California,Project / Deal,California,60,relationship_graph.csv,1,partial match
2026-07-15,20260715-235936-5ac8e905,Disposition / Exit - California - Garden-Style Apartments Go for $78M in North County San Diego,California,Project / Deal,California,60,relationship_graph.csv,1,partial match
2026-07-15,20260715-235936-5ac8e905,"Entitlement / Permitting - California - Meeting Tomorrow For 470 West San Carlos Street, San Jose",California,Project / Deal,California,60,relationship_graph.csv,2,partial match
2026-07-15,20260715-235936-5ac8e905,"Entitlement / Permitting - San Francisco / California - Preliminary Permits Resubmitted For 1234 Great Highway, San Francisco",California,Project / Deal,California,60,relationship_graph.csv,2,partial match
2026-07-15,20260715-235936-5ac8e905,JV / Partnership - Riverside / California - C&C Development Opens Affordable Housing in Irvine,California,Project / Deal,California,60,relationship_graph.csv,2,partial match
2026-07-15,20260715-235936-5ac8e905,Refinancing - Riverside / California - PCCP Provides $61M to Refinance 287-Unit DC Apartment Community,California,Project / Deal,California,60,relationship_graph.csv,1,partial match
2026-07-15,20260715-235936-5ac8e905,Camden Property Trust,Camden Property Trust,Developer / GP,,40,deal_pipeline.csv,1,weak match / needs review
2026-07-15,20260715-235936-5ac8e905,Camden Property Trust,Camden Property Trust,Developer / GP,,40,gp_intelligence.csv,1,weak match / needs review
2026-07-15,20260715-235936-5ac8e905,Camden Property Trust,Camden Property Trust,Developer / GP,,40,institutional_relationships.csv,1,weak match / needs review
2026-07-15,20260715-235936-5ac8e905,Camden Property Trust,Camden Property Trust,Developer / GP,,40,relationship_graph.csv,5,weak match / needs review
2026-07-15,20260715-235936-5ac8e905,Connecticut,Connecticut,Market / Region,,40,articles.csv,1,weak match / needs review
2026-07-15,20260715-235936-5ac8e905,Connecticut,Connecticut,Market / Region,,40,deal_pipeline.csv,2,weak match / needs review
2026-07-15,20260715-235936-5ac8e905,Connecticut,Connecticut,Market / Region,,40,relationship_graph.csv,1,weak match / needs review
2026-07-15,20260715-235936-5ac8e905,Debt Investments,Debt Investments,Developer / GP,,40,gp_intelligence.csv,1,weak match / needs review
2026-07-15,20260715-235936-5ac8e905,Debt Investments,Debt Investments,Developer / GP,,40,institutional_relationships.csv,1,weak match / needs review
2026-07-15,20260715-235936-5ac8e905,Development Start - Other / Unknown - First Quarter 2026 Multifamily Construction Data,Development Start - Other / Unknown - First Quarter 2026 Multifamily Construction Data,Project / Deal,,40,relationship_graph.csv,2,weak match / needs review
2026-07-15,20260715-235936-5ac8e905,Development Start - Other / Unknown - Fourth Quarter 2025 Multifamily Construction Data,Development Start - Other / Unknown - Fourth Quarter 2025 Multifamily Construction Data,Project / Deal,,40,relationship_graph.csv,2,weak match / needs review
2026-07-15,20260715-235936-5ac8e905,Development Start - Other / Unknown - Missing Middle Weakness,Development Start - Other / Unknown - Missing Middle Weakness,Project / Deal,,40,relationship_graph.csv,2,weak match / needs review
2026-07-15,20260715-235936-5ac8e905,Development Start - Other / Unknown - Overall Housing Starts Inch Lower in 2025,Development Start - Other / Unknown - Overall Housing Starts Inch Lower in 2025,Project / Deal,,40,relationship_graph.csv,2,weak match / needs review
