run_date,run_id,canonical_project_id,canonical_project_name,project_identity_confidence,asset_signal_id,canonical_article_id,title,original_url,published,summary,article_integrity_status,article_integrity_reason,primary_display_section,secondary_display_sections,repeat_exposure_status,has_project_anchor,project_anchor_reason,project_anchor_confidence,development_lifecycle_hint,published_date_normalized,collected_date_normalized,article_age_days,freshness_bucket,freshness_status,freshness_reason,freshness_score,access_status,canonical_asset_or_project_name,raw_project_or_property_name,address_or_location_clue,intersection_or_corridor,neighborhood_or_submarket,city,state_or_region,residential_sector,asset_type,gp_or_developer,owner_or_sponsor,lender_or_capital_partner,entitlement_status,permit_status,construction_status,delivery_or_timing_reference,unit_count,dollar_amount,site_size_or_area,deal_or_project_type,asset_strategy_signal,site_control_signal,execution_stage,primary_development_category,primary_category_reason,asset_opportunity_score,asset_risk_score,woomi_asset_relevance,recommended_asset_follow_up,evidence_article_title,source,url,confidence_level
2026-07-15,20260715-235936-5ac8e905,PRJ-20260715-0167,"Acquisition - California - CBRE Brokers $77.5M Sale of Apartment Community in Oceanside, California",100,AST-20260715-020,art_50f489f8899b3544,"CBRE Brokers $77.5M Sale of Apartment Community in Oceanside, California",https://rebusinessonline.com/cbre-brokers-77-5m-sale-of-apartment-community-in-oceanside-california/,2026-07-15T13:46:09Z,"Sunterra features a resort-style pool and landscaped courtyards on the California coast in Oceanside. Acquisitions California Multifamily Western CBRE Brokers $77.5M Sale of Apartment Community in Oceanside, California by Amy Works July 15, 2026 July 15, 2026 7 OCEANSIDE, CALIF. — CBRE has brokered the $77.5 million sale of Sunterra, an apartment community located just north of Carlsbad in Southern California. An undisclosed buyer acquired the asset from 29th Street Capital. Rachel Parsons, Derr",valid,title/source/url metadata are internally consistent,Development Activity,GP / Capital Activity,new_or_fresh,,,,,2026-07-15,2026-07-15,,fresh_0_3d,fresh,published date parsed; article age 0 day(s),100,open,"Acquisition - California - CBRE Brokers $77.5M Sale of Apartment Community in Oceanside, California","Acquisition - California - CBRE Brokers $77.5M Sale of Apartment Community in Oceanside, California",Southern California,General submarket monitoring,Southern California,Los Angeles,California,Apartment,Apartment,CBRE,CBRE,CBRE,Unknown,Unknown,Unknown,No explicit timing reference,,$77.5M; $77.5M; $77.5 million,,Acquisition,General Asset Signal,Existing asset sale,Unknown,excluded,transaction / capital guard: sale,100,32,High relevance to Woomi site strategy,"Review site details, sponsor, entitlement path, and local precedent","CBRE Brokers $77.5M Sale of Apartment Community in Oceanside, California",REBusiness Online,https://rebusinessonline.com/cbre-brokers-77-5m-sale-of-apartment-community-in-oceanside-california/,Medium
2026-07-15,20260715-235936-5ac8e905,PRJ-20260715-0050,"Acquisition - California - CBRE Brokers $77.5M Sale of Apartment Community in Oceanside, California",100,AST-20260715-021,art_d7cdfd56f4ab4cc6,Garden-Style Apartments Go for $78M in North County San Diego,https://www.connectcre.com/stories/garden-style-apartments-go-for-78m-in-north-county-san-diego/,"Tue, 14 Jul 2026 20:57:04 +0000","California CRE News In Your Inbox. Sign up for Connect emails to stay informed with CRE stories that are 150 words or less. California + San Diego + Apartments | July 14, 2026 By: Paul Bubny Garden-Style Apartments Go for $78M in North County San Diego CBRE facilitated the $77.5-million sale of Sunterra, a 240-unit multifamily community located at 3851 Sherbourne Dr. in Oceanside. The firm’s Rachel Parsons, Derrek Ostrzyzek, Mike Murphy and Kenji Thomas advised the seller, 29th Street Capital. D",valid,title/source/url metadata are internally consistent,Development Activity,GP / Capital Activity,acceptable_repeat,,,,,2026-07-14,2026-07-15,1,fresh_0_3d,fresh,published date parsed; article age 1 day(s),78,open,Disposition / Exit - California - Garden-Style Apartments Go for $78M in North County San Diego,Disposition / Exit - California - Garden-Style Apartments Go for $78M in North County San Diego,California,General submarket monitoring,California,Los Angeles,California,Apartment,Apartment,CBRE,CBRE,CBRE,Unknown,Unknown,Unknown,No explicit timing reference,,$78M; $78M; $77.5,,Disposition / Exit,General Asset Signal,Existing asset sale,Unknown,excluded,transaction / capital guard: disposition,100,32,High relevance to Woomi site strategy,"Review site details, sponsor, entitlement path, and local precedent",Garden-Style Apartments Go for $78M in North County San Diego,Connect CRE Apartments,https://www.connectcre.com/stories/garden-style-apartments-go-for-78m-in-north-county-san-diego/,Medium
2026-07-15,20260715-235936-5ac8e905,PRJ-20260715-0158,"Acquisition - Miami / Florida - Avalon Bay Planning Apartments, Retail in South Miami",100,AST-20260715-023,art_c639cfebdbbe5edf,"Avalon Bay Planning Apartments, Retail in South Miami",https://www.connectcre.com/stories/avalon-bay-planning-apartments-retail-in-south-miami/,"Wed, 08 Jul 2026 14:36:56 +0000","Florida & Gulf Coast CRE News In Your Inbox. Sign up for Connect emails to stay informed with CRE stories that are 150 words or less. Florida & Gulf Coast + South Florida + Apartments | July 8, 2026 By: Mike Boyd Avalon Bay Planning Apartments, Retail in South Miami Avalon Bay Communities purchased a full city block in South Miami, clearing the way for a mixed-use community. AvalonBay acquired the approximately 1.18-acre site from longtime owner Robins Plaza for a base purchase price of $22 mill",valid,title/source/url metadata are internally consistent,Development Activity,GP / Capital Activity,repeat_penalized,,,,,2026-07-08,2026-07-15,7,fresh_0_3d,fresh,published date parsed; article age 7 day(s),58,open,"Acquisition - Miami / Florida - Avalon Bay Planning Apartments, Retail in South Miami","Acquisition - Miami / Florida - Avalon Bay Planning Apartments, Retail in South Miami",South Florida,General submarket monitoring,South Florida,Los Angeles,Unknown,Mixed-Use Residential,Mixed-Use Residential,AvalonBay,AvalonBay,cushman,Unknown,Unknown,Unknown,No explicit timing reference,,$22 m; $22 million; $22,,Acquisition,Entitlement Play,Existing asset sale,Unknown,excluded,transaction / capital guard: acquisition,100,26,Relevant to entitlement monitoring,"Track entitlement, permit, density bonus, and construction-readiness milestones","Avalon Bay Planning Apartments, Retail in South Miami",Connect CRE South Florida,https://www.connectcre.com/stories/avalon-bay-planning-apartments-retail-in-south-miami/,Medium
2026-07-15,20260715-235936-5ac8e905,PRJ-20260715-0049,Acquisition - California - Bascom Acquires Buena Park Apartments as Value-Add Deal,100,AST-20260715-028,art_af936828d39943e9,Bascom Acquires Buena Park Apartments as Value-Add Deal,https://www.connectcre.com/stories/bascom-acquires-buena-park-apartments-as-value-add-deal/,"Wed, 15 Jul 2026 20:53:23 +0000","California CRE News In Your Inbox. Sign up for Connect emails to stay informed with CRE stories that are 150 words or less. California + Orange County + Apartments | July 15, 2026 By: Paul Bubny Bascom Acquires Buena Park Apartments as Value-Add Deal The Bascom Group acquired Castlewood Park Apartments, a low-density, 183-unit value-add apartment community in Buena Park. The purchase price was $53,125,000, or $290,301 per unit. Brian Eisendrath, Cameron Chalfant, Jesse Zarouk, and Jake Vitta of ",valid,title/source/url metadata are internally consistent,Development Activity,GP / Capital Activity,new_or_fresh,,,,,2026-07-15,2026-07-15,,fresh_0_3d,fresh,published date parsed; article age 0 day(s),100,open,Acquisition - California - Bascom Acquires Buena Park Apartments as Value-Add Deal,Acquisition - California - Bascom Acquires Buena Park Apartments as Value-Add Deal,California,General submarket monitoring,California,Los Angeles,California,Apartment,Apartment,Bascom Group,Bascom Group,Unknown,Unknown,Unknown,Unknown,No explicit timing reference,,$53; $290; $53,,Acquisition,General Asset Signal,Existing asset sale,Unknown,excluded,transaction / capital guard: acquisition,99,31,High relevance to Woomi site strategy,"Review site details, sponsor, entitlement path, and local precedent",Bascom Acquires Buena Park Apartments as Value-Add Deal,Connect CRE,https://www.connectcre.com/stories/bascom-acquires-buena-park-apartments-as-value-add-deal/,Medium
2026-07-15,20260715-235936-5ac8e905,PRJ-20260715-0041,Disposition / Exit - Atlanta / Georgia - UDR Offloads Nashville Apartments After 31-Year Hold,100,AST-20260715-030,art_2fe7fa67804ad370,UDR Offloads Nashville Apartments After 31-Year Hold,https://www.connectcre.com/stories/covenant/,"Mon, 13 Jul 2026 15:00:34 +0000","Atlanta & Southeast News In Your Inbox Sign up for Connect emails to stay informed with CRE stories that are 150 words or less. Atlanta & Southeast + Tennessee + Texas + Apartments | July 13, 2026 By: Mike Boyd UDR Offloads Nashville Apartments After 31-Year Hold Covenant Capital Group paid $41.5 million for Legacy Hill, a 206-unit multifamily community in Nashville. Multihousing News reports UDR sold the property after 31 years of ownership. Walker & Dunlop facilitated the transaction through a",valid,title/source/url metadata are internally consistent,Development Activity,GP / Capital Activity,acceptable_repeat,,,,,2026-07-13,2026-07-15,2,fresh_0_3d,fresh,published date parsed; article age 2 day(s),74,open,Disposition / Exit - Atlanta / Georgia - UDR Offloads Nashville Apartments After 31-Year Hold,Disposition / Exit - Atlanta / Georgia - UDR Offloads Nashville Apartments After 31-Year Hold,Atlanta,General submarket monitoring,Atlanta,Los Angeles,Unknown,Apartment,Apartment,UDR,UDR,Freddie Mac,Unknown,Unknown,Unknown,No explicit timing reference,,$41.5 million; $41.5 million; $29.4 million,,Disposition / Exit,General Asset Signal,Existing asset sale,Unknown,excluded,transaction / capital guard: disposition,99,26,Relevant to underwriting benchmark,Monitor asset-level signal for repeated confirmation,UDR Offloads Nashville Apartments After 31-Year Hold,Connect CRE Texas,https://www.connectcre.com/stories/covenant/,Medium
2026-07-15,20260715-235936-5ac8e905,PRJ-20260715-0063,"General Project Signal - Dallas / Texas - Cushman & Wakefield Arranges $95.7M in Financing for Metro Houston, Dallas Affordable Hous...",100,AST-20260715-026,art_0a3d302ef501cf32,"Cushman & Wakefield Arranges $95.7M in Financing for Metro Houston, Dallas Affordable Housing Portfolio",https://rebusinessonline.com/cushman-wakefield-arranges-95-7m-in-financing-for-metro-houston-dallas-affordable-housing-portfolio/,2026-07-15T15:10:06Z,"Jennifer Campbell and Josh Hoffman of Cushman & Wakefield’s Houston office provided transactional support for Grove East (pictured). Grant Raymond and Asher Hall of the firm’s Dallas office did the same for Rowlett Station, along with Richard Kourbage of Greystone. Affordable Housing Loans Multifamily Texas Cushman & Wakefield Arranges $95.7M in Financing for Metro Houston, Dallas Affordable Housing Portfolio by Taylor Williams July 15, 2026 July 15, 2026 2 HUMBLE AND ROWLETT, TEXAS — Cushman & ",valid,title/source/url metadata are internally consistent,GP / Capital Activity,,new_or_fresh,,,,,2026-07-15,2026-07-15,,fresh_0_3d,fresh,published date parsed; article age 0 day(s),100,open,"General Project Signal - Dallas / Texas - Cushman & Wakefield Arranges $95.7M in Financing for Metro Houston, Dallas Affordable Hous...","General Project Signal - Dallas / Texas - Cushman & Wakefield Arranges $95.7M in Financing for Metro Houston, Dallas Affordable Hous...",Dallas,General submarket monitoring,Dallas,Los Angeles,Unknown,Affordable Housing,Affordable Housing,Greystone,Greystone,cushman,Unknown,Unknown,Unknown,No explicit timing reference,626 units,$95.7M; $95.7M; $95.7m,,General Project Signal,Affordable / Density Bonus Strategy,Unknown site control,Unknown,excluded,transaction / capital guard: financing,99,26,Relevant to entitlement monitoring,"Track entitlement, permit, density bonus, and construction-readiness milestones","Cushman & Wakefield Arranges $95.7M in Financing for Metro Houston, Dallas Affordable Housing Portfolio",REBusiness Online,https://rebusinessonline.com/cushman-wakefield-arranges-95-7m-in-financing-for-metro-houston-dallas-affordable-housing-portfolio/,High
2026-07-15,20260715-235936-5ac8e905,PRJ-20260715-0040,Development Start - Atlanta / Georgia - Financing Secured for Centennial Yards Mixed-Use Project,100,AST-20260715-022,art_d7d8176bdd750a59,Financing Secured for Centennial Yards Mixed-Use Project,https://www.connectcre.com/stories/financing-secured-for-centennial-yards-mixed-use-project/,"Mon, 13 Jul 2026 14:23:26 +0000","Atlanta & Southeast News In Your Inbox Sign up for Connect emails to stay informed with CRE stories that are 150 words or less. Atlanta & Southeast + Atlanta + Apartments | July 13, 2026 By: Mike Boyd Financing Secured for Centennial Yards Mixed-Use Project Centennial Yards Co. plans to build a 12-story building with approximately 280 apartments, 62,000 square feet of retail space and a 509-space parking garage. A CIM Group subsidiary is still ironing out last minute details before construction ",valid,title/source/url metadata are internally consistent,Development Activity,GP / Capital Activity,acceptable_repeat,,,,,2026-07-13,2026-07-15,2,fresh_0_3d,fresh,published date parsed; article age 2 day(s),74,open,Development Start - Atlanta / Georgia - Financing Secured for Centennial Yards Mixed-Use Project,Development Start - Atlanta / Georgia - Financing Secured for Centennial Yards Mixed-Use Project,Atlanta,Mixed-use corridor,Atlanta,Los Angeles,Unknown,Mixed-Use Residential,Mixed-Use Residential,CIM Group,CIM Group,Unknown,Unknown,Unknown,Unknown,No explicit timing reference,280 apartments,$5 billion,,Development Start,Development Start,Unknown site control,Unknown,excluded,transaction / capital guard: financing,98,26,Relevant to underwriting benchmark,Monitor asset-level signal for repeated confirmation,Financing Secured for Centennial Yards Mixed-Use Project,Connect CRE Atlanta,https://www.connectcre.com/stories/financing-secured-for-centennial-yards-mixed-use-project/,High
2026-07-15,20260715-235936-5ac8e905,PRJ-20260715-0160,"Construction Financing - Miami / Florida - Fort Lauderdale Developer Inks Financing for Condos, Apartments, Retail",100,AST-20260715-032,art_b790074cb338b620,"Fort Lauderdale Developer Inks Financing for Condos, Apartments, Retail",https://www.connectcre.com/stories/fort-lauderdale-developer-inks-financing-for-condos-apartments-retail/,"Mon, 13 Jul 2026 14:07:28 +0000","Florida & Gulf Coast CRE News In Your Inbox. Sign up for Connect emails to stay informed with CRE stories that are 150 words or less. Florida & Gulf Coast + South Florida + Apartments | July 13, 2026 By: Mike Boyd Fort Lauderdale Developer Inks Financing for Condos, Apartments, Retail Dependable Equities, an affiliate of Sky Equity Group , secured $54 million in pre-construction financing from CDK, with Valley National Bank serving as a participating lender to advance a residential development s",valid,title/source/url metadata are internally consistent,Development Activity,GP / Capital Activity,acceptable_repeat,,,,,2026-07-13,2026-07-15,2,fresh_0_3d,fresh,published date parsed; article age 2 day(s),74,open,"Construction Financing - Miami / Florida - Fort Lauderdale Developer Inks Financing for Condos, Apartments, Retail","Construction Financing - Miami / Florida - Fort Lauderdale Developer Inks Financing for Condos, Apartments, Retail",South Florida,General submarket monitoring,South Florida,Los Angeles,Unknown,Apartment,Apartment,IPA,IPA,Unknown,Unknown,Unknown,Unknown,No explicit timing reference,,$54 million; $54 million,,Construction Financing,General Asset Signal,Unknown site control,Unknown,excluded,transaction / capital guard: financing,96,46,Relevant to underwriting benchmark,Monitor asset-level signal for repeated confirmation,"Fort Lauderdale Developer Inks Financing for Condos, Apartments, Retail",Connect CRE South Florida,https://www.connectcre.com/stories/fort-lauderdale-developer-inks-financing-for-condos-apartments-retail/,Medium
2026-07-15,20260715-235936-5ac8e905,PRJ-20260715-0025,"Entitlement / Permitting - California - Meeting Tomorrow For 470 West San Carlos Street, San Jose",80,AST-20260715-035,art_d2b8c550722455dd,"Meeting Tomorrow For 470 West San Carlos Street, San Jose",https://sfyimby.com/2026/07/meeting-tomorrow-for-470-west-san-carlos-street-san-jose.html,"Tue, 14 Jul 2026 12:00:23 +0000","470 West San Carlos Street, rendering by BDE Architecture By: Andrew Nelson 5:00 am on July 14, 2026 The San Jose Planning Director’s Hearing is scheduled tomorrow morning to review the site development permits for the eight-story residential project at 470 West San Carlos Street just outside Downtown San Jose , Santa Clara County . The project could add 276 apartments and parking to a cleared parcel, formerly occupied by an auto shop and three single-family houses. Urban Catalyst is responsible",valid,title/source/url metadata are internally consistent,Development Activity,,acceptable_repeat,,,,,2026-07-14,2026-07-15,1,fresh_0_3d,fresh,published date parsed; article age 1 day(s),66,access_limited,"Entitlement / Permitting - California - Meeting Tomorrow For 470 West San Carlos Street, San Jose","Entitlement / Permitting - California - Meeting Tomorrow For 470 West San Carlos Street, San Jose",470 West San Carlos Street,General submarket monitoring,San Jose,Los Angeles,California,Apartment,Apartment,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No explicit timing reference,276 apartments,,,Entitlement / Permitting,Entitlement Play,Project under entitlement,Unknown,approval_watch,matched permit,95,40,High relevance to Woomi site strategy,"Review site details, sponsor, entitlement path, and local precedent","Meeting Tomorrow For 470 West San Carlos Street, San Jose",SF YIMBY,https://sfyimby.com/2026/07/meeting-tomorrow-for-470-west-san-carlos-street-san-jose.html,High
2026-07-15,20260715-235936-5ac8e905,PRJ-20260715-0007,Entitlement / Permitting - Los Angeles / California - Affordable housing starts work at 11031 Aqua Vista Street in Studio City,80,AST-20260715-043,art_267b706ea9093533,Affordable housing starts work at 11031 Aqua Vista Street in Studio City,https://la.urbanize.city/post/affordable-housing-starts-work-11031-aqua-vista-street-studio-city,"Mon, 13 Jul 2026 13:10:00 +0000","Affordable housing starts work at 11031 Aqua Vista Street in Studio City | Urbanize LA Skip to main content Advertisement Advertisement One block north of the Los Angeles River in Studio City , two single-family homes have given way to a new affordable housing development, according to construction permits recently issued by the Department of Building and Safety. Rendering of Aqua Vista Street project Kevin Tsai Architecture The project site, located at 11031-11035 W. Aqua Vista Street , was app",valid,title/source/url metadata are internally consistent,Development Activity,Market Intelligence,acceptable_repeat,,,,,2026-07-13,2026-07-15,2,fresh_0_3d,fresh,published date parsed; article age 2 day(s),62,access_limited,Entitlement / Permitting - Los Angeles / California - Affordable housing starts work at 11031 Aqua Vista Street in Studio City,Entitlement / Permitting - Los Angeles / California - Affordable housing starts work at 11031 Aqua Vista Street in Studio City,11031 Aqua Vista Street,General submarket monitoring,Los Angeles,Los Angeles,California,Affordable Housing,BTR / Single-Family Rental,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No explicit timing reference,800 homes,,,Entitlement / Permitting,Affordable / Density Bonus Strategy,Project under entitlement,Unknown,approval_watch,matched permit,94,34,Relevant to entitlement monitoring,"Track entitlement, permit, density bonus, and construction-readiness milestones",Affordable housing starts work at 11031 Aqua Vista Street in Studio City,Urbanize LA,https://la.urbanize.city/post/affordable-housing-starts-work-11031-aqua-vista-street-studio-city,High
