run_date,run_id,timing_signal_id,timing_signal_type,market,residential_sector,gp_or_developer,lender_or_capital_provider,related_project_or_deal,timing_reference,estimated_timing_bucket,timing_urgency_score,timing_confidence,evidence_signals,source_article_title,source,url,potential_woomi_action,recommended_monitoring_frequency
2026-07-15,20260715-235936-5ac8e905,TIM-20260715-001,Acquisition Window,California,Apartment,CBRE,CBRE,"Acquisition - California - CBRE Brokers $77.5M Sale of Apartment Community in Oceanside, California",No explicit timing reference,Unknown Timing,75,Medium,Acquisition Window,"CBRE Brokers $77.5M Sale of Apartment Community in Oceanside, California",REBusiness Online,https://rebusinessonline.com/cbre-brokers-77-5m-sale-of-apartment-community-in-oceanside-california/,Monitor pricing evidence and possible acquisition outreach timing,Biweekly
2026-07-15,20260715-235936-5ac8e905,TIM-20260715-005,Acquisition Window,California,Apartment,Bascom Group,Unknown,Acquisition - California - Bascom Acquires Buena Park Apartments as Value-Add Deal,No explicit timing reference,Unknown Timing,73,Medium,Acquisition Window,Bascom Acquires Buena Park Apartments as Value-Add Deal,Connect CRE,https://www.connectcre.com/stories/bascom-acquires-buena-park-apartments-as-value-add-deal/,Monitor pricing evidence and possible acquisition outreach timing,Biweekly
2026-07-15,20260715-235936-5ac8e905,TIM-20260715-009,Entitlement / Permitting,California,Apartment,Unknown,Unknown,"Entitlement / Permitting - California - Meeting Tomorrow For 470 West San Carlos Street, San Jose",No explicit timing reference,Unknown Timing,73,Medium,Entitlement / Permitting; permitting,"Meeting Tomorrow For 470 West San Carlos Street, San Jose",SF YIMBY,https://sfyimby.com/2026/07/meeting-tomorrow-for-470-west-san-carlos-street-san-jose.html,"Track entitlement, zoning, permitting, and public-agency milestones",Biweekly
2026-07-15,20260715-235936-5ac8e905,TIM-20260715-004,Refinancing / Maturity Window,Miami / Florida,Multifamily,Berkadia,Berkadia,Refinancing - Miami / Florida - Berkadia Arranges $12.6M Refinancing of Rich Properties Multifamily Rental Community in Fo...,No explicit timing reference,Unknown Timing,71,Medium,Refinancing / Maturity Window,Berkadia Arranges $12.6M Refinancing of Rich Properties Multifamily Rental Community in Fort Myers Florida,Yield PRO,https://yieldpro.com/2026/07/mirage-bay/,"Track maturity, refinancing options, lender appetite, and recapitalization timing",Biweekly
2026-07-15,20260715-235936-5ac8e905,TIM-20260715-031,Construction Start,Other / Unknown,Multifamily,Unknown,Unknown,Development Start - Other / Unknown - First Quarter 2026 Multifamily Construction Data,2026,Immediate / 0-3 Months,70,Medium,Construction Start,First Quarter 2026 Multifamily Construction Data,NAHB Eye on Housing - Multifamily,https://eyeonhousing.org/2026/05/first-quarter-2026-multifamily-construction-data/,"Monitor delivery, lease-up, concession, and supply pipeline timing",Weekly
2026-07-15,20260715-235936-5ac8e905,TIM-20260715-032,Construction Start,Other / Unknown,Multifamily,Unknown,Unknown,Development Start - Other / Unknown - Fourth Quarter 2025 Multifamily Construction Data,2025,Immediate / 0-3 Months,70,Medium,Construction Start,Fourth Quarter 2025 Multifamily Construction Data,NAHB Eye on Housing - Multifamily,https://eyeonhousing.org/2026/03/fourth-quarter-2025-multifamily-construction-data/,"Monitor delivery, lease-up, concession, and supply pipeline timing",Weekly
2026-07-15,20260715-235936-5ac8e905,TIM-20260715-033,Construction Start,Other / Unknown,Multifamily,Unknown,Unknown,Development Start - Other / Unknown - Overall Housing Starts Inch Lower in 2025,in 2025,Immediate / 0-3 Months,70,Medium,Construction Start; starts in,Overall Housing Starts Inch Lower in 2025,NAHB Eye on Housing - Multifamily,https://eyeonhousing.org/2026/02/overall-housing-starts-inch-lower-in-2025/,"Monitor delivery, lease-up, concession, and supply pipeline timing",Weekly
2026-07-15,20260715-235936-5ac8e905,TIM-20260715-034,Construction Start,Other / Unknown,Multifamily,Unknown,Unknown,Development Start - Other / Unknown - Third Quarter 2025 Multifamily Construction Data,2025,Immediate / 0-3 Months,70,Medium,Construction Start,Third Quarter 2025 Multifamily Construction Data,NAHB Eye on Housing - Multifamily,https://eyeonhousing.org/2026/01/third-quarter-2025-multifamily-construction-data/,"Monitor delivery, lease-up, concession, and supply pipeline timing",Weekly
2026-07-15,20260715-235936-5ac8e905,TIM-20260715-011,Acquisition Window,Los Angeles / California,Apartment,Unknown,Unknown,"Acquisition - Los Angeles / California - Greenstone Partners Negotiates $4M Sale of Apartment, Retail Building in Chicago",No explicit timing reference,Unknown Timing,67,Medium,Acquisition Window,"Greenstone Partners Negotiates $4M Sale of Apartment, Retail Building in Chicago",REBusiness Online,https://rebusinessonline.com/greenstone-partners-negotiates-4m-sale-of-apartment-retail-building-in-chicago/,Monitor pricing evidence and possible acquisition outreach timing,Biweekly
2026-07-15,20260715-235936-5ac8e905,TIM-20260715-003,Acquisition Window,Miami / Florida,Mixed-Use Residential,AvalonBay,cushman,"Acquisition - Miami / Florida - Avalon Bay Planning Apartments, Retail in South Miami",No explicit timing reference,Unknown Timing,67,Medium,Acquisition Window,"Avalon Bay Planning Apartments, Retail in South Miami",Connect CRE South Florida,https://www.connectcre.com/stories/avalon-bay-planning-apartments-retail-in-south-miami/,Monitor pricing evidence and possible acquisition outreach timing,Biweekly
