run_date,run_id,run_timestamp,deal_fingerprint_id,duplicate_cluster_id,fingerprint_confidence,canonical_project_name,canonical_deal_name,canonical_event_name,deal_type,market,residential_sector,canonical_gp_or_developer,canonical_lender_or_debt_provider,unit_count,dollar_amount,loan_amount,source_count,article_count,duplicate_count,sources,article_titles,markets_detected,highest_deal_signal_score
2026-07-15,20260715-235936-5ac8e905,2026-07-15 23:59:36,DFP-275AB6D16B,DCL-20260715-007,100,"General Project Signal - Dallas / Texas - Cushman & Wakefield Arranges $95.7M in Financing for Metro Houston, Dallas Affordable Hous...","General Project Signal - General Project Signal - Dallas / Texas - Cushman & Wakefield Arranges $95.7M in Financing for Metro Houston, Dallas Affordable Hous...",General Project Signal - Greystone - Los Angeles,General Project Signal,Dallas / Texas,Affordable Housing,Greystone,cushman,626 units,$95.7M; $95.7M; $95.7m,$95.7M,1,1,1,REBusiness Online,"Cushman & Wakefield Arranges $95.7M in Financing for Metro Houston, Dallas Affordable Housing Portfolio",Dallas / Texas,85
2026-07-15,20260715-235936-5ac8e905,2026-07-15 23:59:36,DFP-DB5E52C77E,DCL-20260715-004,90,"Acquisition - Miami / Florida - Avalon Bay Planning Apartments, Retail in South Miami","Acquisition - Acquisition - Miami / Florida - Avalon Bay Planning Apartments, Retail in South Miami",Acquisition - AvalonBay - Sun Belt,Acquisition,Miami / Florida,Mixed-Use Residential,AvalonBay,cushman,,$22 m; $22 million; $22,,1,1,1,Connect CRE South Florida,"Avalon Bay Planning Apartments, Retail in South Miami",Miami / Florida,85
2026-07-15,20260715-235936-5ac8e905,2026-07-15 23:59:36,DFP-CFBDB7F63E,DCL-20260715-010,90,Acquisition - Other / Unknown - Berkadia Arranges $35.55M Sale and Financing of Legacy East Bay Multifamily Portfolio,Acquisition - Acquisition - Other / Unknown - Berkadia Arranges $35.55M Sale and Financing of Legacy East Bay Multifamily Portfolio,Acquisition - Berkadia - Other / Unknown,Acquisition,Other / Unknown,Multifamily,Berkadia,Berkadia,135 units,$35.55M; $21.45 million; $14.1 million,$35.55M,1,1,1,Yield PRO,Berkadia Arranges $35.55M Sale and Financing of Legacy East Bay Multifamily Portfolio,Other / Unknown,83
2026-07-15,20260715-235936-5ac8e905,2026-07-15 23:59:36,DFP-29BF9EF732,DCL-20260715-001,90,"Acquisition - California - CBRE Brokers $77.5M Sale of Apartment Community in Oceanside, California","Acquisition - Acquisition - California - CBRE Brokers $77.5M Sale of Apartment Community in Oceanside, California",Acquisition - CBRE - California,Acquisition,California,Apartment,CBRE,CBRE,,$77.5M; $77.5M; $77.5 million,$77.5m,1,1,1,REBusiness Online,"CBRE Brokers $77.5M Sale of Apartment Community in Oceanside, California",California,93
2026-07-15,20260715-235936-5ac8e905,2026-07-15 23:59:36,DFP-F602E1797E,DCL-20260715-005,90,Construction Financing - Florida - JLL Arranges $76.8M Construction Loan for Multifamily Development in Jacksonville Beach,Construction Financing - Construction Financing - Florida - JLL Arranges $76.8M Construction Loan for Multifamily Development in Jacksonville Beach,Construction Financing - JLL - JLL - Florida,Construction Financing,Florida,Apartment,JLL,JLL,,$76.8M; $76.8M; $76.8 million,$76.8M,1,1,1,REBusiness Online,JLL Arranges $76.8M Construction Loan for Multifamily Development in Jacksonville Beach,Florida,85
2026-07-15,20260715-235936-5ac8e905,2026-07-15 23:59:36,DFP-0429255F69,DCL-20260715-006,90,Construction Financing - Miami / Florida - S3 Originates $111M Construction Loan for Edgewater Rental Community,Construction Financing - Construction Financing - Miami / Florida - S3 Originates $111M Construction Loan for Edgewater Rental Community,Construction Financing - JLL - JLL - Sun Belt,Construction Financing,Miami / Florida,Mixed-Use Residential,JLL,JLL,,$111M; $111M; $111 million,$111M,1,1,1,Connect CRE South Florida,S3 Originates $111M Construction Loan for Edgewater Rental Community,Miami / Florida,85
2026-07-15,20260715-235936-5ac8e905,2026-07-15 23:59:36,DFP-BB7B16FB5F,DCL-20260715-003,90,Development Start - Atlanta / Georgia - Financing Secured for Centennial Yards Mixed-Use Project,Development Start - Development Start - Atlanta / Georgia - Financing Secured for Centennial Yards Mixed-Use Project,Development Start - CIM Group - Los Angeles,Development Start,Atlanta / Georgia,Mixed-Use Residential,CIM Group,Unknown,280 apartments,$5 billion,$5 billion,1,1,1,Connect CRE Atlanta,Financing Secured for Centennial Yards Mixed-Use Project,Atlanta / Georgia,87
2026-07-15,20260715-235936-5ac8e905,2026-07-15 23:59:36,DFP-7703E675CF,DCL-20260715-002,90,Disposition / Exit - California - Garden-Style Apartments Go for $78M in North County San Diego,Disposition / Exit - Disposition / Exit - California - Garden-Style Apartments Go for $78M in North County San Diego,Disposition / Exit - CBRE - California,Disposition / Exit,California,Apartment,CBRE,CBRE,,$78M; $78M; $77.5,$78m,1,1,1,Connect CRE Apartments,Garden-Style Apartments Go for $78M in North County San Diego,California,89
2026-07-15,20260715-235936-5ac8e905,2026-07-15 23:59:36,DFP-F23D3A3F9C,DCL-20260715-011,90,Disposition / Exit - Atlanta / Georgia - UDR Offloads Nashville Apartments After 31-Year Hold,Disposition / Exit - Disposition / Exit - Atlanta / Georgia - UDR Offloads Nashville Apartments After 31-Year Hold,Disposition / Exit - UDR - Los Angeles,Disposition / Exit,Atlanta / Georgia,Apartment,UDR,Freddie Mac,,$41.5 million; $41.5 million; $29.4 million,$41.5 million,1,1,1,Connect CRE Texas,UDR Offloads Nashville Apartments After 31-Year Hold,Atlanta / Georgia,81
2026-07-15,20260715-235936-5ac8e905,2026-07-15 23:59:36,DFP-EAECCAFA4E,DCL-20260715-008,90,Refinancing - Miami / Florida - Berkadia Arranges $12.6M Refinancing of Rich Properties Multifamily Rental Community in Fo...,Refinancing - Refinancing - Miami / Florida - Berkadia Arranges $12.6M Refinancing of Rich Properties Multifamily Rental Community in Fo...,Refinancing - Berkadia - Berkadia - Sun Belt,Refinancing,Miami / Florida,Multifamily,Berkadia,Berkadia,,$12.6M; $12.66 million; $12.6m,$12.6M,1,1,1,Yield PRO,Berkadia Arranges $12.6M Refinancing of Rich Properties Multifamily Rental Community in Fort Myers Florida,Miami / Florida,85
