run_date,run_id,canonical_project_id,canonical_project_name,market,submarket,residential_sector,gp_or_developer,first_seen_date,last_seen_date,observation_count,source_count,lifecycle_stage_history,latest_lifecycle_stage,highest_opportunity_score,highest_risk_score,entitlement_signal_count,timing_signal_count,financing_signal_count,distress_signal_count,relationship_edge_count,progression_status,stall_risk_label,persistent_asset_score,woomi_asset_watch_priority,recommended_asset_memory_follow_up
2026-08-28,20260828-064739-a33475f2,PRJ-20260828-0077,Refinancing - Los Angeles / California - Bascom Refis Historic Apartments in LA’s Westlake District,California,Los Angeles,Apartment,Bascom Group,2026-08-28,2026-08-28,6,6,Delivery / Opening,Delivery / Opening,98,40,0,0,5,0,0,Mature / Operating,Low Stall Risk,90,Priority Asset Watch,"Create or refresh a project watch file with sponsor, site, entitlement, financing, and timing notes"
2026-08-28,20260828-064739-a33475f2,PRJ-20260828-0149,"Acquisition - California - CBRE Arranges $21M Sale of Tournament Patio Apartments in Torrance, California",California,Southern California,Apartment,CBRE,2026-08-28,2026-08-28,6,6,Unknown Stage,Unknown Stage,100,32,0,0,0,0,0,Newly Detected,Low Stall Risk,90,Priority Asset Watch,"Create or refresh a project watch file with sponsor, site, entitlement, financing, and timing notes"
2026-08-28,20260828-064739-a33475f2,PRJ-20260828-0052,Acquisition - California - Vivmark Residential Acquires California Multifamily Portfolio for $742M,California,California,Apartment,AvalonBay,2026-08-28,2026-08-28,11,9,Unknown Stage,Unknown Stage,100,32,0,0,0,0,3,Newly Detected,Low Stall Risk,90,Priority Asset Watch,"Create or refresh a project watch file with sponsor, site, entitlement, financing, and timing notes"
2026-08-28,20260828-064739-a33475f2,PRJ-20260828-0058,JV / Partnership - California - JV Acquires Value-Add Escondido Multifamily,California,California,Apartment,IPA,2026-08-28,2026-08-28,10,9,Unknown Stage,Unknown Stage,99,31,0,0,0,0,2,Unknown,Low Stall Risk,89,Priority Asset Watch,"Create or refresh a project watch file with sponsor, site, entitlement, financing, and timing notes"
2026-08-28,20260828-064739-a33475f2,PRJ-20260828-0051,"JV / Partnership - California - JV of Affinius, Alliance Residential Divests NorCal Seniors Housing Duo",California,California,Senior Housing,Alliance Residential,2026-08-28,2026-08-28,11,9,Delivery / Opening,Delivery / Opening,97,24,0,0,0,0,3,Newly Detected,No Clear Stall Risk,88,Priority Asset Watch,"Create or refresh a project watch file with sponsor, site, entitlement, financing, and timing notes"
2026-08-28,20260828-064739-a33475f2,PRJ-20260828-0060,Disposition / Exit - California - Marcus & Millichap Arranges $6.98M Sale of 21-Unit Multifamily Property in Sherman Oaks Ca...,California,California,Multifamily,Marcus & Millichap,2026-08-28,2026-08-28,23,9,Unknown Stage; Unknown Stage; Unknown Stage,Unknown Stage,91,29,0,0,0,0,4,Unknown,Low Stall Risk,87,Priority Asset Watch,"Create or refresh a project watch file with sponsor, site, entitlement, financing, and timing notes"
2026-08-28,20260828-064739-a33475f2,PRJ-20260828-0053,"Acquisition - California - CBRE Arranges $21M Sale of Tournament Patio Apartments in Torrance, California",California,California,General Residential,CBRE,2026-08-28,2026-08-28,22,9,Delivery / Opening; Unknown Stage,Delivery / Opening,86,32,0,0,0,0,7,Mature / Operating,Low Stall Risk,86,Priority Asset Watch,"Create or refresh a project watch file with sponsor, site, entitlement, financing, and timing notes"
2026-08-28,20260828-064739-a33475f2,PRJ-20260828-0061,Entitlement / Permitting - California - Notable multifamily policy and legal moves from this summer,California,California,Apartment,Unknown,2026-08-28,2026-08-28,16,7,Vertical Construction; Unknown Stage,Vertical Construction,79,38,16,0,0,0,0,Persistent Same Stage,Low Stall Risk,84,Priority Asset Watch,"Create or refresh a project watch file with sponsor, site, entitlement, financing, and timing notes"
2026-08-28,20260828-064739-a33475f2,PRJ-20260828-0080,Affordable housing on the rise at 728 Lagoon Ave. in Wilmington,California,Los Angeles,Apartment,Unknown,2026-08-28,2026-08-28,12,4,Vertical Construction; Vertical Construction; Unknown Stage; Unknown Stage,Vertical Construction,79,30,2,0,0,0,0,Persistent Same Stage,Low Stall Risk,83,Priority Asset Watch,"Create or refresh a project watch file with sponsor, site, entitlement, financing, and timing notes"
2026-08-28,20260828-064739-a33475f2,PRJ-20260828-0098,"General Project Signal - National - Velocity Financial to Acquire Toorak Operating Platform, Manage $3B Loan Portfolio",Unknown,National,Apartment,Unknown,2026-08-28,2026-08-28,6,3,Refinancing / Recapitalization; Stabilized / Operating,Refinancing / Recapitalization,77,45,0,0,6,0,0,Newly Detected,Low Stall Risk,82,Priority Asset Watch,"Create or refresh a project watch file with sponsor, site, entitlement, financing, and timing notes"
2026-08-28,20260828-064739-a33475f2,PRJ-20260828-0078,Office-to-Residential Conversion - Other / Unknown - Torrington Plans Residential Conversion of Danvers Residence Inn,Unknown,Unknown,Apartment,JLL,2026-08-28,2026-08-28,4,3,,Unknown Stage,100,36,0,0,0,0,0,Newly Detected,Low Stall Risk,81,Priority Asset Watch,"Create or refresh a project watch file with sponsor, site, entitlement, financing, and timing notes"
2026-08-28,20260828-064739-a33475f2,PRJ-20260828-0050,JV / Partnership - California - 408 apartments rise at 2828 N. MainPlace Dr. in Santa Ana,California,Unknown,Apartment,Affinius Capital,2026-08-28,2026-08-28,7,6,Vertical Construction,Vertical Construction,80,11,0,0,0,0,2,Persistent Same Stage,No Clear Stall Risk,81,Priority Asset Watch,"Create or refresh a project watch file with sponsor, site, entitlement, financing, and timing notes"
