run_date,run_id,run_timestamp,market,residential_sector,market_article_count,high_priority_count,market_signal_count,average_relevance_score,dominant_strategic_angle,dominant_market_signal,regional_risk_or_opportunity,woomi_market_relevance,recommended_market_action
2026-08-28,20260828-064739-a33475f2,2026-08-28 06:47:39,California,Apartment,19,16,10,88.3,Institutional Flow,Supply / Starts Signal,Supply pressure / lease-up risk,Core Watch Market,Track LA / California entitlement and zoning updates
2026-08-28,20260828-064739-a33475f2,2026-08-28 06:47:39,Los Angeles,Affordable Housing,10,9,5,91.4,Developer Strategy,Supply / Starts Signal,Supply pressure / lease-up risk,Core Watch Market,Track LA / California entitlement and zoning updates
2026-08-28,20260828-064739-a33475f2,2026-08-28 06:47:39,National / Other,Apartment,33,19,8,74.9,Developer Strategy,Deal Size Signal,Institutional capital pricing signal,General Monitoring,Track institutional capital activity
2026-08-28,20260828-064739-a33475f2,2026-08-28 06:47:39,Southeast,Apartment,9,7,0,78.0,Developer Strategy,None detected,Developer capability / execution signal,Strategic Watch Market,Watch GP / developer partnership opportunities
2026-08-28,20260828-064739-a33475f2,2026-08-28 06:47:39,Florida,Apartment,7,5,1,75.6,Developer Strategy,Rent Growth Signal,Developer capability / execution signal,Strategic Watch Market,Watch GP / developer partnership opportunities
2026-08-28,20260828-064739-a33475f2,2026-08-28 06:47:39,Texas,Mixed-Use Residential,4,4,1,86.2,Developer Strategy,Vacancy Signal,Supply pressure / lease-up risk,Strategic Watch Market,Monitor supply pipeline and concessions
2026-08-28,20260828-064739-a33475f2,2026-08-28 06:47:39,New York,Apartment,4,3,1,80.8,Institutional Flow,Deal Size Signal,Institutional capital pricing signal,General Monitoring,Track institutional capital activity
2026-08-28,20260828-064739-a33475f2,2026-08-28 06:47:39,Arizona,Apartment,2,1,2,79.5,Financing Risk,Rent Growth Signal,Financing-sensitive development environment,Strategic Watch Market,Review development underwriting assumptions
2026-08-28,20260828-064739-a33475f2,2026-08-28 06:47:39,Phoenix,Apartment,2,1,2,79.5,Financing Risk,Rent Growth Signal,Financing-sensitive development environment,Strategic Watch Market,Review development underwriting assumptions
2026-08-28,20260828-064739-a33475f2,2026-08-28 06:47:39,Seattle,Apartment,1,1,0,72.0,Institutional Flow,None detected,Institutional capital pricing signal,Strategic Watch Market,Track institutional capital activity
2026-08-28,20260828-064739-a33475f2,2026-08-28 06:47:39,Austin,General Residential,0,0,0,0,None detected,None detected,General market monitoring,Low Priority,Monitor only
2026-08-28,20260828-064739-a33475f2,2026-08-28 06:47:39,Dallas,General Residential,0,0,0,0,None detected,None detected,General market monitoring,Low Priority,Monitor only
2026-08-28,20260828-064739-a33475f2,2026-08-28 06:47:39,Sun Belt,General Residential,0,0,0,0,None detected,None detected,General market monitoring,Low Priority,Monitor only
