run_date,run_id,watchlist_category,item_name,market,residential_sector,gp_or_developer,score,priority_label,status_or_stage,signal_quality_label,recommended_follow_up,source_report
2026-08-28,20260828-064739-a33475f2,LA Assets,Refinancing - Los Angeles / California - Bascom Refis Historic Apartments in LA’s Westlake District,Los Angeles,Apartment,Bascom Group,100,High relevance to Woomi site strategy,Delivered / Lease-Up,,"Track lender, maturity, owner, and recapitalization path",la_asset_watch_report.md
2026-08-28,20260828-064739-a33475f2,LA Assets,Office-to-Residential Conversion - Other / Unknown - Torrington Plans Residential Conversion of Danvers Residence Inn,Los Angeles,Apartment,JLL,100,High relevance to Woomi site strategy,Unknown,,Monitor asset for repeated local confirmation,la_asset_watch_report.md
2026-08-28,20260828-064739-a33475f2,LA Assets,Entitlement / Permitting - Colorado - Affordable housing slated for 2000 E. Colorado Blvd. in Pasadena,Los Angeles,Affordable Housing,Unknown,100,High relevance to Woomi site strategy,Unknown,,"Track entitlement docket, density bonus use, and affordability requirement",la_asset_watch_report.md
2026-08-28,20260828-064739-a33475f2,LA Assets,"Acquisition - California - CBRE Arranges $21M Sale of Tournament Patio Apartments in Torrance, California",Los Angeles,Apartment,CBRE,100,High relevance to Woomi site strategy,Unknown,,"Review parcel clue, entitlement path, sponsor, and comparable sites",la_asset_watch_report.md
2026-08-28,20260828-064739-a33475f2,LA Assets,Acquisition - California - Vivmark Residential Acquires California Multifamily Portfolio for $742M,Los Angeles,Apartment,AvalonBay,100,High relevance to Woomi site strategy,Unknown,,"Review parcel clue, entitlement path, sponsor, and comparable sites",la_asset_watch_report.md
2026-08-28,20260828-064739-a33475f2,LA Assets,Development Start - California - Affordable housing on the rise at 728 Lagoon Ave. in Wilmington,Los Angeles,Affordable Housing,Unknown,100,High relevance to Woomi site strategy,Under Construction,,"Review parcel clue, entitlement path, sponsor, and comparable sites",la_asset_watch_report.md
2026-08-28,20260828-064739-a33475f2,LA Assets,JV / Partnership - California - JV Acquires Value-Add Escondido Multifamily,Los Angeles,Apartment,IPA,100,High relevance to Woomi site strategy,Unknown,,"Review parcel clue, entitlement path, sponsor, and comparable sites",la_asset_watch_report.md
2026-08-28,20260828-064739-a33475f2,LA Assets,Affordable housing on the rise at 728 Lagoon Ave. in Wilmington,Los Angeles,Affordable Housing,Unknown,100,High relevance to Woomi site strategy,Under Construction,,"Review parcel clue, entitlement path, sponsor, and comparable sites",la_asset_watch_report.md
2026-08-28,20260828-064739-a33475f2,LA Assets,"JV / Partnership - California - JV of Affinius, Alliance Residential Divests NorCal Seniors Housing Duo",Los Angeles,Senior Housing,Alliance Residential,100,High relevance to Woomi site strategy,Delivered / Lease-Up,,"Review parcel clue, entitlement path, sponsor, and comparable sites",la_asset_watch_report.md
2026-08-28,20260828-064739-a33475f2,LA Assets,JV / Partnership - California - 408 apartments rise at 2828 N. MainPlace Dr. in Santa Ana,Los Angeles,Apartment,Affinius Capital,100,High relevance to Woomi site strategy,Under Construction,,"Review parcel clue, entitlement path, sponsor, and comparable sites",la_asset_watch_report.md
2026-08-28,20260828-064739-a33475f2,Capital Flow,Acquires 280-Unit Buckhead Apartment Community ParkProperty Capital,Other / Unknown,Apartment,Unknown,100,No Clear Stress,Stable,,Stable capital pattern,capital_flow_report.md
2026-08-28,20260828-064739-a33475f2,Capital Flow,Alliance Residential,Other / Unknown,Apartment,Unknown,100,No Clear Stress,Fading,,Capital flow fading,capital_flow_report.md
2026-08-28,20260828-064739-a33475f2,Capital Flow,Arcus Real Estate Capital,Other / Unknown,BTR / Single-Family Rental,Unknown,100,No Clear Stress,Fading,,Capital flow fading,capital_flow_report.md
2026-08-28,20260828-064739-a33475f2,Capital Flow,Arizona,Other / Unknown,Apartment,Unknown,100,No Clear Stress,Fading,,Capital flow fading,capital_flow_report.md
2026-08-28,20260828-064739-a33475f2,Capital Flow,Atlanta / Georgia,Other / Unknown,BTR / Single-Family Rental,Unknown,100,No Clear Stress,Fading,,Capital flow fading,capital_flow_report.md
2026-08-28,20260828-064739-a33475f2,Capital Flow,Atlanta / Georgia,Other / Unknown,Apartment,Unknown,100,Refinancing Stress Watch,Stable,,Stable capital pattern,capital_flow_report.md
2026-08-28,20260828-064739-a33475f2,Capital Flow,Atlanta / Georgia,Other / Unknown,Multifamily,Unknown,100,Refinancing Stress Watch,Fading,,Capital flow fading,capital_flow_report.md
2026-08-28,20260828-064739-a33475f2,Capital Flow,Atlanta / Georgia,Other / Unknown,Mixed-Use Residential,Unknown,100,No Clear Stress,Increasing,,Capital concentration increasing,capital_flow_report.md
2026-08-28,20260828-064739-a33475f2,Capital Flow,Atlanta / Georgia,Other / Unknown,Affordable Housing,Unknown,100,No Clear Stress,Fading,,Capital flow fading,capital_flow_report.md
2026-08-28,20260828-064739-a33475f2,Capital Flow,Atlanta / Georgia,Other / Unknown,Student Housing,Unknown,100,Refinancing Stress Watch,Fading,,Capital flow fading,capital_flow_report.md
2026-08-28,20260828-064739-a33475f2,Source Activation,Commercial Observer,Other / Unknown,General Residential,Unknown,96,Production Source,Working,,Working,source_activation_report.md
2026-08-28,20260828-064739-a33475f2,High Confidence Signals,Refinancing - Los Angeles / California - Bascom Refis Historic Apartments in LA’s Westlake District,California,Apartment,Bascom Group,95,Priority Asset Watch,Delivery / Opening,Strong Institutional Signal,Review immediately,high_confidence_watchlist_report.md
2026-08-28,20260828-064739-a33475f2,Opportunities,Acquisition Opportunity,California,Apartment,CBRE,95,Immediate Opportunity Watch,Acquisition Opportunity,,Add to executive opportunity review,opportunity_radar_report.md
2026-08-28,20260828-064739-a33475f2,Opportunities,Acquisition Opportunity,California,Apartment,AvalonBay,95,Immediate Opportunity Watch,Acquisition Opportunity,,Add to executive opportunity review,opportunity_radar_report.md
2026-08-28,20260828-064739-a33475f2,High Confidence Signals,JV / Partnership - California - 408 apartments rise at 2828 N. MainPlace Dr. in Santa Ana,California,Apartment,Affinius Capital,94,Priority Asset Watch,Vertical Construction,Strong Institutional Signal,Review immediately,high_confidence_watchlist_report.md
2026-08-28,20260828-064739-a33475f2,Source Activation,Yield PRO,Other / Unknown,General Residential,Unknown,94,Production Source,Working,,Working,source_activation_report.md
2026-08-28,20260828-064739-a33475f2,High Confidence Signals,"JV / Partnership - California - JV of Affinius, Alliance Residential Divests NorCal Seniors Housing Duo",California,Senior Housing,Alliance Residential,93,Priority Asset Watch,Delivery / Opening,Strong Institutional Signal,Review immediately,high_confidence_watchlist_report.md
2026-08-28,20260828-064739-a33475f2,High Confidence Signals,"Acquisition - California - CBRE Arranges $21M Sale of Tournament Patio Apartments in Torrance, California",California,General Residential,CBRE,93,Priority Asset Watch,Delivery / Opening,Strong Institutional Signal,Review immediately,high_confidence_watchlist_report.md
2026-08-28,20260828-064739-a33475f2,Opportunities,JV / Partnership Gap,California,Senior Housing,Alliance Residential,92,Immediate Opportunity Watch,JV / Partnership Gap,,Add to executive opportunity review,opportunity_radar_report.md
2026-08-28,20260828-064739-a33475f2,Opportunities,JV / Partnership Gap,California,Apartment,Fannie Mae,92,Immediate Opportunity Watch,JV / Partnership Gap,,Add to executive opportunity review,opportunity_radar_report.md
2026-08-28,20260828-064739-a33475f2,High Confidence Signals,"Acquisition - California - CBRE Arranges $21M Sale of Tournament Patio Apartments in Torrance, California",California,Apartment,CBRE,91,Priority Asset Watch,Unknown Stage,Strong Institutional Signal,Review immediately,high_confidence_watchlist_report.md
2026-08-28,20260828-064739-a33475f2,High Confidence Signals,Acquisition - California - Vivmark Residential Acquires California Multifamily Portfolio for $742M,California,Apartment,AvalonBay,91,Priority Asset Watch,Unknown Stage,Strong Institutional Signal,Review immediately,high_confidence_watchlist_report.md
