run_date,run_id,run_timestamp,submarket_name,parent_market,article_count,deal_count,entitlement_signal_count,opportunity_count,distress_signal_count,timing_signal_count,dominant_residential_sector,dominant_deal_type,dominant_entitlement_signal,site_strategy_theme,submarket_opportunity_score,submarket_risk_score,execution_complexity_score,woomi_site_strategy_relevance,recommended_submarket_action,key_evidence
2026-09-02,20260902-005110-60e6acea,2026-09-02 00:51:10,Miami,Florida,10,10,0,10,3,6,Mixed-Use Residential,General Project Signal,General Entitlement Signal,Mixed-use corridor,100,79,20,Strategic watch submarket,Monitor refinancing / distress pipeline,"Acquisition - Miami / Florida - Related Ross Buys Land for Major Mixed-Use Dev in Florida; Construction Financing - Miami / Florida - Gatsby Florida Inks $118.6M Construction Loan for Palm Beach Gardens Offices, Retail; Construction Financing - Miami / Florida - SCALE Lending Issues $245M Bridge Loan for Upland Park Phase 1A Completion; Cortland Offloads 812 West Palm Beach Apartment Units for $208M; DFRE™ Begins $35M Workforce Housing Development in Miami’s Health District"
2026-09-02,20260902-005110-60e6acea,2026-09-02 00:51:10,Riverside,Inland Empire,3,3,0,3,2,3,Apartment,Disposition / Exit,General Entitlement Signal,General submarket monitoring,100,62,30,High relevance to Woomi site strategy,Monitor refinancing / distress pipeline,"BTR / Build-to-Rent - Riverside / California - Canyon Partners, J.P. Morgan Provide $74.7M Construction Loan for Inland Empire Townhome P...; CBRE Brokers Sale of Vintage Redlands Apartments; Canyon Partners, J.P. Morgan Provide $74.7M Construction Loan for Inland Empire Townhome Project; Construction Financing - Riverside / California - Lender Group Provides $74.7M Loan for Riverside Townhome Community; Disposition / Exit - Riverside / California - CBRE Brokers Sale of Vintage Redlands Apartments"
2026-09-02,20260902-005110-60e6acea,2026-09-02 00:51:10,Los Angeles,Los Angeles,9,3,5,1,0,0,Affordable Housing,Disposition / Exit,Entitlement Approval,Mixed-use corridor,100,16,42,High relevance to Woomi site strategy,Monitor entitlement precedent,Affordable housing complex underway at 708 S. Gramercy Dr. in Koreatown; Affordable housing topped off at 8911 Ramsgate Ave. in Westchester; Construction begins for mixed-use project at 11905 Wilshire Blvd. in Brentwood; Disposition / Exit - Los Angeles / California - Torrance Apartments Trade for $350K/Unit; Eldercare facility approved for site at 5353 N. Del Moreno Dr. in Woodland Hills
2026-09-02,20260902-005110-60e6acea,2026-09-02 00:51:10,Atlanta,Southeast,6,4,1,4,0,4,Apartment,Acquisition,Office-to-Residential Conversion,Office conversion corridor,100,15,45,Strategic watch submarket,Monitor entitlement precedent,Acquisition - Atlanta / Georgia - Fairfield Acquires 812-Unit Apartment Community in West Palm Beach from Cortland for $208M; Acquisition - Atlanta / Georgia - ParkProperty Acquires 280-Unit Buckhead Apartment Community; Acquisition - Atlanta / Georgia - Saratoga Capital Pays $98.4M at Auction for Atlanta Apartment Community; Fairfield Acquires 812-Unit Apartment Community in West Palm Beach from Cortland for $208M; JBL Hopes to Convert Deerfield Beach Retail Center into 736 Apartments
2026-09-02,20260902-005110-60e6acea,2026-09-02 00:51:10,New York,New York,3,2,0,2,0,1,Apartment,Acquisition,General Entitlement Signal,Downtown infill,80,0,20,Strategic watch submarket,Review potential acquisition pipeline,Acquisition - New York - Paterson Apartment Community Changes Hands; Former Factory to Receive New Life as Affordable Homes in Upstate NY; General Project Signal - New York - Former Factory to Receive New Life as Affordable Homes in Upstate NY; New York City Sees Nation’s Fastest Multifamily Rent Growth; Paterson Apartment Community Changes Hands
2026-09-02,20260902-005110-60e6acea,2026-09-02 00:51:10,California,National / Other,0,7,1,0,0,0,Apartment,Refinancing,Entitlement Approval,General submarket monitoring,79,15,30,Strategic watch submarket,Monitor entitlement precedent,Acquisition - California - Northmarq Arranges $23.5M Sale of Two-Property Multifamily Portfolio in Northern Californi...; Development Start - California - Development Team Starts Work on Milpitas Affordable Housing Project; Disposition / Exit - California - Ridge Capital Offloads Two Ukiah Apartment Complexes; Entitlement / Permitting - California - Notable multifamily policy and legal moves from this summer; General Project Signal - California - Rendering vs. Reality: Torrance's Gable House Apartments
2026-09-02,20260902-005110-60e6acea,2026-09-02 00:51:10,Seattle,Seattle,2,2,0,2,0,1,Apartment,Acquisition,General Entitlement Signal,Mixed-use corridor,79,0,20,Strategic watch submarket,Review potential acquisition pipeline,Acquisition - Seattle - Freestone Capital Acquires 106-Unit Multifamily Property in Seattle for $32.2M; Disposition / Exit - Seattle - Institutional Property Advisors Brokers Sale and Arranges Financing for Lakefront Multifam...; Freestone Capital Acquires 106-Unit Multifamily Property in Seattle for $32.2M; Institutional Property Advisors Brokers Sale and Arranges Financing for Lakefront Multifamily Asset in Seattle
2026-09-02,20260902-005110-60e6acea,2026-09-02 00:51:10,Koreatown,Los Angeles,1,1,2,1,0,1,Affordable Housing,Entitlement / Permitting,Density Bonus / TOC,Density bonus corridor,76,21,52,High relevance to Woomi site strategy,Monitor entitlement precedent,Affordable housing complex underway at 708 S. Gramercy Dr. in Koreatown; Entitlement / Permitting - Los Angeles / California - Affordable housing complex underway at 708 S. Gramercy Dr. in Koreatown
2026-09-02,20260902-005110-60e6acea,2026-09-02 00:51:10,Inland Empire,Inland Empire,3,2,0,1,1,2,BTR / Single-Family Rental,Disposition / Exit,General Entitlement Signal,General submarket monitoring,75,47,30,High relevance to Woomi site strategy,Review potential acquisition pipeline,"BTR / Build-to-Rent - Riverside / California - Canyon Partners, J.P. Morgan Provide $74.7M Construction Loan for Inland Empire Townhome P...; CBRE Brokers Sale of Vintage Redlands Apartments; Canyon Partners, J.P. Morgan Provide $74.7M Construction Loan for Inland Empire Townhome Project; Disposition / Exit - Riverside / California - CBRE Brokers Sale of Vintage Redlands Apartments; Lender Group Provides $74.7M Loan for Riverside Townhome Community"
2026-09-02,20260902-005110-60e6acea,2026-09-02 00:51:10,Anaheim,Orange County,1,1,0,1,0,1,Apartment,Acquisition,General Entitlement Signal,General submarket monitoring,72,0,30,High relevance to Woomi site strategy,Review potential acquisition pipeline,Acquisition - California - Tishman Speyer Acquires 376-Unit Anaheim Rental Community; Tishman Speyer Acquires 376-Unit Anaheim Rental Community
