run_date,run_id,canonical_project_id,canonical_project_name,project_identity_confidence,asset_signal_id,canonical_article_id,title,original_url,published,summary,article_integrity_status,article_integrity_reason,primary_display_section,secondary_display_sections,repeat_exposure_status,has_project_anchor,project_anchor_reason,project_anchor_confidence,development_lifecycle_hint,published_date_normalized,collected_date_normalized,article_age_days,freshness_bucket,freshness_status,freshness_reason,freshness_score,access_status,canonical_asset_or_project_name,raw_project_or_property_name,address_or_location_clue,intersection_or_corridor,neighborhood_or_submarket,city,state_or_region,residential_sector,asset_type,gp_or_developer,owner_or_sponsor,lender_or_capital_partner,entitlement_status,permit_status,construction_status,delivery_or_timing_reference,unit_count,dollar_amount,site_size_or_area,deal_or_project_type,asset_strategy_signal,site_control_signal,execution_stage,primary_development_category,primary_category_reason,asset_opportunity_score,asset_risk_score,woomi_asset_relevance,recommended_asset_follow_up,evidence_article_title,source,url,confidence_level
2026-09-02,20260902-005110-60e6acea,PRJ-20260902-0060,Refinancing - California - Greystone Provides Fannie Mae Refi on San Diego Mixed-Income,100,AST-20260902-027,art_ac03f25d9f6e54c4,Greystone Provides Fannie Mae Refi on San Diego Mixed-Income,https://www.connectcre.com/stories/greystone-provides-fannie-mae-refi-on-san-diego-mixed-income/,"Fri, 28 Aug 2026 21:19:52 +0000","California CRE News In Your Inbox. Sign up for Connect emails to stay informed with CRE stories that are 150 words or less. California + San Diego + Apartments | August 28, 2026 By: Paul Bubny Greystone Provides Fannie Mae Refi on San Diego Mixed-Income Greystone provided a $46.79-million Fannie Mae loan to refinance The Nash, a 190-unit multifamily property located at 4135 Park Boulevard in San Diego’s North Park neighborhood. Greystone’s Clint Darby and Andrew Remenschneider originated the fin",valid,title/source/url metadata are internally consistent,Development Activity,GP / Capital Activity,acceptable_repeat,,,,,2026-08-28,2026-09-02,5,fresh_0_3d,fresh,published date parsed; article age 5 day(s),66,open,Refinancing - California - Greystone Provides Fannie Mae Refi on San Diego Mixed-Income,Refinancing - California - Greystone Provides Fannie Mae Refi on San Diego Mixed-Income,California,General submarket monitoring,California,Los Angeles,California,Affordable Housing,Apartment,Greystone,Greystone,Fannie Mae,Unknown,Unknown,Unknown,No explicit timing reference,,$46.79; $46.79,,Refinancing,Refinancing / Recapitalization,Existing asset refinance,Unknown,excluded,transaction / capital guard: refinancing,100,60,High relevance to Woomi site strategy,"Review site details, sponsor, entitlement path, and local precedent",Greystone Provides Fannie Mae Refi on San Diego Mixed-Income,Connect CRE California,https://www.connectcre.com/stories/greystone-provides-fannie-mae-refi-on-san-diego-mixed-income/,Medium
2026-09-02,20260902-005110-60e6acea,PRJ-20260902-0042,Entitlement / Permitting - Los Angeles / California - Affordable housing topped off at 8911 Ramsgate Ave. in Westchester,80,AST-20260902-052,art_6c21edba9d90dca8,Affordable housing topped off at 8911 Ramsgate Ave. in Westchester,https://la.urbanize.city/post/affordable-housing-topped-8911-ramsgate-ave-westchester,"Mon, 31 Aug 2026 13:05:00 +0000","Affordable housing topped off at 8911 Ramsgate Ave. in Westchester | Urbanize LA Skip to main content Advertisement Advertisement I n Westchester , framing is complete for the latest affordable housing complex from HVN Development. The project, which is located north of the LAX/Metro Transit Center at 8911 Ramsgate Avenue , consists of a five-story building featuring 77 one- and two-bedroom apartments without on-site parking. Construction at 8911 Ramsgate Ave. Urbanize LA HVN entitled the projec",valid,title/source/url metadata are internally consistent,Development Activity,Market Intelligence,acceptable_repeat,,,,,2026-08-31,2026-09-02,2,fresh_0_3d,fresh,published date parsed; article age 2 day(s),66,access_limited,Entitlement / Permitting - Los Angeles / California - Affordable housing topped off at 8911 Ramsgate Ave. in Westchester,Entitlement / Permitting - Los Angeles / California - Affordable housing topped off at 8911 Ramsgate Ave. in Westchester,8911 Ramsgate Ave,General submarket monitoring,Los Angeles / California,Los Angeles,Unknown,Affordable Housing,Affordable Housing,Unknown,Unknown,Unknown,Entitled / approved,Unknown,Unknown,No explicit timing reference,77 apartments,,,Entitlement / Permitting,Affordable / Density Bonus Strategy,Project under entitlement,Entitlement / Planning,approval_watch,matched permit,100,34,Relevant to entitlement monitoring,"Track entitlement, permit, density bonus, and construction-readiness milestones",Affordable housing topped off at 8911 Ramsgate Ave. in Westchester,Urbanize LA,https://la.urbanize.city/post/affordable-housing-topped-8911-ramsgate-ave-westchester,High
2026-09-02,20260902-005110-60e6acea,PRJ-20260902-0096,Disposition / Exit - Riverside / California - CBRE Brokers Sale of Vintage Redlands Apartments,100,AST-20260902-033,art_53b3dfd808bcd4b4,Torrance Apartments Trade for $350K/Unit,https://www.connectcre.com/stories/torrance-apartments-trade-for-350k-unit/,"Mon, 31 Aug 2026 20:29:04 +0000","California CRE News In Your Inbox. Sign up for Connect emails to stay informed with CRE stories that are 150 words or less. California + Los Angeles + Apartments | August 31, 2026 By: Mike Boyd Torrance Apartments Trade for $350K/Unit CBRE facilitated the $21 million sale of Tournament Patio Apartments, a 60-unit multifamily community located at 4111 West 239th Street in Torrance, California. That comes out to $350,000 per unit. CBRE’s Derrek Ostrzyzek, Anna Kampling, Rachel Parsons, Kenji Thoma",valid,title/source/url metadata are internally consistent,Development Activity,GP / Capital Activity,acceptable_repeat,,,,,2026-08-31,2026-09-02,2,fresh_0_3d,fresh,published date parsed; article age 2 day(s),78,open,Disposition / Exit - Los Angeles / California - Torrance Apartments Trade for $350K/Unit,Disposition / Exit - Los Angeles / California - Torrance Apartments Trade for $350K/Unit,Los Angeles,General submarket monitoring,Los Angeles,Los Angeles,California,Apartment,Apartment,CBRE,CBRE,CBRE,Unknown,Unknown,Unknown,No explicit timing reference,,$350; $350; $21 million,,Disposition / Exit,General Asset Signal,Existing asset sale,Unknown,excluded,transaction / capital guard: disposition,99,26,Relevant to underwriting benchmark,Monitor asset-level signal for repeated confirmation,Torrance Apartments Trade for $350K/Unit,Connect CRE California,https://www.connectcre.com/stories/torrance-apartments-trade-for-350k-unit/,Medium
2026-09-02,20260902-005110-60e6acea,PRJ-20260902-0083,Disposition / Exit - Riverside / California - CBRE Brokers Sale of Vintage Redlands Apartments,100,AST-20260902-032,art_827074beabd1114b,CBRE Brokers Sale of Vintage Redlands Apartments,https://www.connectcre.com/stories/cbre-brokers-sale-of-vintage-redlands-apartments/,"Mon, 31 Aug 2026 21:05:06 +0000","California CRE News In Your Inbox. Sign up for Connect emails to stay informed with CRE stories that are 150 words or less. California + Inland Empire + Apartments | August 31, 2026 By: Mike Boyd CBRE Brokers Sale of Vintage Redlands Apartments CBRE announced the closing of The Kimberly Apartments, a 54-unit multifamily investment at 475 E Cypress Avenue in Redlands, California. Sirott Investments is listed as the owner. Eric Chen and Blake Torgerson exclusively represented the buyer in this tra",suspicious_mismatch,source page may contain multiple article blocks,Development Activity,GP / Capital Activity,repeat_penalized,,,,,2026-08-31,2026-09-02,2,fresh_0_3d,fresh,published date parsed; article age 2 day(s),58,multi_article_page,Disposition / Exit - Riverside / California - CBRE Brokers Sale of Vintage Redlands Apartments,Disposition / Exit - Riverside / California - CBRE Brokers Sale of Vintage Redlands Apartments,Inland Empire,General submarket monitoring,Inland Empire,Los Angeles,California,Apartment,Apartment,CBRE,CBRE,CBRE,Unknown,Unknown,Unknown,No explicit timing reference,,$12; $228; $144,,Disposition / Exit,General Asset Signal,Land / parcel referenced,Site Search / Early Signal,excluded,transaction / capital guard: disposition,99,18,Relevant to underwriting benchmark,Monitor asset-level signal for repeated confirmation,CBRE Brokers Sale of Vintage Redlands Apartments,Connect CRE California,https://www.connectcre.com/stories/cbre-brokers-sale-of-vintage-redlands-apartments/,Medium
2026-09-02,20260902-005110-60e6acea,PRJ-20260902-0058,Acquisition - California - Tishman Speyer Acquires 376-Unit Anaheim Rental Community,100,AST-20260902-030,art_bdb55363e81b79f1,Tishman Speyer Acquires 376-Unit Anaheim Rental Community,https://www.connectcre.com/stories/tishman-speyer-acquires-376-unit-anaheim-rental-community/,"Tue, 01 Sep 2026 20:37:20 +0000","California CRE News In Your Inbox. Sign up for Connect emails to stay informed with CRE stories that are 150 words or less. California + Orange County + Apartments | September 1, 2026 By: Mike Boyd Tishman Speyer Acquires 376-Unit Anaheim Rental Community Tishman Speyer acquired Rise, a multifamily community encompassing 376 market-rate apartments in Anaheim’s Platinum Triangle District. MORE Residential has owned the property since 2022. Tishman Speyer acquired the 340,000-square-foot residenti",valid,title/source/url metadata are internally consistent,Development Activity,GP / Capital Activity,new_or_fresh,,,,,2026-09-01,2026-09-02,1,fresh_0_3d,fresh,published date parsed; article age 1 day(s),100,open,Acquisition - California - Tishman Speyer Acquires 376-Unit Anaheim Rental Community,Acquisition - California - Tishman Speyer Acquires 376-Unit Anaheim Rental Community,California,General submarket monitoring,California,Los Angeles,California,Apartment,Apartment,Freddie Mac,Freddie Mac,Freddie Mac,Unknown,Unknown,Unknown,No explicit timing reference,,$88 million,,Acquisition,General Asset Signal,Existing asset sale,Unknown,excluded,transaction / capital guard: acquisition,98,30,High relevance to Woomi site strategy,"Review site details, sponsor, entitlement path, and local precedent",Tishman Speyer Acquires 376-Unit Anaheim Rental Community,Connect CRE Apartments,https://www.connectcre.com/stories/tishman-speyer-acquires-376-unit-anaheim-rental-community/,Medium
2026-09-02,20260902-005110-60e6acea,PRJ-20260902-0118,General Project Signal - Miami / Florida - SCALE Lending Provides $245M Loan for First Phase of Upland Park Apartments in Miami,100,AST-20260902-036,art_de1254c2ac8a357e,SCALE Lending Provides $245M Loan for First Phase of Upland Park Apartments in Miami,https://rebusinessonline.com/scale-lending-provides-245m-loan-for-first-phase-of-upland-park-apartments-in-miami/,2026-09-01T14:21:00Z,"Phase IA of Upland Park in Miami's Sweetwater neighborhood comprises 578 apartments and amenities, including multiple swimming pools. (Photo courtesy of Terra Group) Development Florida Loans Mixed-Use Multifamily Southeast SCALE Lending Provides $245M Loan for First Phase of Upland Park Apartments in Miami by John Nelson September 1, 2026 September 1, 2026 3 MIAMI — SCALE Lending, the debt financing arm of Slate Property Group, has provided a $245 million bridge loan for Phase IA of Upland Park",valid,title/source/url metadata are internally consistent,Development Activity,GP / Capital Activity,new_or_fresh,,,,,2026-09-01,2026-09-02,1,fresh_0_3d,fresh,published date parsed; article age 1 day(s),100,open,General Project Signal - Miami / Florida - SCALE Lending Provides $245M Loan for First Phase of Upland Park Apartments in Miami,General Project Signal - Miami / Florida - SCALE Lending Provides $245M Loan for First Phase of Upland Park Apartments in Miami,Miami,General submarket monitoring,Miami,Los Angeles,Unknown,Mixed-Use Residential,Mixed-Use Residential,Greystar,Greystar,Unknown,Unknown,Unknown,Unknown,No explicit timing reference,"2,000 apartments",$245M; $245M; $245 million,,General Project Signal,General Asset Signal,Land / parcel referenced,Site Search / Early Signal,excluded,transaction / capital guard: loan,97,18,Relevant to underwriting benchmark,Monitor asset-level signal for repeated confirmation,SCALE Lending Provides $245M Loan for First Phase of Upland Park Apartments in Miami,REBusiness Online,https://rebusinessonline.com/scale-lending-provides-245m-loan-for-first-phase-of-upland-park-apartments-in-miami/,High
2026-09-02,20260902-005110-60e6acea,PRJ-20260902-0006,Development Start - Los Angeles / California - Rendering vs. Reality: Affordable housing at 1201 N. Detroit St. in West Hollywood,80,AST-20260902-065,art_cae34892f99cf4bf,Rendering vs. Reality: Affordable housing at 1201 N. Detroit St. in West Hollywood,https://la.urbanize.city/post/rendering-vs-reality-affordable-housing-1201-n-detroit-st-west-hollywood,"Tue, 01 Sep 2026 13:10:00 +0000","Rendering vs. Reality: Affordable housing at 1201 N. Detroit St. in West Hollywood | Urbanize LA Skip to main content Advertisement Advertisement In West Hollywood , non-profit developer EAH Housing has completed work on an affordable housing at the northwest corner of Lexington Avenue and Detroit Street. View looking northwest Hunter Kerhart Architectural Photography The Lexington Gardens development, broke ground last year on a vacant lot at 1201 N. Detroit Street, consists of a five-story bui",valid,title/source/url metadata are internally consistent,Development Activity,Market Intelligence,new_or_fresh,,,,,2026-09-01,2026-09-02,1,fresh_0_3d,fresh,published date parsed; article age 1 day(s),88,access_limited,Development Start - Los Angeles / California - Rendering vs. Reality: Affordable housing at 1201 N. Detroit St. in West Hollywood,Development Start - Los Angeles / California - Rendering vs. Reality: Affordable housing at 1201 N. Detroit St. in West Hollywood,1201 N. Detroit St,General submarket monitoring,Los Angeles / California,Los Angeles,Unknown,Affordable Housing,Affordable Housing,Unknown,Unknown,Unknown,Unknown,Unknown,Construction started,broke ground,,,,Development Start,Affordable / Density Bonus Strategy,Unknown site control,Under Construction,construction_delivery_watch,matched broke ground,96,26,Relevant to entitlement monitoring,"Track entitlement, permit, density bonus, and construction-readiness milestones",Rendering vs. Reality: Affordable housing at 1201 N. Detroit St. in West Hollywood,Urbanize LA,https://la.urbanize.city/post/rendering-vs-reality-affordable-housing-1201-n-detroit-st-west-hollywood,Medium
2026-09-02,20260902-005110-60e6acea,PRJ-20260902-0037,Entitlement / Permitting - Los Angeles / California - Affordable housing complex underway at 708 S. Gramercy Dr. in Koreatown,80,AST-20260902-051,art_d6dbb3bdb5cf5bb4,Affordable housing complex underway at 708 S. Gramercy Dr. in Koreatown,https://la.urbanize.city/post/affordable-housing-complex-underway-708-s-gramercy-dr-koreatown,"Fri, 28 Aug 2026 13:10:00 +0000","Affordable housing complex underway at 708 S. Gramercy Dr. in Koreatown | Urbanize LA Skip to main content Advertisement Advertisement In Koreatown , a pair of 1920s homes have made way for a new affordable housing complex. The project from Saman Kerendian , located at 708-712 S. Gramercy Drive, calls for the construction of a new seven-story building featuring 101 studio and one-bedroom apartments with parking for 17 vehicles. Kerendian utilized density bonus incentives and city affordable hous",valid,title/source/url metadata are internally consistent,Development Activity,Market Intelligence,repeat_penalized,,,,,2026-08-28,2026-09-02,5,fresh_0_3d,fresh,published date parsed; article age 5 day(s),54,access_limited,Entitlement / Permitting - Los Angeles / California - Affordable housing complex underway at 708 S. Gramercy Dr. in Koreatown,Entitlement / Permitting - Los Angeles / California - Affordable housing complex underway at 708 S. Gramercy Dr. in Koreatown,708 S. Gramercy Dr,General submarket monitoring,Los Angeles / California,Los Angeles,Unknown,Affordable Housing,BTR / Single-Family Rental,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No explicit timing reference,55 apartments,,,Entitlement / Permitting,Affordable / Density Bonus Strategy,Project under entitlement,Unknown,approval_watch,matched permit,94,34,Relevant to entitlement monitoring,"Track entitlement, permit, density bonus, and construction-readiness milestones",Affordable housing complex underway at 708 S. Gramercy Dr. in Koreatown,Urbanize LA,https://la.urbanize.city/post/affordable-housing-complex-underway-708-s-gramercy-dr-koreatown,High
2026-09-02,20260902-005110-60e6acea,PRJ-20260902-0003,Entitlement / Permitting - Los Angeles / California - Construction begins for mixed-use project at 11905 Wilshire Blvd. in Brentwood,80,AST-20260902-053,art_d0dad55e482f6f74,Construction begins for mixed-use project at 11905 Wilshire Blvd. in Brentwood,https://la.urbanize.city/post/construction-begins-mixed-use-project-11905-wilshire-blvd-brentwood,"Tue, 01 Sep 2026 13:15:00 +0000","Construction begins for mixed-use project at 11905 Wilshire Blvd. in Brentwood | Urbanize LA Skip to main content Advertisement Advertisement Work is underway for a new multifamily residential development at a prominent site in Brentwood . The project from Nirup Venkatachalam of Radha Group, located on a corner lot at 11905 Wilshire Boulevard , calls for the construction of a new seven-story building featuring 81 studio, one-, and two-bedroom apartments above roughly 3,500 square feet of ground-",valid,title/source/url metadata are internally consistent,Development Activity,Market Intelligence,new_or_fresh,,,,,2026-09-01,2026-09-02,1,fresh_0_3d,fresh,published date parsed; article age 1 day(s),88,access_limited,Entitlement / Permitting - Los Angeles / California - Construction begins for mixed-use project at 11905 Wilshire Blvd. in Brentwood,Entitlement / Permitting - Los Angeles / California - Construction begins for mixed-use project at 11905 Wilshire Blvd. in Brentwood,11905 Wilshire Blvd,Mixed-use corridor,Los Angeles / California,Los Angeles,Unknown,Affordable Housing,Mixed-Use Residential,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No explicit timing reference,81 apartments,,,Entitlement / Permitting,Entitlement Play,Project under entitlement,Unknown,approval_watch,matched permit,94,34,Relevant to entitlement monitoring,"Track entitlement, permit, density bonus, and construction-readiness milestones",Construction begins for mixed-use project at 11905 Wilshire Blvd. in Brentwood,Urbanize LA,https://la.urbanize.city/post/construction-begins-mixed-use-project-11905-wilshire-blvd-brentwood,High
2026-09-02,20260902-005110-60e6acea,PRJ-20260902-0161,Disposition / Exit - Seattle - Institutional Property Advisors Brokers Sale and Arranges Financing for Lakefront Multifam...,100,AST-20260902-042,art_d46582b4dc25aa5f,Institutional Property Advisors Brokers Sale and Arranges Financing for Lakefront Multifamily Asset in Seattle,https://yieldpro.com/2026/09/east-howe-steps/,"Tue, 01 Sep 2026 20:37:35 +0000","Deal boom News Pacific region Facebook Twitter Linkedin Institutional Property Advisors (IPA) , a division of Marcus & Millichap (NYSE: MMI) dedicated to serving the company’s institutional clients, announced the sale and financing of East Howe Steps , a 95-unit mixed-use apartment complex with over 3,000 feet of ground floor retail in the Eastlake neighborhood of Seattle, Washington. The property sold for $35.05 million. The residential units traded for $351,579 per unit. “Family-owned and oper",suspicious_mismatch,title/source/url metadata are internally consistent; title and original_url slug appear to reference different articles,Development Activity,GP / Capital Activity,new_or_fresh,,,,,2026-09-01,2026-09-02,1,fresh_0_3d,fresh,published date parsed; article age 1 day(s),100,open,Disposition / Exit - Seattle - Institutional Property Advisors Brokers Sale and Arranges Financing for Lakefront Multifam...,Disposition / Exit - Seattle - Institutional Property Advisors Brokers Sale and Arranges Financing for Lakefront Multifam...,Seattle,General submarket monitoring,Seattle,Los Angeles,Seattle,Mixed-Use Residential,Mixed-Use Residential,IPA,IPA,Unknown,Unknown,Unknown,Unknown,No explicit timing reference,,$35.05 million; $351; $35.05 million,,Disposition / Exit,General Asset Signal,Existing asset sale,Unknown,excluded,transaction / capital guard: disposition,93,25,Relevant to underwriting benchmark,Monitor asset-level signal for repeated confirmation,Institutional Property Advisors Brokers Sale and Arranges Financing for Lakefront Multifamily Asset in Seattle,Yield PRO,https://yieldpro.com/2026/09/east-howe-steps/,Medium
