run_date,run_id,run_timestamp,market,residential_sector,market_article_count,high_priority_count,market_signal_count,average_relevance_score,dominant_strategic_angle,dominant_market_signal,regional_risk_or_opportunity,woomi_market_relevance,recommended_market_action
2026-07-06,20260706-000644-f35b7e56,2026-07-06 00:06:44,California,Affordable Housing,26,17,11,82.5,Developer Strategy,Supply / Starts Signal,Supply pressure / lease-up risk,Core Watch Market,Track LA / California entitlement and zoning updates
2026-07-06,20260706-000644-f35b7e56,2026-07-06 00:06:44,Los Angeles,Affordable Housing,16,11,5,85.4,Developer Strategy,Rent Growth Signal,Developer capability / execution signal,Core Watch Market,Track LA / California entitlement and zoning updates
2026-07-06,20260706-000644-f35b7e56,2026-07-06 00:06:44,National / Other,Multifamily,31,14,6,71.6,Developer Strategy,Supply / Starts Signal,Supply pressure / lease-up risk,General Monitoring,Monitor supply pipeline and concessions
2026-07-06,20260706-000644-f35b7e56,2026-07-06 00:06:44,Florida,Apartment,9,7,6,82.7,Developer Strategy,Rent Growth Signal,Developer capability / execution signal,Strategic Watch Market,Watch GP / developer partnership opportunities
2026-07-06,20260706-000644-f35b7e56,2026-07-06 00:06:44,Texas,Apartment,7,5,2,81.7,Financing Risk,Supply / Starts Signal,Financing-sensitive development environment,Strategic Watch Market,Review development underwriting assumptions
2026-07-06,20260706-000644-f35b7e56,2026-07-06 00:06:44,Southeast,Mixed-Use Residential,6,4,4,78.2,Developer Strategy,Supply / Starts Signal,Supply pressure / lease-up risk,Strategic Watch Market,Monitor supply pipeline and concessions
2026-07-06,20260706-000644-f35b7e56,2026-07-06 00:06:44,New York,Apartment,4,4,2,87.5,Financing Risk,Rent Growth Signal,Financing-sensitive development environment,General Monitoring,Review development underwriting assumptions
2026-07-06,20260706-000644-f35b7e56,2026-07-06 00:06:44,Sun Belt,Mixed-Use Residential,2,2,1,96.0,Developer Strategy,Supply / Starts Signal,Supply pressure / lease-up risk,Strategic Watch Market,Monitor supply pipeline and concessions
2026-07-06,20260706-000644-f35b7e56,2026-07-06 00:06:44,Seattle,Apartment,2,2,1,92.0,Institutional Flow,Deal Size Signal,Institutional capital pricing signal,Strategic Watch Market,Track institutional capital activity
2026-07-06,20260706-000644-f35b7e56,2026-07-06 00:06:44,Dallas,Apartment,3,2,1,82.0,Developer Strategy,Supply / Starts Signal,Supply pressure / lease-up risk,Strategic Watch Market,Monitor supply pipeline and concessions
2026-07-06,20260706-000644-f35b7e56,2026-07-06 00:06:44,Arizona,Apartment,2,1,1,81.0,Institutional Flow,Deal Size Signal,Institutional capital pricing signal,Strategic Watch Market,Track institutional capital activity
2026-07-06,20260706-000644-f35b7e56,2026-07-06 00:06:44,Phoenix,Apartment,2,1,1,81.0,Institutional Flow,Deal Size Signal,Institutional capital pricing signal,Strategic Watch Market,Track institutional capital activity
2026-07-06,20260706-000644-f35b7e56,2026-07-06 00:06:44,Austin,Mixed-Use Residential,1,1,0,79.0,Developer Strategy,None detected,Developer capability / execution signal,Strategic Watch Market,Watch GP / developer partnership opportunities
