run_date,run_id,file_name,file_type,category,generated_status,row_count_or_section_count,last_updated,short_description,recommended_reader
2026-07-06,20260706-000644-f35b7e56,articles.csv,CSV,Raw Collection,Generated,82,2026-07-06 00:06:45,All saved articles above the relevance threshold.,Strategy Team
2026-07-06,20260706-000644-f35b7e56,high_priority_articles.csv,CSV,Strategy Briefing,Generated,44,2026-07-06 00:06:45,Must Read and Review articles.,Executive
2026-07-06,20260706-000644-f35b7e56,market_signals.csv,CSV,Strategy Briefing,Generated,31,2026-07-06 00:06:45,Articles with numeric market signals.,Strategy Team
2026-07-06,20260706-000644-f35b7e56,strategy_briefing.csv,CSV,Strategy Briefing,Generated,48,2026-07-06 00:06:45,Core briefing dataset for strategic review.,Executive
2026-07-06,20260706-000644-f35b7e56,daily_strategy_briefing.md,Markdown,Strategy Briefing,Generated,8,2026-07-06 00:06:45,Human-readable daily strategy briefing.,Executive
2026-07-06,20260706-000644-f35b7e56,weekly_strategy_memo.md,Markdown,Strategy Briefing,Generated,39,2026-07-06 00:07:08,"Weekly memo with trends, regimes, and strategic implications.",Executive
2026-07-06,20260706-000644-f35b7e56,executive_dashboard_brief.md,Markdown,Executive Dashboard,Generated,11,2026-07-06 00:07:08,Concise dashboard-ready executive brief.,Executive
2026-07-06,20260706-000644-f35b7e56,executive_dashboard_brief_ko.md,Markdown,Executive Dashboard,Generated,7,2026-07-06 00:07:08,Korean executive dashboard briefing.,Executive
2026-07-06,20260706-000644-f35b7e56,weekly_strategy_memo_ko.md,Markdown,Strategy Briefing,Generated,6,2026-07-06 00:07:08,Korean weekly strategy memo.,Executive
2026-07-06,20260706-000644-f35b7e56,executive_priority_brief_ko.md,Markdown,Executive Dashboard,Generated,4,2026-07-06 00:07:08,Korean executive priority brief.,Executive
2026-07-06,20260706-000644-f35b7e56,opportunity_radar_report_ko.md,Markdown,Opportunity / Distress,Generated,5,2026-07-06 00:07:08,Korean opportunity radar report.,Investment Team
