run_date,run_id,run_timestamp,duplicate_cluster_id,deal_fingerprint_id,duplicate_count,primary_reference_article,duplicate_articles,deduplicated_opportunity_score,deduplicated_distress_score,opportunities_before_deduplication,distress_before_deduplication,opportunities_removed_via_deduplication,distress_inflation_prevented,multi_source_confirmation,strongest_opportunity_type,strongest_distress_type,market,residential_sector
2026-07-06,20260706-000644-f35b7e56,2026-07-06 00:06:44,DCL-20260706-004,DFP-C885BE5A6B,2,Prime Finance Refis Denver-Area Apartments With $46M Loan,Prime Finance Refis Denver-Area Apartments With $46M Loan,88,66,1,1,0,0,Yes,Refinancing Gap,,Denver / Colorado,Apartment
2026-07-06,20260706-000644-f35b7e56,2026-07-06 00:06:44,DCL-20260706-009,DFP-98908F7EB6,2,"PCCP Provides $61.3M Loan to Refinance 287-Unit Apartment Community in Washington, D.C.","PCCP Provides $61.3M Loan to Refinance 287-Unit Apartment Community in Washington, D.C.",88,64,1,1,0,0,Yes,Refinancing Gap,,Riverside / California,Apartment
2026-07-06,20260706-000644-f35b7e56,2026-07-06 00:06:44,DCL-20260706-021,DFP-920342F693,2,"PEF Advisors, Freestone Capital Form JV to Recapitalize Affordable Properties","PEF Advisors, Freestone Capital Form JV to Recapitalize Affordable Properties",87,72,1,1,0,0,Yes,Recapitalization Opportunity,,California,Affordable Housing
2026-07-06,20260706-000644-f35b7e56,2026-07-06 00:06:44,DCL-20260706-010,DFP-70CA5A796C,2,Transit-Oriented Fair Lawn Multifamily Scores $67M Construction Loan,Transit-Oriented Fair Lawn Multifamily Scores $67M Construction Loan,86,64,1,1,0,0,Yes,Construction Financing Gap,,New York,Apartment
2026-07-06,20260706-000644-f35b7e56,2026-07-06 00:06:44,DCL-20260706-011,DFP-D7B80A847D,2,Azorim Secures $69M Construction Loan for Yonkers Development,Azorim Secures $69M Construction Loan for Yonkers Development,86,63,1,1,0,0,Yes,Construction Financing Gap,,National,Apartment
2026-07-06,20260706-000644-f35b7e56,2026-07-06 00:06:44,DCL-20260706-037,DFP-211B50BFCE,2,Azorim Lands $69M Construction Financing for Upscale Mid-Town Residential Project,Azorim Lands $69M Construction Financing for Upscale Mid-Town Residential Project,78,54,1,1,0,0,Yes,Construction Financing Gap,,National,General Residential
2026-07-06,20260706-000644-f35b7e56,2026-07-06 00:06:44,DCL-20260706-016,DFP-52525019E7,2,Joint Venture Between Focus and Bradford Allen Secures $135M for Metro Tampa Multifamily Project,Joint Venture Between Focus and Bradford Allen Secures $135M for Metro Tampa Multifamily Project,76,48,1,1,0,0,Yes,Construction Financing Gap,,Tampa / Florida,Multifamily
2026-07-06,20260706-000644-f35b7e56,2026-07-06 00:06:44,DCL-20260706-008,DFP-C5BA70E4BC,2,Gantry Arranges $15.4M in Financing for Two Retail Properties in Monterey Bay Region,Gantry Arranges $15.4M in Financing for Two Retail Properties in Monterey Bay Region,71,75,1,1,0,0,Yes,,refinancing stress,California,Apartment
2026-07-06,20260706-000644-f35b7e56,2026-07-06 00:06:44,DCL-20260706-014,DFP-67D56239F6,2,DLP Real Estate Capital Refinances Two Property Houston Multifamily Portfolio with $118M Note,DLP Real Estate Capital Refinances Two Property Houston Multifamily Portfolio with $118M Note,66,62,1,1,0,0,Yes,Refinancing Gap,,Houston / Texas,Apartment
2026-07-06,20260706-000644-f35b7e56,2026-07-06 00:06:44,DCL-20260706-012,DFP-5315A5459E,2,Construction commences for mixed-use project at 2025 and 2051 Wilshire in Santa Monica,Construction commences for mixed-use project at 2025 and 2051 Wilshire in Santa Monica,64,59,1,1,0,0,Yes,Construction Financing Gap,,Santa Monica / California,Affordable Housing
2026-07-06,20260706-000644-f35b7e56,2026-07-06 00:06:44,DCL-20260706-033,DFP-22EE1ED222,2,LCOR Inks $192.5M Construction Loan for Biscayne Bay Apartments,LCOR Inks $192.5M Construction Loan for Biscayne Bay Apartments,63,59,1,1,0,0,Yes,Construction Financing Gap,,Miami / Florida,Apartment
2026-07-06,20260706-000644-f35b7e56,2026-07-06 00:06:44,DCL-20260706-018,DFP-3F38F4D04A,2,LCOR Lands $193M for Miami Rental Tower,LCOR Lands $193M for Miami Rental Tower,62,59,1,1,0,0,Yes,Construction Financing Gap,,Miami / Florida,Multifamily
2026-07-06,20260706-000644-f35b7e56,2026-07-06 00:06:44,DCL-20260706-039,DFP-4189B27897,2,Dwight Capital Closes Two Corpus Christi Loans Totaling $96M,Dwight Capital Closes Two Corpus Christi Loans Totaling $96M,62,58,1,1,0,0,Yes,Refinancing Gap,,Texas,Apartment
2026-07-06,20260706-000644-f35b7e56,2026-07-06 00:06:44,DCL-20260706-017,DFP-913FDF9A87,2,S3 Provides $101M Construction Financing for Orlando Multifamily Mixed-Use Residences Project,S3 Provides $101M Construction Financing for Orlando Multifamily Mixed-Use Residences Project,61,59,1,1,0,0,Yes,Construction Financing Gap,,Sun Belt,Mixed-Use Residential
2026-07-06,20260706-000644-f35b7e56,2026-07-06 00:06:44,DCL-20260706-001,DFP-BB73BB97D4,1,Yorba Linda Parking Lot Sells for Townhome Redevelopment,Yorba Linda Parking Lot Sells for Townhome Redevelopment,91,0,1,0,0,0,No,LA / California Entitlement Opportunity,,California,Apartment
2026-07-06,20260706-000644-f35b7e56,2026-07-06 00:06:44,DCL-20260706-005,DFP-C9AF8EBD2C,1,Northmarq Secures Fannie Mae DUS Financing for National City Apartments,Northmarq Secures Fannie Mae DUS Financing for National City Apartments,89,0,1,0,0,0,No,LA / California Entitlement Opportunity,,California,Apartment
2026-07-06,20260706-000644-f35b7e56,2026-07-06 00:06:44,DCL-20260706-003,DFP-A1FA6710AA,1,Inland Real Estate Group Sells Lakewood Colorado Multifamily Apartment Community for $71.5M,Inland Real Estate Group Sells Lakewood Colorado Multifamily Apartment Community for $71.5M,87,0,1,0,0,0,No,Acquisition Opportunity,,Denver / Colorado,Apartment
2026-07-06,20260706-000644-f35b7e56,2026-07-06 00:06:44,DCL-20260706-002,DFP-B933C89C02,1,Inland Real Estate Group Offloads Lakewood Apartment Community for $71.5M,Inland Real Estate Group Offloads Lakewood Apartment Community for $71.5M,87,0,1,0,0,0,No,Acquisition Opportunity,,Phoenix / Arizona,Apartment
2026-07-06,20260706-000644-f35b7e56,2026-07-06 00:06:44,DCL-20260706-013,DFP-5508FCE9F0,1,Former Bank Branch Positioned as Development Opportunity in Garden Grove Sale,Former Bank Branch Positioned as Development Opportunity in Garden Grove Sale,87,0,1,0,0,0,No,LA / California Entitlement Opportunity,,California,General Residential
2026-07-06,20260706-000644-f35b7e56,2026-07-06 00:06:44,DCL-20260706-006,DFP-6C2F8FC137,1,CBRE Arranges $24M Sale of 87-Unit Apartment Property in Seattle,CBRE Arranges $24M Sale of 87-Unit Apartment Property in Seattle,86,0,1,0,0,0,No,GP Capability Partnership Opportunity,,Seattle,Apartment
2026-07-06,20260706-000644-f35b7e56,2026-07-06 00:06:44,DCL-20260706-007,DFP-90985C0644,1,New details for plans to convert L.A. World Trade center into affordable housing,New details for plans to convert L.A. World Trade center into affordable housing,86,0,1,0,0,0,No,Office-to-Residential Conversion Opportunity,,Los Angeles / California,Affordable Housing
2026-07-06,20260706-000644-f35b7e56,2026-07-06 00:06:44,DCL-20260706-019,DFP-75D0408706,1,"Kennedy Wilson, Jamison Partner to Deliver 4,000 Affordable Units Across LA","Kennedy Wilson, Jamison Partner to Deliver 4,000 Affordable Units Across LA",83,0,1,0,0,0,No,Office-to-Residential Conversion Opportunity,,Los Angeles / California,Affordable Housing
2026-07-06,20260706-000644-f35b7e56,2026-07-06 00:06:44,DCL-20260706-022,DFP-FE5452E7B0,1,Sterling Joint Venture Secures $67M for New Jersey Age-Restricted Multifamily Community 20 Minutes from Manhattan,Sterling Joint Venture Secures $67M for New Jersey Age-Restricted Multifamily Community 20 Minutes from Manhattan,81,0,1,0,0,0,No,JV / Partnership Gap,,New York City / New York,Multifamily
2026-07-06,20260706-000644-f35b7e56,2026-07-06 00:06:44,DCL-20260706-045,DFP-7E53B37DC9,1,"Kennedy Wilson, Jamison To Convert LA World Trade Center In 4,000-Unit Affordable Housing Push","Kennedy Wilson, Jamison To Convert LA World Trade Center In 4,000-Unit Affordable Housing Push",79,0,1,0,0,0,No,Office-to-Residential Conversion Opportunity,,Los Angeles / California,Affordable Housing
2026-07-06,20260706-000644-f35b7e56,2026-07-06 00:06:44,DCL-20260706-020,DFP-EF4887D353,1,Gantry Arranges $32.5M Permanent Loan for Kansas City Multifamily Property,Gantry Arranges $32.5M Permanent Loan for Kansas City Multifamily Property,77,0,1,0,0,0,No,GP Capability Partnership Opportunity,,Other / Unknown,Multifamily
2026-07-06,20260706-000644-f35b7e56,2026-07-06 00:06:44,DCL-20260706-032,DFP-4D0058AABC,1,Pembroke Pines Rental Asset Trades for $80.5M,Pembroke Pines Rental Asset Trades for $80.5M,74,0,1,0,0,0,No,Acquisition Opportunity,,Miami / Florida,Apartment
2026-07-06,20260706-000644-f35b7e56,2026-07-06 00:06:44,DCL-20260706-028,DFP-57DB0FC8DC,1,Alliance Sells Phoenix Apartments for $81.4M,Alliance Sells Phoenix Apartments for $81.4M,74,0,1,0,0,0,No,Acquisition Opportunity,,Phoenix / Arizona,Apartment
2026-07-06,20260706-000644-f35b7e56,2026-07-06 00:06:44,DCL-20260706-027,DFP-F1A9F76603,1,JPI Moving Forward on $113M McKinney Apartment Venture,JPI Moving Forward on $113M McKinney Apartment Venture,74,0,1,0,0,0,No,GP Capability Partnership Opportunity,,Dallas / Texas,Apartment
2026-07-06,20260706-000644-f35b7e56,2026-07-06 00:06:44,DCL-20260706-031,DFP-A491147BC8,1,Fairfield Completes 14-Story Houston Multifamily Tower,Fairfield Completes 14-Story Houston Multifamily Tower,74,0,1,0,0,0,No,GP Capability Partnership Opportunity,,Houston / Texas,Apartment
2026-07-06,20260706-000644-f35b7e56,2026-07-06 00:06:44,DCL-20260706-034,DFP-F956553AEB,1,JPI to Start Work on $90M Austin Apartment Project,JPI to Start Work on $90M Austin Apartment Project,72,0,1,0,0,0,No,GP Capability Partnership Opportunity,,Dallas / Texas,Mixed-Use Residential
2026-07-06,20260706-000644-f35b7e56,2026-07-06 00:06:44,DCL-20260706-030,DFP-90067993A0,1,Affordable housing commences work at 825 Hyperion Ave. in Silver Lake,Affordable housing commences work at 825 Hyperion Ave. in Silver Lake,64,0,1,0,0,0,No,LA / California Entitlement Opportunity,,California,Affordable Housing
2026-07-06,20260706-000644-f35b7e56,2026-07-06 00:06:44,DCL-20260706-041,DFP-C5D140963A,1,"Preliminary Permits For Affordable Housing in North Natomas, Sacramento","Preliminary Permits For Affordable Housing in North Natomas, Sacramento",63,0,1,0,0,0,No,LA / California Entitlement Opportunity,,California,Affordable Housing
2026-07-06,20260706-000644-f35b7e56,2026-07-06 00:06:44,DCL-20260706-015,DFP-FCF9676ECA,1,Developer Begins Work on 476-Unit Delray Beach Rental Community,Developer Begins Work on 476-Unit Delray Beach Rental Community,63,0,1,0,0,0,No,Land / Pipeline Opportunity,,Miami / Florida,Apartment
2026-07-06,20260706-000644-f35b7e56,2026-07-06 00:06:44,DCL-20260706-029,DFP-94BC2F861A,1,L.A. City Council approves $2-billion Fourth & Central development,L.A. City Council approves $2-billion Fourth & Central development,61,0,1,0,0,0,No,JV / Partnership Gap,,Los Angeles / California,Affordable Housing
2026-07-06,20260706-000644-f35b7e56,2026-07-06 00:06:44,DCL-20260706-023,DFP-0B5A6FA875,1,62 apartments underway at 11103 Hartsook Ave. in North Hollywood,62 apartments underway at 11103 Hartsook Ave. in North Hollywood,61,0,1,0,0,0,No,LA / California Entitlement Opportunity,,Los Angeles / California,Apartment
2026-07-06,20260706-000644-f35b7e56,2026-07-06 00:06:44,DCL-20260706-024,DFP-A9189BC19B,1,Affordable housing takes shape at 1734 S. Barrington Ave. in Sawtelle,Affordable housing takes shape at 1734 S. Barrington Ave. in Sawtelle,61,0,1,0,0,0,No,LA / California Entitlement Opportunity,,Los Angeles / California,Affordable Housing
2026-07-06,20260706-000644-f35b7e56,2026-07-06 00:06:44,DCL-20260706-025,DFP-E915F015CA,1,City Council upholds approval of mixed-use project at 1410 Main St. in Venice,City Council upholds approval of mixed-use project at 1410 Main St. in Venice,61,0,1,0,0,0,No,LA / California Entitlement Opportunity,,Los Angeles / California,Affordable Housing
2026-07-06,20260706-000644-f35b7e56,2026-07-06 00:06:44,DCL-20260706-038,DFP-69631B2324,1,"Redwood West, Panattoni Team to Acquire Long Beach’s The Pike","Redwood West, Panattoni Team to Acquire Long Beach’s The Pike",59,0,1,0,0,0,No,JV / Partnership Gap,,Los Angeles / California,General Residential
2026-07-06,20260706-000644-f35b7e56,2026-07-06 00:06:44,DCL-20260706-026,DFP-27719D9DD3,1,Developer Buys Land Near Charlotte Transit Station for Development of Multifamily Mixed-Use Apartments,Developer Buys Land Near Charlotte Transit Station for Development of Multifamily Mixed-Use Apartments,59,0,1,0,0,0,No,LA / California Entitlement Opportunity,,Sun Belt,Mixed-Use Residential
2026-07-06,20260706-000644-f35b7e56,2026-07-06 00:06:44,DCL-20260706-035,DFP-A294557082,1,"Revised Plan for Pacific Park Would Bring 5,600 Apartments to Downtown Brooklyn","Revised Plan for Pacific Park Would Bring 5,600 Apartments to Downtown Brooklyn",59,0,1,0,0,0,No,Land / Pipeline Opportunity,,New York City / New York,Apartment
2026-07-06,20260706-000644-f35b7e56,2026-07-06 00:06:44,DCL-20260706-043,DFP-D6DFEEF551,1,"SB 79 takes effect, Measure ULA to remain, and more","SB 79 takes effect, Measure ULA to remain, and more",59,0,1,0,0,0,No,Land / Pipeline Opportunity,,Santa Monica / California,Apartment
