run_date,run_id,la_watch_id,la_submarket,project_or_deal_name,gp_or_developer,residential_sector,entitlement_signal_type,entitlement_stage,entitlement_risk_score,entitlement_opportunity_score,local_relevance_score,woomi_site_strategy_relevance,potential_site_strategy_angle,recommended_local_follow_up,source_article_title,url,confidence_level
2026-07-06,20260706-000644-f35b7e56,LAW-20260706-007,Sacramento,"Entitlement / Permitting - California - Preliminary Permits For Affordable Housing in North Natomas, Sacramento",Unknown,Affordable Housing,Entitlement Approval,Unknown Stage,38,45,65,Relevant to California entitlement monitoring,Watch affordable housing requirement,"Track local planning docket, sponsor, submarket, and entitlement precedent","Preliminary Permits For Affordable Housing in North Natomas, Sacramento",https://sfyimby.com/2026/07/preliminary-permits-for-affordable-housing-in-north-natomas-sacramento.html,Low
2026-07-06,20260706-000644-f35b7e56,LAW-20260706-005,Los Angeles,"Office-to-Residential Conversion - Los Angeles / California - Kennedy Wilson, Jamison Partner to Deliver 4,000 Affordable Units Across LA",Kennedy Wilson,Affordable Housing,Office-to-Residential Conversion,Unknown Stage,38,47,51,General LA / California monitoring,Watch affordable housing requirement,"Track local planning docket, sponsor, submarket, and entitlement precedent","Kennedy Wilson, Jamison Partner to Deliver 4,000 Affordable Units Across LA",https://www.connectcre.com/stories/kennedy-wilson-jamison-partner-to-deliver-4000-affordable-units-across-la/,Low
2026-07-06,20260706-000644-f35b7e56,LAW-20260706-006,Los Angeles,"Office-to-Residential Conversion - Los Angeles / California - Kennedy Wilson, Jamison To Convert LA World Trade Center In 4,000-Unit Affordable Housing...",Kennedy Wilson,Affordable Housing,Office-to-Residential Conversion,Unknown Stage,38,47,51,General LA / California monitoring,Watch affordable housing requirement,"Track local planning docket, sponsor, submarket, and entitlement precedent","Kennedy Wilson, Jamison To Convert LA World Trade Center In 4,000-Unit Affordable Housing Push",https://www.bisnow.com/los-angeles/news/construction-development/kennedy-wilson-jamison-team-up-on-dtla-world-trade-center-resi-conversion-135254,Low
2026-07-06,20260706-000644-f35b7e56,LAW-20260706-001,Los Angeles,City Council upholds approval of mixed-use project at 1410 Main St. in Venice,,Affordable Housing,Planning Approval,Delayed / Appealed,60,30,50,General LA / California monitoring,Monitor local sponsor activity,"Track local planning docket, sponsor, submarket, and entitlement precedent",City Council upholds approval of mixed-use project at 1410 Main St. in Venice,https://la.urbanize.city/post/city-council-upholds-approval-mixed-use-project-1410-main-st-venice,Low
2026-07-06,20260706-000644-f35b7e56,LAW-20260706-003,Charlotte,Entitlement / Permitting - Sun Belt - Developer Buys Land Near Charlotte Transit Station for Development of Multifamily Mixed-Us...,Unknown,Mixed-Use Residential,Entitlement Approval,Approved / Entitled,20,55,49,General LA / California monitoring,Benchmark permitting timeline,Monitor construction-ready pipeline and sponsor execution,Developer Buys Land Near Charlotte Transit Station for Development of Multifamily Mixed-Use Apartments,https://yieldpro.com/2026/07/arlington-north-tryon-apartments/,Low
2026-07-06,20260706-000644-f35b7e56,LAW-20260706-004,L.A.,Office-to-Residential Conversion - Los Angeles / California - New details for plans to convert L.A. World Trade center into affordable housing,Kennedy Wilson,Affordable Housing,Office-to-Residential Conversion,Early Planning,30,47,49,General LA / California monitoring,Watch affordable housing requirement,"Track local planning docket, sponsor, submarket, and entitlement precedent",New details for plans to convert L.A. World Trade center into affordable housing,https://la.urbanize.city/post/new-details-plans-convert-la-world-trade-center-affordable-housing,Low
2026-07-06,20260706-000644-f35b7e56,LAW-20260706-002,Los Angeles,"New Building Permits Filed For 4148 24th Street, San Francisco",,Mixed-Use Residential,Building Permit / Construction Permit,Permitted,20,55,49,General LA / California monitoring,Benchmark permitting timeline,Monitor construction-ready pipeline and sponsor execution,"New Building Permits Filed For 4148 24th Street, San Francisco",https://sfyimby.com/2026/07/new-building-permits-filed-for-4148-24th-street-san-francisco.html,Low
2026-07-06,20260706-000644-f35b7e56,LAW-20260706-008,Los Angeles,L.A. City Council approves $2-billion Fourth & Central development,Unknown,Affordable Housing,Entitlement Approval,Unknown Stage,43,30,46,General LA / California monitoring,Track entitlement precedent,"Track local planning docket, sponsor, submarket, and entitlement precedent",L.A. City Council approves $2-billion Fourth & Central development,https://la.urbanize.city/post/la-city-council-approves-2-billion-fourth-central-development,Low
2026-07-06,20260706-000644-f35b7e56,LAW-20260706-009,Los Angeles,Entitlement / Permitting - Los Angeles / California - City Council upholds approval of mixed-use project at 1410 Main St. in Venice,Unknown,Affordable Housing,Entitlement Approval,Unknown Stage,43,30,46,General LA / California monitoring,Track entitlement precedent,"Track local planning docket, sponsor, submarket, and entitlement precedent",City Council upholds approval of mixed-use project at 1410 Main St. in Venice,https://la.urbanize.city/post/city-council-upholds-approval-mixed-use-project-1410-main-st-venice,Low
2026-07-06,20260706-000644-f35b7e56,LAW-20260706-010,Los Angeles,Entitlement / Permitting - Los Angeles / California - Affordable housing takes shape at 1734 S. Barrington Ave. in Sawtelle,Unknown,Affordable Housing,Entitlement Approval,Unknown Stage,38,30,45,General LA / California monitoring,Watch affordable housing requirement,"Track local planning docket, sponsor, submarket, and entitlement precedent",Affordable housing takes shape at 1734 S. Barrington Ave. in Sawtelle,https://la.urbanize.city/post/affordable-housing-takes-shape-1734-s-barrington-ave-sawtelle,Low
