run_date,run_id,canonical_project_id,canonical_project_name,project_identity_confidence,opportunity_id,deal_fingerprint_id,duplicate_cluster_id,opportunity_type,market,residential_sector,gp_or_developer,lender_or_capital_provider,related_project_or_deal,source_article_title,source,url,opportunity_score,opportunity_uniqueness_score,event_materiality_score,repeat_coverage_score,institutional_confirmation_score,opportunity_priority_label,evidence_signals,why_it_matters,potential_woomi_angle,recommended_next_action,confidence_level
2026-08-12,20260812-234133-86ac94e9,PRJ-20260812-0049,Acquisition - California - Levin Johnston Completes 1031 Exchange with Mountain View Apartment Deal,100,OPP-20260812-002,DFP-68F3B9492C,DCL-20260812-002,Acquisition Opportunity,California,Apartment,Marcus & Millichap,Unknown,Acquisition - California - Levin Johnston Completes 1031 Exchange with Mountain View Apartment Deal,Levin Johnston Completes 1031 Exchange with Mountain View Apartment Deal,Connect CRE,https://www.connectcre.com/stories/levin-johnston-completes-1031-exchange-with-mountain-view-apartment-deal/,89,100,91,25,97,Immediate Opportunity Watch,Acquisition; acquisition,"Acquisition Opportunity may create a pricing, capital, partnership, or pipeline opening in California.","Evaluate LA / California entitlement, zoning, or local GP partnership relevance",Add to executive opportunity review,Medium
2026-08-12,20260812-234133-86ac94e9,PRJ-20260812-0044,Acquisition - California - Bascom Acquires Buena Park Apartments as Value-Add Deal,100,OPP-20260812-006,DFP-6776EE5E57,DCL-20260812-006,Acquisition Opportunity,California,Apartment,Bascom Group,Unknown,Acquisition - California - Bascom Acquires Buena Park Apartments as Value-Add Deal,Bascom Acquires Buena Park Apartments as Value-Add Deal,Connect CRE Orange County,https://www.connectcre.com/stories/bascom-acquires-buena-park-apartments-as-value-add-deal/,88,100,89,25,95,Immediate Opportunity Watch,Acquisition; acquisition; value-add,"Acquisition Opportunity may create a pricing, capital, partnership, or pipeline opening in California.","Evaluate LA / California entitlement, zoning, or local GP partnership relevance",Add to executive opportunity review,High
2026-08-12,20260812-234133-86ac94e9,PRJ-20260812-0061,"Acquisition - Florida - Berkadia Arranges $89.9M Sale of Apartment Community in Naples, Florida",100,OPP-20260812-001,DFP-2462DFC220,DCL-20260812-001,Acquisition Opportunity,Florida,Apartment,Berkadia,Berkadia,"Acquisition - Florida - Berkadia Arranges $89.9M Sale of Apartment Community in Naples, Florida","Berkadia Arranges $89.9M Sale of Apartment Community in Naples, Florida",REBusiness Online,https://rebusinessonline.com/berkadia-arranges-89-9m-sale-of-apartment-community-in-naples-florida/,88,100,97,25,99,Immediate Opportunity Watch,Acquisition; acquisition,"Acquisition Opportunity may create a pricing, capital, partnership, or pipeline opening in Florida.","Use as a possible acquisition, pricing, or distressed basis benchmark",Add to executive opportunity review,Medium
2026-08-12,20260812-234133-86ac94e9,PRJ-20260812-0049,Acquisition - California - Levin Johnston Completes 1031 Exchange with Mountain View Apartment Deal,100,OPP-20260812-013,DFP-4F3BD0FACF,DCL-20260812-013,LA / California Entitlement Opportunity,California,Apartment,Marcus & Millichap,Unknown,Disposition / Exit - California - Costa Mesa Multifamily Changes Hands for Value-Add Repositioning,Costa Mesa Multifamily Changes Hands for Value-Add Repositioning,Connect CRE Orange County,https://www.connectcre.com/stories/costa-mesa-multifamily-changes-hands-for-value-add-repositioning/,87,100,85,25,97,Immediate Opportunity Watch,Disposition / Exit; repositioning; value-add,"LA / California Entitlement Opportunity may create a pricing, capital, partnership, or pipeline opening in California.","Evaluate LA / California entitlement, zoning, or local GP partnership relevance",Add to executive opportunity review,High
2026-08-12,20260812-234133-86ac94e9,PRJ-20260812-0117,JV / Partnership - Other / Unknown - CBRE Arranges $109.5M Permanent Loan for Jersey City Apartment Building,100,OPP-20260812-003,DFP-D227EE4940,DCL-20260812-003,JV / Partnership Gap,Other / Unknown,Apartment,CBRE,CBRE,JV / Partnership - Other / Unknown - CBRE Arranges $109.5M Permanent Loan for Jersey City Apartment Building,CBRE Arranges $109.5M Permanent Loan for Jersey City Apartment Building,REBusiness Online,https://rebusinessonline.com/cbre-arranges-109-5m-permanent-loan-for-jersey-city-apartment-building/,86,100,91,25,98,Immediate Opportunity Watch,JV / Partnership; jv; partnership,"JV / Partnership Gap may create a pricing, capital, partnership, or pipeline opening in Other / Unknown.",Map possible GP partnership or capability-building relationship,Add to executive opportunity review,High
2026-08-12,20260812-234133-86ac94e9,PRJ-20260812-0062,Disposition / Exit - Georgia - Berkadia Negotiates $40.6M Multifamily Property Sale in Augusta Georgia with MacArthur Par...,100,OPP-20260812-008,DFP-3153AB883B,DCL-20260812-008,GP Capability Partnership Opportunity,Georgia,Apartment,Berkadia,Berkadia,Disposition / Exit - Georgia - Berkadia Negotiates $40.6M Multifamily Property Sale in Augusta Georgia with MacArthur Par...,Berkadia Negotiates $40.6M Multifamily Property Sale in Augusta Georgia with MacArthur Park Apartments,Yield PRO,https://yieldpro.com/2026/08/macarthur-park/,85,100,89,25,99,Immediate Opportunity Watch,Disposition / Exit,"GP Capability Partnership Opportunity may create a pricing, capital, partnership, or pipeline opening in Georgia.",Map possible GP partnership or capability-building relationship,Add to executive opportunity review,Low
2026-08-12,20260812-234133-86ac94e9,PRJ-20260812-0140,"Disposition / Exit - Phoenix / Arizona - After 30-Year Hold, Monarch Offloads Golden Apartment Community",100,OPP-20260812-007,DFP-AACB81F8CD,DCL-20260812-007,GP Capability Partnership Opportunity,Phoenix / Arizona,Apartment,JLL,JLL,"Disposition / Exit - Phoenix / Arizona - After 30-Year Hold, Monarch Offloads Golden Apartment Community","After 30-Year Hold, Monarch Offloads Golden Apartment Community",Connect CRE Apartments,https://www.connectcre.com/stories/after-30-year-hold-monarch-offloads-golden-apartment-community/,85,100,89,25,97,Immediate Opportunity Watch,Disposition / Exit,"GP Capability Partnership Opportunity may create a pricing, capital, partnership, or pipeline opening in Phoenix / Arizona.",Map possible GP partnership or capability-building relationship,Add to executive opportunity review,Low
2026-08-12,20260812-234133-86ac94e9,PRJ-20260812-0112,General Project Signal - New York - Walker & Dunlop Arranges $147.5M Debt and Equity Capitalization for Mixed-Use Development...,100,OPP-20260812-004,DFP-C773975074,DCL-20260812-004,JV / Partnership Gap,New York,Apartment,Walker & Dunlop,walker & dunlop,"JV / Partnership - New York - Walker & Dunlop Arranges Debt, Equity for Port Chester Multifamily Project","Walker & Dunlop Arranges Debt, Equity for Port Chester Multifamily Project",Connect CRE,https://www.connectcre.com/stories/walker-dunlop-arranges-debt-equity-for-port-chester-multifamily-project/,85,100,91,25,97,Immediate Opportunity Watch,JV / Partnership; jv; partnership,"JV / Partnership Gap may create a pricing, capital, partnership, or pipeline opening in New York.",Map possible GP partnership or capability-building relationship,Add to executive opportunity review,High
2026-08-12,20260812-234133-86ac94e9,PRJ-20260812-0036,Acquisition - Atlanta / Georgia - Walton Communities Offloads Two Atlanta Rental Properties,100,OPP-20260812-011,DFP-B5B23632AD,DCL-20260812-011,Acquisition Opportunity,Atlanta / Georgia,Affordable Housing,JLL,JLL,Acquisition - Atlanta / Georgia - Walton Communities Offloads Two Atlanta Rental Properties,Walton Communities Offloads Two Atlanta Rental Properties,Connect CRE Atlanta,https://www.connectcre.com/stories/walton-lakes-offloads-two-atlanta-rental-properties/,84,100,85,25,97,Immediate Opportunity Watch,Acquisition; acquisition,"Acquisition Opportunity may create a pricing, capital, partnership, or pipeline opening in Atlanta / Georgia.","Use as a possible acquisition, pricing, or distressed basis benchmark",Add to executive opportunity review,Medium
2026-08-12,20260812-234133-86ac94e9,PRJ-20260812-0090,Acquisition - Miami / Florida - Berkadia Arranges Sale of 282-Unit Luxury Naples Multifamily Community to Cardone Capital,100,OPP-20260812-016,DFP-15A8B6DBBB,DCL-20260812-016,Acquisition Opportunity,Miami / Florida,Multifamily,Berkadia,Berkadia,Acquisition - Miami / Florida - Berkadia Arranges Sale of 282-Unit Luxury Naples Multifamily Community to Cardone Capital,Berkadia Arranges Sale of 282-Unit Luxury Naples Multifamily Community to Cardone Capital,Yield PRO,https://yieldpro.com/2026/08/orchid-run/,83,100,84,25,99,Immediate Opportunity Watch,Acquisition; acquisition,"Acquisition Opportunity may create a pricing, capital, partnership, or pipeline opening in Miami / Florida.","Use as a possible acquisition, pricing, or distressed basis benchmark",Add to executive opportunity review,Medium
