run_date,run_id,run_timestamp,duplicate_cluster_id,deal_fingerprint_id,duplicate_count,primary_reference_article,duplicate_articles,deduplicated_opportunity_score,deduplicated_distress_score,opportunities_before_deduplication,distress_before_deduplication,opportunities_removed_via_deduplication,distress_inflation_prevented,multi_source_confirmation,strongest_opportunity_type,strongest_distress_type,market,residential_sector
2026-08-12,20260812-234133-86ac94e9,2026-08-12 23:41:33,DCL-20260812-005,DFP-4C5655DC63,2,Northmarq Arranges Refis for Three Texas Rental Communities,Northmarq Arranges Refis for Three Texas Rental Communities,68,65,1,1,0,0,Yes,Refinancing Gap,,Houston / Texas,Apartment
2026-08-12,20260812-234133-86ac94e9,2026-08-12 23:41:33,DCL-20260812-015,DFP-5E37378022,2,Richman Group Secures $225M Loan to Refinance Three South Florida Multifamily Assets,Richman Group Secures $225M Loan to Refinance Three South Florida Multifamily Assets,66,64,1,1,0,0,Yes,Refinancing Gap,,Miami / Florida,Apartment
2026-08-12,20260812-234133-86ac94e9,2026-08-12 23:41:33,DCL-20260812-025,DFP-874D1AF56D,2,Arrow Arranges $85M Construction Loan for Miami Condo Project,Arrow Arranges $85M Construction Loan for Miami Condo Project,64,60,1,1,0,0,Yes,Construction Financing Gap,,Miami / Florida,Apartment
2026-08-12,20260812-234133-86ac94e9,2026-08-12 23:41:33,DCL-20260812-012,DFP-6B9A9F5B2C,2,Affiliated Closes Financing on Mixed-Income Fort Lauderdale Apartment Project,Affiliated Closes Financing on Mixed-Income Fort Lauderdale Apartment Project,63,60,1,1,0,0,Yes,Construction Financing Gap,,Miami / Florida,Affordable Housing
2026-08-12,20260812-234133-86ac94e9,2026-08-12 23:41:33,DCL-20260812-028,DFP-B5E215E9BD,2,Baron Property Group Closes on $226.5M Refi for Hialeah Apartment Community,Baron Property Group Closes on $226.5M Refi for Hialeah Apartment Community,63,60,1,1,0,0,Yes,Refinancing Gap,,Miami / Florida,Mixed-Use Residential
2026-08-12,20260812-234133-86ac94e9,2026-08-12 23:41:33,DCL-20260812-036,DFP-F9215B04A6,2,Stewards Inks $79M Refi of Hollywood Rental Asset,Stewards Inks $79M Refi of Hollywood Rental Asset,62,58,1,1,0,0,Yes,Refinancing Gap,,Miami / Florida,Apartment
2026-08-12,20260812-234133-86ac94e9,2026-08-12 23:41:33,DCL-20260812-044,DFP-3B719A3301,2,Nitya Refinances 432-Unit Dallas Rental Property,Nitya Refinances 432-Unit Dallas Rental Property,60,55,1,1,0,0,Yes,Refinancing Gap,,Dallas / Texas,Apartment
2026-08-12,20260812-234133-86ac94e9,2026-08-12 23:41:33,DCL-20260812-027,DFP-BE81DAE5C7,2,ArrowMark Partners Refis Utah Apartments With $58M Bridge Loan,ArrowMark Partners Refis Utah Apartments With $58M Bridge Loan,60,51,1,1,0,0,Yes,Refinancing Gap,,Salt Lake City / Utah,Apartment
2026-08-12,20260812-234133-86ac94e9,2026-08-12 23:41:33,DCL-20260812-034,DFP-52059AEB2D,2,Developer Duo Obtains Construction Financing for $147M Atlanta Student Housing Project,Developer Duo Obtains Construction Financing for $147M Atlanta Student Housing Project,59,55,1,1,0,0,Yes,Construction Financing Gap,,Atlanta / Georgia,Student Housing
2026-08-12,20260812-234133-86ac94e9,2026-08-12 23:41:33,DCL-20260812-058,DFP-92380B632E,2,Tree Street Group Closes on Construction Financing for Chicago Geothermal Multifamily Residential Tower,Tree Street Group Closes on Construction Financing for Chicago Geothermal Multifamily Residential Tower,52,46,1,1,0,0,Yes,Construction Financing Gap,,Other / Unknown,Mixed-Use Residential
