run_date,run_id,canonical_project_id,canonical_project_name,project_identity_confidence,run_timestamp,canonical_article_id,article_integrity_status,primary_display_section,secondary_display_sections,repeat_exposure_status,freshness_score,access_status,project_or_deal_name,deal_type,asset_type,residential_sector,market,city_or_submarket,state_or_region,gp_or_developer,canonical_gp_or_developer,institutional_partner,lender_or_debt_provider,canonical_lender_or_debt_provider,capital_partner,canonical_capital_partner,canonical_market,unit_count,dollar_amount,loan_amount,acquisition_price,development_cost,cap_rate,rent_growth,vacancy_rate,concession_signal,construction_start_or_delivery_timing,entitlement_or_permitting_stage,deal_signal_score,deal_priority_label,potential_woomi_use,source_article_title,source,url,relevance_score,deal_fingerprint_id,fingerprint_confidence,canonical_deal_name,canonical_event_name,duplicate_cluster_id,duplicate_count
2026-08-12,20260812-234133-86ac94e9,PRJ-20260812-0158,"Acquisition - Florida - Berkadia Arranges $89.9M Sale of Apartment Community in Naples, Florida",100,2026-08-12 23:41:33,art_132cdefe42bf3cd3,valid,Development Activity,GP / Capital Activity,new_or_fresh,100,open,"Acquisition - Florida - Berkadia Arranges $89.9M Sale of Apartment Community in Naples, Florida",Acquisition,Apartment,Apartment,Florida,Southeast,Florida,Berkadia,Berkadia,Unknown,berkadia,Berkadia,Unknown,Unknown,Florida,"14,800 apartments",$89.9M; $89.8M; $89.9 million,,$89.8M,,,,,,,,95,High Deal Intelligence,Pricing benchmark,"Berkadia Arranges $89.9M Sale of Apartment Community in Naples, Florida",REBusiness Online,https://rebusinessonline.com/berkadia-arranges-89-9m-sale-of-apartment-community-in-naples-florida/,100,DFP-2462DFC220,100,"Acquisition - Acquisition - Florida - Berkadia Arranges $89.9M Sale of Apartment Community in Naples, Florida",Acquisition - Berkadia - Florida,DCL-20260812-001,1
2026-08-12,20260812-234133-86ac94e9,PRJ-20260812-0049,Acquisition - California - Levin Johnston Completes 1031 Exchange with Mountain View Apartment Deal,100,2026-08-12 23:41:33,art_1a2498c61d1e4e4d,valid,Development Activity,GP / Capital Activity,new_or_fresh,100,open,Acquisition - California - Levin Johnston Completes 1031 Exchange with Mountain View Apartment Deal,Acquisition,Apartment,Apartment,California,California,California,Marcus & Millichap,Marcus & Millichap,Unknown,Unknown,Unknown,Unknown,Unknown,California,,$12.1; $12.1; $5.6,,$12.1,,,,,,,,85,High Deal Intelligence,Pricing benchmark,Levin Johnston Completes 1031 Exchange with Mountain View Apartment Deal,Connect CRE,https://www.connectcre.com/stories/levin-johnston-completes-1031-exchange-with-mountain-view-apartment-deal/,99,DFP-68F3B9492C,80,Acquisition - Acquisition - California - Levin Johnston Completes 1031 Exchange with Mountain View Apartment Deal,Acquisition - Marcus & Millichap - California,DCL-20260812-002,1
2026-08-12,20260812-234133-86ac94e9,PRJ-20260812-0117,JV / Partnership - Other / Unknown - CBRE Arranges $109.5M Permanent Loan for Jersey City Apartment Building,100,2026-08-12 23:41:33,art_2dde642fb1dd9bb1,valid,Development Activity,GP / Capital Activity,new_or_fresh,100,open,JV / Partnership - Other / Unknown - CBRE Arranges $109.5M Permanent Loan for Jersey City Apartment Building,JV / Partnership,Apartment,Apartment,Other / Unknown,Unknown,Unknown,CBRE,CBRE,Unknown,cbre,CBRE,Unknown,Unknown,Other / Unknown,390 units,$109.5M; $109.5M; $109.5 million,$109.5M,,,,,,,Completed,,85,High Deal Intelligence,Capital market signal,CBRE Arranges $109.5M Permanent Loan for Jersey City Apartment Building,REBusiness Online,https://rebusinessonline.com/cbre-arranges-109-5m-permanent-loan-for-jersey-city-apartment-building/,100,DFP-D227EE4940,90,JV / Partnership - JV / Partnership - Other / Unknown - CBRE Arranges $109.5M Permanent Loan for Jersey City Apartment Building,JV / Partnership - CBRE - Other / Unknown,DCL-20260812-003,1
2026-08-12,20260812-234133-86ac94e9,PRJ-20260812-0112,General Project Signal - New York - Walker & Dunlop Arranges $147.5M Debt and Equity Capitalization for Mixed-Use Development...,100,2026-08-12 23:41:33,art_fd3adee101d8ef04,valid,Development Activity,GP / Capital Activity,new_or_fresh,100,open,"JV / Partnership - New York - Walker & Dunlop Arranges Debt, Equity for Port Chester Multifamily Project",JV / Partnership,Apartment,Apartment,New York,New York,New York,Walker & Dunlop,Walker & Dunlop,Unknown,walker & dunlop,walker & dunlop,Unknown,Unknown,New York,,$147.5 million; $147.5 million,$147.5 million,,,,,,,,,85,High Deal Intelligence,Capital market signal,"Walker & Dunlop Arranges Debt, Equity for Port Chester Multifamily Project",Connect CRE,https://www.connectcre.com/stories/walker-dunlop-arranges-debt-equity-for-port-chester-multifamily-project/,100,DFP-C773975074,90,"JV / Partnership - JV / Partnership - New York - Walker & Dunlop Arranges Debt, Equity for Port Chester Multifamily Project",JV / Partnership - Walker & Dunlop - New York,DCL-20260812-004,1
2026-08-12,20260812-234133-86ac94e9,PRJ-20260812-0068,Acquisition - Houston / Texas - 895-Unit Texas Luxury Apartment Portfolio is Acquired by Strategic Value Partners,80,2026-08-12 23:41:33,art_248f8fa3ca1d2f4e,valid,Development Activity,GP / Capital Activity,acceptable_repeat,78,open,Refinancing - Houston / Texas - Northmarq Arranges Refis for Three Texas Rental Communities,Refinancing,Apartment,Apartment,Houston / Texas,Houston,Unknown,Unknown,Unknown,Unknown,northmarq,northmarq,Unknown,Unknown,Houston / Texas,940 units,$68.7 million; $68.7 million,$68.7 million,,,,,,,,,83,High Deal Intelligence,Capital market signal,Northmarq Arranges Refis for Three Texas Rental Communities,Connect CRE Texas,https://www.connectcre.com/stories/northmarq-arranges-refis-for-three-texas-rental-communities/,100,DFP-4C5655DC63,85,Refinancing - Refinancing - Houston / Texas - Northmarq Arranges Refis for Three Texas Rental Communities,Refinancing - Unknown - northmarq - Houston / Texas,DCL-20260812-005,1
2026-08-12,20260812-234133-86ac94e9,PRJ-20260812-0044,Acquisition - California - Bascom Acquires Buena Park Apartments as Value-Add Deal,100,2026-08-12 23:41:33,art_af936828d39943e9,valid,Development Activity,GP / Capital Activity,repeat_penalized,5,open,Acquisition - California - Bascom Acquires Buena Park Apartments as Value-Add Deal,Acquisition,Apartment,Apartment,California,California,California,Bascom Group,Bascom Group,Unknown,Unknown,Unknown,Unknown,Unknown,California,,$53; $290; $53,$53,$53,,,,,,,,82,High Deal Intelligence,Pricing benchmark,Bascom Acquires Buena Park Apartments as Value-Add Deal,Connect CRE Orange County,https://www.connectcre.com/stories/bascom-acquires-buena-park-apartments-as-value-add-deal/,91,DFP-6776EE5E57,80,Acquisition - Acquisition - California - Bascom Acquires Buena Park Apartments as Value-Add Deal,Acquisition - Bascom Group - California,DCL-20260812-006,1
2026-08-12,20260812-234133-86ac94e9,PRJ-20260812-0142,"Disposition / Exit - Phoenix / Arizona - After 30-Year Hold, Monarch Offloads Golden Apartment Community",100,2026-08-12 23:41:33,art_3c55587b811a8738,valid,Development Activity,GP / Capital Activity,new_or_fresh,100,open,"Disposition / Exit - Phoenix / Arizona - After 30-Year Hold, Monarch Offloads Golden Apartment Community",Disposition / Exit,Apartment,Apartment,Phoenix / Arizona,Phoenix,Unknown,JLL,JLL,Unknown,jll,JLL,Unknown,Unknown,Sun Belt,,$32 million; $32 million,,,,,,,,,,81,High Deal Intelligence,Underwriting benchmark,"After 30-Year Hold, Monarch Offloads Golden Apartment Community",Connect CRE Apartments,https://www.connectcre.com/stories/after-30-year-hold-monarch-offloads-golden-apartment-community/,100,DFP-AACB81F8CD,90,"Disposition / Exit - Disposition / Exit - Phoenix / Arizona - After 30-Year Hold, Monarch Offloads Golden Apartment Community",Disposition / Exit - JLL - Sun Belt,DCL-20260812-007,1
2026-08-12,20260812-234133-86ac94e9,PRJ-20260812-0062,Disposition / Exit - Georgia - Berkadia Negotiates $40.6M Multifamily Property Sale in Augusta Georgia with MacArthur Par...,100,2026-08-12 23:41:33,art_0c5d9e256b12fd04,valid,Development Activity,GP / Capital Activity,new_or_fresh,100,open,Disposition / Exit - Georgia - Berkadia Negotiates $40.6M Multifamily Property Sale in Augusta Georgia with MacArthur Par...,Disposition / Exit,Apartment,Apartment,Georgia,Georgia,Unknown,Berkadia,Berkadia,Unknown,berkadia,Berkadia,Unknown,Unknown,Georgia,,$40.6M; $40.6 million; $140,,,,,,,,,,81,High Deal Intelligence,Underwriting benchmark,Berkadia Negotiates $40.6M Multifamily Property Sale in Augusta Georgia with MacArthur Park Apartments,Yield PRO,https://yieldpro.com/2026/08/macarthur-park/,100,DFP-3153AB883B,90,Disposition / Exit - Disposition / Exit - Georgia - Berkadia Negotiates $40.6M Multifamily Property Sale in Augusta Georgia with MacArthur Par...,Disposition / Exit - Berkadia - Georgia,DCL-20260812-008,1
2026-08-12,20260812-234133-86ac94e9,PRJ-20260812-0162,Acquisition - Texas - IPA Negotiates Sale of 188-Unit Apartment Complex in Arlington,100,2026-08-12 23:41:33,art_821c3d1945331c4a,valid,Development Activity,GP / Capital Activity,new_or_fresh,100,open,Acquisition - Texas - IPA Negotiates Sale of 188-Unit Apartment Complex in Arlington,Acquisition,Apartment,Apartment,Texas,Texas,Texas,IPA,IPA,Unknown,Unknown,Unknown,Unknown,Unknown,Texas,188 units,,,,,,,,,,,76,Useful Deal Signal,Underwriting benchmark,IPA Negotiates Sale of 188-Unit Apartment Complex in Arlington,REBusiness Online,https://rebusinessonline.com/ipa-negotiates-sale-of-188-unit-apartment-complex-in-arlington/,96,DFP-8F3DB0E717,80,Acquisition - Acquisition - Texas - IPA Negotiates Sale of 188-Unit Apartment Complex in Arlington,Acquisition - IPA - Texas,DCL-20260812-009,1
2026-08-12,20260812-234133-86ac94e9,PRJ-20260812-0132,Acquisition - Other / Unknown - JLL Arranges Sale of Two Seniors Housing Communities Totaling 216 Units in Metro Twin Citi...,100,2026-08-12 23:41:33,art_da1b08c56838930b,valid,Development Activity,GP / Capital Activity,new_or_fresh,100,open,Acquisition - Other / Unknown - JLL Arranges Sale of Two Seniors Housing Communities Totaling 216 Units in Metro Twin Citi...,Acquisition,Multifamily,Senior Housing,Other / Unknown,Unknown,Unknown,JLL,JLL,Unknown,jll,JLL,Unknown,Unknown,Other / Unknown,216 Units,,,,,,,,,,,75,Useful Deal Signal,Underwriting benchmark,JLL Arranges Sale of Two Seniors Housing Communities Totaling 216 Units in Metro Twin Cities,REBusiness Online,https://rebusinessonline.com/jll-arranges-sale-of-two-seniors-housing-communities-totaling-216-units-in-metro-twin-cities/,100,DFP-ACA15745DA,80,Acquisition - Acquisition - Other / Unknown - JLL Arranges Sale of Two Seniors Housing Communities Totaling 216 Units in Metro Twin Citi...,Acquisition - JLL - Other / Unknown,DCL-20260812-010,1
