run_date,run_id,timing_signal_id,timing_signal_type,market,residential_sector,gp_or_developer,lender_or_capital_provider,related_project_or_deal,timing_reference,estimated_timing_bucket,timing_urgency_score,timing_confidence,evidence_signals,source_article_title,source,url,potential_woomi_action,recommended_monitoring_frequency
2026-08-12,20260812-234133-86ac94e9,TIM-20260812-002,Acquisition Window,California,Apartment,Marcus & Millichap,Unknown,Acquisition - California - Levin Johnston Completes 1031 Exchange with Mountain View Apartment Deal,No explicit timing reference,Unknown Timing,75,Medium,Acquisition Window,Levin Johnston Completes 1031 Exchange with Mountain View Apartment Deal,Connect CRE,https://www.connectcre.com/stories/levin-johnston-completes-1031-exchange-with-mountain-view-apartment-deal/,Monitor pricing evidence and possible acquisition outreach timing,Biweekly
2026-08-12,20260812-234133-86ac94e9,TIM-20260812-033,Construction Completion / Delivery,Other / Unknown,Student Housing,Unknown,Unknown,JV / Partnership - Other / Unknown - New 265-Bed Student Housing Development Near UC Berkeley Completed Student Move-Ins Begin...,No explicit timing reference,Immediate / 0-3 Months,74,Medium,Construction Completion / Delivery; completed,New 265-Bed Student Housing Development Near UC Berkeley Completed Student Move-Ins Begin Immediately,Yield PRO,https://yieldpro.com/2026/08/the-valient/,"Monitor delivery, lease-up, concession, and supply pipeline timing",Weekly
2026-08-12,20260812-234133-86ac94e9,TIM-20260812-005,Acquisition Window,California,Apartment,Bascom Group,Unknown,Acquisition - California - Bascom Acquires Buena Park Apartments as Value-Add Deal,No explicit timing reference,Unknown Timing,71,Medium,Acquisition Window,Bascom Acquires Buena Park Apartments as Value-Add Deal,Connect CRE Orange County,https://www.connectcre.com/stories/bascom-acquires-buena-park-apartments-as-value-add-deal/,Monitor pricing evidence and possible acquisition outreach timing,Biweekly
2026-08-12,20260812-234133-86ac94e9,TIM-20260812-004,Refinancing / Maturity Window,Houston / Texas,Apartment,Unknown,northmarq,Refinancing - Houston / Texas - Northmarq Arranges Refis for Three Texas Rental Communities,No explicit timing reference,Unknown Timing,71,Medium,Refinancing / Maturity Window,Northmarq Arranges Refis for Three Texas Rental Communities,Connect CRE Texas,https://www.connectcre.com/stories/northmarq-arranges-refis-for-three-texas-rental-communities/,"Track maturity, refinancing options, lender appetite, and recapitalization timing",Biweekly
2026-08-12,20260812-234133-86ac94e9,TIM-20260812-010,Refinancing / Maturity Window,Miami / Florida,Apartment,Unknown,Unknown,Refinancing - Miami / Florida - Richman Group Secures $225M Loan to Refinance Three South Florida Multifamily Assets,No explicit timing reference,Unknown Timing,71,Medium,Refinancing / Maturity Window; refinance,Richman Group Secures $225M Loan to Refinance Three South Florida Multifamily Assets,Commercial Observer,https://commercialobserver.com/2026/08/richman-group-225m-loan-refinance-three-south-florida-multifamily/,"Track maturity, refinancing options, lender appetite, and recapitalization timing",Biweekly
2026-08-12,20260812-234133-86ac94e9,TIM-20260812-016,Refinancing / Maturity Window,Miami / Florida,Mixed-Use Residential,Unknown,Unknown,Refinancing - Miami / Florida - Baron Property Group Closes on $226.5M Refi for Hialeah Apartment Community,No explicit timing reference,Unknown Timing,71,Medium,Refinancing / Maturity Window,Baron Property Group Closes on $226.5M Refi for Hialeah Apartment Community,Connect CRE South Florida,https://www.connectcre.com/stories/baron-property-group-closes-on-226-5m-refi-for-hialeah-apartment-community/,"Track maturity, refinancing options, lender appetite, and recapitalization timing",Biweekly
2026-08-12,20260812-234133-86ac94e9,TIM-20260812-015,Refinancing / Maturity Window,Salt Lake City / Utah,Apartment,Unknown,Unknown,Refinancing - Salt Lake City / Utah - ArrowMark Partners Refis Utah Apartments With $58M Bridge Loan,No explicit timing reference,Unknown Timing,71,Medium,Refinancing / Maturity Window,ArrowMark Partners Refis Utah Apartments With $58M Bridge Loan,Commercial Observer,https://commercialobserver.com/2026/08/arrowmark-partners-utah-apartments/,"Track maturity, refinancing options, lender appetite, and recapitalization timing",Biweekly
2026-08-12,20260812-234133-86ac94e9,TIM-20260812-035,Construction Start,Other / Unknown,Multifamily,Unknown,Unknown,Development Start - Other / Unknown - First Quarter 2026 Multifamily Construction Data,2026,Immediate / 0-3 Months,70,Medium,Construction Start,First Quarter 2026 Multifamily Construction Data,NAHB Eye on Housing - Multifamily,https://eyeonhousing.org/2026/05/first-quarter-2026-multifamily-construction-data/,"Monitor delivery, lease-up, concession, and supply pipeline timing",Weekly
2026-08-12,20260812-234133-86ac94e9,TIM-20260812-036,Construction Start,Other / Unknown,Multifamily,Unknown,Unknown,Development Start - Other / Unknown - Fourth Quarter 2025 Multifamily Construction Data,2025,Immediate / 0-3 Months,70,Medium,Construction Start,Fourth Quarter 2025 Multifamily Construction Data,NAHB Eye on Housing - Multifamily,https://eyeonhousing.org/2026/03/fourth-quarter-2025-multifamily-construction-data/,"Monitor delivery, lease-up, concession, and supply pipeline timing",Weekly
2026-08-12,20260812-234133-86ac94e9,TIM-20260812-037,Construction Start,Other / Unknown,Multifamily,Unknown,Unknown,Development Start - Other / Unknown - Overall Housing Starts Inch Lower in 2025,in 2025,Immediate / 0-3 Months,70,Medium,Construction Start; starts in,Overall Housing Starts Inch Lower in 2025,NAHB Eye on Housing - Multifamily,https://eyeonhousing.org/2026/02/overall-housing-starts-inch-lower-in-2025/,"Monitor delivery, lease-up, concession, and supply pipeline timing",Weekly
2026-08-12,20260812-234133-86ac94e9,TIM-20260812-038,Construction Start,Other / Unknown,Multifamily,Unknown,Unknown,Development Start - Other / Unknown - Third Quarter 2025 Multifamily Construction Data,2025,Immediate / 0-3 Months,70,Medium,Construction Start,Third Quarter 2025 Multifamily Construction Data,NAHB Eye on Housing - Multifamily,https://eyeonhousing.org/2026/01/third-quarter-2025-multifamily-construction-data/,"Monitor delivery, lease-up, concession, and supply pipeline timing",Weekly
2026-08-12,20260812-234133-86ac94e9,TIM-20260812-012,Entitlement / Permitting,California,Mixed-Use Residential,Unknown,Unknown,Entitlement / Permitting - California - Monterey Park approves upsized project at 114 E. Garvey Avenue,No explicit timing reference,Unknown Timing,70,Medium,Entitlement / Permitting; permitting,Monterey Park approves upsized project at 114 E. Garvey Avenue,Urbanize LA,https://la.urbanize.city/post/monterey-park-approves-upsized-project-114-e-garvey-avenue,"Track entitlement, zoning, permitting, and public-agency milestones",Biweekly
2026-08-12,20260812-234133-86ac94e9,TIM-20260812-008,Acquisition Window,Atlanta / Georgia,Affordable Housing,JLL,JLL,Acquisition - Atlanta / Georgia - Walton Communities Offloads Two Atlanta Rental Properties,No explicit timing reference,Unknown Timing,67,Medium,Acquisition Window,Walton Communities Offloads Two Atlanta Rental Properties,Connect CRE Atlanta,https://www.connectcre.com/stories/walton-lakes-offloads-two-atlanta-rental-properties/,Monitor pricing evidence and possible acquisition outreach timing,Biweekly
