run_date,run_id,canonical_project_id,canonical_project_name,project_identity_confidence,distress_id,deal_fingerprint_id,duplicate_cluster_id,distress_type,market,residential_sector,gp_or_developer,lender_or_debt_provider,related_project_or_deal,distress_score,distress_priority_label,evidence_signals,potential_woomi_angle,recommended_next_action,source_article_title,url,confidence_level
2026-08-12,20260812-234133-86ac94e9,PRJ-20260812-0067,Acquisition - Houston / Texas - 895-Unit Texas Luxury Apartment Portfolio is Acquired by Strategic Value Partners,80,DST-20260812-005,DFP-4C5655DC63,DCL-20260812-005,refinancing stress,Houston / Texas,Apartment,Unknown,northmarq,Refinancing - Houston / Texas - Northmarq Arranges Refis for Three Texas Rental Communities,65,High Distress Watch,Refinancing; refinancing,"Track potential rescue capital, debt recapitalization, or capital partner opening","Track debt maturity, lender exposure, sponsor stress, and recapitalization options",Northmarq Arranges Refis for Three Texas Rental Communities,https://www.connectcre.com/stories/northmarq-arranges-refis-for-three-texas-rental-communities/,Medium
2026-08-12,20260812-234133-86ac94e9,PRJ-20260812-0098,Construction Financing - Miami / Florida - Affiliated Closes Financing on Mixed-Income Fort Lauderdale Apartment Project,80,DST-20260812-015,DFP-5E37378022,DCL-20260812-015,refinancing stress,Miami / Florida,Apartment,Unknown,Unknown,Refinancing - Miami / Florida - Richman Group Secures $225M Loan to Refinance Three South Florida Multifamily Assets,64,High Distress Watch,Refinancing; refinancing,"Track potential rescue capital, debt recapitalization, or capital partner opening","Track debt maturity, lender exposure, sponsor stress, and recapitalization options",Richman Group Secures $225M Loan to Refinance Three South Florida Multifamily Assets,https://commercialobserver.com/2026/08/richman-group-225m-loan-refinance-three-south-florida-multifamily/,Medium
2026-08-12,20260812-234133-86ac94e9,PRJ-20260812-0098,Construction Financing - Miami / Florida - Affiliated Closes Financing on Mixed-Income Fort Lauderdale Apartment Project,80,DST-20260812-012,DFP-6B9A9F5B2C,DCL-20260812-012,construction loan gap,Miami / Florida,Affordable Housing,Unknown,Unknown,Construction Financing - Miami / Florida - Affiliated Closes Financing on Mixed-Income Fort Lauderdale Apartment Project,60,High Distress Watch,Construction Financing,"Track potential rescue capital, debt recapitalization, or capital partner opening","Track debt maturity, lender exposure, sponsor stress, and recapitalization options",Affiliated Closes Financing on Mixed-Income Fort Lauderdale Apartment Project,https://www.connectcre.com/stories/affiliated-closes-financing-on-mixed-income-fort-lauderdale-apartment-venture/,Low
2026-08-12,20260812-234133-86ac94e9,PRJ-20260812-0098,Construction Financing - Miami / Florida - Affiliated Closes Financing on Mixed-Income Fort Lauderdale Apartment Project,80,DST-20260812-025,DFP-874D1AF56D,DCL-20260812-025,construction loan gap,Miami / Florida,Apartment,Unknown,Unknown,Construction Financing - Miami / Florida - Arrow Arranges $85M Construction Loan for Miami Condo Project,60,High Distress Watch,Construction Financing; construction loan,"Track potential rescue capital, debt recapitalization, or capital partner opening","Track debt maturity, lender exposure, sponsor stress, and recapitalization options",Arrow Arranges $85M Construction Loan for Miami Condo Project,https://www.connectcre.com/stories/arrow-arranges-85m-construction-loan-for-miami-condo-project/,Medium
2026-08-12,20260812-234133-86ac94e9,PRJ-20260812-0098,Construction Financing - Miami / Florida - Affiliated Closes Financing on Mixed-Income Fort Lauderdale Apartment Project,80,DST-20260812-028,DFP-B5E215E9BD,DCL-20260812-028,refinancing stress,Miami / Florida,Mixed-Use Residential,Unknown,Unknown,Refinancing - Miami / Florida - Baron Property Group Closes on $226.5M Refi for Hialeah Apartment Community,60,High Distress Watch,Refinancing; refinancing,"Track potential rescue capital, debt recapitalization, or capital partner opening","Track debt maturity, lender exposure, sponsor stress, and recapitalization options",Baron Property Group Closes on $226.5M Refi for Hialeah Apartment Community,https://www.connectcre.com/stories/baron-property-group-closes-on-226-5m-refi-for-hialeah-apartment-community/,Medium
2026-08-12,20260812-234133-86ac94e9,PRJ-20260812-0098,Construction Financing - Miami / Florida - Affiliated Closes Financing on Mixed-Income Fort Lauderdale Apartment Project,80,DST-20260812-036,DFP-F9215B04A6,DCL-20260812-036,refinancing stress,Miami / Florida,Apartment,Unknown,Unknown,Refinancing - Miami / Florida - Stewards Inks $79M Refi of Hollywood Rental Asset,58,Monitor,Refinancing; refinancing,"Track potential rescue capital, debt recapitalization, or capital partner opening",Monitor for repeated distress signals,Stewards Inks $79M Refi of Hollywood Rental Asset,https://www.connectcre.com/stories/stewards-inks-79m-refi-of-hollywood-rental-asset/,Medium
2026-08-12,20260812-234133-86ac94e9,PRJ-20260812-0039,Construction Financing - Atlanta / Georgia - Developer Duo Obtains Construction Financing for $147M Atlanta Student Housing Project,80,DST-20260812-034,DFP-52059AEB2D,DCL-20260812-034,construction loan gap,Atlanta / Georgia,Student Housing,Unknown,Unknown,Construction Financing - Atlanta / Georgia - Developer Duo Obtains Construction Financing for $147M Atlanta Student Housing Project,55,Monitor,Construction Financing,"Track potential rescue capital, debt recapitalization, or capital partner opening",Monitor for repeated distress signals,Developer Duo Obtains Construction Financing for $147M Atlanta Student Housing Project,https://www.connectcre.com/stories/developer-duo-obtain-construction-financing-for-147m-spelman-morehouse-student-housing/,Low
2026-08-12,20260812-234133-86ac94e9,PRJ-20260812-0056,Development Start - Dallas / Texas - Teeple Adding 312-Unit Student Housing Project to Texas A&M Offering,80,DST-20260812-044,DFP-3B719A3301,DCL-20260812-044,refinancing stress,Dallas / Texas,Apartment,Unknown,Unknown,Refinancing - Dallas / Texas - Nitya Refinances 432-Unit Dallas Rental Property,55,Monitor,Refinancing; refinancing,"Track potential rescue capital, debt recapitalization, or capital partner opening",Monitor for repeated distress signals,Nitya Refinances 432-Unit Dallas Rental Property,https://www.connectcre.com/stories/nitya-refinances-432-unit-dallas-rental-property/,Medium
2026-08-12,20260812-234133-86ac94e9,PRJ-20260812-0148,Refinancing - Salt Lake City / Utah - ArrowMark Partners Refis Utah Apartments With $58M Bridge Loan,80,DST-20260812-027,DFP-BE81DAE5C7,DCL-20260812-027,bridge loan stress,Salt Lake City / Utah,Apartment,Unknown,Unknown,Refinancing - Salt Lake City / Utah - ArrowMark Partners Refis Utah Apartments With $58M Bridge Loan,51,Monitor,Refinancing; bridge loan; refinancing,"Track potential rescue capital, debt recapitalization, or capital partner opening",Monitor for repeated distress signals,ArrowMark Partners Refis Utah Apartments With $58M Bridge Loan,https://commercialobserver.com/2026/08/arrowmark-partners-utah-apartments/,Medium
2026-08-12,20260812-234133-86ac94e9,PRJ-20260812-0135,Construction Financing - Other / Unknown - Tree Street Group Closes on Construction Financing for Chicago Geothermal Multifamily Resi...,80,DST-20260812-058,DFP-92380B632E,DCL-20260812-058,construction loan gap,Other / Unknown,Mixed-Use Residential,Unknown,Unknown,Construction Financing - Other / Unknown - Tree Street Group Closes on Construction Financing for Chicago Geothermal Multifamily Resi...,46,Monitor,Construction Financing,"Track potential rescue capital, debt recapitalization, or capital partner opening",Monitor for repeated distress signals,Tree Street Group Closes on Construction Financing for Chicago Geothermal Multifamily Residential Tower,https://yieldpro.com/2026/08/410-elizabeth/,Low
