run_date,run_id,la_asset_watch_id,asset_or_project_name,address_or_location_clue,la_submarket,gp_or_developer,residential_sector,entitlement_status,construction_status,asset_strategy_signal,site_control_signal,execution_stage,la_asset_opportunity_score,la_asset_risk_score,woomi_site_relevance,potential_woomi_strategy_angle,recommended_local_follow_up,source_article_title,url,confidence_level
2026-08-12,20260812-234133-86ac94e9,LAA-20260812-008,Entitlement / Permitting - Los Angeles / California - Warner Center's beleaguered Promenade mall bites the dust,Los Angeles,Los Angeles,Unknown,Mixed-Use Residential,Entitled / approved,Unknown,Construction-Ready Pipeline,Project under entitlement,Entitlement / Planning,100,41,High relevance to Woomi site strategy,Watch construction-ready pipeline,Monitor asset for repeated local confirmation,Warner Center's beleaguered Promenade mall bites the dust,https://la.urbanize.city/post/warner-centers-beleaguered-promenade-mall-bites-dust,Medium
2026-08-12,20260812-234133-86ac94e9,LAA-20260812-005,Entitlement / Permitting - California - Monterey Park approves upsized project at 114 E. Garvey Avenue,114 E. Garvey Avenue,Los Angeles,Unknown,Mixed-Use Residential,Unknown,Unknown,Entitlement Play,Project under entitlement,Unknown,100,39,High relevance to Woomi site strategy,Monitor entitlement path,"Review parcel clue, entitlement path, sponsor, and comparable sites",Monterey Park approves upsized project at 114 E. Garvey Avenue,https://la.urbanize.city/post/monterey-park-approves-upsized-project-114-e-garvey-avenue,High
2026-08-12,20260812-234133-86ac94e9,LAA-20260812-003,Entitlement / Permitting - Los Angeles / California - Affordable housing proposed at 1058 N. Kingsley Dr. in East Hollywood,1058 N. Kingsley Dr,Los Angeles,Unknown,Affordable Housing,Unknown,Unknown,Affordable / Density Bonus Strategy,Project under entitlement,Unknown,100,34,High relevance to Woomi site strategy,Benchmark density bonus use,"Track entitlement docket, density bonus use, and affordability requirement",Affordable housing proposed at 1058 N. Kingsley Dr. in East Hollywood,https://la.urbanize.city/post/affordable-housing-proposed-1058-n-kingsley-dr-east-hollywood,High
2026-08-12,20260812-234133-86ac94e9,LAA-20260812-001,Acquisition - California - Levin Johnston Completes 1031 Exchange with Mountain View Apartment Deal,California,Los Angeles,Marcus & Millichap,Apartment,Unknown,Unknown,General Asset Signal,Existing asset sale,Unknown,100,32,High relevance to Woomi site strategy,Track local sponsor activity,"Review parcel clue, entitlement path, sponsor, and comparable sites",Levin Johnston Completes 1031 Exchange with Mountain View Apartment Deal,https://www.connectcre.com/stories/levin-johnston-completes-1031-exchange-with-mountain-view-apartment-deal/,Medium
2026-08-12,20260812-234133-86ac94e9,LAA-20260812-007,Entitlement / Permitting - Other / Unknown - 42 apartments slated for 2817 Montrose Ave. in Glendale,2817 Montrose Ave,Los Angeles,Unknown,Affordable Housing,Unknown,Unknown,Entitlement Play,Project under entitlement,Unknown,100,32,High relevance to Woomi site strategy,Monitor entitlement path,"Track entitlement docket, density bonus use, and affordability requirement",42 apartments slated for 2817 Montrose Ave. in Glendale,https://la.urbanize.city/post/42-apartments-slated-2817-montrose-ave-glendale,High
2026-08-12,20260812-234133-86ac94e9,LAA-20260812-002,Disposition / Exit - Los Angeles / California - Prime Residential Pays $51M for Miracle Mile Apartments in Los Angeles,Los Angeles,Los Angeles,Marcus & Millichap,Apartment,Unknown,Unknown,General Asset Signal,Existing asset sale,Unknown,100,25,High relevance to Woomi site strategy,Track local sponsor activity,Monitor asset for repeated local confirmation,Prime Residential Pays $51M for Miracle Mile Apartments in Los Angeles,https://yieldpro.com/2026/08/burnside-avenue/,Medium
2026-08-12,20260812-234133-86ac94e9,LAA-20260812-004,Disposition / Exit - California - Costa Mesa Multifamily Changes Hands for Value-Add Repositioning,California,Los Angeles,Marcus & Millichap,Apartment,Unknown,Unknown,General Asset Signal,Existing asset sale,Unknown,99,29,High relevance to Woomi site strategy,Track local sponsor activity,"Review parcel clue, entitlement path, sponsor, and comparable sites",Costa Mesa Multifamily Changes Hands for Value-Add Repositioning,https://www.connectcre.com/stories/costa-mesa-multifamily-changes-hands-for-value-add-repositioning/,Medium
2026-08-12,20260812-234133-86ac94e9,LAA-20260812-015,General Project Signal - California - California Awards $239M in Gap Funding to 20 Affordable Projects,California,Los Angeles,Unknown,Apartment,Unknown,Unknown,Affordable / Density Bonus Strategy,Unknown site control,Unknown,98,39,High relevance to Woomi site strategy,Benchmark density bonus use,"Review parcel clue, entitlement path, sponsor, and comparable sites",California Awards $239M in Gap Funding to 20 Affordable Projects,https://www.connectcre.com/stories/california-awards-239m-in-gap-funding-to-20-affordable-projects/,Low
2026-08-12,20260812-234133-86ac94e9,LAA-20260812-016,General Project Signal - Atlanta / Georgia - Atlanta Beltline Advancing 218-Unit Affordable Apartment Project,Atlanta,Los Angeles,Unknown,Apartment,Unknown,Unknown,Affordable / Density Bonus Strategy,Unknown site control,Unknown,96,32,High relevance to Woomi site strategy,Benchmark density bonus use,"Track entitlement docket, density bonus use, and affordability requirement",Atlanta Beltline Advancing 218-Unit Affordable Apartment Project,https://www.connectcre.com/stories/atlanta-beltline-advancing-218-unit-affordable-apartment-project/,Medium
2026-08-12,20260812-234133-86ac94e9,LAA-20260812-006,Disposition / Exit - Riverside / California - Brokerage Veteran Establishes Independent Firm and Celebrates Inaugural Transaction Rarita...,Riverside,Los Angeles,IPA,Multifamily,Unknown,Unknown,General Asset Signal,Existing asset sale,Unknown,96,23,High relevance to Woomi site strategy,Track local sponsor activity,Monitor asset for repeated local confirmation,Brokerage Veteran Establishes Independent Firm and Celebrates Inaugural Transaction Raritan Riverside in Raritan New Jersey,https://yieldpro.com/2026/08/raritan-riverside/,Medium
