run_date,run_id,run_timestamp,deal_fingerprint_id,duplicate_cluster_id,fingerprint_confidence,canonical_project_name,canonical_deal_name,canonical_event_name,deal_type,market,residential_sector,canonical_gp_or_developer,canonical_lender_or_debt_provider,unit_count,dollar_amount,loan_amount,source_count,article_count,duplicate_count,sources,article_titles,markets_detected,highest_deal_signal_score
2026-08-12,20260812-234133-86ac94e9,2026-08-12 23:41:33,DFP-2462DFC220,DCL-20260812-001,100,"Acquisition - Florida - Berkadia Arranges $89.9M Sale of Apartment Community in Naples, Florida","Acquisition - Acquisition - Florida - Berkadia Arranges $89.9M Sale of Apartment Community in Naples, Florida",Acquisition - Berkadia - Florida,Acquisition,Florida,Apartment,Berkadia,Berkadia,"14,800 apartments",$89.9M; $89.8M; $89.9 million,,1,1,1,REBusiness Online,"Berkadia Arranges $89.9M Sale of Apartment Community in Naples, Florida",Florida,95
2026-08-12,20260812-234133-86ac94e9,2026-08-12 23:41:33,DFP-3153AB883B,DCL-20260812-008,90,Disposition / Exit - Georgia - Berkadia Negotiates $40.6M Multifamily Property Sale in Augusta Georgia with MacArthur Par...,Disposition / Exit - Disposition / Exit - Georgia - Berkadia Negotiates $40.6M Multifamily Property Sale in Augusta Georgia with MacArthur Par...,Disposition / Exit - Berkadia - Georgia,Disposition / Exit,Georgia,Apartment,Berkadia,Berkadia,,$40.6M; $40.6 million; $140,,1,1,1,Yield PRO,Berkadia Negotiates $40.6M Multifamily Property Sale in Augusta Georgia with MacArthur Park Apartments,Georgia,81
2026-08-12,20260812-234133-86ac94e9,2026-08-12 23:41:33,DFP-AACB81F8CD,DCL-20260812-007,90,"Disposition / Exit - Phoenix / Arizona - After 30-Year Hold, Monarch Offloads Golden Apartment Community","Disposition / Exit - Disposition / Exit - Phoenix / Arizona - After 30-Year Hold, Monarch Offloads Golden Apartment Community",Disposition / Exit - JLL - Sun Belt,Disposition / Exit,Phoenix / Arizona,Apartment,JLL,JLL,,$32 million; $32 million,,1,1,1,Connect CRE Apartments,"After 30-Year Hold, Monarch Offloads Golden Apartment Community",Phoenix / Arizona,81
2026-08-12,20260812-234133-86ac94e9,2026-08-12 23:41:33,DFP-4B24651754,DCL-20260812-026,90,General Project Signal - National - U.S. Multifamily Gains Momentum in Q2 2026 as Absorption Surges,General Project Signal - General Project Signal - National - U.S. Multifamily Gains Momentum in Q2 2026 as Absorption Surges,General Project Signal - CBRE - National,General Project Signal,National,Apartment,CBRE,CBRE,"167,500 units",,,1,1,1,Connect CRE,U.S. Multifamily Gains Momentum in Q2 2026 as Absorption Surges,National,65
2026-08-12,20260812-234133-86ac94e9,2026-08-12 23:41:33,DFP-37F7BA2EB9,DCL-20260812-019,90,General Project Signal - New York - Walker & Dunlop Arranges $147.5M Debt and Equity Capitalization for Mixed-Use Development...,General Project Signal - General Project Signal - New York - Walker & Dunlop Arranges $147.5M Debt and Equity Capitalization for Mixed-Use Development...,General Project Signal - Walker & Dunlop - New York,General Project Signal,New York,Mixed-Use Residential,Walker & Dunlop,walker & dunlop,,$147.5M; $147.5 million; $147.5m,$147.5M,1,1,1,Yield PRO,Walker & Dunlop Arranges $147.5M Debt and Equity Capitalization for Mixed-Use Development in Port Chester New York,New York,71
2026-08-12,20260812-234133-86ac94e9,2026-08-12 23:41:33,DFP-D227EE4940,DCL-20260812-003,90,JV / Partnership - Other / Unknown - CBRE Arranges $109.5M Permanent Loan for Jersey City Apartment Building,JV / Partnership - JV / Partnership - Other / Unknown - CBRE Arranges $109.5M Permanent Loan for Jersey City Apartment Building,JV / Partnership - CBRE - Other / Unknown,JV / Partnership,Other / Unknown,Apartment,CBRE,CBRE,390 units,$109.5M; $109.5M; $109.5 million,$109.5M,1,1,1,REBusiness Online,CBRE Arranges $109.5M Permanent Loan for Jersey City Apartment Building,Other / Unknown,85
2026-08-12,20260812-234133-86ac94e9,2026-08-12 23:41:33,DFP-C773975074,DCL-20260812-004,90,"JV / Partnership - New York - Walker & Dunlop Arranges Debt, Equity for Port Chester Multifamily Project","JV / Partnership - JV / Partnership - New York - Walker & Dunlop Arranges Debt, Equity for Port Chester Multifamily Project",JV / Partnership - Walker & Dunlop - New York,JV / Partnership,New York,Apartment,Walker & Dunlop,walker & dunlop,,$147.5 million; $147.5 million,$147.5 million,1,1,1,Connect CRE,"Walker & Dunlop Arranges Debt, Equity for Port Chester Multifamily Project",New York,85
2026-08-12,20260812-234133-86ac94e9,2026-08-12 23:41:33,DFP-4C5655DC63,DCL-20260812-005,85,Refinancing - Houston / Texas - Northmarq Arranges Refis for Three Texas Rental Communities,Refinancing - Refinancing - Houston / Texas - Northmarq Arranges Refis for Three Texas Rental Communities,Refinancing - Unknown - northmarq - Houston / Texas,Refinancing,Houston / Texas,Apartment,Unknown,northmarq,940 units,$68.7 million; $68.7 million,$68.7 million,1,1,1,Connect CRE Texas,Northmarq Arranges Refis for Three Texas Rental Communities,Houston / Texas,83
2026-08-12,20260812-234133-86ac94e9,2026-08-12 23:41:33,DFP-6776EE5E57,DCL-20260812-006,80,Acquisition - California - Bascom Acquires Buena Park Apartments as Value-Add Deal,Acquisition - Acquisition - California - Bascom Acquires Buena Park Apartments as Value-Add Deal,Acquisition - Bascom Group - California,Acquisition,California,Apartment,Bascom Group,Unknown,,$53; $290; $53,$53,1,1,1,Connect CRE Orange County,Bascom Acquires Buena Park Apartments as Value-Add Deal,California,82
2026-08-12,20260812-234133-86ac94e9,2026-08-12 23:41:33,DFP-15A8B6DBBB,DCL-20260812-016,80,Acquisition - Miami / Florida - Berkadia Arranges Sale of 282-Unit Luxury Naples Multifamily Community to Cardone Capital,Acquisition - Acquisition - Miami / Florida - Berkadia Arranges Sale of 282-Unit Luxury Naples Multifamily Community to Cardone Capital,Acquisition - Berkadia - Sun Belt,Acquisition,Miami / Florida,Multifamily,Berkadia,Berkadia,,,,1,1,1,Yield PRO,Berkadia Arranges Sale of 282-Unit Luxury Naples Multifamily Community to Cardone Capital,Miami / Florida,74
2026-08-12,20260812-234133-86ac94e9,2026-08-12 23:41:33,DFP-646FC1C1FA,DCL-20260812-032,80,Acquisition - Miami / Florida - Milestone Group Trades Kendall Apartment Complex for $109M,Acquisition - Acquisition - Miami / Florida - Milestone Group Trades Kendall Apartment Complex for $109M,Acquisition - Harbor Group International - Sun Belt,Acquisition,Miami / Florida,Apartment,Harbor Group International,Unknown,,$109M; $109M; $109 million,,1,1,1,Connect CRE South Florida,Milestone Group Trades Kendall Apartment Complex for $109M,Miami / Florida,62
2026-08-12,20260812-234133-86ac94e9,2026-08-12 23:41:33,DFP-8F3DB0E717,DCL-20260812-009,80,Acquisition - Texas - IPA Negotiates Sale of 188-Unit Apartment Complex in Arlington,Acquisition - Acquisition - Texas - IPA Negotiates Sale of 188-Unit Apartment Complex in Arlington,Acquisition - IPA - Texas,Acquisition,Texas,Apartment,IPA,Unknown,188 units,,,1,1,1,REBusiness Online,IPA Negotiates Sale of 188-Unit Apartment Complex in Arlington,Texas,76
2026-08-12,20260812-234133-86ac94e9,2026-08-12 23:41:33,DFP-B5B23632AD,DCL-20260812-011,80,Acquisition - Atlanta / Georgia - Walton Communities Offloads Two Atlanta Rental Properties,Acquisition - Acquisition - Atlanta / Georgia - Walton Communities Offloads Two Atlanta Rental Properties,Acquisition - JLL - Los Angeles,Acquisition,Atlanta / Georgia,Affordable Housing,JLL,JLL,,,,1,1,1,Connect CRE Atlanta,Walton Communities Offloads Two Atlanta Rental Properties,Atlanta / Georgia,75
2026-08-12,20260812-234133-86ac94e9,2026-08-12 23:41:33,DFP-ACA15745DA,DCL-20260812-010,80,Acquisition - Other / Unknown - JLL Arranges Sale of Two Seniors Housing Communities Totaling 216 Units in Metro Twin Citi...,Acquisition - Acquisition - Other / Unknown - JLL Arranges Sale of Two Seniors Housing Communities Totaling 216 Units in Metro Twin Citi...,Acquisition - JLL - Other / Unknown,Acquisition,Other / Unknown,Senior Housing,JLL,JLL,216 Units,,,1,1,1,REBusiness Online,JLL Arranges Sale of Two Seniors Housing Communities Totaling 216 Units in Metro Twin Cities,Other / Unknown,75
2026-08-12,20260812-234133-86ac94e9,2026-08-12 23:41:33,DFP-68F3B9492C,DCL-20260812-002,80,Acquisition - California - Levin Johnston Completes 1031 Exchange with Mountain View Apartment Deal,Acquisition - Acquisition - California - Levin Johnston Completes 1031 Exchange with Mountain View Apartment Deal,Acquisition - Marcus & Millichap - California,Acquisition,California,Apartment,Marcus & Millichap,Unknown,,$12.1; $12.1; $5.6,,1,1,1,Connect CRE,Levin Johnston Completes 1031 Exchange with Mountain View Apartment Deal,California,85
2026-08-12,20260812-234133-86ac94e9,2026-08-12 23:41:33,DFP-CBBA36583D,DCL-20260812-024,80,Disposition / Exit - Florida - Pearlmark Offloads 216-Unit Bradenton Apartment Community,Disposition / Exit - Disposition / Exit - Florida - Pearlmark Offloads 216-Unit Bradenton Apartment Community,Disposition / Exit - Berkadia - Florida,Disposition / Exit,Florida,Apartment,Berkadia,Berkadia,,,,1,1,1,Connect CRE Apartments,Pearlmark Offloads 216-Unit Bradenton Apartment Community,Florida,66
2026-08-12,20260812-234133-86ac94e9,2026-08-12 23:41:33,DFP-76241EDA21,DCL-20260812-023,80,Disposition / Exit - Riverside / California - Brokerage Veteran Establishes Independent Firm and Celebrates Inaugural Transaction Rarita...,Disposition / Exit - Disposition / Exit - Riverside / California - Brokerage Veteran Establishes Independent Firm and Celebrates Inaugural Transaction Rarita...,Disposition / Exit - IPA - California,Disposition / Exit,Riverside / California,Multifamily,IPA,Unknown,,$13.25 million; $13.25 million,,1,1,1,Yield PRO,Brokerage Veteran Establishes Independent Firm and Celebrates Inaugural Transaction Raritan Riverside in Raritan New Jersey,Riverside / California,66
2026-08-12,20260812-234133-86ac94e9,2026-08-12 23:41:33,DFP-4F3BD0FACF,DCL-20260812-013,80,Disposition / Exit - California - Costa Mesa Multifamily Changes Hands for Value-Add Repositioning,Disposition / Exit - Disposition / Exit - California - Costa Mesa Multifamily Changes Hands for Value-Add Repositioning,Disposition / Exit - Marcus & Millichap - California,Disposition / Exit,California,Apartment,Marcus & Millichap,Unknown,,$16.9 million; $412; $550,,1,1,1,Connect CRE Orange County,Costa Mesa Multifamily Changes Hands for Value-Add Repositioning,California,75
2026-08-12,20260812-234133-86ac94e9,2026-08-12 23:41:33,DFP-54C9641851,DCL-20260812-017,80,Disposition / Exit - Los Angeles / California - Prime Residential Pays $51M for Miracle Mile Apartments in Los Angeles,Disposition / Exit - Disposition / Exit - Los Angeles / California - Prime Residential Pays $51M for Miracle Mile Apartments in Los Angeles,Disposition / Exit - Marcus & Millichap - Los Angeles,Disposition / Exit,Los Angeles / California,Apartment,Marcus & Millichap,Unknown,,$51M; $51.25 million; $388,,1,1,1,Yield PRO,Prime Residential Pays $51M for Miracle Mile Apartments in Los Angeles,Los Angeles / California,72
