run_date,run_id,canonical_project_id,canonical_project_name,project_identity_confidence,lifecycle_transition_id,canonical_asset_or_project_name,market,city_or_submarket,residential_sector,gp_or_developer,previous_stage,current_stage,previous_stage_rank,current_stage_rank,transition_type,stage_change,days_since_first_seen,days_since_last_seen,observation_count,progression_score,stall_risk_score,execution_momentum_label,woomi_timing_relevance,recommended_transition_follow_up,evidence_article_title,source,url,confidence_level
2026-08-12,20260812-234133-86ac94e9,PRJ-20260812-0157,Construction Financing - Miami / Florida - Affiliated Closes Financing on Mixed-Income Fort Lauderdale Apartment Project,80,LCT-20260812-028,Refinancing - Miami / Florida - Stewards Inks $79M Refi of Hollywood Rental Asset,Unknown,South Florida,Apartment,Unknown,Delivery / Opening,Delivery / Opening,13,13,Mature / Operating,0,1,1,2,77,28,Mature,Relevant to construction timing,"Use as delivery, lease-up, and underwriting benchmark",Stewards Inks $79M Refi of Hollywood Rental Asset,Connect CRE South Florida,https://www.connectcre.com/stories/stewards-inks-79m-refi-of-hollywood-rental-asset/,High
2026-08-12,20260812-234133-86ac94e9,PRJ-20260812-0052,Landmark Properties Completes 397-Bed Student Housing Development Near Colorado State University,80,LCT-20260812-058,Landmark Properties Completes 397-Bed Student Housing Development Near Colorado State University,Colorado,Unknown,Student Housing,,No Previous Record,Delivery / Opening,0,13,Newly Detected Project,13,0,0,1,71,11,Unknown,Relevant to construction timing,"Use as delivery, lease-up, and underwriting benchmark",Landmark Properties Completes 397-Bed Student Housing Development Near Colorado State University,REBusiness Online,https://rebusinessonline.com/landmark-properties-completes-397-bed-student-housing-development-near-colorado-state-university/,Medium
2026-08-12,20260812-234133-86ac94e9,PRJ-20260812-0070,CBRE Arranges $109.5M Permanent Loan for Jersey City Apartment Building,100,LCT-20260812-012,CBRE Arranges $109.5M Permanent Loan for Jersey City Apartment Building,Other / Unknown,Jersey City,Apartment,CBRE,No Previous Record,Delivery / Opening,0,13,Newly Detected Project,13,0,0,1,65,11,Unknown,Relevant to construction timing,"Use as delivery, lease-up, and underwriting benchmark",CBRE Arranges $109.5M Permanent Loan for Jersey City Apartment Building,REBusiness Online,https://rebusinessonline.com/cbre-arranges-109-5m-permanent-loan-for-jersey-city-apartment-building/,Medium
2026-08-12,20260812-234133-86ac94e9,PRJ-20260812-0165,JV / Partnership - Other / Unknown - CBRE Arranges $109.5M Permanent Loan for Jersey City Apartment Building,100,LCT-20260812-020,JV / Partnership - Other / Unknown - CBRE Arranges $109.5M Permanent Loan for Jersey City Apartment Building,Unknown,Unknown,Apartment,CBRE,No Previous Record,Delivery / Opening,0,13,Newly Detected Project,13,0,0,1,65,11,Unknown,Relevant to construction timing,"Use as delivery, lease-up, and underwriting benchmark",CBRE Arranges $109.5M Permanent Loan for Jersey City Apartment Building,REBusiness Online,https://rebusinessonline.com/cbre-arranges-109-5m-permanent-loan-for-jersey-city-apartment-building/,Medium
2026-08-12,20260812-234133-86ac94e9,PRJ-20260812-0168,Construction Financing - Other / Unknown - Tree Street Group Closes on Construction Financing for Chicago Geothermal Multifamily Resi...,80,LCT-20260812-088,General Project Signal - Other / Unknown - Multifamily Absorption Rate Remains Below 50%,Unknown,Unknown,Apartment,Unknown,Delivery / Opening,Delivery / Opening,13,13,Mature / Operating,0,1,1,2,63,11,Mature,Relevant to construction timing,"Use as delivery, lease-up, and underwriting benchmark",Multifamily Absorption Rate Remains Below 50%,NAHB Eye on Housing - Multifamily,https://eyeonhousing.org/2026/03/multifamily-absorption-rate-remains-below-50/,Medium
2026-08-12,20260812-234133-86ac94e9,PRJ-20260812-0059,Development Start - Dallas / Texas - Teeple Adding 312-Unit Student Housing Project to Texas A&M Offering,80,LCT-20260812-025,Refinancing - Dallas / Texas - Nitya Refinances 432-Unit Dallas Rental Property,Unknown,Dallas,Apartment,Unknown,Refinancing / Recapitalization,Refinancing / Recapitalization,16,16,Same Stage Persistence,0,1,1,2,62,30,Stable,Relevant to refinancing / recap timing,"Track maturity, lender, recapitalization need, and potential JV angle",Nitya Refinances 432-Unit Dallas Rental Property,Connect CRE Texas,https://www.connectcre.com/stories/nitya-refinances-432-unit-dallas-rental-property/,Medium
2026-08-12,20260812-234133-86ac94e9,PRJ-20260812-0069,Acquisition - Houston / Texas - 895-Unit Texas Luxury Apartment Portfolio is Acquired by Strategic Value Partners,80,LCT-20260812-067,Acquisition - Houston / Texas - 895-Unit Texas Luxury Apartment Portfolio is Acquired by Strategic Value Partners,Unknown,Houston,Apartment,Unknown,No Previous Record,Delivery / Opening,0,13,Newly Detected Project,13,0,0,1,62,12,Unknown,Relevant to construction timing,"Use as delivery, lease-up, and underwriting benchmark",895-Unit Texas Luxury Apartment Portfolio is Acquired by Strategic Value Partners,Yield PRO,https://yieldpro.com/2026/08/resia-ten-oaks/,Medium
2026-08-12,20260812-234133-86ac94e9,PRJ-20260812-0168,Construction Financing - Other / Unknown - Tree Street Group Closes on Construction Financing for Chicago Geothermal Multifamily Resi...,80,LCT-20260812-080,JV / Partnership - Other / Unknown - New 265-Bed Student Housing Development Near UC Berkeley Completed Student Move-Ins Begin...,Unknown,Unknown,Student Housing,Unknown,No Previous Record,Delivery / Opening,0,13,Newly Detected Project,13,0,0,1,60,12,Unknown,Relevant to construction timing,"Use as delivery, lease-up, and underwriting benchmark",New 265-Bed Student Housing Development Near UC Berkeley Completed Student Move-Ins Begin Immediately,Yield PRO,https://yieldpro.com/2026/08/the-valient/,Medium
2026-08-12,20260812-234133-86ac94e9,PRJ-20260812-0116,New 265-Bed Student Housing Development Near UC Berkeley Completed Student Move-Ins Begin Immediately,100,LCT-20260812-083,New 265-Bed Student Housing Development Near UC Berkeley Completed Student Move-Ins Begin Immediately,Other / Unknown,Other / Unknown,Student Housing,Canyon Partners,No Previous Record,Delivery / Opening,0,13,Newly Detected Project,13,0,0,1,60,10,Unknown,Relevant to construction timing,"Use as delivery, lease-up, and underwriting benchmark",New 265-Bed Student Housing Development Near UC Berkeley Completed Student Move-Ins Begin Immediately,Yield PRO,https://yieldpro.com/2026/08/the-valient/,Medium
2026-08-12,20260812-234133-86ac94e9,PRJ-20260812-0171,Refinancing - Salt Lake City / Utah - ArrowMark Partners Refis Utah Apartments With $58M Bridge Loan,80,LCT-20260812-018,Refinancing - Salt Lake City / Utah - ArrowMark Partners Refis Utah Apartments With $58M Bridge Loan,Unknown,Utah,Apartment,Unknown,No Previous Record,Refinancing / Recapitalization,0,16,Newly Detected Project,16,0,0,1,58,30,Unknown,Relevant to refinancing / recap timing,"Track maturity, lender, recapitalization need, and potential JV angle",ArrowMark Partners Refis Utah Apartments With $58M Bridge Loan,Commercial Observer,https://commercialobserver.com/2026/08/arrowmark-partners-utah-apartments/,Medium
