run_date,run_id,run_timestamp,la_submarket,article_count,deal_count,entitlement_signal_count,opportunity_count,distress_signal_count,timing_signal_count,residential_sector_focus,entitlement_theme,site_strategy_theme,local_gp_or_developer,project_or_deal_reference,la_opportunity_score,la_execution_risk_score,entitlement_precedent_signal,potential_woomi_site_strategy,recommended_local_follow_up,confidence_level
2026-08-12,20260812-234133-86ac94e9,2026-08-12 23:41:33,Hollywood,2,2,1,2,1,3,Apartment,Entitlement Approval,Downtown infill,Unknown,Affordable housing proposed at 1058 N. Kingsley Dr. in East Hollywood; Entitlement / Permitting - Los Angeles / California - Affordable housing proposed at 1058 N. Kingsley Dr. in East Hollywood; Refinancing - Miami / Florida - Stewards Inks $79M Refi of Hollywood Rental Asset; Stewards Inks $79M Refi of Hollywood Rental Asset,100,47,Yes,Hollywood / transit-oriented housing watch,Track local planning docket and entitlement precedent,High
2026-08-12,20260812-234133-86ac94e9,2026-08-12 23:41:33,Los Angeles,8,2,6,0,0,0,Mixed-Use Residential,CEQA / Environmental Review,University-adjacent,Unknown,42 apartments slated for 2817 Montrose Ave. in Glendale; Affordable housing proposed at 1058 N. Kingsley Dr. in East Hollywood; Apartment REITs see Sun Belt momentum in latest earnings; Centerspace executives outline disposition plans; Construction begins for student housing at Long Beach City College,93,45,Yes,Monitor only,Track local planning docket and entitlement precedent,High
2026-08-12,20260812-234133-86ac94e9,2026-08-12 23:41:33,California,0,5,1,0,0,0,Apartment,Entitlement Approval,General submarket monitoring,Unknown,Acquisition - California - Bascom Acquires Buena Park Apartments as Value-Add Deal; Acquisition - California - Levin Johnston Completes 1031 Exchange with Mountain View Apartment Deal; Entitlement / Permitting - California - Monterey Park approves upsized project at 114 E. Garvey Avenue; General Project Signal - California - California Awards $239M in Gap Funding to 20 Affordable Projects; General Project Signal - California - Keystone Arranges $22M Permanent Loan for Belmont Multifamily,72,20,Yes,Monitor only,Track local planning docket and entitlement precedent,Medium
2026-08-12,20260812-234133-86ac94e9,2026-08-12 23:41:33,East Hollywood,1,1,1,1,0,1,Affordable Housing,Entitlement Approval,General submarket monitoring,Unknown,Affordable housing proposed at 1058 N. Kingsley Dr. in East Hollywood; Entitlement / Permitting - Los Angeles / California - Affordable housing proposed at 1058 N. Kingsley Dr. in East Hollywood,69,42,Yes,Hollywood / transit-oriented housing watch,Track local planning docket and entitlement precedent,Medium
2026-08-12,20260812-234133-86ac94e9,2026-08-12 23:41:33,Glendale,1,1,1,1,0,1,Affordable Housing,Entitlement Approval,General submarket monitoring,Unknown,42 apartments slated for 2817 Montrose Ave. in Glendale; Entitlement / Permitting - Other / Unknown - 42 apartments slated for 2817 Montrose Ave. in Glendale,67,40,Yes,Monitor only,Track local planning docket and entitlement precedent,Medium
2026-08-12,20260812-234133-86ac94e9,2026-08-12 23:41:33,Watts,1,1,1,1,0,1,General Residential,Office-to-Residential Conversion,Office conversion corridor,Unknown,Fresh renderings for Watts Towers Art Center revamp; Office-to-Residential Conversion - Los Angeles / California - Fresh renderings for Watts Towers Art Center revamp,66,55,Yes,Monitor only,Track local planning docket and entitlement precedent,Medium
2026-08-12,20260812-234133-86ac94e9,2026-08-12 23:41:33,Costa Mesa,1,1,0,1,0,0,Apartment,General Entitlement Signal,General submarket monitoring,Unknown,Costa Mesa Multifamily Changes Hands for Value-Add Repositioning; Disposition / Exit - California - Costa Mesa Multifamily Changes Hands for Value-Add Repositioning,65,30,No,Orange County suburban apartment watch,Review potential acquisition pipeline,Medium
2026-08-12,20260812-234133-86ac94e9,2026-08-12 23:41:33,MacArthur Park,1,1,0,1,0,0,Apartment,General Entitlement Signal,General submarket monitoring,Unknown,Berkadia Negotiates $40.6M Multifamily Property Sale in Augusta Georgia with MacArthur Park Apartments; Disposition / Exit - Georgia - Berkadia Negotiates $40.6M Multifamily Property Sale in Augusta Georgia with MacArthur Par...,65,30,No,Monitor only,Review potential acquisition pipeline,Medium
2026-08-12,20260812-234133-86ac94e9,2026-08-12 23:41:33,Miracle Mile,1,1,0,1,0,0,Apartment,General Entitlement Signal,General submarket monitoring,Unknown,Disposition / Exit - Los Angeles / California - Prime Residential Pays $51M for Miracle Mile Apartments in Los Angeles; Prime Residential Pays $51M for Miracle Mile Apartments in Los Angeles,64,30,No,Monitor only,Review potential acquisition pipeline,Medium
2026-08-12,20260812-234133-86ac94e9,2026-08-12 23:41:33,Riverside,1,1,0,1,0,0,Multifamily,General Entitlement Signal,General submarket monitoring,Unknown,Brokerage Veteran Establishes Independent Firm and Celebrates Inaugural Transaction Raritan Riverside in Raritan New Jersey; Disposition / Exit - Riverside / California - Brokerage Veteran Establishes Independent Firm and Celebrates Inaugural Transaction Rarita...,63,30,No,Inland Empire BTR / rental housing watch,Review potential acquisition pipeline,Medium
2026-08-12,20260812-234133-86ac94e9,2026-08-12 23:41:33,Long Beach,1,1,0,1,0,0,Student Housing,General Entitlement Signal,University-adjacent,Unknown,Construction begins for student housing at Long Beach City College; General Project Signal - Southeast - Construction begins for student housing at Long Beach City College,55,30,No,Long Beach mixed-use residential watch,Review potential acquisition pipeline,Medium
2026-08-12,20260812-234133-86ac94e9,2026-08-12 23:41:33,Pasadena,1,1,0,1,0,0,Workforce Housing,General Entitlement Signal,University-adjacent,Unknown,General Project Signal - Other / Unknown - Rendering Revealed: Workforce housing at 315 N. Pasadena Ave.; Rendering Revealed: Workforce housing at 315 N. Pasadena Ave.,55,30,No,Pasadena entitlement precedent watch,Review potential acquisition pipeline,Medium
2026-08-12,20260812-234133-86ac94e9,2026-08-12 23:41:33,Orange County,3,0,0,0,0,0,Apartment,General Entitlement Signal,General submarket monitoring,Unknown,"Bascom Acquires Buena Park Apartments as Value-Add Deal; Costa Mesa Multifamily Changes Hands for Value-Add Repositioning; Milhaus Merges with SRG Residential, Will Acquire Broadshore Capital",12,30,No,Orange County suburban apartment watch,Monitor only,Low
2026-08-12,20260812-234133-86ac94e9,2026-08-12 23:41:33,Santa Monica,1,0,0,0,0,0,Affordable Housing,General Entitlement Signal,General submarket monitoring,Unknown,Affordable housing proposed at 1058 N. Kingsley Dr. in East Hollywood,12,30,No,Monitor only,Monitor only,Low
