run_date,run_id,run_timestamp,gp_name,canonical_gp_name,gp_activity_score,institutional_relationship_score,capital_flow_score,regional_relevance_score,residential_sector_score,partnership_signal_score,innovation_signal_score,california_la_relevance_score,execution_signal_score,momentum_signal_score,emerging_gp_score,gp_tier,primary_market,residential_sector_focus,source_platform_types,institutional_partners,capital_sources,detected_strategies,innovation_signals,execution_signals,california_la_presence,partnership_signal,momentum_label,likely_growth_direction,potential_woomi_use_case,recommended_follow_up,confidence_level,special_labels
2026-08-12,20260812-234133-86ac94e9,2026-08-12 23:41:33,Canyon Partners,Canyon Partners,73,88,90,35,70,100,0,100,25,64,71,Tier 2 High Potential GP,Other / Unknown,Student Housing,Other,None detected,None detected,Development Capital Deployment; entitlement; JV / partnership; operational technology / AI adoption; operational efficiency push,None detected,completed,High,Strong partnership signal,Improving,California / LA strategic positioning,Potential GP partnership candidate,Track JV and capital partner activity,Medium,Institutional Capital Magnet; LA Strategic Watch; Operational Excellence Signal
2026-08-12,20260812-234133-86ac94e9,2026-08-12 23:41:33,CBRE,CBRE,100,98,90,55,90,100,0,0,25,74,68,Tier 3 Monitoring GP,National,Apartment,Other,cbre,cbre,JV / Partnership; Refinancing / Recapitalization; operational efficiency push; refinancing; JV / partnership; operational technology / AI adoption,None detected,completed,Low,Strong partnership signal,Accelerating,Distressed opportunity positioning,Potential GP partnership candidate,Track JV and capital partner activity,High,Institutional Capital Magnet; Distressed Opportunity Candidate; Operational Excellence Signal
2026-08-12,20260812-234133-86ac94e9,2026-08-12 23:41:33,ArrowMark Partners,ArrowMark Partners,63,91,90,55,90,100,0,0,50,67,67,Tier 3 Monitoring GP,Salt Lake City / Utah,Apartment,Other,None detected,None detected,Refinancing / Recapitalization; refinancing; JV / partnership; stable platform monitoring,None detected,delivered; lease-up,Low,Strong partnership signal,Improving,Distressed opportunity positioning,Potential GP partnership candidate,Track JV and capital partner activity,Medium,Institutional Capital Magnet; Distressed Opportunity Candidate; Operational Excellence Signal
2026-08-12,20260812-234133-86ac94e9,2026-08-12 23:41:33,Marcus & Millichap,Marcus & Millichap,100,100,90,100,90,0,0,100,0,67,66,Tier 3 Monitoring GP,California,Apartment,Other,None detected,None detected,Acquisition; Capital Inflow; Disposition / Exit; acquisition; disposition / exit; operational technology / AI adoption; operational efficiency push,None detected,None detected,High,No clear partnership signal,Accelerating,Institutional-backed regional expansion,Capital market and pricing discovery reference,Review LA / California development activity,Medium,Institutional Capital Magnet; LA Strategic Watch
2026-08-12,20260812-234133-86ac94e9,2026-08-12 23:41:33,Asset Management,Brookfield,97,99,90,55,90,100,0,0,0,66,66,Tier 3 Monitoring GP,National,Apartment,Other,None detected,None detected,Capital Inflow; acquisition; refinancing; JV / partnership; capital raise; operational technology / AI adoption; operational efficiency push,None detected,None detected,Low,Strong partnership signal,Accelerating,Selective residential growth,Potential GP partnership candidate,Track JV and capital partner activity,Medium,Institutional Capital Magnet
2026-08-12,20260812-234133-86ac94e9,2026-08-12 23:41:33,Brookfield,Brookfield,97,99,90,55,90,100,0,0,0,66,66,Tier 3 Monitoring GP,National,Apartment,Other,None detected,None detected,Capital Inflow; acquisition; refinancing; JV / partnership; capital raise; operational technology / AI adoption; operational efficiency push,None detected,None detected,Low,Strong partnership signal,Accelerating,Selective residential growth,Potential GP partnership candidate,Track JV and capital partner activity,Low,Institutional Capital Magnet
2026-08-12,20260812-234133-86ac94e9,2026-08-12 23:41:33,Walker & Dunlop,Walker & Dunlop,100,97,90,55,90,100,0,0,0,67,66,Tier 3 Monitoring GP,New York,Apartment,Other,walker & dunlop,walker & dunlop,JV / Partnership; Refinancing / Recapitalization; operational efficiency push; refinancing; JV / partnership; operational technology / AI adoption,None detected,None detected,Low,Strong partnership signal,Accelerating,Distressed opportunity positioning,Potential GP partnership candidate,Track JV and capital partner activity,Medium,Institutional Capital Magnet; Distressed Opportunity Candidate
2026-08-12,20260812-234133-86ac94e9,2026-08-12 23:41:33,JLL,JLL,100,100,90,35,55,65,0,90,0,67,65,Tier 3 Monitoring GP,Other / Unknown,Senior Housing,Other,jll,jll,Acquisition; Capital Inflow; Disposition / Exit; acquisition; disposition / exit; operational technology / AI adoption; operational efficiency push,None detected,None detected,High,Moderate partnership signal,Accelerating,California / LA strategic positioning,Capital market and pricing discovery reference,Review LA / California development activity,Medium,Institutional Capital Magnet; LA Strategic Watch
2026-08-12,20260812-234133-86ac94e9,2026-08-12 23:41:33,Bascom Group,Bascom Group,83,96,90,100,90,0,0,100,0,60,65,Tier 3 Monitoring GP,California,Apartment,Other,None detected,None detected,Acquisition; Capital Inflow; acquisition; disposition / exit; refinancing; operational technology / AI adoption; operational efficiency push,None detected,None detected,High,No clear partnership signal,Accelerating,Institutional-backed regional expansion,Capital market and pricing discovery reference,Review LA / California development activity,Medium,Institutional Capital Magnet; LA Strategic Watch
2026-08-12,20260812-234133-86ac94e9,2026-08-12 23:41:33,Strategic Value Partners,Strategic Value Partners,63,82,90,55,90,100,0,0,25,60,64,Tier 3 Monitoring GP,Houston / Texas,Apartment,Other,None detected,None detected,Capital Inflow; acquisition; JV / partnership; selective multifamily acquisition,None detected,completed,Low,Strong partnership signal,Improving,Selective residential growth,Potential GP partnership candidate,Track JV and capital partner activity,Medium,Institutional Capital Magnet; Operational Excellence Signal
2026-08-12,20260812-234133-86ac94e9,2026-08-12 23:41:33,"Milhaus Merges with SRG Residential, Will","Milhaus Merges with SRG Residential, Will",82,80,90,100,90,0,0,100,25,67,63,Tier 3 Monitoring GP,California,Apartment,Other,None detected,None detected,Capital Inflow; acquisition; operational technology / AI adoption; operational efficiency push,None detected,completed,High,No clear partnership signal,Accelerating,Institutional-backed regional expansion,Capital market and pricing discovery reference,Review LA / California development activity,Medium,Institutional Capital Magnet; LA Strategic Watch; Operational Excellence Signal
2026-08-12,20260812-234133-86ac94e9,2026-08-12 23:41:33,Mike Boyd Saratoga Capital,Mike Boyd Saratoga Capital,73,82,75,55,90,100,0,0,0,52,60,Tier 3 Monitoring GP,Atlanta / Georgia,Apartment,Other,None detected,None detected,Capital Outflow / Exit; disposition / exit; JV / partnership; distressed opportunity; operational technology / AI adoption; distressed recapitalization,None detected,None detected,Low,Strong partnership signal,Improving,Distressed opportunity positioning,Potential GP partnership candidate,Track JV and capital partner activity,Medium,Institutional Capital Magnet; Distressed Opportunity Candidate
2026-08-12,20260812-234133-86ac94e9,2026-08-12 23:41:33,Beach Point Capital,Beach Point Capital,63,80,90,35,55,100,0,0,0,52,56,Tier 3 Monitoring GP,Other / Unknown,Mixed-Use Residential,Other,None detected,None detected,Refinancing / Recapitalization; refinancing; JV / partnership; stable platform monitoring,None detected,None detected,Low,Strong partnership signal,Improving,Distressed opportunity positioning,Potential GP partnership candidate,Track JV and capital partner activity,Medium,Institutional Capital Magnet; Distressed Opportunity Candidate
2026-08-12,20260812-234133-86ac94e9,2026-08-12 23:41:33,Berkadia,Berkadia,100,100,90,75,90,0,0,0,0,67,53,Emerging Watchlist,Florida,Apartment,Other,berkadia,berkadia,Acquisition; Capital Inflow; Disposition / Exit; acquisition; disposition / exit; operational technology / AI adoption; operational efficiency push,None detected,None detected,Low,No clear partnership signal,Accelerating,Institutional-backed regional expansion,Capital market and pricing discovery reference,Review institutional pricing and capital flow signals,Medium,Institutional Capital Magnet
2026-08-12,20260812-234133-86ac94e9,2026-08-12 23:41:33,IPA,IPA,100,97,90,75,90,0,0,0,0,67,53,Emerging Watchlist,Texas,Apartment,Other,None detected,None detected,Acquisition; Capital Inflow; Disposition / Exit; acquisition; disposition / exit; operational technology / AI adoption; operational efficiency push,None detected,None detected,Low,No clear partnership signal,Accelerating,Institutional-backed regional expansion,Capital market and pricing discovery reference,Review institutional pricing and capital flow signals,Medium,Institutional Capital Magnet
2026-08-12,20260812-234133-86ac94e9,2026-08-12 23:41:33,Harbor Group International,Harbor Group International,55,60,75,55,90,0,0,90,0,44,49,Emerging Watchlist,Miami / Florida,Apartment,Other,None detected,None detected,Acquisition; Capital Outflow / Exit; disposition / exit; operational technology / AI adoption; operational efficiency push,None detected,None detected,High,No clear partnership signal,Improving,California / LA strategic positioning,Capital market and pricing discovery reference,Review LA / California development activity,Medium,Institutional Capital Magnet; LA Strategic Watch
2026-08-12,20260812-234133-86ac94e9,2026-08-12 23:41:33,Northlink Capital,Northlink Capital,73,83,90,55,90,0,0,0,0,56,47,Emerging Watchlist,Miami / Florida,Apartment,Other,None detected,None detected,Refinancing / Recapitalization; operational efficiency push; refinancing; operational technology / AI adoption,None detected,None detected,Low,No clear partnership signal,Improving,Distressed opportunity positioning,Capital market and pricing discovery reference,Review institutional pricing and capital flow signals,Medium,Institutional Capital Magnet; Distressed Opportunity Candidate
2026-08-12,20260812-234133-86ac94e9,2026-08-12 23:41:33,Richman Group,Richman Group,63,83,90,55,90,0,0,0,0,52,47,Emerging Watchlist,Miami / Florida,Apartment,Other,None detected,None detected,Refinancing / Recapitalization; refinancing; stable platform monitoring,None detected,None detected,Low,No clear partnership signal,Improving,Distressed opportunity positioning,Capital market and pricing discovery reference,Review institutional pricing and capital flow signals,Medium,Institutional Capital Magnet; Distressed Opportunity Candidate
2026-08-12,20260812-234133-86ac94e9,2026-08-12 23:41:33,Three Texas Rental Communities,Three Texas Rental Communities,73,83,90,55,90,0,0,0,0,56,47,Emerging Watchlist,Houston / Texas,Apartment,Other,None detected,None detected,Refinancing / Recapitalization; operational efficiency push; refinancing; operational technology / AI adoption,None detected,None detected,Low,No clear partnership signal,Improving,Distressed opportunity positioning,Capital market and pricing discovery reference,Review institutional pricing and capital flow signals,Medium,Institutional Capital Magnet; Distressed Opportunity Candidate
2026-08-12,20260812-234133-86ac94e9,2026-08-12 23:41:33,BWE,BWE,63,79,90,55,90,0,0,0,0,52,46,Emerging Watchlist,Louisville / Kentucky,Multifamily,Other,None detected,None detected,Capital Inflow; acquisition; refinancing; selective multifamily acquisition,None detected,None detected,Low,No clear partnership signal,Improving,Selective residential growth,Capital market and pricing discovery reference,Review institutional pricing and capital flow signals,Medium,Institutional Capital Magnet
