run_date,run_id,la_persistent_watch_id,canonical_project_id,canonical_project_name,la_submarket,address_or_location_clue,gp_or_developer,residential_sector,latest_lifecycle_stage,progression_status,stall_risk_label,entitlement_signal_count,timing_signal_count,financing_signal_count,opportunity_score,risk_score,woomi_site_strategy_relevance,potential_woomi_strategy_angle,recommended_local_follow_up,confidence_level
2026-08-12,20260812-234133-86ac94e9,LAP-20260812-001,PRJ-20260812-0049,Acquisition - California - Levin Johnston Completes 1031 Exchange with Mountain View Apartment Deal,California,California,Marcus & Millichap,Apartment,Unknown Stage,Unknown,Low Stall Risk,0,0,0,100,32,High relevance to LA site strategy,Track repeat project updates,"Create or refresh a project watch file with sponsor, site, entitlement, financing, and timing notes",High
2026-08-12,20260812-234133-86ac94e9,LAP-20260812-002,PRJ-20260812-0079,Disposition / Exit - Los Angeles / California - Prime Residential Pays $51M for Miracle Mile Apartments in Los Angeles,Los Angeles,Los Angeles,Marcus & Millichap,Apartment,Unknown Stage,Newly Detected,Low Stall Risk,0,0,0,98,25,High relevance to LA site strategy,Track repeat project updates,"Create or refresh a project watch file with sponsor, site, entitlement, financing, and timing notes",High
2026-08-12,20260812-234133-86ac94e9,LAP-20260812-023,PRJ-20260812-0002,Entitlement / Permitting - Los Angeles / California - Affordable housing proposed at 1058 N. Kingsley Dr. in East Hollywood,Los Angeles,1058 N. Kingsley Dr,Unknown,Affordable Housing,Unknown Stage,Newly Detected,Low Stall Risk,1,0,0,95,34,General LA / California monitoring,Monitor only,Monitor for repeated project updates,Low
2026-08-12,20260812-234133-86ac94e9,LAP-20260812-020,PRJ-20260812-0006,Entitlement / Permitting - California - Monterey Park approves upsized project at 114 E. Garvey Avenue,California,114 E. Garvey Avenue,Unknown,Mixed-Use Residential,Unknown Stage,Newly Detected,Low Stall Risk,2,0,0,93,39,Relevant to California site monitoring,Track repeat project updates,Monitor for repeated project updates,Medium
2026-08-12,20260812-234133-86ac94e9,LAP-20260812-004,PRJ-20260812-0146,Disposition / Exit - Riverside / California - Brokerage Veteran Establishes Independent Firm and Celebrates Inaugural Transaction Rarita...,California,Riverside,IPA,Multifamily,Unknown Stage,Newly Detected,Unknown,0,0,0,91,23,High relevance to LA site strategy,Track repeat project updates,"Create or refresh a project watch file with sponsor, site, entitlement, financing, and timing notes",High
2026-08-12,20260812-234133-86ac94e9,LAP-20260812-026,PRJ-20260812-0018,Entitlement / Permitting - Other / Unknown - 42 apartments slated for 2817 Montrose Ave. in Glendale,Los Angeles,2817 Montrose Ave,Unknown,Affordable Housing,Unknown Stage,Newly Detected,Low Stall Risk,1,0,0,90,32,General LA / California monitoring,Monitor only,Monitor for repeated project updates,Low
2026-08-12,20260812-234133-86ac94e9,LAP-20260812-005,PRJ-20260812-0080,Entitlement / Permitting - Los Angeles / California - Affordable housing proposed at 1058 N. Kingsley Dr. in East Hollywood,Los Angeles,Los Angeles,Unknown,Mixed-Use Residential,Early Site Signal,Persistent Same Stage,Low Stall Risk,13,0,0,89,44,High relevance to LA site strategy,Track repeat project updates,"Create or refresh a project watch file with sponsor, site, entitlement, financing, and timing notes",High
2026-08-12,20260812-234133-86ac94e9,LAP-20260812-003,PRJ-20260812-0050,General Project Signal - California - California Awards $239M in Gap Funding to 20 Affordable Projects,California,California,Unknown,Apartment,Unknown Stage,Unknown,Low Stall Risk,18,0,6,85,40,High relevance to LA site strategy,Track repeat project updates,"Create or refresh a project watch file with sponsor, site, entitlement, financing, and timing notes",High
2026-08-12,20260812-234133-86ac94e9,LAP-20260812-034,PRJ-20260812-0024,General Project Signal - Other / Unknown - Rendering Revealed: Workforce housing at 315 N. Pasadena Ave.,Pasadena,315 N. Pasadena Ave,Unknown,Workforce Housing,Unknown Stage,Newly Detected,Low Stall Risk,0,0,0,85,32,General LA / California monitoring,Monitor only,Monitor for repeated project updates,Low
2026-08-12,20260812-234133-86ac94e9,LAP-20260812-021,PRJ-20260812-0032,Prime Residential Pays $51M for Miracle Mile Apartments in Los Angeles,Los Angeles,740 Burnside Avenue,Marcus & Millichap,Apartment,Unknown Stage,Newly Detected,Low Stall Risk,0,0,0,85,25,Relevant to California site monitoring,Track repeat project updates,Monitor for repeated project updates,Medium
2026-08-12,20260812-234133-86ac94e9,LAP-20260812-012,PRJ-20260812-0171,Refinancing - Salt Lake City / Utah - ArrowMark Partners Refis Utah Apartments With $58M Bridge Loan,Los Angeles,Utah,Unknown,Apartment,Refinancing / Recapitalization,Newly Detected,Medium Stall Risk,0,0,3,84,52,Relevant to California site monitoring,Track repeat project updates,Monitor for repeated project updates,High
2026-08-12,20260812-234133-86ac94e9,LAP-20260812-008,PRJ-20260812-0043,Construction Financing - Atlanta / Georgia - Developer Duo Obtains Construction Financing for $147M Atlanta Student Housing Project,Los Angeles,Atlanta,Unknown,Apartment,Unknown Stage,Unknown,Low Stall Risk,0,15,0,81,40,High relevance to LA site strategy,Track repeat project updates,"Create or refresh a project watch file with sponsor, site, entitlement, financing, and timing notes",High
2026-08-12,20260812-234133-86ac94e9,LAP-20260812-006,PRJ-20260812-0157,Construction Financing - Miami / Florida - Affiliated Closes Financing on Mixed-Income Fort Lauderdale Apartment Project,Los Angeles,South Florida,Unknown,Apartment,Delivery / Opening,Mature / Operating,Medium Stall Risk,0,18,12,79,56,High relevance to LA site strategy,Track repeat project updates,"Create or refresh a project watch file with sponsor, site, entitlement, financing, and timing notes",High
2026-08-12,20260812-234133-86ac94e9,LAP-20260812-007,PRJ-20260812-0161,General Project Signal - Southeast - Construction begins for student housing at Long Beach City College,Long Beach,Southeast,Unknown,Student Housing,Unknown Stage,Unknown,Low Stall Risk,0,6,0,77,33,High relevance to LA site strategy,Track repeat project updates,"Create or refresh a project watch file with sponsor, site, entitlement, financing, and timing notes",High
2026-08-12,20260812-234133-86ac94e9,LAP-20260812-041,PRJ-20260812-0003,Affordable housing proposed at 1058 N. Kingsley Dr. in East Hollywood,Los Angeles,1058 N. Kingsley Dr,Unknown,Affordable Housing,Unknown Stage,Newly Detected,Unknown,0,0,0,75,18,General LA / California monitoring,Monitor only,Monitor for repeated project updates,Low
2026-08-12,20260812-234133-86ac94e9,LAP-20260812-017,PRJ-20260812-0089,General Project Signal - Louisville / Kentucky - BWE Secures $69M to Finance Multifamily Properties in Alabama and Indiana,Los Angeles,Louisville,Unknown,Multifamily,Unknown Stage,Newly Detected,Low Stall Risk,0,0,0,73,29,Relevant to California site monitoring,Track repeat project updates,Monitor for repeated project updates,Medium
2026-08-12,20260812-234133-86ac94e9,LAP-20260812-009,PRJ-20260812-0059,Development Start - Dallas / Texas - Teeple Adding 312-Unit Student Housing Project to Texas A&M Offering,Los Angeles,Dallas,Unknown,Apartment,Refinancing / Recapitalization,Persistent Same Stage,Medium Stall Risk,0,0,3,72,51,High relevance to LA site strategy,Track repeat project updates,"Create or refresh a project watch file with sponsor, site, entitlement, financing, and timing notes",High
2026-08-12,20260812-234133-86ac94e9,LAP-20260812-019,PRJ-20260812-0017,42 apartments slated for 2817 Montrose Ave. in Glendale,Los Angeles,2817 Montrose Ave,Unknown,Affordable Housing,Unknown Stage,Newly Detected,Unknown,0,0,0,72,24,Relevant to California site monitoring,Track repeat project updates,Monitor for repeated project updates,Medium
2026-08-12,20260812-234133-86ac94e9,LAP-20260812-040,PRJ-20260812-0025,Atlanta Beltline Advancing 218-Unit Affordable Apartment Project,Los Angeles,350 Chappell Road,Unknown,Apartment,Unknown Stage,Newly Detected,Unknown,0,0,0,72,24,General LA / California monitoring,Monitor only,Monitor for repeated project updates,Low
2026-08-12,20260812-234133-86ac94e9,LAP-20260812-025,PRJ-20260812-0052,Landmark Properties Completes 397-Bed Student Housing Development Near Colorado State University,Los Angeles,Colorado,Unknown,Student Housing,Delivery / Opening,Newly Detected,No Clear Stall Risk,0,0,0,71,11,General LA / California monitoring,Track repeat project updates,"Benchmark construction, delivery, lease-up, and operating assumptions",Medium
2026-08-12,20260812-234133-86ac94e9,LAP-20260812-039,PRJ-20260812-0009,Costa Mesa Multifamily Changes Hands for Value-Add Repositioning,California,1990 Maple Ave,Unknown,Apartment,Unknown Stage,Newly Detected,Low Stall Risk,0,0,0,70,29,General LA / California monitoring,Monitor only,Monitor for repeated project updates,Low
2026-08-12,20260812-234133-86ac94e9,LAP-20260812-044,PRJ-20260812-0012,Brokerage Veteran Establishes Independent Firm and Celebrates Inaugural Transaction Raritan Riverside in Raritan New Jersey,Los Angeles,21 Orlando Drive,Unknown,Multifamily,Unknown Stage,Newly Detected,Unknown,0,0,0,69,23,General LA / California monitoring,Monitor only,Monitor for repeated project updates,Low
2026-08-12,20260812-234133-86ac94e9,LAP-20260812-045,PRJ-20260812-0028,JLB Pursuing Buckhead Office-to-Apartments Conversion,Los Angeles,470 E. Paces Ferry Road,Unknown,Apartment,Unknown Stage,Newly Detected,Unknown,0,0,0,68,22,General LA / California monitoring,Monitor only,Monitor for repeated project updates,Low
2026-08-12,20260812-234133-86ac94e9,LAP-20260812-024,PRJ-20260812-0008,"Burger King Housing Planned at 2817 El Camino Real, San Mateo",Los Angeles,1857 East Main Street,Unknown,Apartment,Unknown Stage,Newly Detected,Unknown,0,0,0,67,21,General LA / California monitoring,Track repeat project updates,Monitor for repeated project updates,Medium
2026-08-12,20260812-234133-86ac94e9,LAP-20260812-022,PRJ-20260812-0023,Rendering Revealed: Workforce housing at 315 N. Pasadena Ave.,Los Angeles,315 N. Pasadena Ave,Unknown,Workforce Housing,Unknown Stage,Newly Detected,Unknown,0,0,0,66,24,Relevant to California site monitoring,Track repeat project updates,Monitor for repeated project updates,Medium
