run_date,run_id,watchlist_category,item_name,market,residential_sector,gp_or_developer,score,priority_label,status_or_stage,signal_quality_label,recommended_follow_up,source_report
2026-05-19,20260519-021700-3e3a74df,LA Assets,Entitlement / Permitting - Los Angeles - 96 apartments + retail proposed at 8871 W. Venice Blvd.,Los Angeles,Mixed-Use Residential,Unknown,100,High relevance to Woomi site strategy,Unknown,,"Review parcel clue, entitlement path, sponsor, and comparable sites",la_asset_watch_report.md
2026-05-19,20260519-021700-3e3a74df,LA Assets,General Project Signal - Los Angeles - New proposal emerges for affordable housing at 1316 Linwood Ave. in Westlake,Los Angeles,Affordable Housing,Unknown,100,High relevance to Woomi site strategy,Unknown,,"Review parcel clue, entitlement path, sponsor, and comparable sites",la_asset_watch_report.md
2026-05-19,20260519-021700-3e3a74df,LA Assets,"Disposition / Exit - Los Angeles - Quarterra Seeks Buyers For Almost 4,000 Apartments",Los Angeles,Apartment,Quarterra,100,High relevance to Woomi site strategy,Unknown,,"Review parcel clue, entitlement path, sponsor, and comparable sites",la_asset_watch_report.md
2026-05-19,20260519-021700-3e3a74df,LA Assets,Entitlement / Permitting - Los Angeles - Site prep underway for affordable housing at 4301 S. Vermont Ave.,Los Angeles,Affordable Housing,Unknown,100,High relevance to Woomi site strategy,Site Search / Early Signal,,"Review parcel clue, entitlement path, sponsor, and comparable sites",la_asset_watch_report.md
2026-05-19,20260519-021700-3e3a74df,Capital Flow,Sun Belt,Other / Unknown,Apartment,Unknown,100,Monitor Debt Conditions,Increasing,,Capital concentration increasing,capital_flow_report.md
2026-05-19,20260519-021700-3e3a74df,LA Assets,Development Start - California - California Transforms Oakland’s Fruitvale Community with Cleanup of Polluted Land for Affo...,Los Angeles,Affordable Housing,Unknown,98,High relevance to Woomi site strategy,Site Search / Early Signal,,"Review parcel clue, entitlement path, sponsor, and comparable sites",la_asset_watch_report.md
2026-05-19,20260519-021700-3e3a74df,LA Assets,General Project Signal - Sun Belt - Grand Opening Celebration for Affordable Housing Development Palladium Park Row in the Kat...,Los Angeles,Affordable Housing,Unknown,97,High relevance to Woomi site strategy,Unknown,,"Track entitlement docket, density bonus use, and affordability requirement",la_asset_watch_report.md
2026-05-19,20260519-021700-3e3a74df,LA Assets,Construction Financing - California - JLL Lines Up $144M Construction Loan for Santa Ana Multifamily,Los Angeles,Apartment,Unknown,94,High relevance to Woomi site strategy,Unknown,,"Review parcel clue, entitlement path, sponsor, and comparable sites",la_asset_watch_report.md
2026-05-19,20260519-021700-3e3a74df,High Confidence Signals,JLL Capital Markets Announced They Arranged a $141.8M Refinancing for Premier Luxury Riverfront Multifamily Tower Wolf Point West in Chicago,New York,Multifamily,Hines,92,Priority Asset Watch,Refinancing / Recapitalization,Strong Institutional Signal,Review immediately,high_confidence_watchlist_report.md
2026-05-19,20260519-021700-3e3a74df,LA Assets,Disposition / Exit - Sun Belt - Charlotte Apartment Project Fetches $107M,Los Angeles,Apartment,Wood Partners,92,High relevance to Woomi site strategy,Unknown,,Monitor asset for repeated local confirmation,la_asset_watch_report.md
2026-05-19,20260519-021700-3e3a74df,High Confidence Signals,"Disposition / Exit - Los Angeles - Quarterra Seeks Buyers For Almost 4,000 Apartments",California,Apartment,Quarterra,91,Priority Asset Watch,Unknown Stage,Strong Institutional Signal,Review immediately,high_confidence_watchlist_report.md
