run_date,run_id,canonical_project_id,canonical_project_name,project_identity_confidence,opportunity_id,deal_fingerprint_id,duplicate_cluster_id,opportunity_type,market,residential_sector,gp_or_developer,lender_or_capital_provider,related_project_or_deal,source_article_title,source,url,opportunity_score,opportunity_uniqueness_score,event_materiality_score,repeat_coverage_score,institutional_confirmation_score,opportunity_priority_label,evidence_signals,why_it_matters,potential_woomi_angle,recommended_next_action,confidence_level
2026-05-19,20260519-021700-3e3a74df,PRJ-20260519-0072,"Disposition / Exit - Los Angeles - Quarterra Seeks Buyers For Almost 4,000 Apartments",100,OPP-20260519-001,DFP-EACCB786F9,DCL-20260519-001,LA / California Entitlement Opportunity,Los Angeles,Apartment,Quarterra,JLL,"Disposition / Exit - Los Angeles - Quarterra Seeks Buyers For Almost 4,000 Apartments","Quarterra Seeks Buyers For Almost 4,000 Apartments",Bisnow,https://www.bisnow.com/national/news/multifamily/quarterra-seeks-buyers-for-almost-4000-apartments-134586,88,100,93,25,91,Immediate Opportunity Watch,Disposition / Exit,"LA / California Entitlement Opportunity may create a pricing, capital, partnership, or pipeline opening in Los Angeles.","Evaluate LA / California entitlement, zoning, or local GP partnership relevance",Add to executive opportunity review,Low
2026-05-19,20260519-021700-3e3a74df,PRJ-20260519-0085,JLL Capital Markets Announced They Arranged a $141.8M Refinancing for Premier Luxury Riverfront Multifamily Tower Wolf Point West in Chicago,100,OPP-20260519-002,DFP-9D4BE7E23D,DCL-20260519-002,Refinancing Gap,New York,Multifamily,Hines,JLL,Refinancing - New York - JLL Capital Markets Announced They Arranged a $141.8M Refinancing for Premier Luxury River...,JLL Capital Markets Announced They Arranged a $141.8M Refinancing for Premier Luxury Riverfront Multifamily Tower Wolf Point West in Chicago,Yield PRO,https://yieldpro.com/2026/05/wolf-point-west/,87,100,91,25,94,Immediate Opportunity Watch,Refinancing; refinancing,"Refinancing Gap may create a pricing, capital, partnership, or pipeline opening in New York.","Track potential rescue capital, debt recapitalization, or capital partner opening",Add to executive opportunity review,Medium
2026-05-19,20260519-021700-3e3a74df,PRJ-20260519-0133,Disposition / Exit - Sun Belt - Charlotte Apartment Project Fetches $107M,100,OPP-20260519-004,DFP-93359E6D9F,DCL-20260519-004,GP Capability Partnership Opportunity,Sun Belt,Apartment,Wood Partners,northmarq,Disposition / Exit - Sun Belt - Charlotte Apartment Project Fetches $107M,Charlotte Apartment Project Fetches $107M,Connect CRE Charlotte,https://www.connectcre.com/stories/charlotte-apartment-project-fetches-107m/,82,100,89,25,94,Immediate Opportunity Watch,Disposition / Exit,"GP Capability Partnership Opportunity may create a pricing, capital, partnership, or pipeline opening in Sun Belt.",Map possible GP partnership or capability-building relationship,Add to executive opportunity review,Low
2026-05-19,20260519-021700-3e3a74df,PRJ-20260519-0131,"Construction Financing - Sun Belt - PMG, LNDMRK Score $126M Financing for Wynwood Condos",100,OPP-20260519-007,DFP-D5C86500E3,DCL-20260519-007,Construction Financing Gap,Sun Belt,Apartment,PMG,Unknown,"Construction Financing - Sun Belt - PMG, LNDMRK Score $126M Financing for Wynwood Condos","PMG, LNDMRK Score $126M Financing for Wynwood Condos",Connect CRE South Florida,https://www.connectcre.com/stories/pmg-lndmrk-score-126m-financing-for-wynwood-condos/,78,100,86,25,86,Strategic Opportunity Watch,Construction Financing,"Construction Financing Gap may create a pricing, capital, partnership, or pipeline opening in Sun Belt.","Track potential rescue capital, debt recapitalization, or capital partner opening","Track debt stack, maturity, lender, and recapitalization details",Low
2026-05-19,20260519-021700-3e3a74df,PRJ-20260519-0082,Ares Acquires Stake in Rover Pipeline from Blackstone Energy Transition Partners to Serve Growing Energy Demand Centers Across North America,100,OPP-20260519-014,DFP-588F766601,DCL-20260519-014,JV / Partnership Gap,New York,General Residential,Blackstone,Blackstone,JV / Partnership - New York - Blackstone Announces Joint Venture with Google to Create New TPU Cloud,Blackstone Announces Joint Venture with Google to Create New TPU Cloud,Blackstone Real Estate,https://www.blackstone.com/news/press/blackstone-announces-joint-venture-with-google-to-create-new-tpu-cloud/,78,100,83,25,89,Strategic Opportunity Watch,JV / Partnership; joint venture; jv; partnership,"JV / Partnership Gap may create a pricing, capital, partnership, or pipeline opening in New York.",Map possible GP partnership or capability-building relationship,"Map GP, capital partner, and relationship history",High
2026-05-19,20260519-021700-3e3a74df,PRJ-20260519-0093,Entitlement / Permitting - Other / Unknown - High Street Residential and Camden Property Trust Advance Durham North Carolina Apartment...,100,OPP-20260519-024,DFP-F91931423B,DCL-20260519-024,LA / California Entitlement Opportunity,Other / Unknown,Apartment,Camden Property Trust,camden,Entitlement / Permitting - Other / Unknown - High Street Residential and Camden Property Trust Advance Durham North Carolina Apartment...,High Street Residential and Camden Property Trust Advance Durham North Carolina Apartment Community Toward Construction,Yield PRO,https://yieldpro.com/2026/05/hopson-road/,75,100,79,25,84,Strategic Opportunity Watch,Entitlement / Permitting,"LA / California Entitlement Opportunity may create a pricing, capital, partnership, or pipeline opening in Other / Unknown.","Monitor for underwriting, market-entry, or partnership implications","Review entitlement, zoning, permitting, and local sponsor context",Low
2026-05-19,20260519-021700-3e3a74df,PRJ-20260519-0082,Ares Acquires Stake in Rover Pipeline from Blackstone Energy Transition Partners to Serve Growing Energy Demand Centers Across North America,100,OPP-20260519-042,DFP-9987D34F99,DCL-20260519-042,GP Capability Partnership Opportunity,New York,General Residential,Blackstone,Blackstone,General Project Signal - New York - Ares Acquires Stake in Rover Pipeline from Blackstone Energy Transition Partners to Serve...,Ares Acquires Stake in Rover Pipeline from Blackstone Energy Transition Partners to Serve Growing Energy Demand Centers Across North America,Blackstone Real Estate,https://www.blackstone.com/news/press/ares-acquires-stake-in-rover-pipeline-from-blackstone-energy-transition-partners-to-serve-growing-energy-demand-centers-across-north-america/,72,100,69,25,89,Strategic Opportunity Watch,General Project Signal,"GP Capability Partnership Opportunity may create a pricing, capital, partnership, or pipeline opening in New York.",Map possible GP partnership or capability-building relationship,"Map GP, capital partner, and relationship history",Low
2026-05-19,20260519-021700-3e3a74df,PRJ-20260519-0045,Office-to-Residential Conversion - California - Silicon Valley Initiative Partnership Receives $74.1M in Financing for Office-to-Residenti...,80,OPP-20260519-003,DFP-B52F91F0C5,DCL-20260519-003,Construction Financing Gap,California,Apartment,Unknown,JLL,Construction Financing - California - JLL Lines Up $144M Construction Loan for Santa Ana Multifamily,JLL Lines Up $144M Construction Loan for Santa Ana Multifamily,Connect CRE Orange County,https://www.connectcre.com/stories/jll-lines-up-144m-construction-loan-for-santa-ana-multifamily/,69,100,89,25,25,Strategic Opportunity Watch,Construction Financing; construction loan,"Construction Financing Gap may create a pricing, capital, partnership, or pipeline opening in California.","Evaluate LA / California entitlement, zoning, or local GP partnership relevance","Track debt stack, maturity, lender, and recapitalization details",Medium
2026-05-19,20260519-021700-3e3a74df,PRJ-20260519-0045,Office-to-Residential Conversion - California - Silicon Valley Initiative Partnership Receives $74.1M in Financing for Office-to-Residenti...,80,OPP-20260519-006,DFP-E2807E3CD9,DCL-20260519-006,LA / California Entitlement Opportunity,California,Office-to-Residential Conversion,Unknown,cushman,Office-to-Residential Conversion - California - Silicon Valley Initiative Partnership Receives $74.1M in Financing for Office-to-Residenti...,Silicon Valley Initiative Partnership Receives $74.1M in Financing for Office-to-Residential Conversion Project in San Jose,REBusiness Online,https://rebusinessonline.com/silicon-valley-initiative-partnership-receives-74-1m-in-financing-for-office-to-residential-conversion-project-in-san-jose/,65,100,86,25,25,Strategic Opportunity Watch,Office-to-Residential Conversion; conversion; office-to-residential; partnership,"LA / California Entitlement Opportunity may create a pricing, capital, partnership, or pipeline opening in California.","Evaluate LA / California entitlement, zoning, or local GP partnership relevance","Review entitlement, zoning, permitting, and local sponsor context",Medium
2026-05-19,20260519-021700-3e3a74df,PRJ-20260519-0045,Office-to-Residential Conversion - California - Silicon Valley Initiative Partnership Receives $74.1M in Financing for Office-to-Residenti...,80,OPP-20260519-005,DFP-C7003B9C60,DCL-20260519-005,LA / California Entitlement Opportunity,California,Mixed-Use Residential,Unknown,cushman,Office-to-Residential Conversion - California - San Jose’s Bank of Italy Building Set for Residential Conversion,San Jose’s Bank of Italy Building Set for Residential Conversion,Connect CRE Apartments,https://www.connectcre.com/stories/san-joses-bank-of-italy-building-set-for-residential-conversion/,64,100,86,25,25,Strategic Opportunity Watch,Office-to-Residential Conversion; conversion; office-to-residential,"LA / California Entitlement Opportunity may create a pricing, capital, partnership, or pipeline opening in California.","Evaluate LA / California entitlement, zoning, or local GP partnership relevance","Review entitlement, zoning, permitting, and local sponsor context",Medium
