run_date,run_id,canonical_project_id,canonical_project_name,project_identity_confidence,asset_signal_id,canonical_article_id,title,original_url,published,summary,article_integrity_status,article_integrity_reason,primary_display_section,secondary_display_sections,repeat_exposure_status,has_project_anchor,project_anchor_reason,project_anchor_confidence,development_lifecycle_hint,published_date_normalized,collected_date_normalized,article_age_days,freshness_bucket,freshness_status,freshness_reason,freshness_score,access_status,canonical_asset_or_project_name,raw_project_or_property_name,address_or_location_clue,intersection_or_corridor,neighborhood_or_submarket,city,state_or_region,residential_sector,asset_type,gp_or_developer,owner_or_sponsor,lender_or_capital_partner,entitlement_status,permit_status,construction_status,delivery_or_timing_reference,unit_count,dollar_amount,site_size_or_area,deal_or_project_type,asset_strategy_signal,site_control_signal,execution_stage,primary_development_category,primary_category_reason,asset_opportunity_score,asset_risk_score,woomi_asset_relevance,recommended_asset_follow_up,evidence_article_title,source,url,confidence_level
2026-09-20,20260920-004308-4e5af134,PRJ-20260920-0146,Refinancing - New York City / New York - Wells Fargo Refis Long Island City Apartments With $115M Fannie Mae Loan,100,AST-20260920-029,art_7db3b16b7028437b,Wells Fargo Refis Long Island City Apartments With $115M Fannie Mae Loan,https://commercialobserver.com/2026/09/wells-fargo-long-island-city-queens-apartments/,"Thu, 17 Sep 2026 17:28:09 +0000","Residential · Multifamily Long Island City Finance · Refinance Wells Fargo Refis Long Island City Apartments With $115M Fannie Mae Loan The multifamily complex in the Court Square neighborhood has 301 units By Andrew Coen September 17, 2026 1:28 pm reprints Avison Young's Scott Singer (top), Wells Fargo's Pete Cannava and a rendering of the Eagle Lofts Collection, Phase 2 project at 43-14 Queens Street in Long Island City. PHOTOS: Courtesy Avison Young; Todd Midler/for Commercial Observer; RENDE",valid,title/source/url metadata are internally consistent,Development Activity,GP / Capital Activity,acceptable_repeat,,,,,2026-09-17,2026-09-20,3,fresh_0_3d,fresh,published date parsed; article age 3 day(s),74,open,Refinancing - New York City / New York - Wells Fargo Refis Long Island City Apartments With $115M Fannie Mae Loan,Refinancing - New York City / New York - Wells Fargo Refis Long Island City Apartments With $115M Fannie Mae Loan,Queens,General submarket monitoring,Queens,Los Angeles,Unknown,Apartment,Apartment,Avison Young,Avison Young,Fannie Mae,Unknown,Unknown,Unknown,No explicit timing reference,301 units,$115M; $115M; $115m,,Refinancing,Refinancing / Recapitalization,Land / parcel referenced,Site Search / Early Signal,excluded,transaction / capital guard: refinancing,100,43,Relevant to acquisition / JV sourcing,"Review acquisition, financing, ownership, and comparable transaction details",Wells Fargo Refis Long Island City Apartments With $115M Fannie Mae Loan,Commercial Observer,https://commercialobserver.com/2026/09/wells-fargo-long-island-city-queens-apartments/,High
2026-09-20,20260920-004308-4e5af134,PRJ-20260920-0017,"Entitlement / Permitting - San Francisco / California - New Building Permits For 249 Pennsylvania Avenue, San Francisco",80,AST-20260920-057,art_fd16db75a32999cc,"New Building Permits For 249 Pennsylvania Avenue, San Francisco",https://sfyimby.com/2026/09/new-building-permits-for-249-pennsylvania-avenue-san-francisco.html,"Sat, 19 Sep 2026 12:30:26 +0000","249 Pennsylvania Avenue massing aerial view, illustration by LMS Architects By: Andrew Nelson 5:30 am on September 19, 2026 New building permits have been issued for an affordable housing infill at 249 Pennsylvania Avenue on Potrero Hill , San Francisco . The project would add 127 apartments to a vacant lot immediately next to Interstate 280. Tenderloin Neighborhood Development Corporation and Young Community Developers are jointly responsible for the project. 249 Pennsylvania Avenue site plan, ",valid,title/source/url metadata are internally consistent,Development Activity,,new_or_fresh,,,,,2026-09-19,2026-09-20,1,fresh_0_3d,fresh,published date parsed; article age 1 day(s),88,access_limited,"Entitlement / Permitting - San Francisco / California - New Building Permits For 249 Pennsylvania Avenue, San Francisco","Entitlement / Permitting - San Francisco / California - New Building Permits For 249 Pennsylvania Avenue, San Francisco",249 Pennsylvania Avenue,General submarket monitoring,San Francisco,Los Angeles,Unknown,Affordable Housing,Affordable Housing,Unknown,Unknown,Unknown,Unknown,Building permit signal,Unknown,No explicit timing reference,127 apartments,,,Entitlement / Permitting,Construction-Ready Pipeline,Project under entitlement,Permitted,approval_watch,matched permit,100,26,Relevant to entitlement monitoring,"Track entitlement, permit, density bonus, and construction-readiness milestones","New Building Permits For 249 Pennsylvania Avenue, San Francisco",SF YIMBY,https://sfyimby.com/2026/09/new-building-permits-for-249-pennsylvania-avenue-san-francisco.html,High
2026-09-20,20260920-004308-4e5af134,PRJ-20260920-0060,Disposition / Exit - California - Marcus & Millichap Closes Multifamily Sale in San Diego’s College East,100,AST-20260920-036,art_df324fd11a8bf2c5,MMCC Arranges Financing for Orange Multifamily Acquisition,https://www.connectcre.com/stories/mmcc-arranges-financing-for-orange-multifamily-acquisition/,"Thu, 10 Sep 2026 20:29:30 +0000","California CRE News In Your Inbox. Sign up for Connect emails to stay informed with CRE stories that are 150 words or less. California + Orange County + Apartments | September 10, 2026 By: Paul Bubny MMCC Arranges Financing for Orange Multifamily Acquisition Marcus & Millichap Capital Corporation (MMCC) arranged $12.6 million in financing for the acquisition of Bel Air and El Commodor Apartments, two contiguous 27-unit multifamily properties located at 315-343 S. Bedford Rd. in Orange. Rick Judg",valid,title/source/url metadata are internally consistent,Development Activity,GP / Capital Activity,repeat_penalized,,,,,2026-09-10,2026-09-20,10,recent_4_14d,recent,published date parsed; article age 10 day(s),55,open,Acquisition - California - MMCC Arranges Financing for Orange Multifamily Acquisition,Acquisition - California - MMCC Arranges Financing for Orange Multifamily Acquisition,California,General submarket monitoring,California,Los Angeles,California,Apartment,Apartment,Marcus & Millichap,Marcus & Millichap,Unknown,Unknown,Unknown,Unknown,No explicit timing reference,,$12.6 million; $12.6 million,,Acquisition,General Asset Signal,Existing asset sale,Unknown,excluded,transaction / capital guard: acquisition,98,31,High relevance to Woomi site strategy,"Review site details, sponsor, entitlement path, and local precedent",MMCC Arranges Financing for Orange Multifamily Acquisition,Connect CRE Orange County,https://www.connectcre.com/stories/mmcc-arranges-financing-for-orange-multifamily-acquisition/,Medium
2026-09-20,20260920-004308-4e5af134,PRJ-20260920-0114,Acquisition - New York City / New York - JLL Negotiates $21.7M Sale of Multifamily Development Site in The Bronx,100,AST-20260920-032,art_b8ce31d1c4817fc8,JLL Negotiates $21.7M Sale of Multifamily Development Site in The Bronx,https://rebusinessonline.com/jll-negotiates-21-7m-sale-of-multifamily-development-site-in-the-bronx/,2026-09-18T14:02:21Z,"Acquisitions Multifamily New York Northeast JLL Negotiates $21.7M Sale of Multifamily Development Site in The Bronx by Taylor Williams September 18, 2026 September 18, 2026 4 NEW YORK CITY — JLL has negotiated the $21.7 million sale of a 28,700-square-foot multifamily development site in The Bronx. The site at 122 Bruckner Blvd. is located within the borough’s Mott Haven neighborhood and can support 172,774 square feet of new development. Brendan Maddigan, Ethan Stanton and Mike Mazzara of JLL r",valid,title/source/url metadata are internally consistent,Development Activity,GP / Capital Activity,acceptable_repeat,,,,,2026-09-18,2026-09-20,2,fresh_0_3d,fresh,published date parsed; article age 2 day(s),78,open,Acquisition - New York City / New York - JLL Negotiates $21.7M Sale of Multifamily Development Site in The Bronx,Acquisition - New York City / New York - JLL Negotiates $21.7M Sale of Multifamily Development Site in The Bronx,New York City,General submarket monitoring,New York City,New York City / New York,Unknown,Multifamily,Multifamily,JLL,JLL,JLL,Unknown,Unknown,Unknown,No explicit timing reference,,$21.7M; $21.7M; $21.7 million,,Acquisition,Acquisition / Site Control,Site acquired,Site Controlled,site_parcel_activity,site/parcel signal with project anchor: development site,98,18,Relevant to acquisition / JV sourcing,"Review acquisition, financing, ownership, and comparable transaction details",JLL Negotiates $21.7M Sale of Multifamily Development Site in The Bronx,REBusiness Online,https://rebusinessonline.com/jll-negotiates-21-7m-sale-of-multifamily-development-site-in-the-bronx/,Medium
2026-09-20,20260920-004308-4e5af134,PRJ-20260920-0060,Disposition / Exit - California - Marcus & Millichap Closes Multifamily Sale in San Diego’s College East,100,AST-20260920-038,art_264b5a86a6b56170,Marcus & Millichap Closes Multifamily Sale in San Diego’s College East,https://www.connectcre.com/stories/marcus-millichap-closes-multifamily-sale-in-san-diegos-college-east/,"Fri, 18 Sep 2026 21:46:55 +0000","California CRE News In Your Inbox. Sign up for Connect emails to stay informed with CRE stories that are 150 words or less. California + San Diego + Apartments | September 18, 2026 By: Paul Bubny Marcus & Millichap Closes Multifamily Sale in San Diego’s College East Marcus & Millichap closed the sale of The Molokai Apartments, a 39-unit multifamily property in San Diego. The property sold for $11.2 million, or $287,179 per unit. “The property received a tremendous amount of attention from the in",valid,title/source/url metadata are internally consistent,Development Activity,GP / Capital Activity,acceptable_repeat,,,,,2026-09-18,2026-09-20,2,fresh_0_3d,fresh,published date parsed; article age 2 day(s),78,open,Disposition / Exit - California - Marcus & Millichap Closes Multifamily Sale in San Diego’s College East,Disposition / Exit - California - Marcus & Millichap Closes Multifamily Sale in San Diego’s College East,California,General submarket monitoring,California,Los Angeles,California,Apartment,Apartment,Marcus & Millichap,Marcus & Millichap,Unknown,Unknown,Unknown,Unknown,No explicit timing reference,,$11.2 million; $287; $11.2 million,,Disposition / Exit,General Asset Signal,Existing asset sale,Unknown,excluded,transaction / capital guard: disposition,97,30,High relevance to Woomi site strategy,"Review site details, sponsor, entitlement path, and local precedent",Marcus & Millichap Closes Multifamily Sale in San Diego’s College East,Connect CRE,https://www.connectcre.com/stories/marcus-millichap-closes-multifamily-sale-in-san-diegos-college-east/,Medium
2026-09-20,20260920-004308-4e5af134,PRJ-20260920-0052,Acquisition - New York City / New York - Borough Developers Closes on $84M Sale of Downtown Brooklyn Development Site,100,AST-20260920-037,art_17bb3c8f64fbbbc2,Downtown Brooklyn Development Site Fetches $84M,https://www.connectcre.com/stories/downtown-brooklyn-development-site-fetches-84m/,"Fri, 18 Sep 2026 21:54:32 +0000","New York & Tri-State CRE News In Your Inbox. Sign up for Connect emails to stay informed with CRE stories that are 150 words or less. New York & Tri-State + Outer Boroughs + Apartments | September 18, 2026 By: Paul Bubny Downtown Brooklyn Development Site Fetches $84M JLL Capital Markets arranged the $83.5-million sale of the Bridge & Fulton Development Site, a large-scale mixed-use development opportunity located at 485 Fulton St. and 147 Lawrence St. in Downtown Brooklyn. Borough Developers ac",valid,title/source/url metadata are internally consistent,Development Activity,GP / Capital Activity,acceptable_repeat,,,,,2026-09-18,2026-09-20,2,fresh_0_3d,fresh,published date parsed; article age 2 day(s),78,open,Disposition / Exit - New York City / New York - Downtown Brooklyn Development Site Fetches $84M,Disposition / Exit - New York City / New York - Downtown Brooklyn Development Site Fetches $84M,Brooklyn,Downtown infill,Brooklyn,New York City / New York,Unknown,Mixed-Use Residential,Mixed-Use Residential,JLL,JLL,JLL,Unknown,Unknown,Unknown,No explicit timing reference,,$84M; $84M; $83.5,,Disposition / Exit,Acquisition / Site Control,Site acquired,Site Controlled,site_parcel_activity,site/parcel signal with project anchor: development site,97,18,Relevant to acquisition / JV sourcing,"Review acquisition, financing, ownership, and comparable transaction details",Downtown Brooklyn Development Site Fetches $84M,Connect CRE,https://www.connectcre.com/stories/downtown-brooklyn-development-site-fetches-84m/,Medium
2026-09-20,20260920-004308-4e5af134,PRJ-20260920-0150,"General Project Signal - San Francisco / California - Construction Underway For Alexan Icon, South San Francisco",100,AST-20260920-051,art_1d9124f7c3398c80,"Construction Underway For Alexan Icon, South San Francisco",https://sfyimby.com/2026/09/construction-underway-for-alexan-icon-south-san-francisco.html,"Wed, 16 Sep 2026 12:30:24 +0000","100 Produce Avenue and 124 Airport Boulevard, rendering by TCA Architects By: Andrew Nelson 5:30 am on September 16, 2026 Construction is nearly topped out for Alexan Icon , two seven-story apartment buildings at 100 Produce Avenue and 124 Airport Boulevard in South San Francisco , San Mateo County . The project will add 480 apartments to the creekside properties near the South City Caltrain station and historic downtown. Trammell Crow Residential is the project developer. Once built, the two 85",valid,title/source/url metadata are internally consistent,Development Activity,,repeat_penalized,,,,,2026-09-16,2026-09-20,4,fresh_0_3d,fresh,published date parsed; article age 4 day(s),58,access_limited,"General Project Signal - San Francisco / California - Construction Underway For Alexan Icon, South San Francisco","General Project Signal - San Francisco / California - Construction Underway For Alexan Icon, South San Francisco",San Francisco,General submarket monitoring,San Francisco,Los Angeles,Unknown,Apartment,Apartment,Trammell Crow Residential,Trammell Crow Residential,Unknown,Unknown,Unknown,Unknown,No explicit timing reference,480 apartments,,,General Project Signal,General Asset Signal,Unknown site control,Unknown,construction_delivery_watch,matched development / asset strategy execution,96,26,Relevant to underwriting benchmark,Monitor asset-level signal for repeated confirmation,"Construction Underway For Alexan Icon, South San Francisco",SF YIMBY,https://sfyimby.com/2026/09/construction-underway-for-alexan-icon-south-san-francisco.html,High
2026-09-20,20260920-004308-4e5af134,PRJ-20260920-0027,Downtown Brooklyn Development Site Fetches $84M,100,AST-20260920-002,art_17bb3c8f64fbbbc2,Downtown Brooklyn Development Site Fetches $84M,https://www.connectcre.com/stories/downtown-brooklyn-development-site-fetches-84m/,"Fri, 18 Sep 2026 21:54:32 +0000","New York & Tri-State CRE News In Your Inbox. Sign up for Connect emails to stay informed with CRE stories that are 150 words or less. New York & Tri-State + Outer Boroughs + Apartments | September 18, 2026 By: Paul Bubny Downtown Brooklyn Development Site Fetches $84M JLL Capital Markets arranged the $83.5-million sale of the Bridge & Fulton Development Site, a large-scale mixed-use development opportunity located at 485 Fulton St. and 147 Lawrence St. in Downtown Brooklyn. Borough Developers ac",valid,title/source/url metadata are internally consistent,Development Activity,GP / Capital Activity,acceptable_repeat,True,address/street: 485 fulton st. and 147 lawrence st; site/parcel signal: site; project/asset term: development,high,Site Acquisition / Site Control,2026-09-18,2026-09-20,2,fresh_0_3d,fresh,published date parsed; article age 2 day(s),78,open,Downtown Brooklyn Development Site Fetches $84M,Downtown Brooklyn Development Site Fetches $84M,485 Fulton St,Downtown infill; Mixed-use corridor,Brooklyn,Los Angeles,New York City / New York,Mixed-Use Residential,Mixed-Use Residential,JLL,JLL,Unknown,Unknown,Unknown,Unknown,2026,,,,Acquisition / Site Control,Acquisition / Site Control,Site acquired,Site Controlled,site_parcel_activity,site/parcel signal with project anchor: development site,96,18,Relevant to acquisition / JV sourcing,"Review acquisition, financing, ownership, and comparable transaction details",Downtown Brooklyn Development Site Fetches $84M,Connect CRE,https://www.connectcre.com/stories/downtown-brooklyn-development-site-fetches-84m/,High
2026-09-20,20260920-004308-4e5af134,PRJ-20260920-0030,Entitlement / Permitting - Los Angeles / California - 65 apartments underway at 5909 S. Crenshaw Blvd. in Hyde Park,80,AST-20260920-055,art_a4d05d4d8a100b4b,65 apartments underway at 5909 S. Crenshaw Blvd. in Hyde Park,https://la.urbanize.city/post/65-apartments-underway-5909-s-crenshaw-blvd-hyde-park,"Fri, 18 Sep 2026 13:05:00 +0000","65 apartments underway at 5909 S. Crenshaw Blvd. in Hyde Park | Urbanize LA Skip to main content Advertisement Advertisement Two blocks south of Slauson Avenue in Hyde Park , a collection of small residential buildings have made way for the construction of a new apartment complex. The project, located at 5909 S. Crenshaw Boulevard , received entitlements from Los Angeles planning officials in 2021, and was later issued building permits in mid-2025. Plans call for the construction of a five-story",valid,title/source/url metadata are internally consistent,Development Activity,,acceptable_repeat,,,,,2026-09-18,2026-09-20,2,fresh_0_3d,fresh,published date parsed; article age 2 day(s),66,access_limited,Entitlement / Permitting - Los Angeles / California - 65 apartments underway at 5909 S. Crenshaw Blvd. in Hyde Park,Entitlement / Permitting - Los Angeles / California - 65 apartments underway at 5909 S. Crenshaw Blvd. in Hyde Park,5909 S. Crenshaw Blvd,General submarket monitoring,Los Angeles,Los Angeles,California,Apartment,Apartment,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No explicit timing reference,65 apartments,,,Entitlement / Permitting,Entitlement Play,Project under entitlement,Unknown,approval_watch,matched permit,94,34,Relevant to entitlement monitoring,"Track entitlement, permit, density bonus, and construction-readiness milestones",65 apartments underway at 5909 S. Crenshaw Blvd. in Hyde Park,Urbanize LA,https://la.urbanize.city/post/65-apartments-underway-5909-s-crenshaw-blvd-hyde-park,High
2026-09-20,20260920-004308-4e5af134,PRJ-20260920-0004,Entitlement / Permitting - Los Angeles / California - Affordable housing proposed at 12508 W. Pacific Ave. in Mar Vista,80,AST-20260920-056,art_53e9a5b7b11c4e1f,Affordable housing proposed at 12508 W. Pacific Ave. in Mar Vista,https://la.urbanize.city/post/affordable-housing-proposed-12508-w-pacific-ave-mar-vista,"Thu, 17 Sep 2026 13:10:00 +0000","Affordable housing proposed at 12508 W. Pacific Ave. in Mar Vista | Urbanize LA Skip to main content Advertisement Advertisement HVN Development is cooking up plans for more affordable housing in Mar Vista , per a recent application to the Los Angeles Department of City Planning. The company's latest project, set to replace a triplex at 12508 W. Pacific Avenue, calls for the new construction of a seven-story building featuring 60 one-bedroom apartments without on-site parking. 12508 W. Pacific A",valid,title/source/url metadata are internally consistent,Development Activity,Market Intelligence,acceptable_repeat,,,,,2026-09-17,2026-09-20,3,fresh_0_3d,fresh,published date parsed; article age 3 day(s),62,access_limited,Entitlement / Permitting - Los Angeles / California - Affordable housing proposed at 12508 W. Pacific Ave. in Mar Vista,Entitlement / Permitting - Los Angeles / California - Affordable housing proposed at 12508 W. Pacific Ave. in Mar Vista,12508 W. Pacific Ave,General submarket monitoring,Los Angeles,Los Angeles,California,Affordable Housing,Affordable Housing,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No explicit timing reference,60 apartments,,,Entitlement / Permitting,Affordable / Density Bonus Strategy,Project under entitlement,Unknown,approval_watch,matched permit,94,34,Relevant to entitlement monitoring,"Track entitlement, permit, density bonus, and construction-readiness milestones",Affordable housing proposed at 12508 W. Pacific Ave. in Mar Vista,Urbanize LA,https://la.urbanize.city/post/affordable-housing-proposed-12508-w-pacific-ave-mar-vista,High
