run_date,run_id,firm_name,strategic_tier,strategic_weight,residential_sector,detected_markets,detected_source_categories,detected_platform_types,detected_activity_types,article_count,highest_relevance_score,average_relevance_score,capital_flow_signal,relationship_signal,partnership_relevance_to_woomi,california_la_relevance,institutional_relationship_score,recommended_follow_up
2026-09-20,20260920-004308-4e5af134,Brookfield,Tier 1 / Immediate Strategic Importance,100,Mixed-Use Residential,Phoenix / Arizona,Site / Parcel Source Expansion,Other,acquisition; operational technology / AI adoption,1,100,100.0,Capital Inflow,GP Capability Benchmark Signal,competitive pressure indicator,Low,100,Track capital deployment and pricing signals
2026-09-20,20260920-004308-4e5af134,ECA,Tier 3 / Growth and Market Signal Watch,50,Apartment,Los Angeles / California; Texas,Regional / California / LA Sources; Site / Parcel Source Expansion,Other,acquisition; refinancing; entitlement; office-to-residential conversion; operational technology / AI adoption,2,96,79.5,Capital Inflow,GP Capability Benchmark Signal,competitive pressure indicator,High,100,Review California / LA capital and developer activity
2026-09-20,20260920-004308-4e5af134,Fannie Mae,Tier 3 / Growth and Market Signal Watch,50,Apartment,Colorado; New York City / New York,Core Multifamily News; Site / Parcel Source Expansion,Other,acquisition; disposition / exit; refinancing; operational technology / AI adoption,3,100,90.7,Capital Inflow,GP Capability Benchmark Signal,competitive pressure indicator,Low,100,Track capital deployment and pricing signals
2026-09-20,20260920-004308-4e5af134,JLL,Tier 3 / Growth and Market Signal Watch,50,Mixed-Use Residential,Georgia; New York City / New York,Core Multifamily News; Site / Parcel Source Expansion,Other,acquisition; disposition / exit; refinancing; JV / partnership; operational technology / AI adoption,4,100,82.0,Capital Inflow,Potential JV / Partnership Signal,potential JV partnership signal,High,100,Map potential GP / JV relationship and monitor partnership activity
2026-09-20,20260920-004308-4e5af134,Marcus & Millichap,Tier 3 / Growth and Market Signal Watch,50,Apartment,California; National,Core Multifamily News; Site / Parcel Source Expansion,Other,acquisition; disposition / exit; refinancing; operational technology / AI adoption,3,95,81.0,Capital Inflow,GP Capability Benchmark Signal,competitive pressure indicator,High,100,Review California / LA capital and developer activity
2026-09-20,20260920-004308-4e5af134,WNC,Tier 3 / Growth and Market Signal Watch,50,Affordable Housing,California,Site / Parcel Source Expansion,Other,capital raise; operational technology / AI adoption,1,100,100.0,Capital Inflow,GP Capability Benchmark Signal,competitive pressure indicator,High,99,Review California / LA capital and developer activity
2026-09-20,20260920-004308-4e5af134,Bell Partners,Tier 3 / Growth and Market Signal Watch,50,Apartment,Washington DC,Core Multifamily News,Other,acquisition; JV / partnership; operational technology / AI adoption,1,95,95.0,Capital Inflow,Potential JV / Partnership Signal,potential JV partnership signal,High,97,Map potential GP / JV relationship and monitor partnership activity
2026-09-20,20260920-004308-4e5af134,Competitive Modesto Submarket The Mogharebi Group,Tier 3 / Growth and Market Signal Watch,50,Apartment,California,Core Multifamily News,Other,acquisition; disposition / exit; operational technology / AI adoption,1,92,92.0,Capital Inflow,GP Capability Benchmark Signal,competitive pressure indicator,High,96,Review California / LA capital and developer activity
2026-09-20,20260920-004308-4e5af134,Freddie Mac,Tier 3 / Growth and Market Signal Watch,50,Apartment,California,Site / Parcel Source Expansion,Other,acquisition; refinancing; operational technology / AI adoption,1,89,89.0,Capital Inflow,GP Capability Benchmark Signal,competitive pressure indicator,High,94,Review California / LA capital and developer activity
2026-09-20,20260920-004308-4e5af134,Tishman Speyer,Tier 3 / Growth and Market Signal Watch,50,Apartment,California,Site / Parcel Source Expansion,Other,acquisition; refinancing; operational technology / AI adoption,1,89,89.0,Capital Inflow,GP Capability Benchmark Signal,competitive pressure indicator,High,94,Review California / LA capital and developer activity
2026-09-20,20260920-004308-4e5af134,Affinius Capital,Tier 3 / Growth and Market Signal Watch,50,Apartment,Other / Unknown,Site / Parcel Source Expansion,Other,refinancing; JV / partnership; operational technology / AI adoption,1,100,100.0,Refinancing / Recapitalization,Potential JV / Partnership Signal,potential JV partnership signal,Low,91,Map potential GP / JV relationship and monitor partnership activity
2026-09-20,20260920-004308-4e5af134,Bascom Group,Tier 3 / Growth and Market Signal Watch,50,Apartment,Dallas / Texas,Site / Parcel Source Expansion,Other,acquisition; disposition / exit; operational technology / AI adoption,1,100,100.0,Capital Inflow,GP Capability Benchmark Signal,competitive pressure indicator,Low,91,Track capital deployment and pricing signals
2026-09-20,20260920-004308-4e5af134,Avison Young,Tier 3 / Growth and Market Signal Watch,50,Apartment,New York City / New York,Core Multifamily News; Site / Parcel Source Expansion,Other,refinancing,2,100,100.0,Refinancing / Recapitalization,Capital Partner Tracking Signal,capital market sentiment indicator,Low,90,Track refinancing or recapitalization pipeline
2026-09-20,20260920-004308-4e5af134,Berkadia,Tier 3 / Growth and Market Signal Watch,50,Apartment,Miami / Florida,Site / Parcel Source Expansion,Other,refinancing; operational technology / AI adoption,2,100,100.0,Refinancing / Recapitalization,GP Capability Benchmark Signal,competitive pressure indicator,Low,90,Track refinancing or recapitalization pipeline
2026-09-20,20260920-004308-4e5af134,Trammell Crow Residential,Tier 2 / Strategic Watch,75,Apartment,San Francisco / California,Regional / California / LA Sources,Other,operational technology / AI adoption,1,100,100.0,Operational / Platform Investment,GP Capability Benchmark Signal,competitive pressure indicator,Low,90,Monitor only
2026-09-20,20260920-004308-4e5af134,Walker & Dunlop,Tier 3 / Growth and Market Signal Watch,50,Senior Housing,Colorado; Dallas / Texas,Core Multifamily News,Other,acquisition; disposition / exit; refinancing; operational technology / AI adoption,2,81,76.5,Capital Inflow,GP Capability Benchmark Signal,competitive pressure indicator,Low,89,Track capital deployment and pricing signals
2026-09-20,20260920-004308-4e5af134,Camber Property Group,Tier 3 / Growth and Market Signal Watch,50,Multifamily,New York City / New York,Core Multifamily News,Other,office-to-residential conversion; JV / partnership,1,80,80.0,Operational / Platform Investment,Potential JV / Partnership Signal,potential JV partnership signal,Low,83,Map potential GP / JV relationship and monitor partnership activity
2026-09-20,20260920-004308-4e5af134,RXR,Tier 3 / Growth and Market Signal Watch,50,Office-to-Residential Conversion,Other / Unknown,Site / Parcel Source Expansion,Other,office-to-residential conversion; JV / partnership,1,81,81.0,Operational / Platform Investment,Potential JV / Partnership Signal,potential JV partnership signal,Low,83,Map potential GP / JV relationship and monitor partnership activity
2026-09-20,20260920-004308-4e5af134,Benmark Capital,Tier 3 / Growth and Market Signal Watch,50,Affordable Housing,Miami / Florida,Site / Parcel Source Expansion,Other,refinancing,1,98,98.0,Refinancing / Recapitalization,Capital Partner Tracking Signal,capital market sentiment indicator,Low,82,Track refinancing or recapitalization pipeline
2026-09-20,20260920-004308-4e5af134,Mike Boyd Saratoga Capital,Tier 3 / Growth and Market Signal Watch,50,Apartment,Atlanta / Georgia,Site / Parcel Source Expansion,Other,disposition / exit; JV / partnership; distressed opportunity; operational technology / AI adoption,1,77,77.0,Capital Outflow / Exit,Potential JV / Partnership Signal,potential JV partnership signal,Low,82,Map potential GP / JV relationship and monitor partnership activity
2026-09-20,20260920-004308-4e5af134,BridgeCity Capital,Tier 3 / Growth and Market Signal Watch,50,Mixed-Use Residential,New York City / New York,Core Multifamily News,Other,acquisition; disposition / exit; refinancing,1,76,76.0,Capital Inflow,Pricing Discovery Signal,pricing discovery reference,Low,81,Track capital deployment and pricing signals
2026-09-20,20260920-004308-4e5af134,CBRE,Tier 3 / Growth and Market Signal Watch,50,General Residential,California,Regional / California / LA Sources; Site / Parcel Source Expansion,Other,acquisition; disposition / exit; operational technology / AI adoption,2,55,53.5,Capital Inflow,GP Capability Benchmark Signal,competitive pressure indicator,High,81,Review California / LA capital and developer activity
2026-09-20,20260920-004308-4e5af134,IPA,Tier 3 / Growth and Market Signal Watch,50,Office-to-Residential Conversion,Other / Unknown,Core Multifamily News,Other,refinancing; office-to-residential conversion; operational technology / AI adoption,1,83,83.0,Refinancing / Recapitalization,GP Capability Benchmark Signal,competitive pressure indicator,Low,76,Track refinancing or recapitalization pipeline
2026-09-20,20260920-004308-4e5af134,Essex Realty Group,Tier 3 / Growth and Market Signal Watch,50,Mixed-Use Residential,Other / Unknown,Site / Parcel Source Expansion,Other,disposition / exit; operational technology / AI adoption,1,72,72.0,Capital Outflow / Exit,GP Capability Benchmark Signal,competitive pressure indicator,Low,72,Monitor only
2026-09-20,20260920-004308-4e5af134,Acquires 280-Unit Buckhead Apartment Community ParkProperty Capital,Tier 3 / Growth and Market Signal Watch,50,Apartment,Atlanta / Georgia,Site / Parcel Source Expansion,Other,acquisition; disposition / exit; JV / partnership; operational technology / AI adoption,1,62,62.0,Capital Inflow,Potential JV / Partnership Signal,potential JV partnership signal,Low,70,Map potential GP / JV relationship and monitor partnership activity
2026-09-20,20260920-004308-4e5af134,GMH Communities,Tier 3 / Growth and Market Signal Watch,50,Student Housing,Other / Unknown,Core Multifamily News,Other,acquisition; disposition / exit; JV / partnership,1,61,61.0,Capital Inflow,Potential JV / Partnership Signal,potential JV partnership signal,Low,69,Map potential GP / JV relationship and monitor partnership activity
2026-09-20,20260920-004308-4e5af134,Private Capital,Tier 3 / Growth and Market Signal Watch,50,Multifamily,Other / Unknown,Core Multifamily News,Other,acquisition; disposition / exit,1,56,56.0,Capital Inflow,Pricing Discovery Signal,pricing discovery reference,Low,67,Track capital deployment and pricing signals
2026-09-20,20260920-004308-4e5af134,Delray Beach Mixed-Use Venture Pebb Capital,Tier 3 / Growth and Market Signal Watch,50,Mixed-Use Residential,Miami / Florida,Site / Parcel Source Expansion,Other,refinancing; operational technology / AI adoption,1,56,56.0,Refinancing / Recapitalization,GP Capability Benchmark Signal,competitive pressure indicator,Low,59,Track refinancing or recapitalization pipeline
