run_date,run_id,watchlist_id,canonical_project_id,canonical_project_name,market,submarket,gp_or_developer,residential_sector,latest_lifecycle_stage,opportunity_score,risk_score,overall_signal_quality_score,institutional_confidence_label,supporting_source_count,recurring_observation_count,strategic_theme,woomi_relevance,recommended_executive_action,supporting_evidence_summary
2026-09-20,20260920-004308-4e5af134,HCW-20260920-001,PRJ-20260920-0146,Refinancing - New York City / New York - Wells Fargo Refis Long Island City Apartments With $115M Fannie Mae Loan,Unknown,Queens,Avison Young,Apartment,Refinancing / Recapitalization,100,43,97,Strong Institutional Signal,5,5,Refinancing opportunity,Priority Asset Watch,Review immediately,"5 source file(s), 5 observation(s), latest stage Refinancing / Recapitalization, identity confidence 100"
2026-09-20,20260920-004308-4e5af134,HCW-20260920-002,PRJ-20260920-0052,Acquisition - New York City / New York - Borough Developers Closes on $84M Sale of Downtown Brooklyn Development Site,Unknown,Brooklyn,JLL,Mixed-Use Residential,Site Acquisition / Site Control,97,36,96,Strong Institutional Signal,4,10,Institutional capital movement,Priority Asset Watch,Review immediately,"4 source file(s), 10 observation(s), latest stage Site Acquisition / Site Control, identity confidence 100"
2026-09-20,20260920-004308-4e5af134,HCW-20260920-003,PRJ-20260920-0153,Construction Financing - Miami / Florida - Development Group Inks $58M Construction Loan for Coconut Grove Condos,Unknown,South Florida,Berkadia,Apartment,Refinancing / Recapitalization,88,49,96,Strong Institutional Signal,4,8,Refinancing opportunity,Priority Asset Watch,Review immediately,"4 source file(s), 8 observation(s), latest stage Refinancing / Recapitalization, identity confidence 100"
2026-09-20,20260920-004308-4e5af134,HCW-20260920-004,PRJ-20260920-0053,"Acquisition - California - Whittier Comstock Acquires 135,308 SF Fairway Center II Office Property in Brea, Californi...",California,California,CBRE,General Residential,Site Acquisition / Site Control,87,36,93,Strong Institutional Signal,9,25,LA urban infill opportunity,Priority Asset Watch,Review immediately,"9 source file(s), 25 observation(s), latest stage Site Acquisition / Site Control, identity confidence 100"
2026-09-20,20260920-004308-4e5af134,HCW-20260920-005,PRJ-20260920-0114,Acquisition - New York City / New York - JLL Negotiates $21.7M Sale of Multifamily Development Site in The Bronx,Unknown,New York City,JLL,Multifamily,Site Acquisition / Site Control,98,36,92,Strong Institutional Signal,4,4,Institutional capital movement,Strategic Asset Watch,Review immediately,"4 source file(s), 4 observation(s), latest stage Site Acquisition / Site Control, identity confidence 100"
2026-09-20,20260920-004308-4e5af134,HCW-20260920-006,PRJ-20260920-0060,Disposition / Exit - California - Marcus & Millichap Closes Multifamily Sale in San Diego’s College East,California,California,Marcus & Millichap,Apartment,Unknown Stage,98,31,91,Strong Institutional Signal,9,20,LA urban infill opportunity,Priority Asset Watch,Review immediately,"9 source file(s), 20 observation(s), latest stage Unknown Stage, identity confidence 100"
2026-09-20,20260920-004308-4e5af134,HCW-20260920-007,PRJ-20260920-0064,Acquisition - Colorado - Michelson Organization and 29th Street Trade Aurora Colorado Multifamily in $73M Deal,Unknown,Colorado,Walker & Dunlop,Multifamily,Site Acquisition / Site Control,78,22,91,Strong Institutional Signal,7,11,Institutional capital movement,Strategic Asset Watch,Review immediately,"7 source file(s), 11 observation(s), latest stage Site Acquisition / Site Control, identity confidence 100"
2026-09-20,20260920-004308-4e5af134,HCW-20260920-009,PRJ-20260920-0071,General Project Signal - Dallas / Texas - W&D Arranges $30M in LIHTC for Dallas Fort Worth Affordable Senior Housing,Unknown,Dallas,Walker & Dunlop,Senior Housing,Unknown Stage,86,30,90,Strong Institutional Signal,5,5,LA urban infill opportunity,Priority Asset Watch,Review immediately,"5 source file(s), 5 observation(s), latest stage Unknown Stage, identity confidence 100"
2026-09-20,20260920-004308-4e5af134,HCW-20260920-008,PRJ-20260920-0075,JV / Partnership - Georgia - JLL Arranges $154.1M in Financing for Six-Property Retail Portfolio Spanning Three States,California,Georgia,JLL,General Residential,Unknown Stage,73,30,90,Strong Institutional Signal,8,10,Institutional capital movement,Priority Asset Watch,Review immediately,"8 source file(s), 10 observation(s), latest stage Unknown Stage, identity confidence 100"
2026-09-20,20260920-004308-4e5af134,HCW-20260920-010,PRJ-20260920-0056,Acquisition - California - Tishman Speyer Acquires 376-Unit Anaheim Rental Community,California,California,Freddie Mac,Apartment,Unknown Stage,48,29,89,Strong Institutional Signal,9,11,LA urban infill opportunity,Strategic Asset Watch,Review immediately,"9 source file(s), 11 observation(s), latest stage Unknown Stage, identity confidence 100"
2026-09-20,20260920-004308-4e5af134,HCW-20260920-012,PRJ-20260920-0150,"General Project Signal - San Francisco / California - Construction Underway For Alexan Icon, South San Francisco",Unknown,San Francisco,Trammell Crow Residential,Apartment,Unknown Stage,96,31,88,Strong Institutional Signal,5,5,Construction start pipeline,Priority Asset Watch,Review immediately,"5 source file(s), 5 observation(s), latest stage Unknown Stage, identity confidence 100"
2026-09-20,20260920-004308-4e5af134,HCW-20260920-013,PRJ-20260920-0070,"Acquisition - Dallas / Texas - Bascom Buys 370-Unit, Value-Add Project Near Richardson",Unknown,Dallas,Bascom Group,Apartment,Unknown Stage,90,31,88,Strong Institutional Signal,5,5,LA urban infill opportunity,Priority Asset Watch,Review immediately,"5 source file(s), 5 observation(s), latest stage Unknown Stage, identity confidence 100"
2026-09-20,20260920-004308-4e5af134,HCW-20260920-011,PRJ-20260920-0094,Entitlement / Permitting - Los Angeles / California - L.A. County Supes approve apartments at 7914 Broadway Ave. in West Whittier,Los Angeles / California,Los Angeles,Unknown,Mixed-Use Residential,Building Permit / Construction Permit,78,58,88,Strong Institutional Signal,5,25,Entitlement progression,Priority Asset Watch,Review immediately,"5 source file(s), 25 observation(s), latest stage Building Permit / Construction Permit, identity confidence 80"
2026-09-20,20260920-004308-4e5af134,HCW-20260920-014,PRJ-20260920-0062,JV / Partnership - California - Harrison Street Launches New Multifamily Student Housing Partnership in San Diego Californ...,California,California,Unknown,Affordable Housing,Delivery / Opening,85,40,86,Strong Institutional Signal,6,20,Institutional capital movement,Priority Asset Watch,Review immediately,"6 source file(s), 20 observation(s), latest stage Delivery / Opening, identity confidence 80"
2026-09-20,20260920-004308-4e5af134,HCW-20260920-016,PRJ-20260920-0113,General Project Signal - New York City / New York - Avison Young Arranges $115M in Agency Financing for Queens Apartment Building,Unknown,New York City,Avison Young,Affordable Housing,Unknown Stage,88,31,85,Strong Institutional Signal,4,4,Institutional capital movement,Strategic Asset Watch,Review immediately,"4 source file(s), 4 observation(s), latest stage Unknown Stage, identity confidence 100"
2026-09-20,20260920-004308-4e5af134,HCW-20260920-015,PRJ-20260920-0106,Disposition / Exit - National - Marcus & Millichap Arranges Sale of Multifamily Portfolio in Irvington New Jersey,Unknown,National,Marcus & Millichap,Multifamily,Unknown Stage,64,18,85,Strong Institutional Signal,7,8,Institutional capital movement,Strategic Asset Watch,Review immediately,"7 source file(s), 8 observation(s), latest stage Unknown Stage, identity confidence 100"
2026-09-20,20260920-004308-4e5af134,HCW-20260920-017,PRJ-20260920-0121,Construction Financing - Other / Unknown - Affinius Capital Originates $130M Construction Loan for Chicago MF Development,Unknown,Unknown,Affinius Capital,Apartment,Unknown Stage,86,48,84,Institutional Watch,6,6,Refinancing opportunity,Priority Asset Watch,Watch refinancing timing,"6 source file(s), 6 observation(s), latest stage Unknown Stage, identity confidence 100"
2026-09-20,20260920-004308-4e5af134,HCW-20260920-018,PRJ-20260920-0136,Office-to-Residential Conversion - Other / Unknown - Partnership Begins Leasing 27-Story Apartment Building in Jersey City,Unknown,Unknown,RXR,Office-to-Residential Conversion,Unknown Stage,76,33,84,Institutional Watch,6,6,Institutional capital movement,Strategic Asset Watch,Monitor sponsor relationship,"6 source file(s), 6 observation(s), latest stage Unknown Stage, identity confidence 100"
2026-09-20,20260920-004308-4e5af134,HCW-20260920-019,PRJ-20260920-0072,Development Start - Dallas / Texas - Endura Starts Work on 324-Unit Boerne Apartment Community,Dallas / Texas,Dallas,Unknown,Apartment,Vertical Construction,70,15,84,Institutional Watch,4,4,Construction start pipeline,Strategic Asset Watch,Monitor construction execution,"4 source file(s), 4 observation(s), latest stage Vertical Construction, identity confidence 80"
2026-09-20,20260920-004308-4e5af134,HCW-20260920-020,PRJ-20260920-0049,Office-to-Residential Conversion - Atlanta / Georgia - JLB Pursuing Buckhead Office-to-Apartments Conversion,Unknown,Atlanta,Unknown,Apartment,Distressed / Stalled,76,82,82,Institutional Watch,3,15,Distressed opportunity,Priority Asset Watch,Maintain on strategic radar,"3 source file(s), 15 observation(s), latest stage Distressed / Stalled, identity confidence 80"
2026-09-20,20260920-004308-4e5af134,HCW-20260920-022,PRJ-20260920-0161,Acquisition - Texas - ECA Acquires 20-Property Texas Multifamily Portfolio,Texas,Texas,Unknown,Apartment,Unknown Stage,70,33,82,Institutional Watch,6,6,Institutional capital movement,Strategic Asset Watch,Maintain on strategic radar,"6 source file(s), 6 observation(s), latest stage Unknown Stage, identity confidence 80"
2026-09-20,20260920-004308-4e5af134,HCW-20260920-021,PRJ-20260920-0159,"General Project Signal - Southeast - Capstone Breaks Ground on 256-Unit Multifamily Development in Centerton, Arkansas",Southeast,Southeast,Unknown,Apartment,Unknown Stage,66,32,82,Institutional Watch,6,9,Institutional capital movement,Strategic Asset Watch,Maintain on strategic radar,"6 source file(s), 9 observation(s), latest stage Unknown Stage, identity confidence 80"
2026-09-20,20260920-004308-4e5af134,HCW-20260920-023,PRJ-20260920-0129,Disposition / Exit - Other / Unknown - Essex Realty Group Lists Mixed-Use Property in Chicago’s Old Town,Unknown,Unknown,Essex Realty Group,Mixed-Use Residential,Unknown Stage,64,30,81,Institutional Watch,7,8,Institutional capital movement,Strategic Asset Watch,Monitor sponsor relationship,"7 source file(s), 8 observation(s), latest stage Unknown Stage, identity confidence 100"
2026-09-20,20260920-004308-4e5af134,HCW-20260920-024,PRJ-20260920-0093,Entitlement / Permitting - Los Angeles / California - L.A. County Supes approve apartments at 7914 Broadway Ave. in West Whittier,California,Los Angeles,Unknown,Affordable Housing,Early Site Signal,84,38,80,Institutional Watch,3,14,Entitlement progression,Priority Asset Watch,Track entitlement progression,"3 source file(s), 14 observation(s), latest stage Early Site Signal, identity confidence 80"
2026-09-20,20260920-004308-4e5af134,HCW-20260920-026,PRJ-20260920-0143,"Acquisition - Phoenix / Arizona - Evergreen Building Mesa Apartments, Retail",Unknown,Phoenix,Brookfield,Mixed-Use Residential,Unknown Stage,38,29,80,Institutional Watch,4,4,Institutional capital movement,Strategic Asset Watch,Monitor sponsor relationship,"4 source file(s), 4 observation(s), latest stage Unknown Stage, identity confidence 100"
2026-09-20,20260920-004308-4e5af134,HCW-20260920-025,PRJ-20260920-0047,Office-to-Residential Conversion - Atlanta / Georgia - JLB Pursuing Buckhead Office-to-Apartments Conversion,Atlanta / Georgia,Atlanta,Unknown,Apartment,Unknown Stage,36,29,80,Institutional Watch,4,8,LA urban infill opportunity,Strategic Asset Watch,Maintain on strategic radar,"4 source file(s), 8 observation(s), latest stage Unknown Stage, identity confidence 80"
2026-09-20,20260920-004308-4e5af134,HCW-20260920-027,PRJ-20260920-0089,"Whittier Comstock Acquires 135,308 SF Fairway Center II Office Property in Brea, California",California,Los Angeles,CBRE,General Residential,Unknown Stage,51,5,78,Institutional Watch,4,8,LA urban infill opportunity,Strategic Asset Watch,Monitor sponsor relationship,"4 source file(s), 8 observation(s), latest stage Unknown Stage, identity confidence 100"
