run_date,run_id,run_timestamp,deal_fingerprint_id,duplicate_cluster_id,fingerprint_confidence,canonical_project_name,canonical_deal_name,canonical_event_name,deal_type,market,residential_sector,canonical_gp_or_developer,canonical_lender_or_debt_provider,unit_count,dollar_amount,loan_amount,source_count,article_count,duplicate_count,sources,article_titles,markets_detected,highest_deal_signal_score
2026-06-18,20260618-001725-265595f4,2026-06-18 00:17:25,DFP-2594322CF1,DCL-20260618-004,90,"Acquisition - Other / Unknown - Green Light Housing Purchases Affordable Housing Apartments in Vancouver, Washington, for...","Acquisition - Acquisition - Other / Unknown - Green Light Housing Purchases Affordable Housing Apartments in Vancouver, Washington, for...",Acquisition - CBRE - Other / Unknown,Acquisition,Other / Unknown,Affordable Housing,CBRE,Fannie Mae,160 apartments,$34.4M; $34.4M; $34.4m,$34.4m,1,1,1,REBusiness Online,"Green Light Housing Purchases Affordable Housing Apartments in Vancouver, Washington, for $34.4M",Other / Unknown,85
2026-06-18,20260618-001725-265595f4,2026-06-18 00:17:25,DFP-3A925D2738,DCL-20260618-008,90,Acquisition - California - Investor in Postal Real Estate Scores Off-Market Deal in San Diego,Acquisition - Acquisition - California - Investor in Postal Real Estate Scores Off-Market Deal in San Diego,Acquisition - JLL - California,Acquisition,California,General Residential,JLL,JLL,,$9.6 million,,1,1,1,Connect CRE California,Investor in Postal Real Estate Scores Off-Market Deal in San Diego,California,79
2026-06-18,20260618-001725-265595f4,2026-06-18 00:17:25,DFP-9CC21B7AAE,DCL-20260618-006,90,Construction Financing - Miami / Florida - Developer Duo Closes on $67.5M Financing for Coral Gables Condos,Construction Financing - Construction Financing - Miami / Florida - Developer Duo Closes on $67.5M Financing for Coral Gables Condos,Construction Financing - Berkadia - Berkadia - Sun Belt,Construction Financing,Miami / Florida,Apartment,Berkadia,Berkadia,,$67.5M; $67.5M; $67.5 million,$67.5M,1,1,1,Connect CRE South Florida,Developer Duo Closes on $67.5M Financing for Coral Gables Condos,Miami / Florida,85
2026-06-18,20260618-001725-265595f4,2026-06-18 00:17:25,DFP-5F24A5FFEF,DCL-20260618-003,90,Construction Financing - Beverly Hills / California - Developer secures $85m loan for mixed-use project at 55 N. La Cienega Blvd. in Beverly Hil...,Construction Financing - Construction Financing - Beverly Hills / California - Developer secures $85m loan for mixed-use project at 55 N. La Cienega Blvd. in Beverly Hil...,Construction Financing - Marcus & Millichap - California,Construction Financing,Beverly Hills / California,Mixed-Use Residential,Marcus & Millichap,Unknown,22 apartments,$85m; $85m; $85 million,$85m,1,1,1,Urbanize LA,Developer secures $85m loan for mixed-use project at 55 N. La Cienega Blvd. in Beverly Hills,Beverly Hills / California,87
2026-06-18,20260618-001725-265595f4,2026-06-18 00:17:25,DFP-BB73BB97D4,DCL-20260618-002,90,Disposition / Exit - California - Yorba Linda Parking Lot Sells for Townhome Redevelopment,Disposition / Exit - Disposition / Exit - California - Yorba Linda Parking Lot Sells for Townhome Redevelopment,Disposition / Exit - CBRE - California,Disposition / Exit,California,Apartment,CBRE,CBRE,,$8.12; $8.12,,1,1,1,Connect CRE Orange County,Yorba Linda Parking Lot Sells for Townhome Redevelopment,California,89
2026-06-18,20260618-001725-265595f4,2026-06-18 00:17:25,DFP-5508FCE9F0,DCL-20260618-011,90,Disposition / Exit - California - Former Bank Branch Positioned as Development Opportunity in Garden Grove Sale,Disposition / Exit - Disposition / Exit - California - Former Bank Branch Positioned as Development Opportunity in Garden Grove Sale,Disposition / Exit - CBRE - California,Disposition / Exit,California,General Residential,CBRE,CBRE,,$11 million; $1; $11 million,,1,1,1,Connect CRE Orange County,Former Bank Branch Positioned as Development Opportunity in Garden Grove Sale,California,74
2026-06-18,20260618-001725-265595f4,2026-06-18 00:17:25,DFP-C431C120A0,DCL-20260618-009,90,General Project Signal - California - JLL Arranges $252M Financing for Huntington Beach Seniors Project,General Project Signal - General Project Signal - California - JLL Arranges $252M Financing for Huntington Beach Seniors Project,General Project Signal - JLL - California,General Project Signal,California,Senior Housing,JLL,JLL,,$252M; $252M; $252.1 million,$252M,1,1,1,Connect CRE Orange County,JLL Arranges $252M Financing for Huntington Beach Seniors Project,California,78
2026-06-18,20260618-001725-265595f4,2026-06-18 00:17:25,DFP-7055481161,DCL-20260618-007,90,JV / Partnership - Miami / Florida - JV Raises $100M for Coral Gables Mixed-Use Project,JV / Partnership - JV / Partnership - Miami / Florida - JV Raises $100M for Coral Gables Mixed-Use Project,JV / Partnership - Berkadia - Sun Belt,JV / Partnership,Miami / Florida,Mixed-Use Residential,Berkadia,Berkadia,,$100M; $100M; $100 million,,1,1,1,Connect CRE South Florida,JV Raises $100M for Coral Gables Mixed-Use Project,Miami / Florida,85
2026-06-18,20260618-001725-265595f4,2026-06-18 00:17:25,DFP-5644852CA6,DCL-20260618-001,90,JV / Partnership - Austin / Texas - April Housing Reopens Three Affordable Housing Communities in East Austin Following $60M R...,JV / Partnership - JV / Partnership - Austin / Texas - April Housing Reopens Three Affordable Housing Communities in East Austin Following $60M R...,JV / Partnership - Blackstone - Sun Belt,JV / Partnership,Austin / Texas,Affordable Housing,Blackstone,Unknown,654 units,$60M; $60M; $60 million,,1,1,1,REBusiness Online,April Housing Reopens Three Affordable Housing Communities in East Austin Following $60M Rehabilitation,Austin / Texas,90
2026-06-18,20260618-001725-265595f4,2026-06-18 00:17:25,DFP-4BFBE4D90A,DCL-20260618-005,80,Acquisition - California - Levin Johnston Finalizes 1031 Exchange for Livermore Apartments,Acquisition - Acquisition - California - Levin Johnston Finalizes 1031 Exchange for Livermore Apartments,Acquisition - Marcus & Millichap - California,Acquisition,California,Apartment,Marcus & Millichap,Unknown,,$5.625; $5.625; $19.75,,1,1,1,Connect CRE Apartments,Levin Johnston Finalizes 1031 Exchange for Livermore Apartments,California,85
