run_date,run_id,canonical_project_id,canonical_project_name,project_identity_confidence,run_timestamp,canonical_article_id,article_integrity_status,primary_display_section,secondary_display_sections,repeat_exposure_status,freshness_score,access_status,project_or_deal_name,deal_type,asset_type,residential_sector,market,city_or_submarket,state_or_region,gp_or_developer,canonical_gp_or_developer,institutional_partner,lender_or_debt_provider,canonical_lender_or_debt_provider,capital_partner,canonical_capital_partner,canonical_market,unit_count,dollar_amount,loan_amount,acquisition_price,development_cost,cap_rate,rent_growth,vacancy_rate,concession_signal,construction_start_or_delivery_timing,entitlement_or_permitting_stage,deal_signal_score,deal_priority_label,potential_woomi_use,source_article_title,source,url,relevance_score,deal_fingerprint_id,fingerprint_confidence,canonical_deal_name,canonical_event_name,duplicate_cluster_id,duplicate_count
2026-06-18,20260618-001725-265595f4,PRJ-20260618-0059,JV / Partnership - Austin / Texas - April Housing Reopens Three Affordable Housing Communities in East Austin Following $60M R...,100,2026-06-18 00:17:25,art_0102b24ef191ce9f,valid,Development Activity,GP / Capital Activity,new_or_fresh,100,open,JV / Partnership - Austin / Texas - April Housing Reopens Three Affordable Housing Communities in East Austin Following $60M R...,JV / Partnership,Affordable Housing,Affordable Housing,Austin / Texas,Austin,Unknown,Blackstone,Blackstone,blackstone,Unknown,Unknown,blackstone,Blackstone,Sun Belt,654 units,$60M; $60M; $60 million,,,,,,,,completed,,90,High Deal Intelligence,GP partnership reference,April Housing Reopens Three Affordable Housing Communities in East Austin Following $60M Rehabilitation,REBusiness Online,https://rebusinessonline.com/april-housing-reopens-three-affordable-housing-communities-in-east-austin-following-60m-rehabilitation/,87,DFP-5644852CA6,90,JV / Partnership - JV / Partnership - Austin / Texas - April Housing Reopens Three Affordable Housing Communities in East Austin Following $60M R...,JV / Partnership - Blackstone - Sun Belt,DCL-20260618-001,1
2026-06-18,20260618-001725-265595f4,PRJ-20260618-0067,Disposition / Exit - California - Former Bank Branch Positioned as Development Opportunity in Garden Grove Sale,100,2026-06-18 00:17:25,art_6e05306f1e52dc16,valid,Development Activity,GP / Capital Activity,repeat_penalized,55,open,Disposition / Exit - California - Yorba Linda Parking Lot Sells for Townhome Redevelopment,Disposition / Exit,Apartment,Apartment,California,California,California,CBRE,CBRE,Unknown,cbre,CBRE,Unknown,Unknown,California,,$8.12; $8.12,,,,,,,,,,89,High Deal Intelligence,Entitlement / zoning watch,Yorba Linda Parking Lot Sells for Townhome Redevelopment,Connect CRE Orange County,https://www.connectcre.com/stories/yorba-linda-parking-lot-sells-for-townhome-redevelopment/,100,DFP-BB73BB97D4,90,Disposition / Exit - Disposition / Exit - California - Yorba Linda Parking Lot Sells for Townhome Redevelopment,Disposition / Exit - CBRE - California,DCL-20260618-002,1
2026-06-18,20260618-001725-265595f4,PRJ-20260618-0064,Construction Financing - Beverly Hills / California - Developer secures $85m loan for mixed-use project at 55 N. La Cienega Blvd. in Beverly Hil...,100,2026-06-18 00:17:25,art_29d9979b5f307513,valid,Development Activity,GP / Capital Activity,acceptable_repeat,66,access_limited,Construction Financing - Beverly Hills / California - Developer secures $85m loan for mixed-use project at 55 N. La Cienega Blvd. in Beverly Hil...,Construction Financing,Mixed-Use Residential,Mixed-Use Residential,Beverly Hills / California,Beverly Hills,Unknown,Marcus & Millichap,Marcus & Millichap,Unknown,Unknown,Unknown,Unknown,Unknown,California,22 apartments,$85m; $85m; $85 million,$85m,,,,,,,,entitlement,87,High Deal Intelligence,Capital market signal,Developer secures $85m loan for mixed-use project at 55 N. La Cienega Blvd. in Beverly Hills,Urbanize LA,https://la.urbanize.city/post/developer-secures-85m-loan-mixed-use-project-55-n-la-cienega-blvd-beverly-hills,100,DFP-5F24A5FFEF,90,Construction Financing - Construction Financing - Beverly Hills / California - Developer secures $85m loan for mixed-use project at 55 N. La Cienega Blvd. in Beverly Hil...,Construction Financing - Marcus & Millichap - California,DCL-20260618-003,1
2026-06-18,20260618-001725-265595f4,PRJ-20260618-0137,"Acquisition - Other / Unknown - Green Light Housing Purchases Affordable Housing Apartments in Vancouver, Washington, for...",100,2026-06-18 00:17:25,art_862c39bbd57e3694,valid,Development Activity,GP / Capital Activity,new_or_fresh,100,open,"Acquisition - Other / Unknown - Green Light Housing Purchases Affordable Housing Apartments in Vancouver, Washington, for...",Acquisition,Affordable Housing,Affordable Housing,Other / Unknown,Unknown,Unknown,CBRE,CBRE,Unknown,fannie mae,Fannie Mae,Unknown,Unknown,Other / Unknown,160 apartments,$34.4M; $34.4M; $34.4m,$34.4m,$34.4M,,,,,,,,85,High Deal Intelligence,Pricing benchmark,"Green Light Housing Purchases Affordable Housing Apartments in Vancouver, Washington, for $34.4M",REBusiness Online,https://rebusinessonline.com/green-light-housing-purchases-multifamily-affordable-apartments-in-vancouver-washington/,100,DFP-2594322CF1,90,"Acquisition - Acquisition - Other / Unknown - Green Light Housing Purchases Affordable Housing Apartments in Vancouver, Washington, for...",Acquisition - CBRE - Other / Unknown,DCL-20260618-004,1
2026-06-18,20260618-001725-265595f4,PRJ-20260618-0072,Disposition / Exit - California - Marcus & Millichap Facilitates $7.4M Sale of 13-Unit Apartment Property in Redondo Beach C...,100,2026-06-18 00:17:25,art_6eedb49f8748c4a9,valid,Development Activity,GP / Capital Activity,repeat_penalized,48,open,Acquisition - California - Levin Johnston Finalizes 1031 Exchange for Livermore Apartments,Acquisition,Apartment,Apartment,California,California,California,Marcus & Millichap,Marcus & Millichap,Unknown,Unknown,Unknown,Unknown,Unknown,California,,$5.625; $5.625; $19.75,,$5.625,,,,,,,,85,High Deal Intelligence,Pricing benchmark,Levin Johnston Finalizes 1031 Exchange for Livermore Apartments,Connect CRE Apartments,https://www.connectcre.com/stories/levin-johnston-finalizes-1031-exchange-for-livermore-apartments/,100,DFP-4BFBE4D90A,80,Acquisition - Acquisition - California - Levin Johnston Finalizes 1031 Exchange for Livermore Apartments,Acquisition - Marcus & Millichap - California,DCL-20260618-005,1
2026-06-18,20260618-001725-265595f4,PRJ-20260618-0164,Construction Financing - Miami / Florida - Developer Duo Closes on $67.5M Financing for Coral Gables Condos,100,2026-06-18 00:17:25,art_6f9d9abc3773ed0e,valid,Development Activity,GP / Capital Activity,acceptable_repeat,62,open,Construction Financing - Miami / Florida - Developer Duo Closes on $67.5M Financing for Coral Gables Condos,Construction Financing,Apartment,Apartment,Miami / Florida,South Florida,Unknown,Berkadia,Berkadia,Unknown,berkadia,Berkadia,Unknown,Unknown,Sun Belt,,$67.5M; $67.5M; $67.5 million,$67.5M,,,,,,,,,85,High Deal Intelligence,Capital market signal,Developer Duo Closes on $67.5M Financing for Coral Gables Condos,Connect CRE South Florida,https://www.connectcre.com/stories/developer-duo-closes-on-67-5m-financing-for-coral-gables-condos/,100,DFP-9CC21B7AAE,90,Construction Financing - Construction Financing - Miami / Florida - Developer Duo Closes on $67.5M Financing for Coral Gables Condos,Construction Financing - Berkadia - Berkadia - Sun Belt,DCL-20260618-006,1
2026-06-18,20260618-001725-265595f4,PRJ-20260618-0164,Construction Financing - Miami / Florida - Developer Duo Closes on $67.5M Financing for Coral Gables Condos,100,2026-06-18 00:17:25,art_919fdf5c7b7a8c0e,valid,Development Activity,GP / Capital Activity,repeat_penalized,55,open,JV / Partnership - Miami / Florida - JV Raises $100M for Coral Gables Mixed-Use Project,JV / Partnership,Mixed-Use Residential,Mixed-Use Residential,Miami / Florida,South Florida,Unknown,Berkadia,Berkadia,Unknown,berkadia,Berkadia,Unknown,Unknown,Sun Belt,,$100M; $100M; $100 million,,,,,,,,,,85,High Deal Intelligence,GP partnership reference,JV Raises $100M for Coral Gables Mixed-Use Project,Connect CRE South Florida,https://www.connectcre.com/stories/jv-raises-100m-for-coral-gables-mixed-use-project/,100,DFP-7055481161,90,JV / Partnership - JV / Partnership - Miami / Florida - JV Raises $100M for Coral Gables Mixed-Use Project,JV / Partnership - Berkadia - Sun Belt,DCL-20260618-007,1
2026-06-18,20260618-001725-265595f4,PRJ-20260618-0071,General Project Signal - California - JLL Arranges $252M Financing for Huntington Beach Seniors Project,100,2026-06-18 00:17:25,art_dd00af25bb095951,valid,GP / Capital Activity,,acceptable_repeat,78,open,Acquisition - California - Investor in Postal Real Estate Scores Off-Market Deal in San Diego,Acquisition,Unknown Residential,General Residential,California,California,California,JLL,JLL,Unknown,jll,JLL,Unknown,Unknown,California,,$9.6 million,,$9.6 million,,,,,,,,79,Useful Deal Signal,Pricing benchmark,Investor in Postal Real Estate Scores Off-Market Deal in San Diego,Connect CRE California,https://www.connectcre.com/stories/investor-in-postal-real-estate-scores-off-market-deal-in-san-diego/,60,DFP-3A925D2738,90,Acquisition - Acquisition - California - Investor in Postal Real Estate Scores Off-Market Deal in San Diego,Acquisition - JLL - California,DCL-20260618-008,1
2026-06-18,20260618-001725-265595f4,PRJ-20260618-0071,General Project Signal - California - JLL Arranges $252M Financing for Huntington Beach Seniors Project,100,2026-06-18 00:17:25,art_1cf4b76f3046105a,valid,Development Activity,GP / Capital Activity,repeat_penalized,5,open,General Project Signal - California - JLL Arranges $252M Financing for Huntington Beach Seniors Project,General Project Signal,Senior Housing,Senior Housing,California,California,California,JLL,JLL,Unknown,jll,JLL,Unknown,Unknown,California,,$252M; $252M; $252.1 million,$252M,,,,,,,,,78,Useful Deal Signal,Capital market signal,JLL Arranges $252M Financing for Huntington Beach Seniors Project,Connect CRE Orange County,https://www.connectcre.com/stories/jll-arranges-252m-financing-for-huntington-beach-seniors-project/,85,DFP-C431C120A0,90,General Project Signal - General Project Signal - California - JLL Arranges $252M Financing for Huntington Beach Seniors Project,General Project Signal - JLL - California,DCL-20260618-009,1
2026-06-18,20260618-001725-265595f4,PRJ-20260618-0070,"General Project Signal - California - Meeting Tonight For 1275 South California Street, Walnut Creek",100,2026-06-18 00:17:25,art_b0b9099f72a54c0b,valid,Development Activity,,new_or_fresh,88,access_limited,"General Project Signal - California - Meeting Tonight For 1275 South California Street, Walnut Creek",General Project Signal,Apartment,Apartment,California,California,California,Fairfield Residential,Fairfield Residential,Unknown,Unknown,Unknown,Unknown,Unknown,California,172 apartments,,,,,,,,,,,75,Useful Deal Signal,Entitlement / zoning watch,"Meeting Tonight For 1275 South California Street, Walnut Creek",SF YIMBY,https://sfyimby.com/2026/06/meeting-tonight-for-1275-south-california-street-walnut-creek.html,100,DFP-CF383325E3,80,"General Project Signal - General Project Signal - California - Meeting Tonight For 1275 South California Street, Walnut Creek",General Project Signal - Fairfield Residential - California,DCL-20260618-010,1
