run_date,run_id,run_timestamp,duplicate_cluster_id,deal_fingerprint_id,duplicate_count,primary_reference_article,duplicate_articles,deduplicated_opportunity_score,deduplicated_distress_score,opportunities_before_deduplication,distress_before_deduplication,opportunities_removed_via_deduplication,distress_inflation_prevented,multi_source_confirmation,strongest_opportunity_type,strongest_distress_type,market,residential_sector
2026-06-18,20260618-001725-265595f4,2026-06-18 00:17:25,DCL-20260618-016,DFP-920342F693,2,"PEF Advisors, Freestone Capital Form JV to Recapitalize Affordable Properties","PEF Advisors, Freestone Capital Form JV to Recapitalize Affordable Properties",87,72,1,1,0,0,Yes,Recapitalization Opportunity,,California,Affordable Housing
2026-06-18,20260618-001725-265595f4,2026-06-18 00:17:25,DCL-20260618-003,DFP-5F24A5FFEF,2,Developer secures $85m loan for mixed-use project at 55 N. La Cienega Blvd. in Beverly Hills,Developer secures $85m loan for mixed-use project at 55 N. La Cienega Blvd. in Beverly Hills,86,64,1,1,0,0,Yes,Construction Financing Gap,,Beverly Hills / California,Mixed-Use Residential
2026-06-18,20260618-001725-265595f4,2026-06-18 00:17:25,DCL-20260618-006,DFP-9CC21B7AAE,2,Developer Duo Closes on $67.5M Financing for Coral Gables Condos,Developer Duo Closes on $67.5M Financing for Coral Gables Condos,85,64,1,1,0,0,Yes,Construction Financing Gap,,Miami / Florida,Apartment
2026-06-18,20260618-001725-265595f4,2026-06-18 00:17:25,DCL-20260618-020,DFP-03F25A66BC,2,13th Floor Obtains $134M Construction Loan for Douglas Final Phase,13th Floor Obtains $134M Construction Loan for Douglas Final Phase,64,60,1,1,0,0,Yes,Construction Financing Gap,,Miami / Florida,Apartment
2026-06-18,20260618-001725-265595f4,2026-06-18 00:17:25,DCL-20260618-022,DFP-C8080ED698,2,"Kolter Inks $91.7M Construction Loan, Starts Work on Delray Beach Rental Community","Kolter Inks $91.7M Construction Loan, Starts Work on Delray Beach Rental Community",64,60,1,1,0,0,Yes,Construction Financing Gap,,Miami / Florida,Apartment
2026-06-18,20260618-001725-265595f4,2026-06-18 00:17:25,DCL-20260618-025,DFP-054778121D,2,Dwight Capital Provides $36M HUD-Insured Loan for Multifamily Community in Missouri,Dwight Capital Provides $36M HUD-Insured Loan for Multifamily Community in Missouri,63,59,1,1,0,0,Yes,Refinancing Gap,,Other / Unknown,Apartment
2026-06-18,20260618-001725-265595f4,2026-06-18 00:17:25,DCL-20260618-033,DFP-50E16E6E42,2,Colliers Arranges $44.5M Construction Loan for 145-Unit Multifamily Development in Norwood Massachusetts,Colliers Arranges $44.5M Construction Loan for 145-Unit Multifamily Development in Norwood Massachusetts,61,56,1,1,0,0,Yes,Construction Financing Gap,,Other / Unknown,Affordable Housing
2026-06-18,20260618-001725-265595f4,2026-06-18 00:17:25,DCL-20260618-021,DFP-3619DFADFF,2,IZO Capital Closes $47M Loan for Multifamily Development in Seattle,IZO Capital Closes $47M Loan for Multifamily Development in Seattle,59,55,1,1,0,0,Yes,Construction Financing Gap,,Seattle,Mixed-Use Residential
2026-06-18,20260618-001725-265595f4,2026-06-18 00:17:25,DCL-20260618-046,DFP-C368DC1438,2,Developer rolls out new plan for stalled Robertson Lane site in West Hollywood,Developer rolls out new plan for stalled Robertson Lane site in West Hollywood,54,51,1,1,0,0,Yes,Stalled Development,,Los Angeles / California,Mixed-Use Residential
2026-06-18,20260618-001725-265595f4,2026-06-18 00:17:25,DCL-20260618-002,DFP-BB73BB97D4,1,Yorba Linda Parking Lot Sells for Townhome Redevelopment,Yorba Linda Parking Lot Sells for Townhome Redevelopment,91,0,1,0,0,0,No,LA / California Entitlement Opportunity,,California,Apartment
2026-06-18,20260618-001725-265595f4,2026-06-18 00:17:25,DCL-20260618-005,DFP-4BFBE4D90A,1,Levin Johnston Finalizes 1031 Exchange for Livermore Apartments,Levin Johnston Finalizes 1031 Exchange for Livermore Apartments,89,0,1,0,0,0,No,Acquisition Opportunity,,California,Apartment
2026-06-18,20260618-001725-265595f4,2026-06-18 00:17:25,DCL-20260618-008,DFP-3A925D2738,1,Investor in Postal Real Estate Scores Off-Market Deal in San Diego,Investor in Postal Real Estate Scores Off-Market Deal in San Diego,88,0,1,0,0,0,No,Acquisition Opportunity,,California,General Residential
2026-06-18,20260618-001725-265595f4,2026-06-18 00:17:25,DCL-20260618-009,DFP-C431C120A0,1,JLL Arranges $252M Financing for Huntington Beach Seniors Project,JLL Arranges $252M Financing for Huntington Beach Seniors Project,88,0,1,0,0,0,No,LA / California Entitlement Opportunity,,California,Senior Housing
2026-06-18,20260618-001725-265595f4,2026-06-18 00:17:25,DCL-20260618-004,DFP-2594322CF1,1,"Green Light Housing Purchases Affordable Housing Apartments in Vancouver, Washington, for $34.4M","Green Light Housing Purchases Affordable Housing Apartments in Vancouver, Washington, for $34.4M",87,0,1,0,0,0,No,Acquisition Opportunity,,Other / Unknown,Affordable Housing
2026-06-18,20260618-001725-265595f4,2026-06-18 00:17:25,DCL-20260618-011,DFP-5508FCE9F0,1,Former Bank Branch Positioned as Development Opportunity in Garden Grove Sale,Former Bank Branch Positioned as Development Opportunity in Garden Grove Sale,87,0,1,0,0,0,No,LA / California Entitlement Opportunity,,California,General Residential
