run_date,run_id,canonical_project_id,canonical_project_name,project_identity_confidence,source_entity,canonical_source_entity,source_entity_type,target_entity,canonical_target_entity,target_entity_type,relationship_type,market,deal_type,evidence_article_title,url,relationship_strength_score,entity_resolution_confidence,canonical_relationship_event_count,relationship_repeat_strength,confirmed_multi_source_relationship,woomi_strategic_relevance,recommended_follow_up
2026-06-18,20260618-001725-265595f4,PRJ-20260618-0067,Disposition / Exit - California - Former Bank Branch Positioned as Development Opportunity in Garden Grove Sale,100,CBRE,CBRE,Developer / GP,cbre,CBRE,Lender / Debt Provider,Financing Relationship,California,Disposition / Exit,Yorba Linda Parking Lot Sells for Townhome Redevelopment,https://www.connectcre.com/stories/yorba-linda-parking-lot-sells-for-townhome-redevelopment/,100,75,1,100,No,Relevant to LA / California strategy,Track GP relationship history
2026-06-18,20260618-001725-265595f4,PRJ-20260618-0058,JV / Partnership - Austin / Texas - April Housing Reopens Three Affordable Housing Communities in East Austin Following $60M R...,100,Blackstone,Blackstone,Developer / GP,blackstone,Blackstone,Institutional Capital,JV / Partnership,Austin / Texas,JV / Partnership,April Housing Reopens Three Affordable Housing Communities in East Austin Following $60M Rehabilitation,https://rebusinessonline.com/april-housing-reopens-three-affordable-housing-communities-in-east-austin-following-60m-rehabilitation/,99,75,1,99,No,High relevance to Woomi partnership strategy,Review potential JV relevance
2026-06-18,20260618-001725-265595f4,PRJ-20260618-0071,General Project Signal - California - JLL Arranges $252M Financing for Huntington Beach Seniors Project,100,JLL,JLL,Developer / GP,jll,JLL,Lender / Debt Provider,Financing Relationship,California,General Project Signal,JLL Arranges $252M Financing for Huntington Beach Seniors Project,https://www.connectcre.com/stories/jll-arranges-252m-financing-for-huntington-beach-seniors-project/,96,75,1,96,No,Relevant to LA / California strategy,Track GP relationship history
2026-06-18,20260618-001725-265595f4,PRJ-20260618-0122,Construction Financing - Miami / Florida - Developer Duo Closes on $67.5M Financing for Coral Gables Condos,100,Berkadia,Berkadia,Developer / GP,berkadia,Berkadia,Lender / Debt Provider,JV / Partnership,Miami / Florida,JV / Partnership,JV Raises $100M for Coral Gables Mixed-Use Project,https://www.connectcre.com/stories/jv-raises-100m-for-coral-gables-mixed-use-project/,95,75,1,95,No,High relevance to Woomi partnership strategy,Review potential JV relevance
2026-06-18,20260618-001725-265595f4,PRJ-20260618-0122,Construction Financing - Miami / Florida - Developer Duo Closes on $67.5M Financing for Coral Gables Condos,100,Berkadia,Berkadia,Developer / GP,berkadia,Berkadia,Lender / Debt Provider,Financing Relationship,Miami / Florida,Construction Financing,Developer Duo Closes on $67.5M Financing for Coral Gables Condos,https://www.connectcre.com/stories/developer-duo-closes-on-67-5m-financing-for-coral-gables-condos/,93,75,1,93,No,Relevant to capital markets monitoring,Track GP relationship history
2026-06-18,20260618-001725-265595f4,PRJ-20260618-0137,"Acquisition - Other / Unknown - Green Light Housing Purchases Affordable Housing Apartments in Vancouver, Washington, for...",100,CBRE,CBRE,Developer / GP,fannie mae,Fannie Mae,Lender / Debt Provider,Financing Relationship,Other / Unknown,Acquisition,"Green Light Housing Purchases Affordable Housing Apartments in Vancouver, Washington, for $34.4M",https://rebusinessonline.com/green-light-housing-purchases-multifamily-affordable-apartments-in-vancouver-washington/,93,75,1,93,No,Relevant to capital markets monitoring,Track GP relationship history
2026-06-18,20260618-001725-265595f4,PRJ-20260618-0071,General Project Signal - California - JLL Arranges $252M Financing for Huntington Beach Seniors Project,100,JLL,JLL,Developer / GP,jll,JLL,Lender / Debt Provider,Financing Relationship,California,Acquisition,Investor in Postal Real Estate Scores Off-Market Deal in San Diego,https://www.connectcre.com/stories/investor-in-postal-real-estate-scores-off-market-deal-in-san-diego/,93,75,1,93,No,Relevant to LA / California strategy,Track GP relationship history
2026-06-18,20260618-001725-265595f4,PRJ-20260618-0058,JV / Partnership - Austin / Texas - April Housing Reopens Three Affordable Housing Communities in East Austin Following $60M R...,100,Blackstone,Blackstone,Developer / GP,Austin,Sun Belt,Market / Region,JV / Partnership,Austin / Texas,JV / Partnership,April Housing Reopens Three Affordable Housing Communities in East Austin Following $60M Rehabilitation,https://rebusinessonline.com/april-housing-reopens-three-affordable-housing-communities-in-east-austin-following-60m-rehabilitation/,91,75,1,91,No,High relevance to Woomi partnership strategy,Review potential JV relevance
2026-06-18,20260618-001725-265595f4,PRJ-20260618-0058,JV / Partnership - Austin / Texas - April Housing Reopens Three Affordable Housing Communities in East Austin Following $60M R...,100,Blackstone,Blackstone,Developer / GP,Austin / Texas,Sun Belt,Market / Region,JV / Partnership,Austin / Texas,JV / Partnership,April Housing Reopens Three Affordable Housing Communities in East Austin Following $60M Rehabilitation,https://rebusinessonline.com/april-housing-reopens-three-affordable-housing-communities-in-east-austin-following-60m-rehabilitation/,91,60,1,91,No,High relevance to Woomi partnership strategy,Review potential JV relevance
2026-06-18,20260618-001725-265595f4,PRJ-20260618-0058,JV / Partnership - Austin / Texas - April Housing Reopens Three Affordable Housing Communities in East Austin Following $60M R...,100,Blackstone,Blackstone,Developer / GP,JV / Partnership - Austin / Texas - April Housing Reopens Three Affordable Housing Communities in East Austin Following $60M R...,Sun Belt,Project / Deal,JV / Partnership,Austin / Texas,JV / Partnership,April Housing Reopens Three Affordable Housing Communities in East Austin Following $60M Rehabilitation,https://rebusinessonline.com/april-housing-reopens-three-affordable-housing-communities-in-east-austin-following-60m-rehabilitation/,91,60,1,91,No,High relevance to Woomi partnership strategy,Review potential JV relevance
2026-06-18,20260618-001725-265595f4,PRJ-20260618-0072,Disposition / Exit - California - Marcus & Millichap Facilitates $7.4M Sale of 13-Unit Apartment Property in Redondo Beach C...,100,Marcus & Millichap,Marcus & Millichap,Developer / GP,Acquisition - California - Levin Johnston Finalizes 1031 Exchange for Livermore Apartments,California,Project / Deal,Acquisition / Buyer,California,Acquisition,Levin Johnston Finalizes 1031 Exchange for Livermore Apartments,https://www.connectcre.com/stories/levin-johnston-finalizes-1031-exchange-for-livermore-apartments/,91,40,1,91,No,Relevant to LA / California strategy,Track GP relationship history
