run_date,run_id,run_timestamp,market,residential_sector,market_article_count,high_priority_count,market_signal_count,average_relevance_score,dominant_strategic_angle,dominant_market_signal,regional_risk_or_opportunity,woomi_market_relevance,recommended_market_action
2026-06-18,20260618-001725-265595f4,2026-06-18 00:17:25,California,Affordable Housing,22,15,10,82.2,Developer Strategy,Rent Growth Signal,Developer capability / execution signal,Core Watch Market,Track LA / California entitlement and zoning updates
2026-06-18,20260618-001725-265595f4,2026-06-18 00:17:25,Los Angeles,Affordable Housing,12,8,5,81.8,Developer Strategy,Rent Growth Signal,Developer capability / execution signal,Core Watch Market,Track LA / California entitlement and zoning updates
2026-06-18,20260618-001725-265595f4,2026-06-18 00:17:25,National / Other,Multifamily,30,13,6,73.2,Financing Risk,Supply / Starts Signal,Financing-sensitive development environment,General Monitoring,Review development underwriting assumptions
2026-06-18,20260618-001725-265595f4,2026-06-18 00:17:25,Texas,Apartment,8,7,2,81.5,Developer Strategy,Supply / Starts Signal,Supply pressure / lease-up risk,Strategic Watch Market,Monitor supply pipeline and concessions
2026-06-18,20260618-001725-265595f4,2026-06-18 00:17:25,Arizona,Apartment,4,4,3,97.5,Developer Strategy,Deal Size Signal,Institutional capital pricing signal,Strategic Watch Market,Track institutional capital activity
2026-06-18,20260618-001725-265595f4,2026-06-18 00:17:25,Phoenix,Apartment,4,4,3,97.5,Developer Strategy,Deal Size Signal,Institutional capital pricing signal,Strategic Watch Market,Track institutional capital activity
2026-06-18,20260618-001725-265595f4,2026-06-18 00:17:25,Florida,Apartment,4,4,2,100.0,Financing Risk,Rent Growth Signal,Financing-sensitive development environment,Strategic Watch Market,Review development underwriting assumptions
2026-06-18,20260618-001725-265595f4,2026-06-18 00:17:25,Seattle,Mixed-Use Residential,3,3,1,88.3,Institutional Flow,Deal Size Signal,Institutional capital pricing signal,Strategic Watch Market,Track institutional capital activity
2026-06-18,20260618-001725-265595f4,2026-06-18 00:17:25,New York,Apartment,3,3,1,79.7,Developer Strategy,Deal Size Signal,Institutional capital pricing signal,General Monitoring,Track institutional capital activity
2026-06-18,20260618-001725-265595f4,2026-06-18 00:17:25,Dallas,Apartment,4,3,0,75.8,Developer Strategy,None detected,Developer capability / execution signal,Strategic Watch Market,Watch GP / developer partnership opportunities
2026-06-18,20260618-001725-265595f4,2026-06-18 00:17:25,Southeast,Mixed-Use Residential,3,2,1,81.0,Developer Strategy,Rent Growth Signal,Developer capability / execution signal,Strategic Watch Market,Watch GP / developer partnership opportunities
2026-06-18,20260618-001725-265595f4,2026-06-18 00:17:25,Sun Belt,Apartment,1,1,1,100.0,Institutional Flow,Rent Growth Signal,Institutional capital pricing signal,Strategic Watch Market,Track institutional capital activity
2026-06-18,20260618-001725-265595f4,2026-06-18 00:17:25,Austin,Affordable Housing,1,1,1,87.0,Institutional Flow,Supply / Starts Signal,Supply pressure / lease-up risk,Strategic Watch Market,Monitor supply pipeline and concessions
