run_date,run_id,la_lifecycle_watch_id,project_or_asset_name,la_submarket,gp_or_developer,residential_sector,current_lifecycle_stage,lifecycle_risk_score,lifecycle_opportunity_score,timing_bucket,entitlement_complexity_flag,financing_dependency_flag,potential_woomi_site_strategy,recommended_local_follow_up,evidence_signals,source_article_title,url,confidence_level
2026-06-18,20260618-001725-265595f4,LALC-20260618-001,Construction Financing - Beverly Hills / California - Developer secures $85m loan for mixed-use project at 55 N. La Cienega Blvd. in Beverly Hil...,Los Angeles,Marcus & Millichap,Mixed-Use Residential,Unknown Stage,45,100,Unknown Timing,Unknown,Unknown,Monitor only,Monitor lifecycle status for repeated confirmation,Unknown Stage; Entitlement Play; No explicit timing reference,Developer secures $85m loan for mixed-use project at 55 N. La Cienega Blvd. in Beverly Hills,https://la.urbanize.city/post/developer-secures-85m-loan-mixed-use-project-55-n-la-cienega-blvd-beverly-hills,High
2026-06-18,20260618-001725-265595f4,LALC-20260618-002,Acquisition - California - Levin Johnston Finalizes 1031 Exchange for Livermore Apartments,California,Marcus & Millichap,Apartment,Unknown Stage,23,100,Unknown Timing,Unknown,Unknown,Monitor only,Monitor lifecycle status for repeated confirmation,Unknown Stage; General Asset Signal; No explicit timing reference,Levin Johnston Finalizes 1031 Exchange for Livermore Apartments,https://www.connectcre.com/stories/levin-johnston-finalizes-1031-exchange-for-livermore-apartments/,High
2026-06-18,20260618-001725-265595f4,LALC-20260618-003,Disposition / Exit - California - Yorba Linda Parking Lot Sells for Townhome Redevelopment,California,CBRE,Apartment,Unknown Stage,23,100,Unknown Timing,Unknown,Unknown,Monitor only,Monitor lifecycle status for repeated confirmation,Unknown Stage; General Asset Signal; No explicit timing reference,Yorba Linda Parking Lot Sells for Townhome Redevelopment,https://www.connectcre.com/stories/yorba-linda-parking-lot-sells-for-townhome-redevelopment/,High
2026-06-18,20260618-001725-265595f4,LALC-20260618-004,Yorba Linda Parking Lot Sells for Townhome Redevelopment,Orange County,CBRE,Apartment,Site Acquisition / Site Control,12,100,Unknown Timing,Low,Low,Review acquisition / JV timing,Monitor lifecycle status for repeated confirmation,Site Acquisition / Site Control; Acquisition / Site Control; 2026,Yorba Linda Parking Lot Sells for Townhome Redevelopment,https://www.connectcre.com/stories/yorba-linda-parking-lot-sells-for-townhome-redevelopment/,High
2026-06-18,20260618-001725-265595f4,LALC-20260618-005,Disposition / Exit - Phoenix / Arizona - Quarterra Sells 290-Unit Kierland Rental Asset,Los Angeles,Quarterra,Apartment,Site Acquisition / Site Control,10,100,Unknown Timing,Low,Low,Review acquisition / JV timing,Monitor lifecycle status for repeated confirmation,Site Acquisition / Site Control; General Asset Signal; No explicit timing reference,Quarterra Sells 290-Unit Kierland Rental Asset,https://www.connectcre.com/stories/quarterra-sells-290-unit-kierland-rental-asset/,High
2026-06-18,20260618-001725-265595f4,LALC-20260618-006,"General Project Signal - California - Meeting Tonight For 1275 South California Street, Walnut Creek",California,Fairfield Residential,Apartment,Unknown Stage,23,98,Unknown Timing,Unknown,Unknown,Monitor only,Monitor lifecycle status for repeated confirmation,Unknown Stage; General Asset Signal; No explicit timing reference,"Meeting Tonight For 1275 South California Street, Walnut Creek",https://sfyimby.com/2026/06/meeting-tonight-for-1275-south-california-street-walnut-creek.html,High
2026-06-18,20260618-001725-265595f4,LALC-20260618-007,Acquisition - California - Investor in Postal Real Estate Scores Off-Market Deal in San Diego,California,JLL,General Residential,Unknown Stage,22,97,Unknown Timing,Unknown,Unknown,Monitor only,Monitor lifecycle status for repeated confirmation,Unknown Stage; General Asset Signal; No explicit timing reference,Investor in Postal Real Estate Scores Off-Market Deal in San Diego,https://www.connectcre.com/stories/investor-in-postal-real-estate-scores-off-market-deal-in-san-diego/,High
2026-06-18,20260618-001725-265595f4,LALC-20260618-008,Disposition / Exit - California - Marcus & Millichap Facilitates $7.4M Sale of 13-Unit Apartment Property in Redondo Beach C...,California,Marcus & Millichap,Apartment,Unknown Stage,22,97,Unknown Timing,Unknown,Unknown,Monitor only,Monitor lifecycle status for repeated confirmation,Unknown Stage; General Asset Signal; No explicit timing reference,Marcus & Millichap Facilitates $7.4M Sale of 13-Unit Apartment Property in Redondo Beach California,https://yieldpro.com/2026/06/paseo-de-la-concha/,High
2026-06-18,20260618-001725-265595f4,LALC-20260618-009,Developer secures $85m loan for mixed-use project at 55 N. La Cienega Blvd. in Beverly Hills,Los Angeles,Millichap Capital,Mixed-Use Residential,Site Acquisition / Site Control,26,93,Unknown Timing,Low,Low,Review acquisition / JV timing,Monitor lifecycle status for repeated confirmation,Site Acquisition / Site Control; General Asset Signal; No explicit timing reference,Developer secures $85m loan for mixed-use project at 55 N. La Cienega Blvd. in Beverly Hills,https://la.urbanize.city/post/developer-secures-85m-loan-mixed-use-project-55-n-la-cienega-blvd-beverly-hills,High
2026-06-18,20260618-001725-265595f4,LALC-20260618-010,"Acquisition - Dallas / Texas - IPA Negotiates Sale of 216-Unit Apartment Complex in Millville, Delaware",Los Angeles,IPA,Apartment,Unknown Stage,20,89,Unknown Timing,Unknown,Unknown,Monitor only,Monitor lifecycle status for repeated confirmation,Unknown Stage; General Asset Signal; No explicit timing reference,"IPA Negotiates Sale of 216-Unit Apartment Complex in Millville, Delaware",https://rebusinessonline.com/ipa-negotiates-sale-of-216-unit-apartment-complex-in-millville-delaware/,High
2026-06-18,20260618-001725-265595f4,LALC-20260618-011,"Meeting Tomorrow For 3521 Homestead Road, Santa Clara",Los Angeles,,Mixed-Use Residential,Site Acquisition / Site Control,13,87,Unknown Timing,Low,Low,Review acquisition / JV timing,Monitor lifecycle status for repeated confirmation,Site Acquisition / Site Control; General Asset Signal; 2026,"Meeting Tomorrow For 3521 Homestead Road, Santa Clara",https://sfyimby.com/2026/06/meeting-tomorrow-for-3521-homestead-road-santa-clara.html,High
