run_date,run_id,run_timestamp,residential_sector,article_count,high_priority_count,market_signal_count,deal_signal_count,average_relevance_score,dominant_market_focus,dominant_strategic_angle,dominant_gp_or_developer,sector_risk_or_opportunity,woomi_sector_relevance,recommended_sector_action
2026-08-25,20260825-232504-df6e4028,2026-08-25 23:25:04,Apartment,39,28,13,31,85.3,Other / Unknown,Developer Strategy,Marcus & Millichap,Core rental housing underwriting and pipeline signal,Core Strategy Sector,Keep in weekly developer strategy review
2026-08-25,20260825-232504-df6e4028,2026-08-25 23:25:04,Affordable Housing,6,6,5,6,97.3,Los Angeles / California,Developer Strategy,Blackstone,Affordability and subsidy program monitoring signal,Strategic Expansion Sector,Add to sector watchlist
2026-08-25,20260825-232504-df6e4028,2026-08-25 23:25:04,Student Housing,4,4,1,3,77.2,Los Angeles / California,Developer Strategy,None detected,Campus-adjacent demand and partnership signal,Strategic Expansion Sector,Monitor university-market demand and partnership signals
2026-08-25,20260825-232504-df6e4028,2026-08-25 23:25:04,Multifamily,15,3,3,9,67.7,Other / Unknown,Rent Growth / Demand,Marcus & Millichap,Core rental housing underwriting and pipeline signal,Core Strategy Sector,Keep in weekly developer strategy review
2026-08-25,20260825-232504-df6e4028,2026-08-25 23:25:04,BTR / Single-Family Rental,1,1,0,1,100.0,Dallas / Texas,Rent Growth / Demand,None detected,Potential expansion or product diversification signal,Strategic Expansion Sector,"Monitor BTR / SFR operators, capital flows, and target markets"
2026-08-25,20260825-232504-df6e4028,2026-08-25 23:25:04,Mixed-Use Residential,7,4,2,7,80.3,Dallas / Texas,Developer Strategy,Marcus & Millichap,Mixed-use development and placemaking signal,Monitoring Sector,Add to sector watchlist
2026-08-25,20260825-232504-df6e4028,2026-08-25 23:25:04,Senior Housing,3,2,2,2,85.0,California,Developer Strategy,Merchants Capital,Demographic demand and operating capability signal,Monitoring Sector,Monitor senior housing demand and operating model signals
2026-08-25,20260825-232504-df6e4028,2026-08-25 23:25:04,General Residential,4,0,3,4,58.8,California,Financing Risk,CBRE,General residential financing signal,Monitoring Sector,Add to sector watchlist
2026-08-25,20260825-232504-df6e4028,2026-08-25 23:25:04,Manufactured Housing,0,0,0,0,0,None detected,None detected,None detected,Lower-cost housing and alternative residential platform signal,Monitoring Sector,Add to sector watchlist
2026-08-25,20260825-232504-df6e4028,2026-08-25 23:25:04,Office-to-Residential Conversion,0,0,0,0,0,None detected,None detected,None detected,"Adaptive reuse, entitlement, and construction feasibility signal",Monitoring Sector,"Track conversion feasibility, policy support, and construction cost assumptions"
2026-08-25,20260825-232504-df6e4028,2026-08-25 23:25:04,Workforce Housing,0,0,0,0,0,None detected,None detected,None detected,Affordability and subsidy program monitoring signal,Monitoring Sector,Add to sector watchlist
