run_date,run_id,firm_name,strategic_tier,strategic_weight,residential_sector,detected_markets,detected_source_categories,detected_platform_types,detected_activity_types,article_count,highest_relevance_score,average_relevance_score,capital_flow_signal,relationship_signal,partnership_relevance_to_woomi,california_la_relevance,institutional_relationship_score,recommended_follow_up
2026-08-25,20260825-232504-df6e4028,Brookfield,Tier 1 / Immediate Strategic Importance,100,Apartment,National,Core Multifamily News,Other,acquisition; refinancing; JV / partnership,1,100,100.0,Capital Inflow,Potential JV / Partnership Signal,potential JV partnership signal,Low,100,Map potential GP / JV relationship and monitor partnership activity
2026-08-25,20260825-232504-df6e4028,CBRE,Tier 3 / Growth and Market Signal Watch,50,General Residential,California; Miami / Florida; New York,Core Multifamily News; Regional / California / LA Sources; Site / Parcel Source Expansion,Other,disposition / exit; refinancing; office-to-residential conversion; JV / partnership; operational technology / AI adoption,3,100,71.3,Capital Outflow / Exit,Potential JV / Partnership Signal,potential JV partnership signal,High,100,Map potential GP / JV relationship and monitor partnership activity
2026-08-25,20260825-232504-df6e4028,Marcus & Millichap,Tier 3 / Growth and Market Signal Watch,50,Apartment,California; Dallas / Texas; Los Angeles / California; Other / Unknown,Core Multifamily News; Regional / California / LA Sources; Site / Parcel Source Expansion,Other,acquisition; disposition / exit; operational technology / AI adoption,7,100,85.3,Capital Inflow,GP Capability Benchmark Signal,competitive pressure indicator,High,100,Review California / LA capital and developer activity
2026-08-25,20260825-232504-df6e4028,Merchants Capital,Tier 3 / Growth and Market Signal Watch,50,Senior Housing,California,Core Multifamily News,Other,capital raise; operational technology / AI adoption,1,100,100.0,Capital Inflow,GP Capability Benchmark Signal,competitive pressure indicator,High,99,Review California / LA capital and developer activity
2026-08-25,20260825-232504-df6e4028,Fannie Mae,Tier 3 / Growth and Market Signal Watch,50,Apartment,California,Site / Parcel Source Expansion,Other,refinancing; JV / partnership; operational technology / AI adoption,1,91,91.0,Refinancing / Recapitalization,Potential JV / Partnership Signal,potential JV partnership signal,High,96,Map potential GP / JV relationship and monitor partnership activity
2026-08-25,20260825-232504-df6e4028,Paul Bubny Brixton Capital Launches Multifamily Investment,Tier 3 / Growth and Market Signal Watch,50,Apartment,California,Regional / California / LA Sources,Other,JV / partnership; operational technology / AI adoption,1,91,91.0,Operational / Platform Investment,Potential JV / Partnership Signal,potential JV partnership signal,High,96,Map potential GP / JV relationship and monitor partnership activity
2026-08-25,20260825-232504-df6e4028,AvalonBay,Tier 1 / Immediate Strategic Importance,100,Multifamily,Nashville / Tennessee,Core Multifamily News,Other,operational technology / AI adoption,1,72,72.0,Operational / Platform Investment,GP Capability Benchmark Signal,competitive pressure indicator,High,93,Review California / LA capital and developer activity
2026-08-25,20260825-232504-df6e4028,MAA,Tier 2 / Strategic Watch,75,Apartment,Atlanta / Georgia,Site / Parcel Source Expansion,Other,acquisition; JV / partnership; operational technology / AI adoption,1,87,87.0,Capital Inflow,Potential JV / Partnership Signal,potential JV partnership signal,Low,93,Map potential GP / JV relationship and monitor partnership activity
2026-08-25,20260825-232504-df6e4028,Mill Creek Residential,Tier 2 / Strategic Watch,75,Apartment,Atlanta / Georgia,Site / Parcel Source Expansion,Other,acquisition; JV / partnership; operational technology / AI adoption,1,87,87.0,Capital Inflow,Potential JV / Partnership Signal,potential JV partnership signal,Low,93,Map potential GP / JV relationship and monitor partnership activity
2026-08-25,20260825-232504-df6e4028,Harmoniq Residential,Tier 3 / Growth and Market Signal Watch,50,Multifamily,Other / Unknown,Core Multifamily News,Other,disposition / exit; JV / partnership,1,100,100.0,Capital Outflow / Exit,Potential JV / Partnership Signal,potential JV partnership signal,Low,91,Map potential GP / JV relationship and monitor partnership activity
2026-08-25,20260825-232504-df6e4028,JPI,Tier 3 / Growth and Market Signal Watch,50,Apartment,Los Angeles / California,Regional / California / LA Sources,Other,operational technology / AI adoption,1,100,100.0,Operational / Platform Investment,GP Capability Benchmark Signal,competitive pressure indicator,High,91,Review California / LA capital and developer activity
2026-08-25,20260825-232504-df6e4028,Bay Area Apartments Build Residential,Tier 3 / Growth and Market Signal Watch,50,Apartment,San Francisco / California,Core Multifamily News,Other,refinancing,1,100,100.0,Refinancing / Recapitalization,Capital Partner Tracking Signal,capital market sentiment indicator,Low,83,Track refinancing or recapitalization pipeline
2026-08-25,20260825-232504-df6e4028,Berkadia,Tier 3 / Growth and Market Signal Watch,50,Apartment,Phoenix / Arizona,Site / Parcel Source Expansion,Other,refinancing; operational technology / AI adoption,1,100,100.0,Refinancing / Recapitalization,GP Capability Benchmark Signal,competitive pressure indicator,Low,83,Track refinancing or recapitalization pipeline
2026-08-25,20260825-232504-df6e4028,Mike Boyd Saratoga Capital,Tier 3 / Growth and Market Signal Watch,50,Apartment,Atlanta / Georgia,Site / Parcel Source Expansion,Other,disposition / exit; JV / partnership; distressed opportunity; operational technology / AI adoption,1,77,77.0,Capital Outflow / Exit,Potential JV / Partnership Signal,potential JV partnership signal,Low,82,Map potential GP / JV relationship and monitor partnership activity
