run_date,run_id,source_name,attempted_url_or_feed,status,article_count_fetched,site_parcel_candidate_count,reason_if_unavailable
2026-08-25,20260825-232504-df6e4028,REBusiness Online,https://rebusinessonline.com/feed/atom/,no relevant articles,20,0,No saved Site / Parcel candidates detected
2026-08-25,20260825-232504-df6e4028,Connect CRE Apartments,https://www.connectcre.com/feed?property-sector=apartments,no relevant articles,10,0,No saved Site / Parcel candidates detected
2026-08-25,20260825-232504-df6e4028,Connect CRE Texas,https://www.connectcre.com/feed?story-market=texas,success,10,3,
2026-08-25,20260825-232504-df6e4028,Connect CRE South Florida,https://www.connectcre.com/feed?story-market=south-florida,success,10,2,
2026-08-25,20260825-232504-df6e4028,Connect CRE Phoenix,https://www.connectcre.com/feed?story-market=phoenix,no relevant articles,10,0,No saved Site / Parcel candidates detected
2026-08-25,20260825-232504-df6e4028,Connect CRE Atlanta,https://www.connectcre.com/feed?story-market=atlanta,no relevant articles,10,0,No saved Site / Parcel candidates detected
2026-08-25,20260825-232504-df6e4028,Connect CRE Charlotte,https://www.connectcre.com/feed?story-market=charlotte,error,0,0,RSS parsing issue: status=404; <unknown>:22:51: not well-formed (invalid token)
2026-08-25,20260825-232504-df6e4028,Connect CRE Orange County,https://www.connectcre.com/feed?story-market=orange-county,no relevant articles,10,0,No saved Site / Parcel candidates detected
2026-08-25,20260825-232504-df6e4028,CRE Daily,,skipped,0,0,No public feed URL configured
2026-08-25,20260825-232504-df6e4028,Institutional Property Advisors,,skipped,0,0,No public feed URL configured
2026-08-25,20260825-232504-df6e4028,JLL Newsroom,,skipped,0,0,No public feed URL configured
2026-08-25,20260825-232504-df6e4028,CBRE Newsroom,,skipped,0,0,No public feed URL configured
2026-08-25,20260825-232504-df6e4028,Cushman & Wakefield Newsroom,,skipped,0,0,No public feed URL configured
2026-08-25,20260825-232504-df6e4028,Marcus & Millichap Newsroom,,skipped,0,0,No public feed URL configured
2026-08-25,20260825-232504-df6e4028,Dallas Business Journal,,skipped,0,0,No public feed URL configured
2026-08-25,20260825-232504-df6e4028,Austin Business Journal,,skipped,0,0,No public feed URL configured
2026-08-25,20260825-232504-df6e4028,South Florida Business Journal,,skipped,0,0,No public feed URL configured
2026-08-25,20260825-232504-df6e4028,Phoenix Business Journal,,skipped,0,0,No public feed URL configured
2026-08-25,20260825-232504-df6e4028,Atlanta Business Chronicle,,skipped,0,0,No public feed URL configured
2026-08-25,20260825-232504-df6e4028,Charlotte Business Journal,,skipped,0,0,No public feed URL configured
2026-08-25,20260825-232504-df6e4028,Los Angeles Business Journal,,skipped,0,0,No public feed URL configured
2026-08-25,20260825-232504-df6e4028,San Francisco Business Times,,skipped,0,0,No public feed URL configured
2026-08-25,20260825-232504-df6e4028,Orange County Business Journal,,skipped,0,0,No public feed URL configured
2026-08-25,20260825-232504-df6e4028,Denver Business Journal,,skipped,0,0,No public feed URL configured
2026-08-25,20260825-232504-df6e4028,Nashville Business Journal,,skipped,0,0,No public feed URL configured
