run_date,run_id,la_lifecycle_watch_id,project_or_asset_name,la_submarket,gp_or_developer,residential_sector,current_lifecycle_stage,lifecycle_risk_score,lifecycle_opportunity_score,timing_bucket,entitlement_complexity_flag,financing_dependency_flag,potential_woomi_site_strategy,recommended_local_follow_up,evidence_signals,source_article_title,url,confidence_level
2026-08-25,20260825-232504-df6e4028,LALC-20260825-001,JV / Partnership - California - Newmark Arranges Fannie Mae Loan on San Clemente Active-Adult Complex,California,Fannie Mae,Apartment,Unknown Stage,22,100,Unknown Timing,Unknown,Unknown,Monitor only,Monitor lifecycle status for repeated confirmation,Unknown Stage; General Asset Signal; No explicit timing reference,Newmark Arranges Fannie Mae Loan on San Clemente Active-Adult Complex,https://www.connectcre.com/stories/newmark-arranges-fannie-mae-loan-on-san-clemente-active-adult/,High
2026-08-25,20260825-232504-df6e4028,LALC-20260825-002,General Project Signal - California - Newly Built Mountain View Offices Secure $147M Financing,California,CBRE,General Residential,Delivery / Opening,11,100,Unknown Timing,Low,Low,Benchmark delivery / lease-up timing,Monitor lifecycle status for repeated confirmation,Delivery / Opening; Completed / opened; Lease-Up / Delivery; completed,Newly Built Mountain View Offices Secure $147M Financing,https://www.connectcre.com/stories/newly-built-mountain-view-offices-secure-147m-financing/,High
2026-08-25,20260825-232504-df6e4028,LALC-20260825-003,Entitlement / Permitting - Los Angeles / California - JPI to break ground on 257 apartments at 16911 S. Normandie Ave. in Gardena,Los Angeles,JPI,Apartment,Unknown Stage,21,98,Unknown Timing,Unknown,Unknown,Monitor only,Monitor lifecycle status for repeated confirmation,Unknown Stage; Entitlement Play; No explicit timing reference,JPI to break ground on 257 apartments at 16911 S. Normandie Ave. in Gardena,https://la.urbanize.city/post/jpi-break-ground-257-apartments-16911-s-normandie-ave-gardena,High
2026-08-25,20260825-232504-df6e4028,LALC-20260825-004,"Marcus & Millichap Brokers Sale of 26,494 SF Mixed-Use Building in East Dallas",Los Angeles,Marcus & Millichap,Mixed-Use Residential,Site Acquisition / Site Control,8,98,Unknown Timing,Low,Low,Review acquisition / JV timing,Monitor lifecycle status for repeated confirmation,Site Acquisition / Site Control; General Asset Signal; 2026,"Marcus & Millichap Brokers Sale of 26,494 SF Mixed-Use Building in East Dallas",https://rebusinessonline.com/marcus-millichap-brokers-sale-of-26494-sf-mixed-use-building-in-east-dallas/,High
2026-08-25,20260825-232504-df6e4028,LALC-20260825-005,General Project Signal - California - Merchants Capital Delivers $193M+ for 504 Units of Affordable Family and Senior Housing in...,California,Merchants Capital,Senior Housing,Unknown Stage,23,97,Unknown Timing,Unknown,Unknown,Monitor only,Monitor lifecycle status for repeated confirmation,Unknown Stage; Affordable / Density Bonus Strategy; No explicit timing reference,Merchants Capital Delivers $193M+ for 504 Units of Affordable Family and Senior Housing in Rocklin California,https://yieldpro.com/2026/08/the-steven/,High
2026-08-25,20260825-232504-df6e4028,LALC-20260825-006,Disposition / Exit - Los Angeles / California - Local Owner-Operator Snags Pico-Robertson Apartment Property,Los Angeles,Marcus & Millichap,Apartment,Unknown Stage,21,96,Unknown Timing,Unknown,Unknown,Monitor only,Monitor lifecycle status for repeated confirmation,Unknown Stage; General Asset Signal; No explicit timing reference,Local Owner-Operator Snags Pico-Robertson Apartment Property,https://www.connectcre.com/stories/495721-2/,High
2026-08-25,20260825-232504-df6e4028,LALC-20260825-007,JV / Partnership - Atlanta / Georgia - Former Burned-Out Charlotte Apartments Trade for Nearly $500K/Unit,Los Angeles,Mill Creek Residential,Apartment,Unknown Stage,20,96,Unknown Timing,Unknown,Unknown,Monitor only,Monitor lifecycle status for repeated confirmation,Unknown Stage; General Asset Signal; No explicit timing reference,Former Burned-Out Charlotte Apartments Trade for Nearly $500K/Unit,https://www.connectcre.com/stories/former-burned-out-charlotte-apartments-trade-for-nearly-500k-unit/,High
2026-08-25,20260825-232504-df6e4028,LALC-20260825-008,"General Project Signal - New York - Developer Sues JLL For $12M, Claiming It Fudged Numbers On D.C. Project",Los Angeles,JLL,Apartment,Unknown Stage,20,95,Unknown Timing,Unknown,Unknown,Monitor only,Monitor lifecycle status for repeated confirmation,Unknown Stage; General Asset Signal; No explicit timing reference,"Developer Sues JLL For $12M, Claiming It Fudged Numbers On D.C. Project",https://www.bisnow.com/news/washington-dc/multifamily/developer-sues-jll-claiming-fudged-numbers-dc-project,High
2026-08-25,20260825-232504-df6e4028,LALC-20260825-009,Disposition / Exit - Los Angeles / California - Marcus & Millichap Arranges $8.65M Sale of 21-Unit Multifamily Property in Los Angeles,Los Angeles,Marcus & Millichap,Multifamily,Unknown Stage,20,94,Unknown Timing,Unknown,Unknown,Monitor only,Monitor lifecycle status for repeated confirmation,Unknown Stage; General Asset Signal; No explicit timing reference,Marcus & Millichap Arranges $8.65M Sale of 21-Unit Multifamily Property in Los Angeles,https://yieldpro.com/2026/08/beverly-glen/,High
2026-08-25,20260825-232504-df6e4028,LALC-20260825-010,JPI to break ground on 257 apartments at 16911 S. Normandie Ave. in Gardena,Los Angeles,,Apartment,Site Acquisition / Site Control,10,92,Unknown Timing,Low,Low,Review acquisition / JV timing,Monitor lifecycle status for repeated confirmation,Site Acquisition / Site Control; General Asset Signal; No explicit timing reference,JPI to break ground on 257 apartments at 16911 S. Normandie Ave. in Gardena,https://la.urbanize.city/post/jpi-break-ground-257-apartments-16911-s-normandie-ave-gardena,High
2026-08-25,20260825-232504-df6e4028,LALC-20260825-011,Local Owner-Operator Snags Pico-Robertson Apartment Property,Los Angeles,Marcus & Millichap,Apartment,Unknown Stage,21,91,Unknown Timing,Unknown,Unknown,Monitor only,Monitor lifecycle status for repeated confirmation,Unknown Stage; General Asset Signal; 2026,Local Owner-Operator Snags Pico-Robertson Apartment Property,https://www.connectcre.com/stories/495721-2/,High
2026-08-25,20260825-232504-df6e4028,LALC-20260825-012,Marcus & Millichap Arranges $8.65M Sale of 21-Unit Multifamily Property in Los Angeles,Los Angeles,Marcus & Millichap,Multifamily,Unknown Stage,20,89,Unknown Timing,Unknown,Unknown,Monitor only,Monitor lifecycle status for repeated confirmation,Unknown Stage; General Asset Signal; No explicit timing reference,Marcus & Millichap Arranges $8.65M Sale of 21-Unit Multifamily Property in Los Angeles,https://yieldpro.com/2026/08/beverly-glen/,High
2026-08-25,20260825-232504-df6e4028,LALC-20260825-013,"Acquisition - Dallas / Texas - Marcus & Millichap Brokers Sale of 26,494 SF Mixed-Use Building in East Dallas",Los Angeles,Marcus & Millichap,Mixed-Use Residential,Unknown Stage,19,88,Unknown Timing,Unknown,Unknown,Monitor only,Monitor lifecycle status for repeated confirmation,Unknown Stage; General Asset Signal; No explicit timing reference,"Marcus & Millichap Brokers Sale of 26,494 SF Mixed-Use Building in East Dallas",https://rebusinessonline.com/marcus-millichap-brokers-sale-of-26494-sf-mixed-use-building-in-east-dallas/,High
