run_date,run_id,entitlement_signal_id,market,city_or_submarket,residential_sector,gp_or_developer,project_or_deal_name,entitlement_signal_type,entitlement_stage,approval_body,regulatory_theme,affordability_component,density_or_zoning_signal,ceqa_or_environmental_signal,timing_reference,entitlement_risk_score,entitlement_opportunity_score,woomi_developer_relevance,recommended_follow_up,source_article_title,source,url,confidence_level
2026-08-25,20260825-232504-df6e4028,ENT-20260825-002,Santa Monica / California,Los Angeles,Student Housing,,CLARE|MATRIX moves forward with $50M expansion plan in Santa Monica,CEQA / Environmental Review,Under Review,Unknown,CEQA risk,No,No clear density / zoning signal,Yes,No explicit timing reference,65,20,Relevant to US residential developer capability,"Monitor CEQA timeline, appeals, and environmental review milestones",CLARE|MATRIX moves forward with $50M expansion plan in Santa Monica,Urbanize LA,https://la.urbanize.city/post/clarematrix-moves-forward-50m-expansion-plan-santa-monica,Low
2026-08-25,20260825-232504-df6e4028,ENT-20260825-004,Los Angeles / California,Los Angeles,Apartment,JPI,Entitlement / Permitting - Los Angeles / California - JPI to break ground on 257 apartments at 16911 S. Normandie Ave. in Gardena,Entitlement Approval,Approved / Entitled,Unknown,General regulatory watch,No,No clear density / zoning signal,No,No explicit timing reference,20,60,Relevant to US residential developer capability,Track construction-ready pipeline and comparable sponsor execution,JPI to break ground on 257 apartments at 16911 S. Normandie Ave. in Gardena,Urbanize LA,https://la.urbanize.city/post/jpi-break-ground-257-apartments-16911-s-normandie-ave-gardena,Low
2026-08-25,20260825-232504-df6e4028,ENT-20260825-007,Other / Unknown,Unknown,Affordable Housing,Unknown,Entitlement / Permitting - Other / Unknown - Mixed-use project unwrapped at 3555 S. Overland Ave. in Palms,Entitlement Approval,Approved / Entitled,Unknown,General regulatory watch,No,No clear density / zoning signal,No,No explicit timing reference,20,55,General entitlement monitoring,Track construction-ready pipeline and comparable sponsor execution,Mixed-use project unwrapped at 3555 S. Overland Ave. in Palms,Urbanize LA,https://la.urbanize.city/post/mixed-use-project-unwrapped-3555-s-overland-ave-palms,Low
2026-08-25,20260825-232504-df6e4028,ENT-20260825-005,New York,New York,Apartment,CBRE,Office-to-Residential Conversion - New York - Two Merritt 7 Office Properties Set for Residential Conversion,Office-to-Residential Conversion,Unknown Stage,Unknown,Office conversion policy,No,No clear density / zoning signal,No,No explicit timing reference,28,47,General entitlement monitoring,"Review office conversion feasibility, policy support, and local sponsor activity",Two Merritt 7 Office Properties Set for Residential Conversion,Connect CRE,https://www.connectcre.com/stories/two-merritt-7-office-properties-set-for-residential-conversion/,Low
2026-08-25,20260825-232504-df6e4028,ENT-20260825-003,Dallas / Texas,Los Angeles,Senior Housing,,Sr. Housing Developer Advancing 242-Unit Plano Independent Living Facility,Planning Approval,Under Review,Planning Commission,General regulatory watch,No,No clear density / zoning signal,No,2026,43,20,General entitlement monitoring,Monitor entitlement status for repeated confirmation,Sr. Housing Developer Advancing 242-Unit Plano Independent Living Facility,Connect CRE Texas,https://www.connectcre.com/stories/sr-housing-developer-advancing-242-unit-plano-independent-living-facility/,Low
2026-08-25,20260825-232504-df6e4028,ENT-20260825-009,Atlanta / Georgia,Atlanta,Apartment,Unknown,Office-to-Residential Conversion - Atlanta / Georgia - JLB Pursuing Buckhead Office-to-Apartments Conversion,Office-to-Residential Conversion,Unknown Stage,Unknown,Office conversion policy,No,No clear density / zoning signal,No,No explicit timing reference,28,42,General entitlement monitoring,"Review office conversion feasibility, policy support, and local sponsor activity",JLB Pursuing Buckhead Office-to-Apartments Conversion,Connect CRE Atlanta,https://www.connectcre.com/stories/jlb-pursuing-buckhead-office-to-apartments-conversion/,Low
2026-08-25,20260825-232504-df6e4028,ENT-20260825-010,Connecticut,Connecticut,Affordable Housing,Unknown,"Office-to-Residential Conversion - Connecticut - TCB Breaks Ground on 45-Unit Affordable Seniors Housing Project in Enfield, Connecticut",Office-to-Residential Conversion,Unknown Stage,Unknown,Office conversion policy,Yes,No clear density / zoning signal,No,No explicit timing reference,38,42,General entitlement monitoring,"Review office conversion feasibility, policy support, and local sponsor activity","TCB Breaks Ground on 45-Unit Affordable Seniors Housing Project in Enfield, Connecticut",REBusiness Online,https://rebusinessonline.com/tcb-breaks-ground-on-45-unit-affordable-seniors-housing-project-in-enfield-connecticut/,Low
2026-08-25,20260825-232504-df6e4028,ENT-20260825-006,Colorado,Colorado,Affordable Housing,Unknown,Entitlement / Permitting - Colorado - Affordable housing slated for 2000 E. Colorado Blvd. in Pasadena,Entitlement Approval,Unknown Stage,Unknown,General regulatory watch,Yes,No clear density / zoning signal,No,2000,38,30,Low relevance,Track construction-ready pipeline and comparable sponsor execution,Affordable housing slated for 2000 E. Colorado Blvd. in Pasadena,Urbanize LA,https://la.urbanize.city/post/affordable-housing-slated-2000-e-colorado-blvd-pasadena,Low
2026-08-25,20260825-232504-df6e4028,ENT-20260825-001,Los Angeles / California,Los Angeles,Mixed-Use Residential,,City Planning Commission approves townhomes + storage facility at 7528 Bellaire Ave. in Sun Valley,Planning Approval,Under Review,Planning Commission,General regulatory watch,No,No clear density / zoning signal,No,No explicit timing reference,28,30,Low relevance,Monitor entitlement status for repeated confirmation,City Planning Commission approves townhomes + storage facility at 7528 Bellaire Ave. in Sun Valley,Urbanize LA,https://la.urbanize.city/post/city-planning-commission-approves-townhomes-storage-facility-7528-bellaire-ave-sun-valley,Low
2026-08-25,20260825-232504-df6e4028,ENT-20260825-011,National,Unknown,Apartment,Unknown,Entitlement / Permitting - National - Offices to make way for housing at 21221 S. Western Ave. in Torrance,Entitlement Approval,Unknown Stage,Unknown,General regulatory watch,No,No clear density / zoning signal,No,No explicit timing reference,28,30,Low relevance,Track construction-ready pipeline and comparable sponsor execution,Offices to make way for housing at 21221 S. Western Ave. in Torrance,Urbanize LA,https://la.urbanize.city/post/offices-make-way-housing-21221-s-western-ave-torrance,Low
2026-08-25,20260825-232504-df6e4028,ENT-20260825-008,San Francisco / California,San Francisco,Mixed-Use Residential,Unknown,"Entitlement / Permitting - San Francisco / California - 40-Story Skyscraper Proposed Near Civic Center, San Francisco",Entitlement Approval,Early Planning,Unknown,General regulatory watch,No,No clear density / zoning signal,No,No explicit timing reference,20,30,Low relevance,Track construction-ready pipeline and comparable sponsor execution,"40-Story Skyscraper Proposed Near Civic Center, San Francisco",SF YIMBY,https://sfyimby.com/2026/08/40-story-skyscraper-proposed-near-civic-center-san-francisco.html,Low
2026-08-25,20260825-232504-df6e4028,ENT-20260825-012,Dallas / Texas,Los Angeles,BTR / Single-Family Rental,Unknown,BTR / Build-to-Rent - Dallas / Texas - W Properties Mixing BTR and Garden-Style Apartments in Melissa,Entitlement Approval,Unknown Stage,Unknown,General regulatory watch,No,No clear density / zoning signal,No,No explicit timing reference,28,20,Low relevance,Track construction-ready pipeline and comparable sponsor execution,W Properties Mixing BTR and Garden-Style Apartments in Melissa,Connect CRE Texas,https://www.connectcre.com/stories/w-properties-mixing-btr-and-garden-style-apartments-in-melissa/,Low
