run_date,run_id,run_timestamp,market,residential_sector,market_article_count,high_priority_count,market_signal_count,average_relevance_score,dominant_strategic_angle,dominant_market_signal,regional_risk_or_opportunity,woomi_market_relevance,recommended_market_action
2026-08-25,20260825-232504-df6e4028,2026-08-25 23:25:04,California,Apartment,18,16,11,88.5,Developer Strategy,Rent Growth Signal,Developer capability / execution signal,Core Watch Market,Track LA / California entitlement and zoning updates
2026-08-25,20260825-232504-df6e4028,2026-08-25 23:25:04,Los Angeles,Affordable Housing,15,13,9,88.0,Developer Strategy,Rent Growth Signal,Developer capability / execution signal,Core Watch Market,Track LA / California entitlement and zoning updates
2026-08-25,20260825-232504-df6e4028,2026-08-25 23:25:04,National / Other,Apartment,32,18,9,76.5,Institutional Flow,Deal Size Signal,Institutional capital pricing signal,General Monitoring,Track institutional capital activity
2026-08-25,20260825-232504-df6e4028,2026-08-25 23:25:04,Florida,Apartment,8,7,3,81.4,Developer Strategy,Rent Growth Signal,Developer capability / execution signal,Strategic Watch Market,Watch GP / developer partnership opportunities
2026-08-25,20260825-232504-df6e4028,2026-08-25 23:25:04,Southeast,Apartment,9,7,3,78.2,Developer Strategy,Rent Growth Signal,Developer capability / execution signal,Strategic Watch Market,Watch GP / developer partnership opportunities
2026-08-25,20260825-232504-df6e4028,2026-08-25 23:25:04,Texas,Apartment,7,4,3,84.4,Developer Strategy,Supply / Starts Signal,Supply pressure / lease-up risk,Strategic Watch Market,Monitor supply pipeline and concessions
2026-08-25,20260825-232504-df6e4028,2026-08-25 23:25:04,New York,Apartment,4,4,2,89.0,Institutional Flow,Financing Cost Signal,Financing-sensitive development environment,General Monitoring,Review development underwriting assumptions
2026-08-25,20260825-232504-df6e4028,2026-08-25 23:25:04,Arizona,Apartment,2,1,2,79.5,Financing Risk,Rent Growth Signal,Financing-sensitive development environment,Strategic Watch Market,Review development underwriting assumptions
2026-08-25,20260825-232504-df6e4028,2026-08-25 23:25:04,Phoenix,Apartment,2,1,2,79.5,Financing Risk,Rent Growth Signal,Financing-sensitive development environment,Strategic Watch Market,Review development underwriting assumptions
2026-08-25,20260825-232504-df6e4028,2026-08-25 23:25:04,Seattle,Apartment,1,1,0,84.0,Institutional Flow,None detected,Institutional capital pricing signal,Strategic Watch Market,Track institutional capital activity
2026-08-25,20260825-232504-df6e4028,2026-08-25 23:25:04,Dallas,Mixed-Use Residential,4,1,0,75.5,Rent Growth / Demand,None detected,General market monitoring,Strategic Watch Market,Monitor only
2026-08-25,20260825-232504-df6e4028,2026-08-25 23:25:04,Austin,Multifamily,1,1,0,72.0,Developer Strategy,None detected,Developer capability / execution signal,Strategic Watch Market,Watch GP / developer partnership opportunities
2026-08-25,20260825-232504-df6e4028,2026-08-25 23:25:04,Sun Belt,Multifamily,1,1,0,72.0,Developer Strategy,None detected,Developer capability / execution signal,Strategic Watch Market,Watch GP / developer partnership opportunities
