run_date,run_id,card_id,card_type,card_title,card_priority,card_score,market,residential_sector,gp_or_developer,summary,why_it_matters,recommended_action,source_report,source_url_if_available
2026-08-25,20260825-232504-df6e4028,CARD-20260825-035,Capital Flow,Acquires 280-Unit Buckhead Apartment Community ParkProperty Capital,Critical,100,Acquires 280-Unit Buckhead Apartment Community ParkProperty Capital,Apartment,Acquires 280-Unit Buckhead Apartment Community ParkProperty Capital,Stable,"Capital-flow memory can identify repeated lenders, refinancing stress, and capital concentration.",Track capital flow pattern and related relationships,capital_flow_report.md,
2026-08-25,20260825-232504-df6e4028,CARD-20260825-036,Capital Flow,Alliance Residential,Critical,100,Alliance Residential,Apartment,Alliance Residential,Fading,"Capital-flow memory can identify repeated lenders, refinancing stress, and capital concentration.",Track capital flow pattern and related relationships,capital_flow_report.md,
2026-08-25,20260825-232504-df6e4028,CARD-20260825-037,Capital Flow,Arcus Real Estate Capital,Critical,100,Arcus Real Estate Capital,BTR / Single-Family Rental,Arcus Real Estate Capital,Fading,"Capital-flow memory can identify repeated lenders, refinancing stress, and capital concentration.",Track capital flow pattern and related relationships,capital_flow_report.md,
2026-08-25,20260825-232504-df6e4028,CARD-20260825-017,LA Asset Watch,City Planning Commission approves townhomes + storage facility at 7528 Bellaire Ave. in Sun Valley,Critical,100,Los Angeles,Mixed-Use Residential,Unknown,Track site control precedent,LA / Southern California project-level watch item.,"Track entitlement docket, density bonus use, and affordability requirement",la_asset_watch_report.md,https://la.urbanize.city/post/city-planning-commission-approves-townhomes-storage-facility-7528-bellaire-ave-sun-valley
2026-08-25,20260825-232504-df6e4028,CARD-20260825-018,LA Asset Watch,Entitlement / Permitting - Colorado - Affordable housing slated for 2000 E. Colorado Blvd. in Pasadena,Critical,100,Los Angeles,Affordable Housing,Unknown,Benchmark density bonus use,LA / Southern California project-level watch item.,"Track entitlement docket, density bonus use, and affordability requirement",la_asset_watch_report.md,https://la.urbanize.city/post/affordable-housing-slated-2000-e-colorado-blvd-pasadena
2026-08-25,20260825-232504-df6e4028,CARD-20260825-020,LA Asset Watch,General Project Signal - California - Merchants Capital Delivers $193M+ for 504 Units of Affordable Family and Senior Housing in...,Critical,100,Los Angeles,Senior Housing,Merchants Capital,Benchmark density bonus use,LA / Southern California project-level watch item.,"Review parcel clue, entitlement path, sponsor, and comparable sites",la_asset_watch_report.md,https://yieldpro.com/2026/08/the-steven/
2026-08-25,20260825-232504-df6e4028,CARD-20260825-019,LA Asset Watch,General Project Signal - Los Angeles / California - Affordable housing complex slated for 5922 N. Lemp Ave. in North Hollywood,Critical,100,Los Angeles,Affordable Housing,Unknown,Benchmark density bonus use,LA / Southern California project-level watch item.,"Track entitlement docket, density bonus use, and affordability requirement",la_asset_watch_report.md,https://la.urbanize.city/post/affordable-housing-complex-slated-5922-n-lemp-ave-north-hollywood
2026-08-25,20260825-232504-df6e4028,CARD-20260825-016,LA Asset Watch,General Project Signal - Los Angeles / California - City Planning Commission approves townhomes + storage facility at 7528 Bellaire Ave. in Su...,Critical,100,Los Angeles,Mixed-Use Residential,Unknown,Monitor entitlement path,LA / Southern California project-level watch item.,"Track entitlement docket, density bonus use, and affordability requirement",la_asset_watch_report.md,https://la.urbanize.city/post/city-planning-commission-approves-townhomes-storage-facility-7528-bellaire-ave-sun-valley
2026-08-25,20260825-232504-df6e4028,CARD-20260825-001,Signal Quality,General Project Signal - California - Newly Built Mountain View Offices Secure $147M Financing,Critical,93,California,General Residential,CBRE,"9 source file(s), 11 observation(s), latest stage Delivery / Opening, identity confidence 100",High-confidence calibrated signal with multi-layer support.,Review immediately,high_confidence_watchlist_report.md,
2026-08-25,20260825-232504-df6e4028,CARD-20260825-006,Opportunity,JV / Partnership Gap,Critical,92,California,Apartment,Fannie Mae,"JV / Partnership Gap may create a pricing, capital, partnership, or pipeline opening in California.","Evaluate LA / California entitlement, zoning, or local GP partnership relevance",Add to executive opportunity review,opportunity_radar_report.md,https://www.connectcre.com/stories/newmark-arranges-fannie-mae-loan-on-san-clemente-active-adult/
2026-08-25,20260825-232504-df6e4028,CARD-20260825-003,Signal Quality,General Project Signal - California - Merchants Capital Delivers $193M+ for 504 Units of Affordable Family and Senior Housing in...,Critical,91,California,Senior Housing,Merchants Capital,"9 source file(s), 10 observation(s), latest stage Unknown Stage, identity confidence 100",High-confidence calibrated signal with multi-layer support.,Review immediately,high_confidence_watchlist_report.md,
2026-08-25,20260825-232504-df6e4028,CARD-20260825-005,Signal Quality,General Project Signal - National - Belmora Apartments Now Pre-Leasing in Chicago’s Lakeview Neighborhood,Critical,91,Unknown,Mixed-Use Residential,Mavrek,"8 source file(s), 9 observation(s), latest stage Unknown Stage, identity confidence 100",High-confidence calibrated signal with multi-layer support.,Review immediately,high_confidence_watchlist_report.md,
2026-08-25,20260825-232504-df6e4028,CARD-20260825-004,Signal Quality,"General Project Signal - New York - Developer Sues JLL For $12M, Claiming It Fudged Numbers On D.C. Project",Critical,91,New York,Apartment,JLL,"8 source file(s), 10 observation(s), latest stage Unknown Stage, identity confidence 100",High-confidence calibrated signal with multi-layer support.,Review immediately,high_confidence_watchlist_report.md,
2026-08-25,20260825-232504-df6e4028,CARD-20260825-002,Signal Quality,JV / Partnership - California - Newmark Arranges Fannie Mae Loan on San Clemente Active-Adult Complex,Critical,91,California,Apartment,Fannie Mae,"9 source file(s), 11 observation(s), latest stage Unknown Stage, identity confidence 100",High-confidence calibrated signal with multi-layer support.,Review immediately,high_confidence_watchlist_report.md,
2026-08-25,20260825-232504-df6e4028,CARD-20260825-007,Opportunity,LA / California Entitlement Opportunity,Critical,88,California,Senior Housing,Merchants Capital,"LA / California Entitlement Opportunity may create a pricing, capital, partnership, or pipeline opening in California.","Evaluate LA / California entitlement, zoning, or local GP partnership relevance",Add to executive opportunity review,opportunity_radar_report.md,https://yieldpro.com/2026/08/the-steven/
2026-08-25,20260825-232504-df6e4028,CARD-20260825-008,Opportunity,LA / California Entitlement Opportunity,Critical,86,California,Apartment,Marcus & Millichap,"LA / California Entitlement Opportunity may create a pricing, capital, partnership, or pipeline opening in California.","Evaluate LA / California entitlement, zoning, or local GP partnership relevance",Add to executive opportunity review,opportunity_radar_report.md,https://www.connectcre.com/stories/costa-mesa-multifamily-changes-hands-for-value-add-repositioning/
2026-08-25,20260825-232504-df6e4028,CARD-20260825-009,Opportunity,LA / California Entitlement Opportunity,Critical,85,California,General Residential,CBRE,"LA / California Entitlement Opportunity may create a pricing, capital, partnership, or pipeline opening in California.","Evaluate LA / California entitlement, zoning, or local GP partnership relevance",Add to executive opportunity review,opportunity_radar_report.md,https://www.connectcre.com/stories/newly-built-mountain-view-offices-secure-147m-financing/
2026-08-25,20260825-232504-df6e4028,CARD-20260825-010,Opportunity,LA / California Entitlement Opportunity,Critical,84,Los Angeles / California,Apartment,JPI,"LA / California Entitlement Opportunity may create a pricing, capital, partnership, or pipeline opening in Los Angeles / California.","Monitor for underwriting, market-entry, or partnership implications",Add to executive opportunity review,opportunity_radar_report.md,https://la.urbanize.city/post/jpi-break-ground-257-apartments-16911-s-normandie-ave-gardena
2026-08-25,20260825-232504-df6e4028,CARD-20260825-021,GP Watch,Fannie Mae,Critical,80,California,Apartment,Fannie Mae,Institutional-backed regional expansion,Potential GP partnership candidate,Track JV and capital partner activity,gp_watchlist_report.md,
2026-08-25,20260825-232504-df6e4028,CARD-20260825-032,Lifecycle Watch,"Landmark Properties Delivers 1,261-Bed Student Housing Near USC Campus",High,76,Los Angeles / California,Student Housing,Unknown,Mature / Operating,Lifecycle transition affects timing and project execution confidence.,"Use as delivery, lease-up, and underwriting benchmark",lifecycle_transition_report.md,https://www.connectcre.com/stories/landmark-properties-delivers-1261-bed-student-housing-near-usc-campus/
2026-08-25,20260825-232504-df6e4028,CARD-20260825-026,Market Entry Window,New York,High,76,New York,65,Unknown,Selective Entry Window,active opportunity radar signals; possible distress or recapitalization watch; capital-flow or institutional activity signal,Monitor refinancing and distress pipeline,market_entry_window_report.md,
2026-08-25,20260825-232504-df6e4028,CARD-20260825-033,Lifecycle Watch,General Project Signal - California - Newly Built Mountain View Offices Secure $147M Financing,High,75,California,General Residential,CBRE,Newly Detected Project,Lifecycle transition affects timing and project execution confidence.,"Use as delivery, lease-up, and underwriting benchmark",lifecycle_transition_report.md,https://www.connectcre.com/stories/newly-built-mountain-view-offices-secure-147m-financing/
2026-08-25,20260825-232504-df6e4028,CARD-20260825-022,GP Watch,Mill Creek Residential,High,73,Atlanta / Georgia,Apartment,Mill Creek Residential,California / LA strategic positioning,Potential GP partnership candidate,Track JV and capital partner activity,gp_watchlist_report.md,
2026-08-25,20260825-232504-df6e4028,CARD-20260825-034,Lifecycle Watch,Landmark Properties Delivers The Standard at Los Angeles,High,71,Los Angeles / California,Student Housing,Unknown,Newly Detected Project,Lifecycle transition affects timing and project execution confidence.,"Use as delivery, lease-up, and underwriting benchmark",lifecycle_transition_report.md,https://yieldpro.com/2026/08/the-standard-at-los-angeles/
2026-08-25,20260825-232504-df6e4028,CARD-20260825-023,GP Watch,CBRE,High,70,New York,General Residential,CBRE,California / LA strategic positioning,Potential GP partnership candidate,Track JV and capital partner activity,gp_watchlist_report.md,
2026-08-25,20260825-232504-df6e4028,CARD-20260825-027,Market Entry Window,California,High,67,California,90,Unknown,Selective Entry Window,active opportunity radar signals; capital-flow or institutional activity signal; core Woomi California / LA strategic relevance,Track entitlement / permitting pipeline,market_entry_window_report.md,
2026-08-25,20260825-232504-df6e4028,CARD-20260825-024,GP Watch,Marcus & Millichap,High,67,Other / Unknown,Apartment,Marcus & Millichap,Institutional-backed regional expansion,Capital market and pricing discovery reference,Review LA / California development activity,gp_watchlist_report.md,
2026-08-25,20260825-232504-df6e4028,CARD-20260825-025,GP Watch,Brookfield,High,66,National,Apartment,Brookfield,Selective residential growth,Potential GP partnership candidate,Track JV and capital partner activity,gp_watchlist_report.md,
2026-08-25,20260825-232504-df6e4028,CARD-20260825-029,Entitlement Watch,CEQA / Environmental Review,High,65,Santa Monica / California,Student Housing,Unknown,CEQA risk,Entitlement and permitting can affect site timing and execution risk.,"Monitor CEQA timeline, appeals, and environmental review milestones",entitlement_intelligence_report.md,https://la.urbanize.city/post/clarematrix-moves-forward-50m-expansion-plan-santa-monica
2026-08-25,20260825-232504-df6e4028,CARD-20260825-011,Distress,construction loan gap,Medium,63,Phoenix / Arizona,Apartment,Berkadia,Construction Financing,"Track potential rescue capital, debt recapitalization, or capital partner opening","Track debt maturity, lender exposure, sponsor stress, and recapitalization options",distress_watchlist_report.md,https://www.connectcre.com/stories/princeton-developer-obtains-financing-for-phase-iii-of-374-unit-rental-community/
2026-08-25,20260825-232504-df6e4028,CARD-20260825-028,Market Entry Window,National / Other,Medium,61,National / Other,80,Unknown,Early Signal / Prepare,active opportunity radar signals; possible distress or recapitalization watch,Monitor refinancing and distress pipeline,market_entry_window_report.md,
2026-08-25,20260825-232504-df6e4028,CARD-20260825-038,Source Health,Critical source validation warnings,Medium,60,National / Other,General Residential,Unknown,15 source(s) failed validation.,Source reliability affects dashboard signal confidence.,Review failed critical feeds and manual-review queue,source_activation_report.md,
2026-08-25,20260825-232504-df6e4028,CARD-20260825-030,Entitlement Watch,Entitlement Approval,Medium,60,Los Angeles / California,Apartment,JPI,General regulatory watch,Entitlement and permitting can affect site timing and execution risk.,Track construction-ready pipeline and comparable sponsor execution,entitlement_intelligence_report.md,https://la.urbanize.city/post/jpi-break-ground-257-apartments-16911-s-normandie-ave-gardena
2026-08-25,20260825-232504-df6e4028,CARD-20260825-012,Distress,refinancing stress,Medium,60,Miami / Florida,General Residential,CBRE,Refinancing; refinancing,"Track potential rescue capital, debt recapitalization, or capital partner opening","Track debt maturity, lender exposure, sponsor stress, and recapitalization options",distress_watchlist_report.md,https://www.connectcre.com/stories/investor-team-scores-53-5m-refi-on-doral-center-offices/
2026-08-25,20260825-232504-df6e4028,CARD-20260825-013,Distress,construction loan gap,Medium,59,Other / Unknown,Apartment,Unknown,Construction Financing; construction loan,"Track potential rescue capital, debt recapitalization, or capital partner opening",Monitor for repeated distress signals,distress_watchlist_report.md,https://rebusinessonline.com/newmark-arranges-277m-construction-loan-for-jersey-city-apartment-tower/
2026-08-25,20260825-232504-df6e4028,CARD-20260825-014,Distress,construction loan gap,Medium,56,New York,Apartment,Unknown,Construction Financing,"Track potential rescue capital, debt recapitalization, or capital partner opening",Monitor for repeated distress signals,distress_watchlist_report.md,https://www.connectcre.com/stories/newmark-arranges-277m-loan-for-urby-rockpoint-jv-on-jersey-city-apartments/
2026-08-25,20260825-232504-df6e4028,CARD-20260825-031,Entitlement Watch,Entitlement Approval,Medium,55,Other / Unknown,Affordable Housing,Unknown,General regulatory watch,Entitlement and permitting can affect site timing and execution risk.,Track construction-ready pipeline and comparable sponsor execution,entitlement_intelligence_report.md,https://la.urbanize.city/post/mixed-use-project-unwrapped-3555-s-overland-ave-palms
2026-08-25,20260825-232504-df6e4028,CARD-20260825-015,Distress,construction loan gap,Medium,55,San Francisco / California,Apartment,Unknown,Construction Financing,"Track potential rescue capital, debt recapitalization, or capital partner opening",Monitor for repeated distress signals,distress_watchlist_report.md,https://commercialobserver.com/2026/08/fifth-third-bank-california-bank-truamerica-bay-area-apartments/
