run_date,run_id,canonical_project_id,canonical_project_name,project_identity_confidence,lifecycle_id,canonical_article_id,title,original_url,published,summary,article_integrity_status,article_integrity_reason,primary_display_section,secondary_display_sections,repeat_exposure_status,has_project_anchor,project_anchor_reason,project_anchor_confidence,development_lifecycle_hint,published_date_normalized,collected_date_normalized,article_age_days,freshness_bucket,freshness_status,freshness_reason,freshness_score,access_status,extracted_city,extracted_state,extracted_market_reason,canonical_asset_or_project_name,market,city_or_submarket,residential_sector,gp_or_developer,lender_or_capital_partner,current_lifecycle_stage,primary_development_category,primary_category_reason,previous_lifecycle_stage_if_known,lifecycle_progression_signal,lifecycle_risk_score,lifecycle_opportunity_score,timing_bucket,entitlement_complexity_flag,financing_dependency_flag,construction_execution_flag,lease_up_risk_flag,woomi_lifecycle_relevance,recommended_lifecycle_follow_up,evidence_signals,source_article_title,source,url,confidence_level
2026-08-25,20260825-232504-df6e4028,PRJ-20260825-0057,JV / Partnership - California - Newmark Arranges Fannie Mae Loan on San Clemente Active-Adult Complex,100,LC-20260825-003,art_22a15f6c44643113,Newmark Arranges Fannie Mae Loan on San Clemente Active-Adult Complex,https://www.connectcre.com/stories/newmark-arranges-fannie-mae-loan-on-san-clemente-active-adult/,"Thu, 13 Aug 2026 19:58:13 +0000","California CRE News In Your Inbox. Sign up for Connect emails to stay informed with CRE stories that are 150 words or less. California + Orange County + Apartments | August 13, 2026 By: Paul Bubny Newmark Arranges Fannie Mae Loan on San Clemente Active-Adult Complex Newmark arranged a $58-million Fannie Mae loan for Everleigh San Clemente, a newly constructed 150-unit Class A active-adult (55+) apartment community in San Clemente. The Fannie Mae financing was arranged by vice chairman Lee Redmon",valid,title/source/url metadata are internally consistent,Development Activity,GP / Capital Activity,repeat_penalized,,,,,2026-08-13,2026-08-25,12,recent_4_14d,recent,published date parsed; article age 12 day(s),55,open,,,,JV / Partnership - California - Newmark Arranges Fannie Mae Loan on San Clemente Active-Adult Complex,California,California,Apartment,Fannie Mae,Fannie Mae,Unknown Stage,excluded,transaction / capital guard: loan,Unknown Stage,Reappearing,22,100,Unknown Timing,Unknown,Unknown,Unknown,Unknown,General monitoring,Monitor lifecycle signal for repeated confirmation,Unknown Stage; General Asset Signal; No explicit timing reference,Newmark Arranges Fannie Mae Loan on San Clemente Active-Adult Complex,Connect CRE Orange County,https://www.connectcre.com/stories/newmark-arranges-fannie-mae-loan-on-san-clemente-active-adult/,High
2026-08-25,20260825-232504-df6e4028,PRJ-20260825-0056,General Project Signal - California - Newly Built Mountain View Offices Secure $147M Financing,100,LC-20260825-016,art_bd8af3a919be380c,Newly Built Mountain View Offices Secure $147M Financing,https://www.connectcre.com/stories/newly-built-mountain-view-offices-secure-147m-financing/,"Tue, 25 Aug 2026 20:40:08 +0000","California CRE News In Your Inbox. Sign up for Connect emails to stay informed with CRE stories that are 150 words or less. California + Bay Area + Office | August 25, 2026 By: Paul Bubny Newly Built Mountain View Offices Secure $147M Financing CBRE arranged $147.5 million in financing for 750 Moffett, a newly completed 221,788-square-foot Class A office property in Mountain View. The building is fully leased to an investment-grade technology company. A CBRE Debt & Structured Finance team led by",valid,title/source/url metadata are internally consistent,GP / Capital Activity,Development Activity,new_or_fresh,,,,,2026-08-25,2026-08-25,,fresh_0_3d,fresh,published date parsed; article age 0 day(s),100,open,,,,General Project Signal - California - Newly Built Mountain View Offices Secure $147M Financing,California,California,General Residential,CBRE,CBRE,Delivery / Opening,excluded,transaction / capital guard: financing,,Mature / Operating,11,100,Unknown Timing,Low,Low,Low,Medium,Relevant to underwriting benchmark,"Benchmark delivery, lease-up, occupancy, and rent assumptions",Delivery / Opening; Completed / opened; Lease-Up / Delivery; completed,Newly Built Mountain View Offices Secure $147M Financing,Connect CRE California,https://www.connectcre.com/stories/newly-built-mountain-view-offices-secure-147m-financing/,High
2026-08-25,20260825-232504-df6e4028,PRJ-20260825-0145,Disposition / Exit - Other / Unknown - Marcus & Millichap Arranges $13.5M Sale of Multifamily Asset in Boston Suburb,100,LC-20260825-022,art_8ebe65bf45899741,New-Construction Quincy Apartments Sell for $13.5M,https://www.connectcre.com/stories/new-construction-quincy-apartments-sell-for-13-5m/,"Tue, 25 Aug 2026 20:48:55 +0000","Boston & New England CRE News In Your Inbox. Sign up for Connect emails to stay informed with CRE stories that are 150 words or less. Boston & New England + Metro Boston + Apartments | August 25, 2026 By: Paul Bubny New-Construction Quincy Apartments Sell for $13.5M Marcus & Millichap finalized the sale of The Willard, a 30-unit multifamily property located at 510 Willard St. in Quincy, MA. The asset sold for $13.5 million. “The Willard is a newly constructed boutique luxury apartment building t",valid,title/source/url metadata are internally consistent,Development Activity,GP / Capital Activity,new_or_fresh,True,unit/site count: 30-unit; address/street: 510 willard st; project/asset term: apartments,high,Project / Asset,2026-08-25,2026-08-25,0,fresh_0_3d,fresh,published date parsed; article age 0 day(s),100,open,,,,New-Construction Quincy Apartments Sell for $13.5M,Other / Unknown,Unknown,Apartment,Marcus & Millichap,Unknown,Site Acquisition / Site Control,excluded,transaction / capital guard: sale,,Reappearing,10,100,Unknown Timing,Low,Low,Low,Low,Relevant to acquisition / JV timing,Monitor lifecycle signal for repeated confirmation,Site Acquisition / Site Control; General Asset Signal; 2026,New-Construction Quincy Apartments Sell for $13.5M,Connect CRE,https://www.connectcre.com/stories/new-construction-quincy-apartments-sell-for-13-5m/,High
2026-08-25,20260825-232504-df6e4028,PRJ-20260825-0096,Entitlement / Permitting - Los Angeles / California - JPI to break ground on 257 apartments at 16911 S. Normandie Ave. in Gardena,100,LC-20260825-002,art_eb16ceadcfaedaee,JPI to break ground on 257 apartments at 16911 S. Normandie Ave. in Gardena,https://la.urbanize.city/post/jpi-break-ground-257-apartments-16911-s-normandie-ave-gardena,"Fri, 21 Aug 2026 13:15:00 +0000","JPI to break ground on 257 apartments at 16911 S. Normandie Ave. in Gardena | Urbanize LA Skip to main content Advertisement Advertisement Texas-based developer JPI is doubling down on South Bay apartments in Los Angeles. This week, the company announced that it has closed on a 2.14-acre site at 16911 S. Normandie Avenue in Gardena , where City officials have approved the redevelopment of a shuttered industrial building with housing. The $125-million project is to consist of a five-story buildin",valid,title/source/url metadata are internally consistent,Development Activity,,repeat_penalized,,,,,2026-08-21,2026-08-25,4,fresh_0_3d,fresh,published date parsed; article age 4 day(s),54,access_limited,,,,Entitlement / Permitting - Los Angeles / California - JPI to break ground on 257 apartments at 16911 S. Normandie Ave. in Gardena,California,Los Angeles,Apartment,JPI,Unknown,Unknown Stage,approval_watch,matched permit,Unknown Stage,Reappearing,21,98,Unknown Timing,Unknown,Unknown,Unknown,Unknown,General monitoring,Monitor lifecycle signal for repeated confirmation,Unknown Stage; Entitlement Play; No explicit timing reference,JPI to break ground on 257 apartments at 16911 S. Normandie Ave. in Gardena,Urbanize LA,https://la.urbanize.city/post/jpi-break-ground-257-apartments-16911-s-normandie-ave-gardena,High
2026-08-25,20260825-232504-df6e4028,PRJ-20260825-0075,"Acquisition - Dallas / Texas - Marcus & Millichap Brokers Sale of 26,494 SF Mixed-Use Building in East Dallas",100,LC-20260825-037,art_b62d7bb5561e4272,"Marcus & Millichap Brokers Sale of 26,494 SF Mixed-Use Building in East Dallas",https://rebusinessonline.com/marcus-millichap-brokers-sale-of-26494-sf-mixed-use-building-in-east-dallas/,2026-08-25T13:16:16Z,"Acquisitions Mixed-Use Texas Marcus & Millichap Brokers Sale of 26,494 SF Mixed-Use Building in East Dallas by Taylor Williams August 25, 2026 August 25, 2026 5 DALLAS — Marcus & Millichap has brokered the sale of a 26,494-square-foot mixed-use building in East Dallas. The site at 2700 Live Oak St. was originally constructed in 1923 as a bottling plant for beverage company 7Up and now houses an apartment building and retail center. Joe Santelli, Nick Fluellen, Chris Pearson and Bard Hoover of Ma",valid,title/source/url metadata are internally consistent,Development Activity,GP / Capital Activity,new_or_fresh,True,address/street: 2700 live oak st; site/parcel signal: site,high,Project / Asset,2026-08-25,2026-08-25,0,fresh_0_3d,fresh,published date parsed; article age 0 day(s),100,open,,,,"Marcus & Millichap Brokers Sale of 26,494 SF Mixed-Use Building in East Dallas",Dallas / Texas,Dallas,Mixed-Use Residential,Marcus & Millichap,Unknown,Site Acquisition / Site Control,excluded,transaction / capital guard: sale,,Reappearing,8,98,Unknown Timing,Low,Low,Low,Low,Relevant to acquisition / JV timing,Monitor lifecycle signal for repeated confirmation,Site Acquisition / Site Control; General Asset Signal; 2026,"Marcus & Millichap Brokers Sale of 26,494 SF Mixed-Use Building in East Dallas",REBusiness Online,https://rebusinessonline.com/marcus-millichap-brokers-sale-of-26494-sf-mixed-use-building-in-east-dallas/,High
2026-08-25,20260825-232504-df6e4028,PRJ-20260825-0060,General Project Signal - California - Merchants Capital Delivers $193M+ for 504 Units of Affordable Family and Senior Housing in...,100,LC-20260825-006,art_59fa54a0c0a5a51e,Merchants Capital Delivers $193M+ for 504 Units of Affordable Family and Senior Housing in Rocklin California,https://yieldpro.com/2026/08/the-steven/,"Tue, 25 Aug 2026 15:39:49 +0000","Deal boom News Pacific region Facebook Twitter Linkedin Leading financial services provider Merchants Capital announced $193.8 million in total financing provided for the construction of The Frances and The Steven , a pair of low-income housing tax credit (LIHTC) developments to be built in Rocklin, Calif. Developed by USA Properties Fund, Inc., the communities will provide 504 new affordable apartment homes for seniors and families across a range of income levels. The developments will help add",valid,title/source/url metadata are internally consistent,Development Activity,GP / Capital Activity,new_or_fresh,,,,,2026-08-25,2026-08-25,,fresh_0_3d,fresh,published date parsed; article age 0 day(s),100,open,,,,General Project Signal - California - Merchants Capital Delivers $193M+ for 504 Units of Affordable Family and Senior Housing in...,California,California,Senior Housing,Merchants Capital,Unknown,Unknown Stage,construction_delivery_watch,matched delivers,,Reappearing,23,97,Unknown Timing,Unknown,Unknown,Unknown,Unknown,General monitoring,Monitor lifecycle signal for repeated confirmation,Unknown Stage; Affordable / Density Bonus Strategy; No explicit timing reference,Merchants Capital Delivers $193M+ for 504 Units of Affordable Family and Senior Housing in Rocklin California,Yield PRO,https://yieldpro.com/2026/08/the-steven/,High
2026-08-25,20260825-232504-df6e4028,PRJ-20260825-0097,Disposition / Exit - Los Angeles / California - Marcus & Millichap Arranges $8.65M Sale of 21-Unit Multifamily Property in Los Angeles,100,LC-20260825-004,art_6814e49abeb2b716,Local Owner-Operator Snags Pico-Robertson Apartment Property,https://www.connectcre.com/stories/495721-2/,"Fri, 21 Aug 2026 21:32:09 +0000","California CRE News In Your Inbox. Sign up for Connect emails to stay informed with CRE stories that are 150 words or less. California + Los Angeles + Apartments | August 21, 2026 By: Paul Bubny Local Owner-Operator Snags Pico-Robertson Apartment Property Marcus & Millichap closed the sale of 1476 S Shenandoah St., a 16-unit multifamily property in Los Angeles. The property sold for $5.3 million, or $334,937 per unit. “Properties like this rarely become available in Pico-Robertson, especially th",valid,title/source/url metadata are internally consistent,Development Activity,GP / Capital Activity,acceptable_repeat,,,,,2026-08-21,2026-08-25,4,fresh_0_3d,fresh,published date parsed; article age 4 day(s),66,open,,,,Disposition / Exit - Los Angeles / California - Local Owner-Operator Snags Pico-Robertson Apartment Property,California,Los Angeles,Apartment,Marcus & Millichap,Unknown,Unknown Stage,excluded,transaction / capital guard: disposition,Unknown Stage,Reappearing,21,96,Unknown Timing,Unknown,Unknown,Unknown,Unknown,General monitoring,Monitor lifecycle signal for repeated confirmation,Unknown Stage; General Asset Signal; No explicit timing reference,Local Owner-Operator Snags Pico-Robertson Apartment Property,Connect CRE California,https://www.connectcre.com/stories/495721-2/,High
2026-08-25,20260825-232504-df6e4028,PRJ-20260825-0052,JV / Partnership - Atlanta / Georgia - Former Burned-Out Charlotte Apartments Trade for Nearly $500K/Unit,100,LC-20260825-007,art_268716d616cd54ad,Former Burned-Out Charlotte Apartments Trade for Nearly $500K/Unit,https://www.connectcre.com/stories/former-burned-out-charlotte-apartments-trade-for-nearly-500k-unit/,"Tue, 25 Aug 2026 14:48:02 +0000","Atlanta & Southeast News In Your Inbox Sign up for Connect emails to stay informed with CRE stories that are 150 words or less. Atlanta & Southeast + Carolinas + Apartments | August 25, 2026 By: Mike Boyd Former Burned-Out Charlotte Apartments Trade for Nearly $500K/Unit Mid-America Apartment Communities acquired Modera Liberty Row from Mill Creek Residential for $116.3 million. That works out to nearly $500,000 a unit. Mill Creek developed Modera Liberty Row in partnership with Hawthorne Reside",valid,title/source/url metadata are internally consistent,GP / Capital Activity,,new_or_fresh,,,,,2026-08-25,2026-08-25,,fresh_0_3d,fresh,published date parsed; article age 0 day(s),100,open,,,,JV / Partnership - Atlanta / Georgia - Former Burned-Out Charlotte Apartments Trade for Nearly $500K/Unit,Unknown,Atlanta,Apartment,Mill Creek Residential,Unknown,Unknown Stage,excluded,no clear development milestone,,Reappearing,20,96,Unknown Timing,Unknown,Unknown,Unknown,Unknown,General monitoring,Monitor lifecycle signal for repeated confirmation,Unknown Stage; General Asset Signal; No explicit timing reference,Former Burned-Out Charlotte Apartments Trade for Nearly $500K/Unit,Connect CRE Apartments,https://www.connectcre.com/stories/former-burned-out-charlotte-apartments-trade-for-nearly-500k-unit/,High
2026-08-25,20260825-232504-df6e4028,PRJ-20260825-0127,"General Project Signal - New York - Developer Sues JLL For $12M, Claiming It Fudged Numbers On D.C. Project",100,LC-20260825-009,art_0c7f57cfb5e8e82e,"Developer Sues JLL For $12M, Claiming It Fudged Numbers On D.C. Project",https://www.bisnow.com/news/washington-dc/multifamily/developer-sues-jll-claiming-fudged-numbers-dc-project,"Tue, 25 Aug 2026 15:13:34 -0400","A doctor who hired JLL to help him develop a 14-story apartment building in D.C. is suing the commercial real estate giant over financial projections he claims were manipulated and caused him to lose millions of dollars on the deal. Google Maps The Pinnacle apartment building at 7 New York Ave. NE Rishi Bhatnagar filed the lawsuit last week in Cook County, Illinois, where JLL is headquartered. The suit involves the 115-unit Pinnacle apartment building that Bhatnagar delivered in 2024 at 7 New Yo",valid,title/source/url metadata are internally consistent,Development Activity,,new_or_fresh,,,,,2026-08-25,2026-08-25,,fresh_0_3d,fresh,published date parsed; article age 0 day(s),88,access_limited,,,,"General Project Signal - New York - Developer Sues JLL For $12M, Claiming It Fudged Numbers On D.C. Project",New York,New York,Apartment,JLL,JLL,Unknown Stage,construction_delivery_watch,matched development / asset strategy execution,,Reappearing,20,95,Unknown Timing,Unknown,Unknown,Unknown,Unknown,General monitoring,Monitor lifecycle signal for repeated confirmation,Unknown Stage; General Asset Signal; No explicit timing reference,"Developer Sues JLL For $12M, Claiming It Fudged Numbers On D.C. Project",Bisnow,https://www.bisnow.com/news/washington-dc/multifamily/developer-sues-jll-claiming-fudged-numbers-dc-project,High
2026-08-25,20260825-232504-df6e4028,PRJ-20260825-0097,Disposition / Exit - Los Angeles / California - Marcus & Millichap Arranges $8.65M Sale of 21-Unit Multifamily Property in Los Angeles,100,LC-20260825-011,art_5efc870e42314d70,Marcus & Millichap Arranges $8.65M Sale of 21-Unit Multifamily Property in Los Angeles,https://yieldpro.com/2026/08/beverly-glen/,"Tue, 25 Aug 2026 19:35:10 +0000","Deal boom News Pacific region Facebook Twitter Linkedin Marcus & Millichap (NYSE: MMI) , a leading commercial real estate brokerage firm specializing in investment sales, financing, research and advisory services, announced the sale of 1345 S. Beverly Glen Blvd. , a 21-unit multifamily property in Los Angeles. The property sold for $8.65 million, or $411,904 per unit. “Properties like this rarely become available in West Los Angeles, especially those held by the same ownership for nearly three d",suspicious_mismatch,title/source/url metadata are internally consistent; title and original_url slug appear to reference different articles,Development Activity,GP / Capital Activity; Market Intelligence,new_or_fresh,,,,,2026-08-25,2026-08-25,,fresh_0_3d,fresh,published date parsed; article age 0 day(s),100,open,,,,Disposition / Exit - Los Angeles / California - Marcus & Millichap Arranges $8.65M Sale of 21-Unit Multifamily Property in Los Angeles,California,Los Angeles,Multifamily,Marcus & Millichap,Unknown,Unknown Stage,excluded,transaction / capital guard: disposition,,Reappearing,20,94,Unknown Timing,Unknown,Unknown,Unknown,Unknown,General monitoring,Monitor lifecycle signal for repeated confirmation,Unknown Stage; General Asset Signal; No explicit timing reference,Marcus & Millichap Arranges $8.65M Sale of 21-Unit Multifamily Property in Los Angeles,Yield PRO,https://yieldpro.com/2026/08/beverly-glen/,High
