run_date,run_id,run_timestamp,market,residential_sector,market_article_count,high_priority_count,market_signal_count,average_relevance_score,dominant_strategic_angle,dominant_market_signal,regional_risk_or_opportunity,woomi_market_relevance,recommended_market_action
2026-07-30,20260730-000043-892e4714,2026-07-30 00:00:43,California,Apartment,24,18,14,84.1,Institutional Flow,Deal Size Signal,Institutional capital pricing signal,Core Watch Market,Track LA / California entitlement and zoning updates
2026-07-30,20260730-000043-892e4714,2026-07-30 00:00:43,Los Angeles,Affordable Housing,16,10,10,79.6,Developer Strategy,Deal Size Signal,Institutional capital pricing signal,Core Watch Market,Track LA / California entitlement and zoning updates
2026-07-30,20260730-000043-892e4714,2026-07-30 00:00:43,National / Other,Apartment,29,14,6,73.7,Developer Strategy,Supply / Starts Signal,Supply pressure / lease-up risk,General Monitoring,Monitor supply pipeline and concessions
2026-07-30,20260730-000043-892e4714,2026-07-30 00:00:43,Florida,Apartment,12,11,5,85.2,Developer Strategy,Rent Growth Signal,Developer capability / execution signal,Strategic Watch Market,Watch GP / developer partnership opportunities
2026-07-30,20260730-000043-892e4714,2026-07-30 00:00:43,Southeast,Apartment,10,9,4,90.1,Developer Strategy,Deal Size Signal,Institutional capital pricing signal,Strategic Watch Market,Track institutional capital activity
2026-07-30,20260730-000043-892e4714,2026-07-30 00:00:43,New York,Multifamily,8,6,4,81.2,Institutional Flow,Deal Size Signal,Institutional capital pricing signal,General Monitoring,Track institutional capital activity
2026-07-30,20260730-000043-892e4714,2026-07-30 00:00:43,Arizona,Apartment,3,3,2,89.0,Financing Risk,Rent Growth Signal,Financing-sensitive development environment,Strategic Watch Market,Review development underwriting assumptions
2026-07-30,20260730-000043-892e4714,2026-07-30 00:00:43,Phoenix,Apartment,3,3,2,89.0,Financing Risk,Rent Growth Signal,Financing-sensitive development environment,Strategic Watch Market,Review development underwriting assumptions
2026-07-30,20260730-000043-892e4714,2026-07-30 00:00:43,Texas,Apartment,2,2,1,87.5,Developer Strategy,Supply / Starts Signal,Supply pressure / lease-up risk,Strategic Watch Market,Monitor supply pipeline and concessions
2026-07-30,20260730-000043-892e4714,2026-07-30 00:00:43,Dallas,Mixed-Use Residential,1,1,0,75.0,Developer Strategy,None detected,Developer capability / execution signal,Strategic Watch Market,Watch GP / developer partnership opportunities
2026-07-30,20260730-000043-892e4714,2026-07-30 00:00:43,Austin,General Residential,0,0,0,0,None detected,None detected,General market monitoring,Low Priority,Monitor only
2026-07-30,20260730-000043-892e4714,2026-07-30 00:00:43,Seattle,General Residential,0,0,0,0,None detected,None detected,General market monitoring,Low Priority,Monitor only
2026-07-30,20260730-000043-892e4714,2026-07-30 00:00:43,Sun Belt,General Residential,0,0,0,0,None detected,None detected,General market monitoring,Low Priority,Monitor only
