run_date,run_id,canonical_project_id,canonical_project_name,project_identity_confidence,source_entity,canonical_source_entity,source_entity_type,target_entity,canonical_target_entity,target_entity_type,relationship_type,market,deal_type,evidence_article_title,url,relationship_strength_score,entity_resolution_confidence,canonical_relationship_event_count,relationship_repeat_strength,confirmed_multi_source_relationship,woomi_strategic_relevance,recommended_follow_up
2026-07-30,20260730-000043-892e4714,PRJ-20260730-0063,"Acquisition - California - Harrison Street Asset Management Sells 136-Unit Seniors Housing Community in Oxnard, Calif...",100,JLL,JLL,Developer / GP,jll,JLL,Lender / Debt Provider,Financing Relationship,California,Acquisition,"Harrison Street Asset Management Sells 136-Unit Seniors Housing Community in Oxnard, California",https://rebusinessonline.com/harrison-street-asset-management-divests-of-136-unit-seniors-housing-community-in-oxnard-california/,100,75,1,100,No,Relevant to LA / California strategy,Track GP relationship history
2026-07-30,20260730-000043-892e4714,PRJ-20260730-0162,"Acquisition - Santa Monica / California - CBRE Arranges $25.9M Sale of Ocean Avenue Multifamily Property in Santa Monica, California",100,CBRE,CBRE,Developer / GP,cbre,CBRE,Lender / Debt Provider,Financing Relationship,Santa Monica / California,Acquisition,"CBRE Arranges $25.9M Sale of Ocean Avenue Multifamily Property in Santa Monica, California",https://rebusinessonline.com/cbre-arranges-25-9m-sale-of-ocean-avenue-multifamily-property-in-santa-monica-california/,98,75,1,98,No,Relevant to capital markets monitoring,Track GP relationship history
2026-07-30,20260730-000043-892e4714,PRJ-20260730-0062,Disposition / Exit - California - NY Investor Snags First Folsom Apartments on Market in Four Years,100,CBRE,CBRE,Developer / GP,cbre,CBRE,Lender / Debt Provider,Financing Relationship,California,Disposition / Exit,NY Investor Snags First Folsom Apartments on Market in Four Years,https://www.connectcre.com/stories/ny-investor-snags-first-folsom-apartments-on-market-in-four-years/,98,75,1,98,No,Relevant to LA / California strategy,Track GP relationship history
2026-07-30,20260730-000043-892e4714,PRJ-20260730-0084,Disposition / Exit - Los Angeles / California - Harrison Street Divests Oxnard Independent Living Property,100,JLL,JLL,Developer / GP,jll,JLL,Lender / Debt Provider,Financing Relationship,Los Angeles / California,Disposition / Exit,Harrison Street Divests Oxnard Independent Living Property,https://www.connectcre.com/stories/harrison-street-divests-oxnard-independent-living-property/,91,75,1,91,No,Relevant to capital markets monitoring,Track GP relationship history
2026-07-30,20260730-000043-892e4714,PRJ-20260730-0064,Disposition / Exit - California - Marcus & Millichap Arranges $12.5M Sale of 81-Unit Multifamily Property in La Mesa Califor...,100,Marcus & Millichap,Marcus & Millichap,Developer / GP,Acquisition - California - Marcus & Millichap Closes $12.5M Sale of La Mesa Seniors Housing,Los Angeles,Project / Deal,Acquisition / Buyer,California,Acquisition,Marcus & Millichap Closes $12.5M Sale of La Mesa Seniors Housing,https://www.connectcre.com/stories/marcus-millichap-closes-12-5m-sale-of-la-mesa-seniors-housing/,91,40,1,91,No,Relevant to LA / California strategy,Track GP relationship history
2026-07-30,20260730-000043-892e4714,PRJ-20260730-0064,Disposition / Exit - California - Marcus & Millichap Arranges $12.5M Sale of 81-Unit Multifamily Property in La Mesa Califor...,100,Marcus & Millichap,Marcus & Millichap,Developer / GP,California,California,Market / Region,Acquisition / Buyer,California,Acquisition,Marcus & Millichap Closes $12.5M Sale of La Mesa Seniors Housing,https://www.connectcre.com/stories/marcus-millichap-closes-12-5m-sale-of-la-mesa-seniors-housing/,91,40,1,91,No,Relevant to LA / California strategy,Track GP relationship history
2026-07-30,20260730-000043-892e4714,PRJ-20260730-0063,"Acquisition - California - Harrison Street Asset Management Sells 136-Unit Seniors Housing Community in Oxnard, Calif...",100,JLL,JLL,Developer / GP,"Acquisition - California - Harrison Street Asset Management Sells 136-Unit Seniors Housing Community in Oxnard, Calif...",California,Project / Deal,Acquisition / Buyer,California,Acquisition,"Harrison Street Asset Management Sells 136-Unit Seniors Housing Community in Oxnard, California",https://rebusinessonline.com/harrison-street-asset-management-divests-of-136-unit-seniors-housing-community-in-oxnard-california/,90,60,1,90,No,Relevant to LA / California strategy,Track GP relationship history
2026-07-30,20260730-000043-892e4714,PRJ-20260730-0063,"Acquisition - California - Harrison Street Asset Management Sells 136-Unit Seniors Housing Community in Oxnard, Calif...",100,JLL,JLL,Developer / GP,California,California,Market / Region,Acquisition / Buyer,California,Acquisition,"Harrison Street Asset Management Sells 136-Unit Seniors Housing Community in Oxnard, California",https://rebusinessonline.com/harrison-street-asset-management-divests-of-136-unit-seniors-housing-community-in-oxnard-california/,90,100,1,90,No,Relevant to LA / California strategy,Track GP relationship history
2026-07-30,20260730-000043-892e4714,PRJ-20260730-0045,Acquisition - Atlanta / Georgia - Walton Communities Offloads Two Atlanta Rental Properties,100,JLL,JLL,Developer / GP,jll,JLL,Lender / Debt Provider,Financing Relationship,Atlanta / Georgia,Acquisition,Walton Communities Offloads Two Atlanta Rental Properties,https://www.connectcre.com/stories/walton-lakes-offloads-two-atlanta-rental-properties/,89,75,1,89,No,Relevant to capital markets monitoring,Track GP relationship history
2026-07-30,20260730-000043-892e4714,PRJ-20260730-0060,Acquisition - California - Bascom Acquires Buena Park Apartments as Value-Add Deal,100,Bascom Group,Bascom Group,Developer / GP,Acquisition - California - Bascom Acquires Buena Park Apartments as Value-Add Deal,California,Project / Deal,Acquisition / Buyer,California,Acquisition,Bascom Acquires Buena Park Apartments as Value-Add Deal,https://www.connectcre.com/stories/bascom-acquires-buena-park-apartments-as-value-add-deal/,88,40,1,88,No,Relevant to LA / California strategy,Track GP relationship history
