run_date,run_id,firm_name,strategic_tier,strategic_weight,residential_sector,detected_markets,detected_source_categories,detected_platform_types,detected_activity_types,article_count,highest_relevance_score,average_relevance_score,capital_flow_signal,relationship_signal,partnership_relevance_to_woomi,california_la_relevance,institutional_relationship_score,recommended_follow_up
2026-07-30,20260730-000043-892e4714,CBRE,Tier 3 / Growth and Market Signal Watch,50,Apartment,California; Santa Monica / California,Site / Parcel Source Expansion,Other,acquisition; disposition / exit; operational technology / AI adoption,2,100,98.5,Capital Inflow,GP Capability Benchmark Signal,competitive pressure indicator,High,100,Review California / LA capital and developer activity
2026-07-30,20260730-000043-892e4714,JLL,Tier 3 / Growth and Market Signal Watch,50,Senior Housing,Atlanta / Georgia; California; Los Angeles / California; Other / Unknown,Core Multifamily News; Regional / California / LA Sources; Site / Parcel Source Expansion,Other,acquisition; disposition / exit; refinancing; operational technology / AI adoption,5,100,99.8,Capital Inflow,GP Capability Benchmark Signal,competitive pressure indicator,High,100,Review California / LA capital and developer activity
2026-07-30,20260730-000043-892e4714,Marcus & Millichap,Tier 3 / Growth and Market Signal Watch,50,Apartment,California; Miami / Florida; New York City / New York; Other / Unknown,Core Multifamily News; Regional / California / LA Sources; Site / Parcel Source Expansion,Other,acquisition; disposition / exit; refinancing; capital raise; market expansion; operational technology / AI adoption,8,100,90.8,Capital Inflow,GP Capability Benchmark Signal,competitive pressure indicator,High,100,Review California / LA capital and developer activity
2026-07-30,20260730-000043-892e4714,Bell Partners,Tier 3 / Growth and Market Signal Watch,50,Apartment,San Francisco / California,Regional / California / LA Sources,Other,disposition / exit; JV / partnership; operational technology / AI adoption,1,100,100.0,Capital Outflow / Exit,Potential JV / Partnership Signal,potential JV partnership signal,High,99,Map potential GP / JV relationship and monitor partnership activity
2026-07-30,20260730-000043-892e4714,CIM Group,Tier 2 / Strategic Watch,75,Mixed-Use Residential,Atlanta / Georgia,Site / Parcel Source Expansion,Other,development start; operational technology / AI adoption,1,100,100.0,Development Capital Deployment,GP Capability Benchmark Signal,competitive pressure indicator,Low,98,Track capital deployment and pricing signals
2026-07-30,20260730-000043-892e4714,Millichap Capital,Tier 3 / Growth and Market Signal Watch,50,Mixed-Use Residential,Miami / Florida; New York City / New York,Core Multifamily News; Site / Parcel Source Expansion,Other,acquisition; refinancing; operational technology / AI adoption,2,100,99.0,Capital Inflow,GP Capability Benchmark Signal,competitive pressure indicator,Low,98,Track capital deployment and pricing signals
2026-07-30,20260730-000043-892e4714,Millichap Capital Corporation,Tier 3 / Growth and Market Signal Watch,50,Mixed-Use Residential,Miami / Florida; New York City / New York,Core Multifamily News; Site / Parcel Source Expansion,Other,acquisition; refinancing; operational technology / AI adoption,2,100,99.0,Capital Inflow,GP Capability Benchmark Signal,competitive pressure indicator,Low,98,Track capital deployment and pricing signals
2026-07-30,20260730-000043-892e4714,Trammell Crow Residential,Tier 2 / Strategic Watch,75,Apartment,Southeast,Regional / California / LA Sources,Other,operational technology / AI adoption,1,99,99.0,Operational / Platform Investment,GP Capability Benchmark Signal,competitive pressure indicator,High,98,Review California / LA capital and developer activity
2026-07-30,20260730-000043-892e4714,Bascom Group,Tier 3 / Growth and Market Signal Watch,50,Apartment,California,Site / Parcel Source Expansion,Other,acquisition; disposition / exit; refinancing; operational technology / AI adoption,1,91,91.0,Capital Inflow,GP Capability Benchmark Signal,competitive pressure indicator,High,96,Review California / LA capital and developer activity
2026-07-30,20260730-000043-892e4714,Radnor Property Group,Tier 3 / Growth and Market Signal Watch,50,Student Housing,Atlanta / Georgia,Site / Parcel Source Expansion,Other,disposition / exit; refinancing; JV / partnership; operational technology / AI adoption,2,91,89.5,Capital Outflow / Exit,Potential JV / Partnership Signal,potential JV partnership signal,Low,94,Map potential GP / JV relationship and monitor partnership activity
2026-07-30,20260730-000043-892e4714,Associated Bank,Tier 3 / Growth and Market Signal Watch,50,Affordable Housing,Other / Unknown,Site / Parcel Source Expansion,Other,acquisition; refinancing; JV / partnership,1,100,100.0,Capital Inflow,Potential JV / Partnership Signal,potential JV partnership signal,Low,91,Map potential GP / JV relationship and monitor partnership activity
2026-07-30,20260730-000043-892e4714,Kiser Group,Tier 3 / Growth and Market Signal Watch,50,Apartment,Other / Unknown,Site / Parcel Source Expansion,Other,acquisition; disposition / exit,1,100,100.0,Capital Inflow,Pricing Discovery Signal,pricing discovery reference,Low,91,Track capital deployment and pricing signals
