run_date,run_id,file_name,file_type,category,generated_status,row_count_or_section_count,last_updated,short_description,recommended_reader
2026-07-30,20260730-000043-892e4714,articles.csv,CSV,Raw Collection,Generated,84,2026-07-30 00:00:44,All saved articles above the relevance threshold.,Strategy Team
2026-07-30,20260730-000043-892e4714,high_priority_articles.csv,CSV,Strategy Briefing,Generated,49,2026-07-30 00:00:44,Must Read and Review articles.,Executive
2026-07-30,20260730-000043-892e4714,market_signals.csv,CSV,Strategy Briefing,Generated,34,2026-07-30 00:00:44,Articles with numeric market signals.,Strategy Team
2026-07-30,20260730-000043-892e4714,strategy_briefing.csv,CSV,Strategy Briefing,Generated,51,2026-07-30 00:00:44,Core briefing dataset for strategic review.,Executive
2026-07-30,20260730-000043-892e4714,daily_strategy_briefing.md,Markdown,Strategy Briefing,Generated,8,2026-07-30 00:00:44,Human-readable daily strategy briefing.,Executive
2026-07-30,20260730-000043-892e4714,weekly_strategy_memo.md,Markdown,Strategy Briefing,Generated,39,2026-07-30 00:01:09,"Weekly memo with trends, regimes, and strategic implications.",Executive
2026-07-30,20260730-000043-892e4714,executive_dashboard_brief.md,Markdown,Executive Dashboard,Generated,11,2026-07-30 00:01:09,Concise dashboard-ready executive brief.,Executive
2026-07-30,20260730-000043-892e4714,executive_dashboard_brief_ko.md,Markdown,Executive Dashboard,Generated,7,2026-07-30 00:01:09,Korean executive dashboard briefing.,Executive
2026-07-30,20260730-000043-892e4714,weekly_strategy_memo_ko.md,Markdown,Strategy Briefing,Generated,6,2026-07-30 00:01:09,Korean weekly strategy memo.,Executive
2026-07-30,20260730-000043-892e4714,executive_priority_brief_ko.md,Markdown,Executive Dashboard,Generated,4,2026-07-30 00:01:09,Korean executive priority brief.,Executive
2026-07-30,20260730-000043-892e4714,opportunity_radar_report_ko.md,Markdown,Opportunity / Distress,Generated,5,2026-07-30 00:01:09,Korean opportunity radar report.,Investment Team
2026-07-30,20260730-000043-892e4714,distress_watchlist_report_ko.md,Markdown,Opportunity / Distress,Generated,5,2026-07-30 00:01:09,Korean distress watchlist report.,Investment Team
2026-07-30,20260730-000043-892e4714,high_confidence_watchlist_report_ko.md,Markdown,Quality Control,Generated,4,2026-07-30 00:01:09,Korean high-confidence watchlist report.,Executive
2026-07-30,20260730-000043-892e4714,la_asset_watch_report_ko.md,Markdown,Deal / Asset Intelligence,Generated,5,2026-07-30 00:01:09,Korean LA asset watch report.,US Local Team
2026-07-30,20260730-000043-892e4714,la_entitlement_watch_report_ko.md,Markdown,Entitlement / Lifecycle Intelligence,Generated,5,2026-07-30 00:01:09,Korean LA entitlement watch report.,US Local Team
2026-07-30,20260730-000043-892e4714,la_development_lifecycle_watch_report_ko.md,Markdown,Entitlement / Lifecycle Intelligence,Generated,4,2026-07-30 00:01:09,Korean LA development lifecycle watch report.,US Local Team
2026-07-30,20260730-000043-892e4714,gp_watchlist_report_ko.md,Markdown,GP / Institutional Intelligence,Generated,5,2026-07-30 00:01:09,Korean GP watchlist report.,Strategy Team
2026-07-30,20260730-000043-892e4714,korean_reporting_index.md,Markdown,Strategy Briefing,Generated,4,2026-07-30 00:01:09,Index and reading order for Korean reports.,Executive
2026-07-30,20260730-000043-892e4714,dashboard_summary.csv,CSV,Executive Dashboard,Generated,1,2026-07-30 00:01:09,One-row run summary for future dashboard metrics.,Technical / Maintenance
2026-07-30,20260730-000043-892e4714,dashboard_cards.csv,CSV,Executive Dashboard,Generated,38,2026-07-30 00:01:09,Dashboard-ready card data.,Technical / Maintenance
2026-07-30,20260730-000043-892e4714,dashboard_watchlists.csv,CSV,Executive Dashboard,Generated,97,2026-07-30 00:01:09,Dashboard-ready watchlist data.,Technical / Maintenance
2026-07-30,20260730-000043-892e4714,high_confidence_watchlist.csv,CSV,Quality Control,Generated,35,2026-07-30 00:01:09,Highest-confidence strategic signals.,Executive
2026-07-30,20260730-000043-892e4714,signal_quality.csv,CSV,Quality Control,Generated,180,2026-07-30 00:01:09,Signal confidence and false-positive risk scoring.,Strategy Team
2026-07-30,20260730-000043-892e4714,source_health.csv,CSV,Source Management,Generated,163,2026-07-30 00:00:44,Feed status and source usefulness.,Technical / Maintenance
2026-07-30,20260730-000043-892e4714,source_coverage_report.csv,CSV,Source Management,Generated,25,2026-07-30 00:00:52,Site / Parcel feed coverage diagnostics.,Technical / Maintenance
2026-07-30,20260730-000043-892e4714,costar_intake_report.csv,CSV,Source Management,Generated,1,2026-07-30 00:00:52,Diagnostics for manually exported CoStar intake files.,Technical / Maintenance
2026-07-30,20260730-000043-892e4714,source_activation.csv,CSV,Source Management,Generated,163,2026-07-30 00:00:44,Validated source activation and source quality scoring.,Technical / Maintenance
2026-07-30,20260730-000043-892e4714,source_health_report.md,Markdown,Source Management,Generated,9,2026-07-30 00:00:44,Readable source health report.,Technical / Maintenance
2026-07-30,20260730-000043-892e4714,source_coverage_report.md,Markdown,Source Management,Generated,4,2026-07-30 00:00:52,Readable Site / Parcel source coverage report.,Technical / Maintenance
2026-07-30,20260730-000043-892e4714,costar_intake_report.md,Markdown,Source Management,Generated,4,2026-07-30 00:00:52,Readable CoStar manual intake diagnostics.,Technical / Maintenance
2026-07-30,20260730-000043-892e4714,source_activation_report.md,Markdown,Source Management,Generated,11,2026-07-30 00:00:44,Readable source activation report.,Technical / Maintenance
2026-07-30,20260730-000043-892e4714,opportunity_radar.csv,CSV,Opportunity / Distress,Generated,60,2026-07-30 00:01:09,"Acquisition, recapitalization, JV, and market-entry opportunities.",Investment Team
2026-07-30,20260730-000043-892e4714,distress_watchlist.csv,CSV,Opportunity / Distress,Generated,9,2026-07-30 00:01:09,"Refinancing stress, stalled project, and distress signals.",Investment Team
2026-07-30,20260730-000043-892e4714,deal_pipeline.csv,CSV,Deal / Asset Intelligence,Generated,65,2026-07-30 00:01:09,Extracted deal and project pipeline signals.,Investment Team
2026-07-30,20260730-000043-892e4714,asset_parcel_intelligence.csv,CSV,Deal / Asset Intelligence,Generated,90,2026-07-30 00:01:09,"Asset, parcel, address, sponsor, and site-level clues.",Development Team
2026-07-30,20260730-000043-892e4714,la_asset_watch.csv,CSV,Deal / Asset Intelligence,Generated,59,2026-07-30 00:01:06,LA and Southern California asset watchlist.,US Local Team
2026-07-30,20260730-000043-892e4714,project_identity.csv,CSV,Deal / Asset Intelligence,Generated,735,2026-07-30 00:01:09,Canonical project identity resolution.,Technical / Maintenance
2026-07-30,20260730-000043-892e4714,persistent_asset_memory.csv,CSV,Historical Memory,Generated,180,2026-07-30 00:01:09,Persistent project memory across runs.,Development Team
2026-07-30,20260730-000043-892e4714,la_persistent_asset_watch.csv,CSV,Historical Memory,Generated,125,2026-07-30 00:01:09,Persistent LA and Southern California asset watch.,US Local Team
2026-07-30,20260730-000043-892e4714,entitlement_intelligence.csv,CSV,Entitlement / Lifecycle Intelligence,Generated,10,2026-07-30 00:01:04,"Zoning, permitting, entitlement, and approval signals.",Development Team
2026-07-30,20260730-000043-892e4714,la_entitlement_watch.csv,CSV,Entitlement / Lifecycle Intelligence,Generated,9,2026-07-30 00:01:04,LA and California entitlement watchlist.,US Local Team
2026-07-30,20260730-000043-892e4714,development_lifecycle.csv,CSV,Entitlement / Lifecycle Intelligence,Generated,90,2026-07-30 00:01:09,Development lifecycle stage classification.,Development Team
2026-07-30,20260730-000043-892e4714,lifecycle_transition.csv,CSV,Entitlement / Lifecycle Intelligence,Generated,90,2026-07-30 00:01:09,Lifecycle progression and stall tracking.,Development Team
2026-07-30,20260730-000043-892e4714,timing_intelligence.csv,CSV,Entitlement / Lifecycle Intelligence,Generated,40,2026-07-30 00:01:04,"Timing signals for refinancing, delivery, permitting, and entry windows.",Strategy Team
2026-07-30,20260730-000043-892e4714,market_entry_window.csv,CSV,Strategy Briefing,Generated,8,2026-07-30 00:01:04,Market entry window scoring by region.,Investment Team
2026-07-30,20260730-000043-892e4714,gp_watchlist.csv,CSV,GP / Institutional Intelligence,Generated,29,2026-07-30 00:00:54,Emerging GP ranking and watchlist.,Strategy Team
2026-07-30,20260730-000043-892e4714,gp_intelligence.csv,CSV,GP / Institutional Intelligence,Generated,29,2026-07-30 00:00:54,Developer and GP intelligence signals.,Strategy Team
2026-07-30,20260730-000043-892e4714,institutional_relationships.csv,CSV,GP / Institutional Intelligence,Generated,29,2026-07-30 00:00:54,Institutional relationship and capital-flow scoring.,Strategy Team
2026-07-30,20260730-000043-892e4714,relationship_graph.csv,CSV,GP / Institutional Intelligence,Generated,130,2026-07-30 00:01:09,"Developer, lender, capital partner, and market relationship edges.",Strategy Team
2026-07-30,20260730-000043-892e4714,regional_intelligence.csv,CSV,Strategy Briefing,Generated,13,2026-07-30 00:00:54,Market and regional intelligence summary.,US Local Team
2026-07-30,20260730-000043-892e4714,residential_sector_intelligence.csv,CSV,Strategy Briefing,Generated,11,2026-07-30 00:00:54,Residential sector coverage beyond multifamily.,Strategy Team
2026-07-30,20260730-000043-892e4714,historical_memory.csv,CSV,Historical Memory,Generated,5676,2026-07-30 00:00:54,Recurring entities and signals across runs.,Strategy Team
2026-07-30,20260730-000043-892e4714,capital_flow_memory.csv,CSV,Historical Memory,Generated,1248,2026-07-30 00:00:54,Capital-flow memory and lender recurrence tracking.,Finance / Treasury
2026-07-30,20260730-000043-892e4714,relationship_persistence.csv,CSV,Historical Memory,Generated,1604,2026-07-30 00:00:54,"Recurring GP, lender, and capital relationships.",Strategy Team
2026-07-30,20260730-000043-892e4714,pipeline_manifest.csv,CSV,Quality Control,Generated,60,2026-07-30 00:01:10,Index of major outputs and their status.,Technical / Maintenance
2026-07-30,20260730-000043-892e4714,pipeline_manifest.md,Markdown,Quality Control,Generated,3,2026-07-30 00:01:10,Human-readable pipeline output index.,Technical / Maintenance
2026-07-30,20260730-000043-892e4714,pipeline_health.csv,CSV,Quality Control,Generated,141,2026-07-30 00:01:10,Machine-readable pipeline health checks.,Technical / Maintenance
2026-07-30,20260730-000043-892e4714,pipeline_health_report.md,Markdown,Quality Control,Generated,6,2026-07-30 00:01:10,Human-readable pipeline health report.,Technical / Maintenance
2026-07-30,20260730-000043-892e4714,error_log.csv,CSV,Quality Control,Generated,2473,2026-07-30 00:01:10,Append-only log of non-fatal warnings and errors.,Technical / Maintenance
2026-07-30,20260730-000043-892e4714,run_summary.md,Markdown,Quality Control,Generated,5,2026-07-30 00:01:10,Short beginner-friendly summary of the latest run.,Executive
