run_date,run_id,run_timestamp,duplicate_cluster_id,deal_fingerprint_id,duplicate_count,primary_reference_article,duplicate_articles,deduplicated_opportunity_score,deduplicated_distress_score,opportunities_before_deduplication,distress_before_deduplication,opportunities_removed_via_deduplication,distress_inflation_prevented,multi_source_confirmation,strongest_opportunity_type,strongest_distress_type,market,residential_sector
2026-06-05,20260605-114113-2df19a72,2026-06-05 11:41:13,DCL-20260605-001,DFP-38DEE0D2A8,2,JLL Lines Up $144M Construction Loan for Santa Ana Multifamily,JLL Lines Up $144M Construction Loan for Santa Ana Multifamily,96,80,1,1,0,0,Yes,Construction Financing Gap,,California,Apartment
2026-06-05,20260605-114113-2df19a72,2026-06-05 11:41:13,DCL-20260605-013,DFP-920342F693,2,"PEF Advisors, Freestone Capital Form JV to Recapitalize Affordable Properties","PEF Advisors, Freestone Capital Form JV to Recapitalize Affordable Properties",88,72,1,1,0,0,Yes,Recapitalization Opportunity,,California,Affordable Housing
2026-06-05,20260605-114113-2df19a72,2026-06-05 11:41:13,DCL-20260605-003,DFP-748A09C4A6,2,Seachange Partners Makes its Debut with Two Affordable Multifamily Developments in Los Angeles Arranged by Berkadia,Seachange Partners Makes its Debut with Two Affordable Multifamily Developments in Los Angeles Arranged by Berkadia,87,64,1,1,0,0,Yes,Construction Financing Gap,,Los Angeles / California,Affordable Housing
2026-06-05,20260605-114113-2df19a72,2026-06-05 11:41:13,DCL-20260605-006,DFP-51E327F3C4,2,Madison Capital Obtains $223M Bridge Loan for 5 SE USA Apartments,Madison Capital Obtains $223M Bridge Loan for 5 SE USA Apartments,85,63,1,1,0,0,Yes,GP Capability Partnership Opportunity,,Atlanta / Georgia,Apartment
2026-06-05,20260605-114113-2df19a72,2026-06-05 11:41:13,DCL-20260605-016,DFP-785FE62A3C,2,$39M Bridge Loan Arranged by JLL for Central Massachusetts Active Adult Community in Worcester Massachusetts,$39M Bridge Loan Arranged by JLL for Central Massachusetts Active Adult Community in Worcester Massachusetts,85,60,1,1,0,0,Yes,Construction Financing Gap,,Other / Unknown,Senior Housing
2026-06-05,20260605-114113-2df19a72,2026-06-05 11:41:13,DCL-20260605-018,DFP-AB5EBBB20B,2,"Eastern Bank Provides $39M Bridge Loan for Worcester, Mass., 55-Plus Community","Eastern Bank Provides $39M Bridge Loan for Worcester, Mass., 55-Plus Community",85,60,1,1,0,0,Yes,Construction Financing Gap,,Other / Unknown,Senior Housing
2026-06-05,20260605-114113-2df19a72,2026-06-05 11:41:13,DCL-20260605-017,DFP-E32E8A9E2D,2,Alta Developers Lands $91.8M Construction Loan for Miami Apartments,Alta Developers Lands $91.8M Construction Loan for Miami Apartments,64,60,1,1,0,0,Yes,Construction Financing Gap,,Miami / Florida,Apartment
2026-06-05,20260605-114113-2df19a72,2026-06-05 11:41:13,DCL-20260605-019,DFP-B5EB1648D2,2,Scottsdale Developer Inks $141M Construction Loan for Luxury Apartments,Scottsdale Developer Inks $141M Construction Loan for Luxury Apartments,63,59,1,1,0,0,Yes,Construction Financing Gap,,Phoenix / Arizona,Apartment
2026-06-05,20260605-114113-2df19a72,2026-06-05 11:41:13,DCL-20260605-038,DFP-4B690EE663,2,Kengo Kuma-Designed Miami Project Lands $85M Construction Loan,Kengo Kuma-Designed Miami Project Lands $85M Construction Loan,59,55,1,1,0,0,Yes,Construction Financing Gap,,Miami / Florida,Mixed-Use Residential
2026-06-05,20260605-114113-2df19a72,2026-06-05 11:41:13,DCL-20260605-040,DFP-28F1C49619,2,Blueprint Arranges Refinancing for 100-Unit Seniors Housing Community in South Florida,Blueprint Arranges Refinancing for 100-Unit Seniors Housing Community in South Florida,59,54,1,1,0,0,Yes,Refinancing Gap,,Miami / Florida,Senior Housing
